"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nacionalitats","Nombre"
2019,9,"Sant Andreu",61,"la Sagrera","República Dominicana",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","República Dominicana",0
2019,9,"Sant Andreu",63,"Navas","República Dominicana",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","República Dominicana",0
2019,10,"Sant Martí",65,"el Clot","República Dominicana",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","República Dominicana",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","República Dominicana",0
2019,10,"Sant Martí",68,"el Poblenou","República Dominicana",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","República Dominicana",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","República Dominicana",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","República Dominicana",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","República Dominicana",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","República Dominicana",0
2019,1,"Ciutat Vella",1,"el Raval","Uruguai",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Uruguai",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Uruguai",1
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Uruguai",0
2019,2,"Eixample",5,"el Fort Pienc","Uruguai",0
2019,2,"Eixample",6,"la Sagrada Família","Uruguai",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Uruguai",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Uruguai",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Uruguai",0
2019,2,"Eixample",10,"Sant Antoni","Uruguai",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Uruguai",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Uruguai",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Uruguai",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Uruguai",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Uruguai",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Uruguai",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Uruguai",0
2019,3,"Sants-Montjuïc",18,"Sants","Uruguai",0
2019,4,"Les Corts",19,"les Corts","Uruguai",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Uruguai",0
2019,4,"Les Corts",21,"Pedralbes","Uruguai",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Uruguai",1
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Uruguai",1
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Uruguai",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Uruguai",1
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Uruguai",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Uruguai",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Uruguai",0
2019,6,"Gràcia",29,"el Coll","Uruguai",0
2019,6,"Gràcia",30,"la Salut","Uruguai",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Uruguai",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Uruguai",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Uruguai",1
2019,7,"Horta-Guinardó",34,"Can Baró","Uruguai",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Uruguai",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Uruguai",0
2019,7,"Horta-Guinardó",37,"el Carmel","Uruguai",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Uruguai",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Uruguai",0
2019,7,"Horta-Guinardó",40,"Montbau","Uruguai",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Uruguai",0
2019,7,"Horta-Guinardó",42,"la Clota","Uruguai",0
2019,7,"Horta-Guinardó",43,"Horta","Uruguai",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Uruguai",0
2019,8,"Nou Barris",45,"Porta","Uruguai",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Uruguai",0
2019,8,"Nou Barris",47,"Can Peguera","Uruguai",0
2019,8,"Nou Barris",48,"la Guineueta","Uruguai",0
2019,8,"Nou Barris",49,"Canyelles","Uruguai",0
2019,8,"Nou Barris",50,"les Roquetes","Uruguai",0
2019,8,"Nou Barris",51,"Verdun","Uruguai",0
2019,8,"Nou Barris",52,"la Prosperitat","Uruguai",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Uruguai",0
2019,8,"Nou Barris",54,"Torre Baró","Uruguai",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Uruguai",0
2019,8,"Nou Barris",56,"Vallbona","Uruguai",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Uruguai",0
2019,9,"Sant Andreu",58,"Baró de Viver","Uruguai",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Uruguai",0
2019,9,"Sant Andreu",60,"Sant Andreu","Uruguai",0
2019,9,"Sant Andreu",61,"la Sagrera","Uruguai",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Uruguai",0
2019,9,"Sant Andreu",63,"Navas","Uruguai",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Uruguai",0
2019,10,"Sant Martí",65,"el Clot","Uruguai",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Uruguai",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Uruguai",0
2019,10,"Sant Martí",68,"el Poblenou","Uruguai",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Uruguai",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Uruguai",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Uruguai",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Uruguai",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Uruguai",0
2019,1,"Ciutat Vella",1,"el Raval","Algèria",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Algèria",1
2019,1,"Ciutat Vella",3,"la Barceloneta","Algèria",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Algèria",0
2019,2,"Eixample",5,"el Fort Pienc","Algèria",0
2019,2,"Eixample",6,"la Sagrada Família","Algèria",1
2019,2,"Eixample",7,"la Dreta de l'Eixample","Algèria",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Algèria",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Algèria",0
2019,2,"Eixample",10,"Sant Antoni","Algèria",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Algèria",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Algèria",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Algèria",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Algèria",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Algèria",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Algèria",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Algèria",0
2019,3,"Sants-Montjuïc",18,"Sants","Algèria",0
2019,4,"Les Corts",19,"les Corts","Algèria",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Algèria",0
2019,4,"Les Corts",21,"Pedralbes","Algèria",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Algèria",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Algèria",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Algèria",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Algèria",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Algèria",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Algèria",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Algèria",0
2019,6,"Gràcia",29,"el Coll","Algèria",0
2019,6,"Gràcia",30,"la Salut","Algèria",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Algèria",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Algèria",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Algèria",0
2019,7,"Horta-Guinardó",34,"Can Baró","Algèria",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Algèria",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Algèria",0
2019,7,"Horta-Guinardó",37,"el Carmel","Algèria",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Algèria",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Algèria",0
2019,7,"Horta-Guinardó",40,"Montbau","Algèria",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Algèria",0
2019,7,"Horta-Guinardó",42,"la Clota","Algèria",0
2019,7,"Horta-Guinardó",43,"Horta","Algèria",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Algèria",0
2019,8,"Nou Barris",45,"Porta","Algèria",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Algèria",0
2019,8,"Nou Barris",47,"Can Peguera","Algèria",0
2019,8,"Nou Barris",48,"la Guineueta","Algèria",0
2019,8,"Nou Barris",49,"Canyelles","Algèria",0
2019,8,"Nou Barris",50,"les Roquetes","Algèria",0
2019,8,"Nou Barris",51,"Verdun","Algèria",0
2019,8,"Nou Barris",52,"la Prosperitat","Algèria",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Algèria",0
2019,8,"Nou Barris",54,"Torre Baró","Algèria",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Algèria",0
2019,8,"Nou Barris",56,"Vallbona","Algèria",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Algèria",0
2019,9,"Sant Andreu",58,"Baró de Viver","Algèria",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Algèria",1
2019,9,"Sant Andreu",60,"Sant Andreu","Algèria",0
2019,9,"Sant Andreu",61,"la Sagrera","Algèria",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Algèria",0
2019,9,"Sant Andreu",63,"Navas","Algèria",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Algèria",1
2019,10,"Sant Martí",65,"el Clot","Algèria",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Algèria",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Algèria",0
2019,10,"Sant Martí",68,"el Poblenou","Algèria",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Algèria",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Algèria",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Algèria",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Algèria",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Algèria",0
2019,1,"Ciutat Vella",1,"el Raval","Hondures",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Hondures",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Hondures",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Hondures",0
2019,2,"Eixample",5,"el Fort Pienc","Hondures",0
2019,2,"Eixample",6,"la Sagrada Família","Hondures",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Hondures",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Hondures",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Hondures",1
2019,2,"Eixample",10,"Sant Antoni","Hondures",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Hondures",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Hondures",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Hondures",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Hondures",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Hondures",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Hondures",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Hondures",0
2019,3,"Sants-Montjuïc",18,"Sants","Hondures",0
2019,4,"Les Corts",19,"les Corts","Hondures",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Hondures",0
2019,4,"Les Corts",21,"Pedralbes","Hondures",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Hondures",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Hondures",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Hondures",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Hondures",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Hondures",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Hondures",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Hondures",0
2019,6,"Gràcia",29,"el Coll","Hondures",0
2019,6,"Gràcia",30,"la Salut","Hondures",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Hondures",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Hondures",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Hondures",0
2019,7,"Horta-Guinardó",34,"Can Baró","Hondures",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Hondures",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Hondures",0
2019,7,"Horta-Guinardó",37,"el Carmel","Hondures",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Hondures",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Hondures",1
2019,7,"Horta-Guinardó",40,"Montbau","Hondures",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Hondures",0
2019,7,"Horta-Guinardó",42,"la Clota","Hondures",0
2019,7,"Horta-Guinardó",43,"Horta","Hondures",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Hondures",0
2019,8,"Nou Barris",45,"Porta","Hondures",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Hondures",0
2019,8,"Nou Barris",47,"Can Peguera","Hondures",0
2019,8,"Nou Barris",48,"la Guineueta","Hondures",0
2019,8,"Nou Barris",49,"Canyelles","Hondures",0
2019,8,"Nou Barris",50,"les Roquetes","Hondures",1
2019,8,"Nou Barris",51,"Verdun","Hondures",1
2019,8,"Nou Barris",52,"la Prosperitat","Hondures",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Hondures",0
2019,8,"Nou Barris",54,"Torre Baró","Hondures",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Hondures",0
2019,8,"Nou Barris",56,"Vallbona","Hondures",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Hondures",0
2019,9,"Sant Andreu",58,"Baró de Viver","Hondures",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Hondures",0
2019,9,"Sant Andreu",60,"Sant Andreu","Hondures",0
2019,9,"Sant Andreu",61,"la Sagrera","Hondures",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Hondures",0
2019,9,"Sant Andreu",63,"Navas","Hondures",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Hondures",0
2019,10,"Sant Martí",65,"el Clot","Hondures",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Hondures",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Hondures",0
2019,10,"Sant Martí",68,"el Poblenou","Hondures",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Hondures",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Hondures",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Hondures",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Hondures",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Hondures",0
2019,1,"Ciutat Vella",1,"el Raval","Portugal",1
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Portugal",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Portugal",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Portugal",0
2019,2,"Eixample",5,"el Fort Pienc","Portugal",0
2019,2,"Eixample",6,"la Sagrada Família","Portugal",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Portugal",1
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Portugal",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Portugal",0
2019,2,"Eixample",10,"Sant Antoni","Portugal",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Portugal",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Portugal",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Portugal",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Portugal",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Portugal",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Portugal",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Portugal",0
2019,3,"Sants-Montjuïc",18,"Sants","Portugal",0
2019,4,"Les Corts",19,"les Corts","Portugal",1
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Portugal",0
2019,4,"Les Corts",21,"Pedralbes","Portugal",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Portugal",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Portugal",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Portugal",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Portugal",0
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Portugal",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Portugal",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Portugal",0
2019,6,"Gràcia",29,"el Coll","Portugal",0
2019,6,"Gràcia",30,"la Salut","Portugal",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Portugal",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Portugal",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Portugal",0
2019,7,"Horta-Guinardó",34,"Can Baró","Portugal",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Portugal",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Portugal",0
2019,7,"Horta-Guinardó",37,"el Carmel","Portugal",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Portugal",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Portugal",0
2019,7,"Horta-Guinardó",40,"Montbau","Portugal",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Portugal",0
2019,7,"Horta-Guinardó",42,"la Clota","Portugal",0
2019,7,"Horta-Guinardó",43,"Horta","Portugal",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Portugal",0
2019,8,"Nou Barris",45,"Porta","Portugal",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Portugal",0
2019,8,"Nou Barris",47,"Can Peguera","Portugal",0
2019,8,"Nou Barris",48,"la Guineueta","Portugal",0
2019,8,"Nou Barris",49,"Canyelles","Portugal",0
2019,8,"Nou Barris",50,"les Roquetes","Portugal",0
2019,8,"Nou Barris",51,"Verdun","Portugal",0
2019,8,"Nou Barris",52,"la Prosperitat","Portugal",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Portugal",0
2019,8,"Nou Barris",54,"Torre Baró","Portugal",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Portugal",0
2019,8,"Nou Barris",56,"Vallbona","Portugal",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Portugal",0
2019,9,"Sant Andreu",58,"Baró de Viver","Portugal",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Portugal",0
2019,9,"Sant Andreu",60,"Sant Andreu","Portugal",0
2019,9,"Sant Andreu",61,"la Sagrera","Portugal",1
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Portugal",0
2019,9,"Sant Andreu",63,"Navas","Portugal",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Portugal",0
2019,10,"Sant Martí",65,"el Clot","Portugal",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Portugal",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Portugal",0
2019,10,"Sant Martí",68,"el Poblenou","Portugal",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Portugal",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Portugal",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Portugal",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Portugal",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Portugal",0
2019,1,"Ciutat Vella",1,"el Raval","Suïssa",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Suïssa",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Suïssa",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Suïssa",1
2019,2,"Eixample",5,"el Fort Pienc","Suïssa",1
2019,2,"Eixample",6,"la Sagrada Família","Suïssa",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Suïssa",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Suïssa",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Suïssa",0
2019,2,"Eixample",10,"Sant Antoni","Suïssa",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Suïssa",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Suïssa",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Suïssa",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Suïssa",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Suïssa",0
2019,3,"Sants-Montjuïc",16,"la Bordeta","Suïssa",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Suïssa",0
2019,3,"Sants-Montjuïc",18,"Sants","Suïssa",0
2019,4,"Les Corts",19,"les Corts","Suïssa",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Suïssa",0
2019,4,"Les Corts",21,"Pedralbes","Suïssa",1
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Suïssa",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Suïssa",0
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Suïssa",0
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Suïssa",1
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Suïssa",0
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Suïssa",0
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Suïssa",0
2019,6,"Gràcia",29,"el Coll","Suïssa",0
2019,6,"Gràcia",30,"la Salut","Suïssa",0
2019,6,"Gràcia",31,"la Vila de Gràcia","Suïssa",0
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Suïssa",0
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Suïssa",0
2019,7,"Horta-Guinardó",34,"Can Baró","Suïssa",0
2019,7,"Horta-Guinardó",35,"el Guinardó","Suïssa",0
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Suïssa",0
2019,7,"Horta-Guinardó",37,"el Carmel","Suïssa",0
2019,7,"Horta-Guinardó",38,"la Teixonera","Suïssa",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Suïssa",0
2019,7,"Horta-Guinardó",40,"Montbau","Suïssa",0
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Suïssa",0
2019,7,"Horta-Guinardó",42,"la Clota","Suïssa",0
2019,7,"Horta-Guinardó",43,"Horta","Suïssa",0
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Suïssa",0
2019,8,"Nou Barris",45,"Porta","Suïssa",0
2019,8,"Nou Barris",46,"el Turó de la Peira","Suïssa",0
2019,8,"Nou Barris",47,"Can Peguera","Suïssa",0
2019,8,"Nou Barris",48,"la Guineueta","Suïssa",0
2019,8,"Nou Barris",49,"Canyelles","Suïssa",0
2019,8,"Nou Barris",50,"les Roquetes","Suïssa",0
2019,8,"Nou Barris",51,"Verdun","Suïssa",0
2019,8,"Nou Barris",52,"la Prosperitat","Suïssa",0
2019,8,"Nou Barris",53,"la Trinitat Nova","Suïssa",0
2019,8,"Nou Barris",54,"Torre Baró","Suïssa",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Suïssa",0
2019,8,"Nou Barris",56,"Vallbona","Suïssa",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Suïssa",0
2019,9,"Sant Andreu",58,"Baró de Viver","Suïssa",0
2019,9,"Sant Andreu",59,"el Bon Pastor","Suïssa",0
2019,9,"Sant Andreu",60,"Sant Andreu","Suïssa",0
2019,9,"Sant Andreu",61,"la Sagrera","Suïssa",0
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Suïssa",0
2019,9,"Sant Andreu",63,"Navas","Suïssa",0
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Suïssa",0
2019,10,"Sant Martí",65,"el Clot","Suïssa",0
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Suïssa",0
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Suïssa",0
2019,10,"Sant Martí",68,"el Poblenou","Suïssa",0
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Suïssa",0
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Suïssa",0
2019,10,"Sant Martí",71,"Provençals del Poblenou","Suïssa",0
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Suïssa",0
2019,10,"Sant Martí",73,"la Verneda i la Pau","Suïssa",0
2019,1,"Ciutat Vella",1,"el Raval","Brasil",0
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Brasil",0
2019,1,"Ciutat Vella",3,"la Barceloneta","Brasil",0
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Brasil",0
2019,2,"Eixample",5,"el Fort Pienc","Brasil",0
2019,2,"Eixample",6,"la Sagrada Família","Brasil",0
2019,2,"Eixample",7,"la Dreta de l'Eixample","Brasil",0
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Brasil",0
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Brasil",2
2019,2,"Eixample",10,"Sant Antoni","Brasil",0
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Brasil",0
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Brasil",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Brasil",0
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Brasil",0
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Brasil",1
2019,3,"Sants-Montjuïc",16,"la Bordeta","Brasil",0
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Brasil",0
2019,3,"Sants-Montjuïc",18,"Sants","Brasil",0
2019,4,"Les Corts",19,"les Corts","Brasil",0
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Brasil",0
2019,4,"Les Corts",21,"Pedralbes","Brasil",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Brasil",0
