"﻿""Any""","Codi_Districte_baixa","Nom_Districte_baixa","Codi_Barri_baixa","Nom_Barri_baixa","Codi_Districte_alta","Nom_Districte_alta","Codi_Barri_alta","Nom_Barri_alta","Sexe","Nombre"
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",0
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",3
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",4
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",7
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",14
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",6
2019,6,"Gràcia",28,"Vallcarca i els Penitents",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",7
2019,6,"Gràcia",29,"el Coll",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",0
2019,6,"Gràcia",30,"la Salut",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",6
2019,6,"Gràcia",31,"la Vila de Gràcia",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",23
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",14
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",5
2019,7,"Horta-Guinardó",34,"Can Baró",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,7,"Horta-Guinardó",35,"el Guinardó",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",11
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,7,"Horta-Guinardó",37,"el Carmel",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",6
2019,7,"Horta-Guinardó",38,"la Teixonera",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,7,"Horta-Guinardó",40,"Montbau",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,7,"Horta-Guinardó",42,"la Clota",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",0
2019,7,"Horta-Guinardó",43,"Horta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",4
2019,8,"Nou Barris",45,"Porta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",5
2019,8,"Nou Barris",46,"el Turó de la Peira",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",3
2019,8,"Nou Barris",47,"Can Peguera",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",2
2019,8,"Nou Barris",48,"la Guineueta",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,8,"Nou Barris",49,"Canyelles",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",0
2019,8,"Nou Barris",50,"les Roquetes",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",2
2019,8,"Nou Barris",51,"Verdun",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",4
2019,8,"Nou Barris",52,"la Prosperitat",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,8,"Nou Barris",53,"la Trinitat Nova",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",0
2019,8,"Nou Barris",54,"Torre Baró",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",0
2019,8,"Nou Barris",55,"Ciutat Meridiana",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",0
2019,8,"Nou Barris",56,"Vallbona",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",0
2019,9,"Sant Andreu",57,"la Trinitat Vella",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",3
2019,9,"Sant Andreu",58,"Baró de Viver",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",4
2019,9,"Sant Andreu",59,"el Bon Pastor",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",2
2019,9,"Sant Andreu",60,"Sant Andreu",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",2
2019,9,"Sant Andreu",61,"la Sagrera",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",9
2019,9,"Sant Andreu",62,"el Congrés i els Indians",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",3
2019,9,"Sant Andreu",63,"Navas",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",4
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",9
2019,10,"Sant Martí",65,"el Clot",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",8
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",21
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",6
2019,10,"Sant Martí",68,"el Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",19
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",6
2019,10,"Sant Martí",70,"el Besòs i el Maresme",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",8
2019,10,"Sant Martí",71,"Provençals del Poblenou",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",1
2019,10,"Sant Martí",72,"Sant Martí de Provençals",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",4
2019,10,"Sant Martí",73,"la Verneda i la Pau",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona",5
2019,1,"Ciutat Vella",1,"el Raval",2,"Eixample",5,"el Fort Pienc","Dona",27
2019,1,"Ciutat Vella",2,"el Barri Gòtic",2,"Eixample",5,"el Fort Pienc","Dona",20
2019,1,"Ciutat Vella",3,"la Barceloneta",2,"Eixample",5,"el Fort Pienc","Dona",19
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2,"Eixample",5,"el Fort Pienc","Dona",60
2019,2,"Eixample",5,"el Fort Pienc",2,"Eixample",5,"el Fort Pienc","Dona",225
2019,2,"Eixample",6,"la Sagrada Família",2,"Eixample",5,"el Fort Pienc","Dona",66
2019,2,"Eixample",7,"la Dreta de l'Eixample",2,"Eixample",5,"el Fort Pienc","Dona",91
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",5,"el Fort Pienc","Dona",43
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",2,"Eixample",5,"el Fort Pienc","Dona",27
2019,2,"Eixample",10,"Sant Antoni",2,"Eixample",5,"el Fort Pienc","Dona",27
2019,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Eixample",5,"el Fort Pienc","Dona",13
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port",2,"Eixample",5,"el Fort Pienc","Dona",5
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",2,"Eixample",5,"el Fort Pienc","Dona",3
2019,3,"Sants-Montjuïc",15,"Hostafrancs",2,"Eixample",5,"el Fort Pienc","Dona",4
2019,3,"Sants-Montjuïc",16,"la Bordeta",2,"Eixample",5,"el Fort Pienc","Dona",3
2019,3,"Sants-Montjuïc",17,"Sants - Badal",2,"Eixample",5,"el Fort Pienc","Dona",9
2019,3,"Sants-Montjuïc",18,"Sants",2,"Eixample",5,"el Fort Pienc","Dona",18
2019,4,"Les Corts",19,"les Corts",2,"Eixample",5,"el Fort Pienc","Dona",10
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",2,"Eixample",5,"el Fort Pienc","Dona",5
2019,4,"Les Corts",21,"Pedralbes",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Eixample",5,"el Fort Pienc","Dona",1
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",2,"Eixample",5,"el Fort Pienc","Dona",7
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2,"Eixample",5,"el Fort Pienc","Dona",2
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2,"Eixample",5,"el Fort Pienc","Dona",5
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",2,"Eixample",5,"el Fort Pienc","Dona",12
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2,"Eixample",5,"el Fort Pienc","Dona",8
2019,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Eixample",5,"el Fort Pienc","Dona",10
2019,6,"Gràcia",29,"el Coll",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,6,"Gràcia",30,"la Salut",2,"Eixample",5,"el Fort Pienc","Dona",3
2019,6,"Gràcia",31,"la Vila de Gràcia",2,"Eixample",5,"el Fort Pienc","Dona",26
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",2,"Eixample",5,"el Fort Pienc","Dona",24
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Eixample",5,"el Fort Pienc","Dona",6
2019,7,"Horta-Guinardó",34,"Can Baró",2,"Eixample",5,"el Fort Pienc","Dona",1
2019,7,"Horta-Guinardó",35,"el Guinardó",2,"Eixample",5,"el Fort Pienc","Dona",12
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",2,"Eixample",5,"el Fort Pienc","Dona",1
2019,7,"Horta-Guinardó",37,"el Carmel",2,"Eixample",5,"el Fort Pienc","Dona",4
2019,7,"Horta-Guinardó",38,"la Teixonera",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,7,"Horta-Guinardó",40,"Montbau",2,"Eixample",5,"el Fort Pienc","Dona",1
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,7,"Horta-Guinardó",42,"la Clota",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,7,"Horta-Guinardó",43,"Horta",2,"Eixample",5,"el Fort Pienc","Dona",5
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,"Eixample",5,"el Fort Pienc","Dona",2
2019,8,"Nou Barris",45,"Porta",2,"Eixample",5,"el Fort Pienc","Dona",7
2019,8,"Nou Barris",46,"el Turó de la Peira",2,"Eixample",5,"el Fort Pienc","Dona",2
2019,8,"Nou Barris",47,"Can Peguera",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,8,"Nou Barris",48,"la Guineueta",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,8,"Nou Barris",49,"Canyelles",2,"Eixample",5,"el Fort Pienc","Dona",1
2019,8,"Nou Barris",50,"les Roquetes",2,"Eixample",5,"el Fort Pienc","Dona",4
2019,8,"Nou Barris",51,"Verdun",2,"Eixample",5,"el Fort Pienc","Dona",2
2019,8,"Nou Barris",52,"la Prosperitat",2,"Eixample",5,"el Fort Pienc","Dona",5
2019,8,"Nou Barris",53,"la Trinitat Nova",2,"Eixample",5,"el Fort Pienc","Dona",2
2019,8,"Nou Barris",54,"Torre Baró",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,8,"Nou Barris",55,"Ciutat Meridiana",2,"Eixample",5,"el Fort Pienc","Dona",2
2019,8,"Nou Barris",56,"Vallbona",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,9,"Sant Andreu",57,"la Trinitat Vella",2,"Eixample",5,"el Fort Pienc","Dona",1
2019,9,"Sant Andreu",58,"Baró de Viver",2,"Eixample",5,"el Fort Pienc","Dona",0
2019,9,"Sant Andreu",59,"el Bon Pastor",2,"Eixample",5,"el Fort Pienc","Dona",5
2019,9,"Sant Andreu",60,"Sant Andreu",2,"Eixample",5,"el Fort Pienc","Dona",14
2019,9,"Sant Andreu",61,"la Sagrera",2,"Eixample",5,"el Fort Pienc","Dona",9
2019,9,"Sant Andreu",62,"el Congrés i els Indians",2,"Eixample",5,"el Fort Pienc","Dona",5
2019,9,"Sant Andreu",63,"Navas",2,"Eixample",5,"el Fort Pienc","Dona",8
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",2,"Eixample",5,"el Fort Pienc","Dona",26
2019,10,"Sant Martí",65,"el Clot",2,"Eixample",5,"el Fort Pienc","Dona",11
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",2,"Eixample",5,"el Fort Pienc","Dona",23
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",2,"Eixample",5,"el Fort Pienc","Dona",4
2019,10,"Sant Martí",68,"el Poblenou",2,"Eixample",5,"el Fort Pienc","Dona",19
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2,"Eixample",5,"el Fort Pienc","Dona",6
2019,10,"Sant Martí",70,"el Besòs i el Maresme",2,"Eixample",5,"el Fort Pienc","Dona",6
2019,10,"Sant Martí",71,"Provençals del Poblenou",2,"Eixample",5,"el Fort Pienc","Dona",13
2019,10,"Sant Martí",72,"Sant Martí de Provençals",2,"Eixample",5,"el Fort Pienc","Dona",7
2019,10,"Sant Martí",73,"la Verneda i la Pau",2,"Eixample",5,"el Fort Pienc","Dona",4
2019,1,"Ciutat Vella",1,"el Raval",2,"Eixample",6,"la Sagrada Família","Dona",41
2019,1,"Ciutat Vella",2,"el Barri Gòtic",2,"Eixample",6,"la Sagrada Família","Dona",29
2019,1,"Ciutat Vella",3,"la Barceloneta",2,"Eixample",6,"la Sagrada Família","Dona",25
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2,"Eixample",6,"la Sagrada Família","Dona",33
2019,2,"Eixample",5,"el Fort Pienc",2,"Eixample",6,"la Sagrada Família","Dona",91
2019,2,"Eixample",6,"la Sagrada Família",2,"Eixample",6,"la Sagrada Família","Dona",380
2019,2,"Eixample",7,"la Dreta de l'Eixample",2,"Eixample",6,"la Sagrada Família","Dona",97
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",6,"la Sagrada Família","Dona",46
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",2,"Eixample",6,"la Sagrada Família","Dona",50
2019,2,"Eixample",10,"Sant Antoni",2,"Eixample",6,"la Sagrada Família","Dona",24
2019,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Eixample",6,"la Sagrada Família","Dona",33
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2,"Eixample",6,"la Sagrada Família","Dona",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port",2,"Eixample",6,"la Sagrada Família","Dona",3
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",2,"Eixample",6,"la Sagrada Família","Dona",11
2019,3,"Sants-Montjuïc",15,"Hostafrancs",2,"Eixample",6,"la Sagrada Família","Dona",10
2019,3,"Sants-Montjuïc",16,"la Bordeta",2,"Eixample",6,"la Sagrada Família","Dona",5
2019,3,"Sants-Montjuïc",17,"Sants - Badal",2,"Eixample",6,"la Sagrada Família","Dona",15
2019,3,"Sants-Montjuïc",18,"Sants",2,"Eixample",6,"la Sagrada Família","Dona",21
2019,4,"Les Corts",19,"les Corts",2,"Eixample",6,"la Sagrada Família","Dona",14
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",2,"Eixample",6,"la Sagrada Família","Dona",4
2019,4,"Les Corts",21,"Pedralbes",2,"Eixample",6,"la Sagrada Família","Dona",4
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Eixample",6,"la Sagrada Família","Dona",1
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",2,"Eixample",6,"la Sagrada Família","Dona",5
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2,"Eixample",6,"la Sagrada Família","Dona",2
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2,"Eixample",6,"la Sagrada Família","Dona",25
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",2,"Eixample",6,"la Sagrada Família","Dona",13
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2,"Eixample",6,"la Sagrada Família","Dona",16
2019,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Eixample",6,"la Sagrada Família","Dona",5
2019,6,"Gràcia",29,"el Coll",2,"Eixample",6,"la Sagrada Família","Dona",4
2019,6,"Gràcia",30,"la Salut",2,"Eixample",6,"la Sagrada Família","Dona",8
2019,6,"Gràcia",31,"la Vila de Gràcia",2,"Eixample",6,"la Sagrada Família","Dona",53
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",2,"Eixample",6,"la Sagrada Família","Dona",85
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Eixample",6,"la Sagrada Família","Dona",58
2019,7,"Horta-Guinardó",34,"Can Baró",2,"Eixample",6,"la Sagrada Família","Dona",4
2019,7,"Horta-Guinardó",35,"el Guinardó",2,"Eixample",6,"la Sagrada Família","Dona",33
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",2,"Eixample",6,"la Sagrada Família","Dona",0
2019,7,"Horta-Guinardó",37,"el Carmel",2,"Eixample",6,"la Sagrada Família","Dona",8
2019,7,"Horta-Guinardó",38,"la Teixonera",2,"Eixample",6,"la Sagrada Família","Dona",2
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Eixample",6,"la Sagrada Família","Dona",1
2019,7,"Horta-Guinardó",40,"Montbau",2,"Eixample",6,"la Sagrada Família","Dona",1
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron",2,"Eixample",6,"la Sagrada Família","Dona",0
2019,7,"Horta-Guinardó",42,"la Clota",2,"Eixample",6,"la Sagrada Família","Dona",1
2019,7,"Horta-Guinardó",43,"Horta",2,"Eixample",6,"la Sagrada Família","Dona",7
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",2,"Eixample",6,"la Sagrada Família","Dona",18
2019,8,"Nou Barris",45,"Porta",2,"Eixample",6,"la Sagrada Família","Dona",14
2019,8,"Nou Barris",46,"el Turó de la Peira",2,"Eixample",6,"la Sagrada Família","Dona",15
2019,8,"Nou Barris",47,"Can Peguera",2,"Eixample",6,"la Sagrada Família","Dona",0
2019,8,"Nou Barris",48,"la Guineueta",2,"Eixample",6,"la Sagrada Família","Dona",6
2019,8,"Nou Barris",49,"Canyelles",2,"Eixample",6,"la Sagrada Família","Dona",0
2019,8,"Nou Barris",50,"les Roquetes",2,"Eixample",6,"la Sagrada Família","Dona",5
2019,8,"Nou Barris",51,"Verdun",2,"Eixample",6,"la Sagrada Família","Dona",9
2019,8,"Nou Barris",52,"la Prosperitat",2,"Eixample",6,"la Sagrada Família","Dona",6
2019,8,"Nou Barris",53,"la Trinitat Nova",2,"Eixample",6,"la Sagrada Família","Dona",2
2019,8,"Nou Barris",54,"Torre Baró",2,"Eixample",6,"la Sagrada Família","Dona",1
2019,8,"Nou Barris",55,"Ciutat Meridiana",2,"Eixample",6,"la Sagrada Família","Dona",2
2019,8,"Nou Barris",56,"Vallbona",2,"Eixample",6,"la Sagrada Família","Dona",2
2019,9,"Sant Andreu",57,"la Trinitat Vella",2,"Eixample",6,"la Sagrada Família","Dona",2
2019,9,"Sant Andreu",58,"Baró de Viver",2,"Eixample",6,"la Sagrada Família","Dona",0
2019,9,"Sant Andreu",59,"el Bon Pastor",2,"Eixample",6,"la Sagrada Família","Dona",2
2019,9,"Sant Andreu",60,"Sant Andreu",2,"Eixample",6,"la Sagrada Família","Dona",14
2019,9,"Sant Andreu",61,"la Sagrera",2,"Eixample",6,"la Sagrada Família","Dona",16
2019,9,"Sant Andreu",62,"el Congrés i els Indians",2,"Eixample",6,"la Sagrada Família","Dona",9
2019,9,"Sant Andreu",63,"Navas",2,"Eixample",6,"la Sagrada Família","Dona",28
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",2,"Eixample",6,"la Sagrada Família","Dona",110
2019,10,"Sant Martí",65,"el Clot",2,"Eixample",6,"la Sagrada Família","Dona",41
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",2,"Eixample",6,"la Sagrada Família","Dona",17
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou",2,"Eixample",6,"la Sagrada Família","Dona",5
2019,10,"Sant Martí",68,"el Poblenou",2,"Eixample",6,"la Sagrada Família","Dona",22
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",2,"Eixample",6,"la Sagrada Família","Dona",6
2019,10,"Sant Martí",70,"el Besòs i el Maresme",2,"Eixample",6,"la Sagrada Família","Dona",10
2019,10,"Sant Martí",71,"Provençals del Poblenou",2,"Eixample",6,"la Sagrada Família","Dona",14
2019,10,"Sant Martí",72,"Sant Martí de Provençals",2,"Eixample",6,"la Sagrada Família","Dona",16
2019,10,"Sant Martí",73,"la Verneda i la Pau",2,"Eixample",6,"la Sagrada Família","Dona",16
2019,1,"Ciutat Vella",1,"el Raval",2,"Eixample",7,"la Dreta de l'Eixample","Dona",45
2019,1,"Ciutat Vella",2,"el Barri Gòtic",2,"Eixample",7,"la Dreta de l'Eixample","Dona",30
2019,1,"Ciutat Vella",3,"la Barceloneta",2,"Eixample",7,"la Dreta de l'Eixample","Dona",17
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",2,"Eixample",7,"la Dreta de l'Eixample","Dona",69
2019,2,"Eixample",5,"el Fort Pienc",2,"Eixample",7,"la Dreta de l'Eixample","Dona",69
2019,2,"Eixample",6,"la Sagrada Família",2,"Eixample",7,"la Dreta de l'Eixample","Dona",58
2019,2,"Eixample",7,"la Dreta de l'Eixample",2,"Eixample",7,"la Dreta de l'Eixample","Dona",297
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",7,"la Dreta de l'Eixample","Dona",83
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",2,"Eixample",7,"la Dreta de l'Eixample","Dona",56
2019,2,"Eixample",10,"Sant Antoni",2,"Eixample",7,"la Dreta de l'Eixample","Dona",31
2019,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Eixample",7,"la Dreta de l'Eixample","Dona",26
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2,"Eixample",7,"la Dreta de l'Eixample","Dona",0
2019,3,"Sants-Montjuïc",13,"la Marina de Port",2,"Eixample",7,"la Dreta de l'Eixample","Dona",5
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",2,"Eixample",7,"la Dreta de l'Eixample","Dona",3
2019,3,"Sants-Montjuïc",15,"Hostafrancs",2,"Eixample",7,"la Dreta de l'Eixample","Dona",7
2019,3,"Sants-Montjuïc",16,"la Bordeta",2,"Eixample",7,"la Dreta de l'Eixample","Dona",2
2019,3,"Sants-Montjuïc",17,"Sants - Badal",2,"Eixample",7,"la Dreta de l'Eixample","Dona",3
2019,3,"Sants-Montjuïc",18,"Sants",2,"Eixample",7,"la Dreta de l'Eixample","Dona",19
2019,4,"Les Corts",19,"les Corts",2,"Eixample",7,"la Dreta de l'Eixample","Dona",17
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",2,"Eixample",7,"la Dreta de l'Eixample","Dona",9
2019,4,"Les Corts",21,"Pedralbes",2,"Eixample",7,"la Dreta de l'Eixample","Dona",12
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Eixample",7,"la Dreta de l'Eixample","Dona",5
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",2,"Eixample",7,"la Dreta de l'Eixample","Dona",10
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",2,"Eixample",7,"la Dreta de l'Eixample","Dona",6
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",2,"Eixample",7,"la Dreta de l'Eixample","Dona",21
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",2,"Eixample",7,"la Dreta de l'Eixample","Dona",40
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",2,"Eixample",7,"la Dreta de l'Eixample","Dona",21
2019,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Eixample",7,"la Dreta de l'Eixample","Dona",5
2019,6,"Gràcia",29,"el Coll",2,"Eixample",7,"la Dreta de l'Eixample","Dona",4
2019,6,"Gràcia",30,"la Salut",2,"Eixample",7,"la Dreta de l'Eixample","Dona",10
2019,6,"Gràcia",31,"la Vila de Gràcia",2,"Eixample",7,"la Dreta de l'Eixample","Dona",81
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",2,"Eixample",7,"la Dreta de l'Eixample","Dona",38
2019,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Eixample",7,"la Dreta de l'Eixample","Dona",13
2019,7,"Horta-Guinardó",34,"Can Baró",2,"Eixample",7,"la Dreta de l'Eixample","Dona",1
2019,7,"Horta-Guinardó",35,"el Guinardó",2,"Eixample",7,"la Dreta de l'Eixample","Dona",14
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues",2,"Eixample",7,"la Dreta de l'Eixample","Dona",5
2019,7,"Horta-Guinardó",37,"el Carmel",2,"Eixample",7,"la Dreta de l'Eixample","Dona",8
2019,7,"Horta-Guinardó",38,"la Teixonera",2,"Eixample",7,"la Dreta de l'Eixample","Dona",3
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",2,"Eixample",7,"la Dreta de l'Eixample","Dona",3
2019,7,"Horta-Guinardó",40,"Montbau",2,"Eixample",7,"la Dreta de l'Eixample","Dona",0
