"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2007-2011",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",46.9
"2007-2011",10,"Sant Martí",70,"el Besòs i el Maresme",19.7
"2007-2011",10,"Sant Martí",71,"Provençals del Poblenou",26.9
"2007-2011",10,"Sant Martí",72,"Sant Martí de Provençals",23.8
"2007-2011",10,"Sant Martí",73,"la Verneda i la Pau",19.3
"2008-2012",1,"Ciutat Vella",1,"el Raval",25.5
"2008-2012",1,"Ciutat Vella",2,"el Barri Gòtic",20.8
"2008-2012",1,"Ciutat Vella",3,"la Barceloneta",19.8
"2008-2012",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",29.1
"2008-2012",2,"Eixample",5,"el Fort Pienc",27.3
"2008-2012",2,"Eixample",6,"la Sagrada Família",26.8
"2008-2012",2,"Eixample",7,"la Dreta de l'Eixample",36.5
"2008-2012",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",31.9
"2008-2012",2,"Eixample",9,"la Nova Esquerra de l'Eixample",30.3
"2008-2012",2,"Eixample",10,"Sant Antoni",28.1
"2008-2012",3,"Sants-Montjuïc",11,"el Poble Sec",24.5
"2008-2012",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25.5
"2008-2012",3,"Sants-Montjuïc",13,"la Marina de Port",23.9
"2008-2012",3,"Sants-Montjuïc",14,"la Font de la Guatlla",23.6
"2008-2012",3,"Sants-Montjuïc",15,"Hostafrancs",25.7
"2008-2012",3,"Sants-Montjuïc",16,"la Bordeta",28.3
"2008-2012",3,"Sants-Montjuïc",17,"Sants - Badal",24.4
"2008-2012",3,"Sants-Montjuïc",18,"Sants",26.2
"2008-2012",4,"Les Corts",19,"les Corts",31.7
"2008-2012",4,"Les Corts",20,"la Maternitat i Sant Ramon",29.1
"2008-2012",4,"Les Corts",21,"Pedralbes",32.9
"2008-2012",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",38.5
"2008-2012",5,"Sarrià-Sant Gervasi",23,"Sarrià",35.9
"2008-2012",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",38.5
"2008-2012",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",40.1
"2008-2012",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",37.2
"2008-2012",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",35.5
"2008-2012",6,"Gràcia",28,"Vallcarca i els Penitents",38.7
"2008-2012",6,"Gràcia",29,"el Coll",37.5
"2008-2012",6,"Gràcia",30,"la Salut",35.1
"2008-2012",6,"Gràcia",31,"la Vila de Gràcia",33.9
"2008-2012",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",32.3
"2008-2012",7,"Horta-Guinardó",33,"el Baix Guinardó",26.4
"2008-2012",7,"Horta-Guinardó",34,"Can Baró",27.4
"2008-2012",7,"Horta-Guinardó",35,"el Guinardó",29.1
"2008-2012",7,"Horta-Guinardó",36,"la Font d'en Fargues",32.8
"2008-2012",7,"Horta-Guinardó",37,"el Carmel",22.2
"2008-2012",7,"Horta-Guinardó",38,"la Teixonera",23.0
"2008-2012",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",22.0
"2008-2012",7,"Horta-Guinardó",40,"Montbau",31.4
"2008-2012",7,"Horta-Guinardó",41,"la Vall d'Hebron",25.2
"2008-2012",7,"Horta-Guinardó",42,"la Clota",11.9
"2008-2012",7,"Horta-Guinardó",43,"Horta",26.9
"2008-2012",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",25.0
"2008-2012",8,"Nou Barris",45,"Porta",23.1
"2008-2012",8,"Nou Barris",46,"el Turó de la Peira",22.1
"2008-2012",8,"Nou Barris",47,"Can Peguera",19.2
"2008-2012",8,"Nou Barris",48,"la Guineueta",26.0
"2008-2012",8,"Nou Barris",49,"Canyelles",23.6
"2008-2012",8,"Nou Barris",50,"les Roquetes",19.7
"2008-2012",8,"Nou Barris",51,"Verdun",22.4
"2008-2012",8,"Nou Barris",52,"la Prosperitat",22.6
"2008-2012",8,"Nou Barris",53,"la Trinitat Nova",18.7
"2008-2012",8,"Nou Barris",54,"Torre Baró",16.4
"2008-2012",8,"Nou Barris",55,"Ciutat Meridiana",18.6
"2008-2012",8,"Nou Barris",56,"Vallbona",21.7
"2008-2012",9,"Sant Andreu",57,"la Trinitat Vella",26.8
"2008-2012",9,"Sant Andreu",58,"Baró de Viver",19.9
"2008-2012",9,"Sant Andreu",59,"el Bon Pastor",33.4
"2008-2012",9,"Sant Andreu",60,"Sant Andreu",31.1
"2008-2012",9,"Sant Andreu",61,"la Sagrera",25.7
"2008-2012",9,"Sant Andreu",62,"el Congrés i els Indians",26.6
"2008-2012",9,"Sant Andreu",63,"Navas",26.7
"2008-2012",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",27.0
"2008-2012",10,"Sant Martí",65,"el Clot",30.0
"2008-2012",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",30.2
"2008-2012",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",34.3
"2008-2012",10,"Sant Martí",68,"el Poblenou",37.1
"2008-2012",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",49.8
"2008-2012",10,"Sant Martí",70,"el Besòs i el Maresme",20.5
"2008-2012",10,"Sant Martí",71,"Provençals del Poblenou",30.9
"2008-2012",10,"Sant Martí",72,"Sant Martí de Provençals",25.3
"2008-2012",10,"Sant Martí",73,"la Verneda i la Pau",21.8
"2009-2013",1,"Ciutat Vella",1,"el Raval",24.4
"2009-2013",1,"Ciutat Vella",2,"el Barri Gòtic",23.0
"2009-2013",1,"Ciutat Vella",3,"la Barceloneta",20.1
"2009-2013",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",28.2
"2009-2013",2,"Eixample",5,"el Fort Pienc",28.4
"2009-2013",2,"Eixample",6,"la Sagrada Família",27.0
"2009-2013",2,"Eixample",7,"la Dreta de l'Eixample",39.4
"2009-2013",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",32.5
"2009-2013",2,"Eixample",9,"la Nova Esquerra de l'Eixample",29.9
"2009-2013",2,"Eixample",10,"Sant Antoni",29.6
"2009-2013",3,"Sants-Montjuïc",11,"el Poble Sec",25.8
"2009-2013",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",24.3
"2009-2013",3,"Sants-Montjuïc",13,"la Marina de Port",22.9
"2009-2013",3,"Sants-Montjuïc",14,"la Font de la Guatlla",24.5
"2009-2013",3,"Sants-Montjuïc",15,"Hostafrancs",28.5
"2009-2013",3,"Sants-Montjuïc",16,"la Bordeta",26.5
"2009-2013",3,"Sants-Montjuïc",17,"Sants - Badal",25.0
"2009-2013",3,"Sants-Montjuïc",18,"Sants",26.5
"2009-2013",4,"Les Corts",19,"les Corts",33.2
"2009-2013",4,"Les Corts",20,"la Maternitat i Sant Ramon",30.0
"2009-2013",4,"Les Corts",21,"Pedralbes",33.7
"2009-2013",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",36.9
