"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2009-2013",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",607.7
"2009-2013",10,"Sant Martí",70,"el Besòs i el Maresme",706.1
"2009-2013",10,"Sant Martí",71,"Provençals del Poblenou",647.8
"2009-2013",10,"Sant Martí",72,"Sant Martí de Provençals",662.3
"2009-2013",10,"Sant Martí",73,"la Verneda i la Pau",685.0
"2010-2014",1,"Ciutat Vella",1,"el Raval",860.5
"2010-2014",1,"Ciutat Vella",2,"el Barri Gòtic",960.7
"2010-2014",1,"Ciutat Vella",3,"la Barceloneta",919.1
"2010-2014",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",852.5
"2010-2014",2,"Eixample",5,"el Fort Pienc",797.6
"2010-2014",2,"Eixample",6,"la Sagrada Família",770.4
"2010-2014",2,"Eixample",7,"la Dreta de l'Eixample",932.9
"2010-2014",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",794.4
"2010-2014",2,"Eixample",9,"la Nova Esquerra de l'Eixample",688.3
"2010-2014",2,"Eixample",10,"Sant Antoni",749.7
"2010-2014",3,"Sants-Montjuïc",11,"el Poble Sec",815.0
"2010-2014",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1376.9
"2010-2014",3,"Sants-Montjuïc",13,"la Marina de Port",759.8
"2010-2014",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1016.2
"2010-2014",3,"Sants-Montjuïc",15,"Hostafrancs",743.3
"2010-2014",3,"Sants-Montjuïc",16,"la Bordeta",780.0
"2010-2014",3,"Sants-Montjuïc",17,"Sants - Badal",720.0
"2010-2014",3,"Sants-Montjuïc",18,"Sants",830.3
"2010-2014",4,"Les Corts",19,"les Corts",725.5
"2010-2014",4,"Les Corts",20,"la Maternitat i Sant Ramon",646.0
"2010-2014",4,"Les Corts",21,"Pedralbes",713.7
"2010-2014",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1092.7
"2010-2014",5,"Sarrià-Sant Gervasi",23,"Sarrià",798.6
