"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Lloc_de_naixement","Nombre"
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Comunitat Valenciana",262
2020,9,"Sant Andreu",61,"la Sagrera","Home","Comunitat Valenciana",151
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Comunitat Valenciana",60
2020,9,"Sant Andreu",63,"Navas","Home","Comunitat Valenciana",126
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Comunitat Valenciana",207
2020,10,"Sant Martí",65,"el Clot","Home","Comunitat Valenciana",137
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Comunitat Valenciana",88
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Comunitat Valenciana",61
2020,10,"Sant Martí",68,"el Poblenou","Home","Comunitat Valenciana",166
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Comunitat Valenciana",61
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Comunitat Valenciana",67
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Comunitat Valenciana",97
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Comunitat Valenciana",106
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Comunitat Valenciana",135
2020,1,"Ciutat Vella",1,"el Raval","Home","Extremadura",95
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Extremadura",25
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Extremadura",30
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Extremadura",46
2020,2,"Eixample",5,"el Fort Pienc","Home","Extremadura",81
2020,2,"Eixample",6,"la Sagrada Família","Home","Extremadura",150
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Extremadura",70
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Extremadura",81
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Extremadura",126
2020,2,"Eixample",10,"Sant Antoni","Home","Extremadura",90
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Extremadura",102
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Extremadura",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Extremadura",184
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Extremadura",54
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Extremadura",48
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Extremadura",78
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Extremadura",112
2020,3,"Sants-Montjuïc",18,"Sants","Home","Extremadura",110
2020,4,"Les Corts",19,"les Corts","Home","Extremadura",85
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Extremadura",97
2020,4,"Les Corts",21,"Pedralbes","Home","Extremadura",10
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Extremadura",7
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Extremadura",22
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Extremadura",10
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Extremadura",30
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Extremadura",47
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Extremadura",17
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Extremadura",34
2020,6,"Gràcia",29,"el Coll","Home","Extremadura",16
2020,6,"Gràcia",30,"la Salut","Home","Extremadura",31
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Extremadura",99
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Extremadura",79
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Extremadura",70
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Extremadura",37
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Extremadura",109
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Extremadura",43
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Extremadura",313
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Extremadura",112
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Extremadura",38
2020,7,"Horta-Guinardó",40,"Montbau","Home","Extremadura",23
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Extremadura",25
2020,7,"Horta-Guinardó",42,"la Clota","Home","Extremadura",1
2020,7,"Horta-Guinardó",43,"Horta","Home","Extremadura",119
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Extremadura",129
2020,8,"Nou Barris",45,"Porta","Home","Extremadura",138
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Extremadura",55
2020,8,"Nou Barris",47,"Can Peguera","Home","Extremadura",6
2020,8,"Nou Barris",48,"la Guineueta","Home","Extremadura",89
2020,8,"Nou Barris",49,"Canyelles","Home","Extremadura",58
2020,8,"Nou Barris",50,"les Roquetes","Home","Extremadura",120
2020,8,"Nou Barris",51,"Verdun","Home","Extremadura",83
2020,8,"Nou Barris",52,"la Prosperitat","Home","Extremadura",240
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Extremadura",36
2020,8,"Nou Barris",54,"Torre Baró","Home","Extremadura",26
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Extremadura",120
2020,8,"Nou Barris",56,"Vallbona","Home","Extremadura",15
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Extremadura",63
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Extremadura",10
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Extremadura",77
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Extremadura",353
2020,9,"Sant Andreu",61,"la Sagrera","Home","Extremadura",149
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Extremadura",45
2020,9,"Sant Andreu",63,"Navas","Home","Extremadura",91
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Extremadura",132
2020,10,"Sant Martí",65,"el Clot","Home","Extremadura",126
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Extremadura",57
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Extremadura",19
2020,10,"Sant Martí",68,"el Poblenou","Home","Extremadura",89
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Extremadura",59
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Extremadura",130
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Extremadura",107
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Extremadura",187
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Extremadura",240
2020,1,"Ciutat Vella",1,"el Raval","Home","Galícia",295
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Galícia",102
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Galícia",91
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Galícia",169
2020,2,"Eixample",5,"el Fort Pienc","Home","Galícia",194
2020,2,"Eixample",6,"la Sagrada Família","Home","Galícia",302
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Galícia",188
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Galícia",232
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Galícia",323
2020,2,"Eixample",10,"Sant Antoni","Home","Galícia",218
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Galícia",336
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Galícia",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Galícia",299
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Galícia",118
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Galícia",123
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Galícia",170
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Galícia",196
2020,3,"Sants-Montjuïc",18,"Sants","Home","Galícia",272
2020,4,"Les Corts",19,"les Corts","Home","Galícia",248
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Galícia",184
2020,4,"Les Corts",21,"Pedralbes","Home","Galícia",61
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Galícia",10
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Galícia",57
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Galícia",52
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Galícia",91
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Galícia",119
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Galícia",123
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Galícia",85
2020,6,"Gràcia",29,"el Coll","Home","Galícia",56
2020,6,"Gràcia",30,"la Salut","Home","Galícia",87
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Galícia",268
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Galícia",168
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Galícia",166
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Galícia",62
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Galícia",256
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Galícia",53
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Galícia",322
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Galícia",88
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Galícia",59
2020,7,"Horta-Guinardó",40,"Montbau","Home","Galícia",25
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Galícia",60
2020,7,"Horta-Guinardó",42,"la Clota","Home","Galícia",4
2020,7,"Horta-Guinardó",43,"Horta","Home","Galícia",204
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Galícia",238
2020,8,"Nou Barris",45,"Porta","Home","Galícia",285
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Galícia",75
2020,8,"Nou Barris",47,"Can Peguera","Home","Galícia",6
2020,8,"Nou Barris",48,"la Guineueta","Home","Galícia",137
2020,8,"Nou Barris",49,"Canyelles","Home","Galícia",62
2020,8,"Nou Barris",50,"les Roquetes","Home","Galícia",103
2020,8,"Nou Barris",51,"Verdun","Home","Galícia",116
2020,8,"Nou Barris",52,"la Prosperitat","Home","Galícia",326
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Galícia",36
2020,8,"Nou Barris",54,"Torre Baró","Home","Galícia",16
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Galícia",64
2020,8,"Nou Barris",56,"Vallbona","Home","Galícia",13
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Galícia",61
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Galícia",7
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Galícia",43
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Galícia",401
2020,9,"Sant Andreu",61,"la Sagrera","Home","Galícia",236
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Galícia",73
2020,9,"Sant Andreu",63,"Navas","Home","Galícia",146
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Galícia",252
2020,10,"Sant Martí",65,"el Clot","Home","Galícia",191
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Galícia",121
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Galícia",54
2020,10,"Sant Martí",68,"el Poblenou","Home","Galícia",159
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Galícia",79
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Galícia",177
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Galícia",146
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Galícia",221
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Galícia",285
2020,1,"Ciutat Vella",1,"el Raval","Home","Comunitat de Madrid",147
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Comunitat de Madrid",61
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Comunitat de Madrid",41
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Comunitat de Madrid",102
2020,2,"Eixample",5,"el Fort Pienc","Home","Comunitat de Madrid",157
2020,2,"Eixample",6,"la Sagrada Família","Home","Comunitat de Madrid",187
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Comunitat de Madrid",243
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Comunitat de Madrid",221
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Comunitat de Madrid",286
2020,2,"Eixample",10,"Sant Antoni","Home","Comunitat de Madrid",155
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Comunitat de Madrid",142
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Comunitat de Madrid",6
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Comunitat de Madrid",106
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Comunitat de Madrid",44
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Comunitat de Madrid",88
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Comunitat de Madrid",55
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Comunitat de Madrid",80
2020,3,"Sants-Montjuïc",18,"Sants","Home","Comunitat de Madrid",174
2020,4,"Les Corts",19,"les Corts","Home","Comunitat de Madrid",245
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Comunitat de Madrid",105
2020,4,"Les Corts",21,"Pedralbes","Home","Comunitat de Madrid",103
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Comunitat de Madrid",20
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Comunitat de Madrid",119
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Comunitat de Madrid",133
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Comunitat de Madrid",135
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Comunitat de Madrid",262
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Comunitat de Madrid",153
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Comunitat de Madrid",57
2020,6,"Gràcia",29,"el Coll","Home","Comunitat de Madrid",26
2020,6,"Gràcia",30,"la Salut","Home","Comunitat de Madrid",54
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Comunitat de Madrid",214
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Comunitat de Madrid",155
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Comunitat de Madrid",101
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Comunitat de Madrid",39
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Comunitat de Madrid",119
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Comunitat de Madrid",27
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Comunitat de Madrid",80
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Comunitat de Madrid",27
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Comunitat de Madrid",23
2020,7,"Horta-Guinardó",40,"Montbau","Home","Comunitat de Madrid",18
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Comunitat de Madrid",20
2020,7,"Horta-Guinardó",42,"la Clota","Home","Comunitat de Madrid",4
2020,7,"Horta-Guinardó",43,"Horta","Home","Comunitat de Madrid",73
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Comunitat de Madrid",78
2020,8,"Nou Barris",45,"Porta","Home","Comunitat de Madrid",74
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Comunitat de Madrid",29
2020,8,"Nou Barris",47,"Can Peguera","Home","Comunitat de Madrid",8
2020,8,"Nou Barris",48,"la Guineueta","Home","Comunitat de Madrid",41
2020,8,"Nou Barris",49,"Canyelles","Home","Comunitat de Madrid",18
2020,8,"Nou Barris",50,"les Roquetes","Home","Comunitat de Madrid",40
2020,8,"Nou Barris",51,"Verdun","Home","Comunitat de Madrid",26
2020,8,"Nou Barris",52,"la Prosperitat","Home","Comunitat de Madrid",57
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Comunitat de Madrid",15
2020,8,"Nou Barris",54,"Torre Baró","Home","Comunitat de Madrid",12
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Comunitat de Madrid",21
2020,8,"Nou Barris",56,"Vallbona","Home","Comunitat de Madrid",2
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Comunitat de Madrid",17
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Comunitat de Madrid",5
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Comunitat de Madrid",36
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Comunitat de Madrid",160
2020,9,"Sant Andreu",61,"la Sagrera","Home","Comunitat de Madrid",103
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Comunitat de Madrid",41
2020,9,"Sant Andreu",63,"Navas","Home","Comunitat de Madrid",78
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Comunitat de Madrid",135
2020,10,"Sant Martí",65,"el Clot","Home","Comunitat de Madrid",100
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Comunitat de Madrid",76
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Comunitat de Madrid",49
2020,10,"Sant Martí",68,"el Poblenou","Home","Comunitat de Madrid",127
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Comunitat de Madrid",79
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Comunitat de Madrid",50
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Comunitat de Madrid",96
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Comunitat de Madrid",80
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Comunitat de Madrid",77
2020,1,"Ciutat Vella",1,"el Raval","Home","Regió de Múrcia",59
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Regió de Múrcia",24
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Regió de Múrcia",19
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Regió de Múrcia",36
2020,2,"Eixample",5,"el Fort Pienc","Home","Regió de Múrcia",53
2020,2,"Eixample",6,"la Sagrada Família","Home","Regió de Múrcia",105
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Regió de Múrcia",60
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Regió de Múrcia",56
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Regió de Múrcia",103
2020,2,"Eixample",10,"Sant Antoni","Home","Regió de Múrcia",62
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Regió de Múrcia",53
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Regió de Múrcia",1
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Regió de Múrcia",73
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Regió de Múrcia",23
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Regió de Múrcia",30
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Regió de Múrcia",35
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Regió de Múrcia",54
2020,3,"Sants-Montjuïc",18,"Sants","Home","Regió de Múrcia",73
2020,4,"Les Corts",19,"les Corts","Home","Regió de Múrcia",62
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Regió de Múrcia",54
2020,4,"Les Corts",21,"Pedralbes","Home","Regió de Múrcia",15
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Regió de Múrcia",4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Regió de Múrcia",11
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Regió de Múrcia",14
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Regió de Múrcia",27
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Regió de Múrcia",40
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Regió de Múrcia",28
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Regió de Múrcia",15
2020,6,"Gràcia",29,"el Coll","Home","Regió de Múrcia",12
2020,6,"Gràcia",30,"la Salut","Home","Regió de Múrcia",11
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Regió de Múrcia",58
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Regió de Múrcia",40
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Regió de Múrcia",31
2020,7,"Horta-Guinardó",34,"Can Baró","Home","Regió de Múrcia",10
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","Regió de Múrcia",61
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Regió de Múrcia",13
2020,7,"Horta-Guinardó",37,"el Carmel","Home","Regió de Múrcia",53
2020,7,"Horta-Guinardó",38,"la Teixonera","Home","Regió de Múrcia",34
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Regió de Múrcia",9
2020,7,"Horta-Guinardó",40,"Montbau","Home","Regió de Múrcia",9
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Regió de Múrcia",12
2020,7,"Horta-Guinardó",42,"la Clota","Home","Regió de Múrcia",0
2020,7,"Horta-Guinardó",43,"Horta","Home","Regió de Múrcia",60
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Regió de Múrcia",49
2020,8,"Nou Barris",45,"Porta","Home","Regió de Múrcia",68
2020,8,"Nou Barris",46,"el Turó de la Peira","Home","Regió de Múrcia",31
2020,8,"Nou Barris",47,"Can Peguera","Home","Regió de Múrcia",8
2020,8,"Nou Barris",48,"la Guineueta","Home","Regió de Múrcia",23
2020,8,"Nou Barris",49,"Canyelles","Home","Regió de Múrcia",20
2020,8,"Nou Barris",50,"les Roquetes","Home","Regió de Múrcia",43
2020,8,"Nou Barris",51,"Verdun","Home","Regió de Múrcia",34
2020,8,"Nou Barris",52,"la Prosperitat","Home","Regió de Múrcia",67
2020,8,"Nou Barris",53,"la Trinitat Nova","Home","Regió de Múrcia",14
2020,8,"Nou Barris",54,"Torre Baró","Home","Regió de Múrcia",4
2020,8,"Nou Barris",55,"Ciutat Meridiana","Home","Regió de Múrcia",15
2020,8,"Nou Barris",56,"Vallbona","Home","Regió de Múrcia",2
2020,9,"Sant Andreu",57,"la Trinitat Vella","Home","Regió de Múrcia",27
2020,9,"Sant Andreu",58,"Baró de Viver","Home","Regió de Múrcia",12
2020,9,"Sant Andreu",59,"el Bon Pastor","Home","Regió de Múrcia",44
2020,9,"Sant Andreu",60,"Sant Andreu","Home","Regió de Múrcia",119
2020,9,"Sant Andreu",61,"la Sagrera","Home","Regió de Múrcia",61
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Regió de Múrcia",28
2020,9,"Sant Andreu",63,"Navas","Home","Regió de Múrcia",35
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Regió de Múrcia",72
2020,10,"Sant Martí",65,"el Clot","Home","Regió de Múrcia",51
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Regió de Múrcia",35
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Regió de Múrcia",23
2020,10,"Sant Martí",68,"el Poblenou","Home","Regió de Múrcia",55
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Regió de Múrcia",20
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Regió de Múrcia",43
2020,10,"Sant Martí",71,"Provençals del Poblenou","Home","Regió de Múrcia",43
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Regió de Múrcia",67
2020,10,"Sant Martí",73,"la Verneda i la Pau","Home","Regió de Múrcia",68
2020,1,"Ciutat Vella",1,"el Raval","Home","Comunitat Foral de Navarra",33
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Comunitat Foral de Navarra",13
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","Comunitat Foral de Navarra",4
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Comunitat Foral de Navarra",27
2020,2,"Eixample",5,"el Fort Pienc","Home","Comunitat Foral de Navarra",38
2020,2,"Eixample",6,"la Sagrada Família","Home","Comunitat Foral de Navarra",37
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","Comunitat Foral de Navarra",41
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Comunitat Foral de Navarra",49
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Comunitat Foral de Navarra",57
2020,2,"Eixample",10,"Sant Antoni","Home","Comunitat Foral de Navarra",50
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Comunitat Foral de Navarra",32
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Comunitat Foral de Navarra",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Comunitat Foral de Navarra",21
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Comunitat Foral de Navarra",12
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Comunitat Foral de Navarra",21
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","Comunitat Foral de Navarra",19
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Comunitat Foral de Navarra",17
2020,3,"Sants-Montjuïc",18,"Sants","Home","Comunitat Foral de Navarra",35
2020,4,"Les Corts",19,"les Corts","Home","Comunitat Foral de Navarra",46
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Comunitat Foral de Navarra",40
2020,4,"Les Corts",21,"Pedralbes","Home","Comunitat Foral de Navarra",12
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Comunitat Foral de Navarra",5
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Comunitat Foral de Navarra",33
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Comunitat Foral de Navarra",23
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Comunitat Foral de Navarra",31
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Comunitat Foral de Navarra",59
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Comunitat Foral de Navarra",31
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Comunitat Foral de Navarra",16
2020,6,"Gràcia",29,"el Coll","Home","Comunitat Foral de Navarra",8
2020,6,"Gràcia",30,"la Salut","Home","Comunitat Foral de Navarra",9
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","Comunitat Foral de Navarra",52
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Comunitat Foral de Navarra",29
