"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_tipus_propietari","Concepte","Valor"
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Altres","Nombre",12.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Subjecte físic","Nombre",2509.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Subjecte jurídic","Nombre",722.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Altres","Nombre",7.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Subjecte físic","Nombre",1117.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Subjecte jurídic","Nombre",184.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Altres","Nombre",8.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Subjecte físic","Nombre",780.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Subjecte jurídic","Nombre",54.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Altres","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Subjecte físic","Nombre",794.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Subjecte jurídic","Nombre",58.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Comunitat de propietaris","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Altres","Nombre",4.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Subjecte físic","Nombre",757.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Subjecte jurídic","Nombre",112.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Altres","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Subjecte físic","Nombre",1304.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Subjecte jurídic","Nombre",200.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Altres","Nombre",2.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Subjecte físic","Nombre",870.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Subjecte jurídic","Nombre",42.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Altres","Nombre",4.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Subjecte físic","Nombre",631.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Subjecte jurídic","Nombre",45.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Altres","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Subjecte físic","Nombre",1122.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Subjecte jurídic","Nombre",149.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Altres","Nombre",7.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Subjecte físic","Nombre",938.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Subjecte jurídic","Nombre",267.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Altres","Nombre",5.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Subjecte físic","Nombre",626.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Subjecte jurídic","Nombre",110.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Altres","Nombre",2.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Subjecte físic","Nombre",1152.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Subjecte jurídic","Nombre",116.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Altres","Nombre",5.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Subjecte físic","Nombre",1006.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Subjecte jurídic","Nombre",94.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Altres","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Subjecte físic","Nombre",1077.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Subjecte jurídic","Nombre",274.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Comunitat de propietaris","Nombre",7.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Altres","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Subjecte físic","Nombre",1093.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Subjecte jurídic","Nombre",262.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Altres","Nombre",4.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Subjecte físic","Nombre",902.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Subjecte jurídic","Nombre",80.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Altres","Nombre",2.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Subjecte físic","Nombre",1037.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Subjecte jurídic","Nombre",132.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Altres","Nombre",4.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Subjecte físic","Nombre",1763.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Subjecte jurídic","Nombre",301.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Altres","Nombre",6.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Subjecte físic","Nombre",647.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Subjecte jurídic","Nombre",101.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Altres","Nombre",2.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Subjecte físic","Nombre",662.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Subjecte jurídic","Nombre",112.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Altres","Nombre",4.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Subjecte físic","Nombre",536.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Subjecte jurídic","Nombre",35.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Subjecte físic","Nombre",1116.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Subjecte jurídic","Nombre",54.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Altres","Nombre",5.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Subjecte físic","Nombre",1202.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Subjecte jurídic","Nombre",236.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Altres","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Subjecte físic","Nombre",800.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Subjecte jurídic","Nombre",83.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Altres","Nombre",5.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Subjecte físic","Nombre",838.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Subjecte jurídic","Nombre",83.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Altres","Nombre",2.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Subjecte físic","Nombre",1469.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Subjecte jurídic","Nombre",118.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Altres","Nombre",4.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Subjecte físic","Nombre",1131.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Subjecte jurídic","Nombre",492.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Altres","Nombre",8.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Subjecte físic","Nombre",955.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Subjecte jurídic","Nombre",116.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Altres","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Subjecte físic","Nombre",1394.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Subjecte jurídic","Nombre",153.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Altres","Nombre",13.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Subjecte físic","Nombre",858.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Subjecte jurídic","Nombre",209.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Comunitat de propietaris","Nombre",2.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Altres","Nombre",21.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Subjecte físic","Nombre",775.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Subjecte jurídic","Nombre",221.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Comunitat de propietaris","Nombre",2.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Altres","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Subjecte físic","Nombre",767.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Subjecte jurídic","Nombre",86.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Altres","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Subjecte físic","Nombre",708.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Subjecte jurídic","Nombre",207.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Altres","Nombre",6.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Subjecte físic","Nombre",551.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Subjecte jurídic","Nombre",48.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Subjecte físic","Nombre",1171.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Subjecte jurídic","Nombre",169.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Altres","Nombre",1.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Subjecte físic","Nombre",1108.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Subjecte jurídic","Nombre",158.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Altres","Nombre",4.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Subjecte físic","Nombre",795.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Subjecte jurídic","Nombre",120.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Comunitat de propietaris","Nombre",3.0
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Altres","Nombre",3.0
2020,2,"Eixample",10,"Sant Antoni",150,"Subjecte físic","Nombre",634.0
2020,2,"Eixample",10,"Sant Antoni",150,"Subjecte jurídic","Nombre",72.0
2020,2,"Eixample",10,"Sant Antoni",150,"Altres","Nombre",6.0
2020,2,"Eixample",10,"Sant Antoni",151,"Subjecte físic","Nombre",761.0
2020,2,"Eixample",10,"Sant Antoni",151,"Subjecte jurídic","Nombre",430.0
2020,2,"Eixample",10,"Sant Antoni",151,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",151,"Altres","Nombre",2.0
2020,2,"Eixample",10,"Sant Antoni",152,"Subjecte físic","Nombre",1326.0
2020,2,"Eixample",10,"Sant Antoni",152,"Subjecte jurídic","Nombre",110.0
2020,2,"Eixample",10,"Sant Antoni",152,"Comunitat de propietaris","Nombre",2.0
2020,2,"Eixample",10,"Sant Antoni",152,"Altres","Nombre",9.0
2020,2,"Eixample",10,"Sant Antoni",153,"Subjecte físic","Nombre",1532.0
2020,2,"Eixample",10,"Sant Antoni",153,"Subjecte jurídic","Nombre",156.0
2020,2,"Eixample",10,"Sant Antoni",153,"Comunitat de propietaris","Nombre",2.0
2020,2,"Eixample",10,"Sant Antoni",153,"Altres","Nombre",10.0
2020,2,"Eixample",10,"Sant Antoni",154,"Subjecte físic","Nombre",574.0
2020,2,"Eixample",10,"Sant Antoni",154,"Subjecte jurídic","Nombre",42.0
2020,2,"Eixample",10,"Sant Antoni",154,"Altres","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",155,"Subjecte físic","Nombre",948.0
2020,2,"Eixample",10,"Sant Antoni",155,"Subjecte jurídic","Nombre",94.0
2020,2,"Eixample",10,"Sant Antoni",155,"Altres","Nombre",4.0
2020,2,"Eixample",10,"Sant Antoni",156,"Subjecte físic","Nombre",722.0
2020,2,"Eixample",10,"Sant Antoni",156,"Subjecte jurídic","Nombre",64.0
2020,2,"Eixample",10,"Sant Antoni",156,"Altres","Nombre",4.0
2020,2,"Eixample",10,"Sant Antoni",157,"Subjecte físic","Nombre",509.0
2020,2,"Eixample",10,"Sant Antoni",157,"Subjecte jurídic","Nombre",53.0
2020,2,"Eixample",10,"Sant Antoni",157,"Altres","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",158,"Subjecte físic","Nombre",992.0
2020,2,"Eixample",10,"Sant Antoni",158,"Subjecte jurídic","Nombre",92.0
2020,2,"Eixample",10,"Sant Antoni",158,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",158,"Altres","Nombre",2.0
2020,2,"Eixample",10,"Sant Antoni",159,"Subjecte físic","Nombre",1071.0
2020,2,"Eixample",10,"Sant Antoni",159,"Subjecte jurídic","Nombre",151.0
2020,2,"Eixample",10,"Sant Antoni",159,"Altres","Nombre",8.0
2020,2,"Eixample",10,"Sant Antoni",160,"Subjecte físic","Nombre",1423.0
2020,2,"Eixample",10,"Sant Antoni",160,"Subjecte jurídic","Nombre",143.0
2020,2,"Eixample",10,"Sant Antoni",160,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",160,"Altres","Nombre",8.0
2020,2,"Eixample",10,"Sant Antoni",161,"Subjecte físic","Nombre",721.0
2020,2,"Eixample",10,"Sant Antoni",161,"Subjecte jurídic","Nombre",76.0
2020,2,"Eixample",10,"Sant Antoni",161,"Altres","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",162,"Subjecte físic","Nombre",625.0
2020,2,"Eixample",10,"Sant Antoni",162,"Subjecte jurídic","Nombre",55.0
2020,2,"Eixample",10,"Sant Antoni",162,"Altres","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",163,"Subjecte físic","Nombre",1108.0
2020,2,"Eixample",10,"Sant Antoni",163,"Subjecte jurídic","Nombre",150.0
2020,2,"Eixample",10,"Sant Antoni",163,"Altres","Nombre",2.0
2020,2,"Eixample",10,"Sant Antoni",164,"Subjecte físic","Nombre",556.0
2020,2,"Eixample",10,"Sant Antoni",164,"Subjecte jurídic","Nombre",242.0
2020,2,"Eixample",10,"Sant Antoni",164,"Altres","Nombre",7.0
2020,2,"Eixample",10,"Sant Antoni",165,"Subjecte físic","Nombre",1032.0
2020,2,"Eixample",10,"Sant Antoni",165,"Subjecte jurídic","Nombre",146.0
2020,2,"Eixample",10,"Sant Antoni",165,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",165,"Altres","Nombre",5.0
2020,2,"Eixample",10,"Sant Antoni",166,"Subjecte físic","Nombre",1137.0
2020,2,"Eixample",10,"Sant Antoni",166,"Subjecte jurídic","Nombre",197.0
2020,2,"Eixample",10,"Sant Antoni",166,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",166,"Altres","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",167,"Subjecte físic","Nombre",1868.0
2020,2,"Eixample",10,"Sant Antoni",167,"Subjecte jurídic","Nombre",133.0
2020,2,"Eixample",10,"Sant Antoni",167,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",167,"Altres","Nombre",3.0
2020,2,"Eixample",10,"Sant Antoni",168,"Subjecte físic","Nombre",1624.0
2020,2,"Eixample",10,"Sant Antoni",168,"Subjecte jurídic","Nombre",190.0
2020,2,"Eixample",10,"Sant Antoni",168,"Comunitat de propietaris","Nombre",2.0
2020,2,"Eixample",10,"Sant Antoni",168,"Altres","Nombre",7.0
2020,2,"Eixample",10,"Sant Antoni",169,"Subjecte físic","Nombre",895.0
2020,2,"Eixample",10,"Sant Antoni",169,"Subjecte jurídic","Nombre",108.0
2020,2,"Eixample",10,"Sant Antoni",169,"Altres","Nombre",2.0
2020,2,"Eixample",10,"Sant Antoni",170,"Subjecte físic","Nombre",883.0
2020,2,"Eixample",10,"Sant Antoni",170,"Subjecte jurídic","Nombre",121.0
2020,2,"Eixample",10,"Sant Antoni",170,"Altres","Nombre",11.0
2020,2,"Eixample",10,"Sant Antoni",171,"Subjecte físic","Nombre",868.0
2020,2,"Eixample",10,"Sant Antoni",171,"Subjecte jurídic","Nombre",86.0
2020,2,"Eixample",10,"Sant Antoni",171,"Altres","Nombre",4.0
2020,2,"Eixample",10,"Sant Antoni",172,"Subjecte físic","Nombre",817.0
2020,2,"Eixample",10,"Sant Antoni",172,"Subjecte jurídic","Nombre",460.0
2020,2,"Eixample",10,"Sant Antoni",172,"Comunitat de propietaris","Nombre",1.0
2020,2,"Eixample",10,"Sant Antoni",172,"Altres","Nombre",3.0
2020,2,"Eixample",10,"Sant Antoni",173,"Subjecte físic","Nombre",1075.0
2020,2,"Eixample",10,"Sant Antoni",173,"Subjecte jurídic","Nombre",100.0
2020,2,"Eixample",10,"Sant Antoni",173,"Altres","Nombre",6.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Subjecte físic","Nombre",1313.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Subjecte jurídic","Nombre",127.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Altres","Nombre",13.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Subjecte físic","Nombre",918.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Subjecte jurídic","Nombre",81.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Altres","Nombre",2.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Subjecte físic","Nombre",539.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Subjecte jurídic","Nombre",73.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Altres","Nombre",3.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Subjecte físic","Nombre",1000.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Subjecte jurídic","Nombre",77.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Altres","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Subjecte físic","Nombre",525.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Subjecte jurídic","Nombre",132.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Altres","Nombre",4.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Subjecte físic","Nombre",649.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Subjecte jurídic","Nombre",43.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Altres","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Subjecte físic","Nombre",979.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Subjecte jurídic","Nombre",62.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Altres","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Subjecte físic","Nombre",521.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Subjecte jurídic","Nombre",49.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Subjecte físic","Nombre",548.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Subjecte jurídic","Nombre",36.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Comunitat de propietaris","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Altres","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Subjecte físic","Nombre",584.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Subjecte jurídic","Nombre",128.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Comunitat de propietaris","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Subjecte físic","Nombre",647.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Subjecte jurídic","Nombre",67.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Altres","Nombre",2.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Subjecte físic","Nombre",857.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Subjecte jurídic","Nombre",102.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Comunitat de propietaris","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Altres","Nombre",2.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Subjecte físic","Nombre",772.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Subjecte jurídic","Nombre",75.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Altres","Nombre",5.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Subjecte físic","Nombre",707.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Subjecte jurídic","Nombre",93.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Altres","Nombre",4.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Subjecte físic","Nombre",1292.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Subjecte jurídic","Nombre",205.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Altres","Nombre",2.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Subjecte físic","Nombre",550.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Subjecte jurídic","Nombre",98.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Altres","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Subjecte físic","Nombre",691.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Subjecte jurídic","Nombre",104.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Altres","Nombre",2.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Subjecte físic","Nombre",941.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Subjecte jurídic","Nombre",93.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Comunitat de propietaris","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Altres","Nombre",2.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Subjecte físic","Nombre",547.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Subjecte jurídic","Nombre",76.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Subjecte físic","Nombre",777.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Subjecte jurídic","Nombre",109.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Subjecte físic","Nombre",603.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Subjecte jurídic","Nombre",43.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Comunitat de propietaris","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Altres","Nombre",2.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Subjecte físic","Nombre",817.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Subjecte jurídic","Nombre",73.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Comunitat de propietaris","Nombre",6.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Altres","Nombre",6.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Subjecte físic","Nombre",920.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Subjecte jurídic","Nombre",137.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Altres","Nombre",1.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Subjecte físic","Nombre",813.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Subjecte jurídic","Nombre",225.0
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Altres","Nombre",3.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Subjecte físic","Nombre",689.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Subjecte jurídic","Nombre",1389.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Comunitat de propietaris","Nombre",1.0
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Altres","Nombre",8.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Subjecte físic","Nombre",458.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Subjecte jurídic","Nombre",13.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Comunitat de propietaris","Nombre",6.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Altres","Nombre",2.0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Subjecte físic","Nombre",975.0
