"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_valors","Valor_€"
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,"Valor_construcció",22483708.49
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,"Valor_construcció",26455366.45
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,"Valor_construcció",60587967.08
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,"Valor_construcció",29862294.81
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,"Valor_construcció",20206925.75
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,"Valor_construcció",60901327.9
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,"Valor_construcció",180385839.07
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,"Valor_construcció",28426136.11
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,"Valor_construcció",413408730.75
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,"Valor_construcció",34408220.32
2020,4,"Les Corts",21,"Pedralbes",50,"Valor_construcció",72603662.71
2020,4,"Les Corts",21,"Pedralbes",51,"Valor_construcció",31800750.16
2020,4,"Les Corts",21,"Pedralbes",52,"Valor_construcció",119145878.3
2020,4,"Les Corts",21,"Pedralbes",53,"Valor_construcció",138109162.06
2020,4,"Les Corts",21,"Pedralbes",54,"Valor_construcció",38347366.86
2020,4,"Les Corts",21,"Pedralbes",55,"Valor_construcció",102630368.35
2020,4,"Les Corts",21,"Pedralbes",56,"Valor_construcció",209197359.29
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,"Valor_construcció",32735567.15
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Valor_construcció",61736060.13
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Valor_construcció",35506886.84
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Valor_construcció",71627973.81
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Valor_construcció",55879949.75
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Valor_construcció",133179086.92
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Valor_construcció",45618987.73
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Valor_construcció",116423513.1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Valor_construcció",55716155.14
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Valor_construcció",36777086.89
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Valor_construcció",30860797.31
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Valor_construcció",57097549.09
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Valor_construcció",33875186.3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Valor_construcció",50443011.23
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Valor_construcció",54362326.5
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Valor_construcció",33546619.74
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Valor_construcció",65523399.94
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Valor_construcció",33897511.62
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Valor_construcció",62869045.91
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Valor_construcció",38952095.22
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Valor_construcció",98357399.19
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Valor_construcció",74911294.55
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Valor_construcció",50291010.67
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Valor_construcció",81368270.76
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Valor_construcció",65413877.11
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Valor_construcció",53238768.65
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Valor_construcció",76210723.06
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Valor_construcció",59299396.13
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",29,"Valor_construcció",81777997.14
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",30,"Valor_construcció",72130186.03
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",31,"Valor_construcció",169079801.79
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",32,"Valor_construcció",209489847.93
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",33,"Valor_construcció",138046144.74
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",34,"Valor_construcció",50064239.23
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",35,"Valor_construcció",39221491.44
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",36,"Valor_construcció",63659326.98
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",37,"Valor_construcció",35739486.44
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",38,"Valor_construcció",49457098.15
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",39,"Valor_construcció",53789452.26
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",40,"Valor_construcció",36553155.42
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",41,"Valor_construcció",51459212.99
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",42,"Valor_construcció",41197820.28
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",43,"Valor_construcció",41057156.43
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",44,"Valor_construcció",25351237.0
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",45,"Valor_construcció",49985164.43
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",46,"Valor_construcció",58750568.48
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",47,"Valor_construcció",33643191.51
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",48,"Valor_construcció",59478079.62
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",49,"Valor_construcció",101783270.72
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",50,"Valor_construcció",55831983.33
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",51,"Valor_construcció",86885255.94
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",52,"Valor_construcció",76419903.77
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",53,"Valor_construcció",83045043.36
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",54,"Valor_construcció",50805145.78
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",55,"Valor_construcció",67024618.2
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",56,"Valor_construcció",63168685.82
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",57,"Valor_construcció",100309689.7
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",58,"Valor_construcció",59276462.71
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",59,"Valor_construcció",79603039.44
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",60,"Valor_construcció",35547720.18
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",61,"Valor_construcció",69095751.13
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",62,"Valor_construcció",41685745.44
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",63,"Valor_construcció",65485259.96
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",64,"Valor_construcció",49344503.89
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",65,"Valor_construcció",88537991.17
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",66,"Valor_construcció",105534888.41
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",67,"Valor_construcció",186770178.92
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Valor_construcció",126925080.47
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",69,"Valor_construcció",63961181.98
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",70,"Valor_construcció",42056967.39
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",71,"Valor_construcció",100222025.84
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",72,"Valor_construcció",47684103.59
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",73,"Valor_construcció",52439894.16
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",74,"Valor_construcció",56883698.96
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",75,"Valor_construcció",73366098.92
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",76,"Valor_construcció",62361366.94
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",77,"Valor_construcció",45501233.03
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",78,"Valor_construcció",61800740.12
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",79,"Valor_construcció",30913881.15
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",80,"Valor_construcció",30947309.4
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",81,"Valor_construcció",47722328.88
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",82,"Valor_construcció",48202068.3
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",83,"Valor_construcció",46467044.18
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",84,"Valor_construcció",27710976.75
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"Valor_construcció",28168143.73
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"Valor_construcció",31693040.83
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"Valor_construcció",43304866.1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"Valor_construcció",47361921.06
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"Valor_construcció",55561060.31
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"Valor_construcció",45496540.55
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"Valor_construcció",31640544.19
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"Valor_construcció",59569135.6
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"Valor_construcció",42486287.68
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"Valor_construcció",88757338.03
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"Valor_construcció",36110288.13
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"Valor_construcció",25813934.03
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"Valor_construcció",40885933.58
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"Valor_construcció",34826331.97
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"Valor_construcció",36316615.35
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"Valor_construcció",22207622.2
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"Valor_construcció",31470866.28
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"Valor_construcció",25238986.75
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"Valor_construcció",116701860.14
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"Valor_construcció",51182130.46
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"Valor_construcció",32041566.28
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"Valor_construcció",42356300.31
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"Valor_construcció",25395029.36
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"Valor_construcció",28177081.28
2020,6,"Gràcia",28,"Vallcarca i els Penitents",12,"Valor_construcció",25543508.2
2020,6,"Gràcia",29,"el Coll",13,"Valor_construcció",27866318.32
2020,6,"Gràcia",29,"el Coll",14,"Valor_construcció",16609518.34
2020,6,"Gràcia",29,"el Coll",15,"Valor_construcció",18993815.01
2020,6,"Gràcia",29,"el Coll",16,"Valor_construcció",25011072.3
2020,6,"Gràcia",29,"el Coll",17,"Valor_construcció",18500078.47
2020,6,"Gràcia",30,"la Salut",18,"Valor_construcció",23804512.79
2020,6,"Gràcia",30,"la Salut",19,"Valor_construcció",25474723.56
2020,6,"Gràcia",30,"la Salut",20,"Valor_construcció",18588883.98
2020,6,"Gràcia",30,"la Salut",21,"Valor_construcció",23440030.86
2020,6,"Gràcia",30,"la Salut",22,"Valor_construcció",40226818.12
2020,6,"Gràcia",30,"la Salut",23,"Valor_construcció",33095248.61
2020,6,"Gràcia",30,"la Salut",24,"Valor_construcció",47668417.67
2020,6,"Gràcia",30,"la Salut",25,"Valor_construcció",25519485.39
2020,6,"Gràcia",30,"la Salut",26,"Valor_construcció",21684858.07
2020,6,"Gràcia",30,"la Salut",27,"Valor_construcció",18745161.52
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Valor_construcció",19444622.12
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Valor_construcció",26145309.48
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Valor_construcció",18384879.67
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Valor_construcció",17881294.86
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Valor_construcció",15435235.44
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Valor_construcció",25710741.72
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Valor_construcció",19348605.2
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Valor_construcció",22326582.14
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Valor_construcció",41202394.19
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Valor_construcció",29292373.26
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Valor_construcció",25581432.72
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Valor_construcció",33675612.23
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Valor_construcció",41134480.6
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Valor_construcció",44310881.01
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Valor_construcció",43646793.19
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Valor_construcció",34555713.01
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Valor_construcció",98730676.82
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Valor_construcció",68453544.31
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Valor_construcció",15187198.98
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Valor_construcció",18534310.75
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Valor_construcció",22037597.17
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Valor_construcció",22270128.0
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Valor_construcció",20192712.77
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Valor_construcció",26239733.8
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Valor_construcció",25306286.06
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Valor_construcció",25231841.05
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Valor_construcció",27336843.25
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Valor_construcció",26542811.6
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Valor_construcció",17083246.37
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Valor_construcció",35130811.25
2020,6,"Gràcia",31,"Vila de Gràcia",58,"Valor_construcció",35578346.58
2020,6,"Gràcia",31,"Vila de Gràcia",59,"Valor_construcció",23526608.04
2020,6,"Gràcia",31,"Vila de Gràcia",60,"Valor_construcció",27733868.05
2020,6,"Gràcia",31,"Vila de Gràcia",61,"Valor_construcció",18899804.2
2020,6,"Gràcia",31,"Vila de Gràcia",62,"Valor_construcció",17099947.39
2020,6,"Gràcia",31,"Vila de Gràcia",63,"Valor_construcció",26334722.42
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",64,"Valor_construcció",42888866.28
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",65,"Valor_construcció",20307405.56
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",66,"Valor_construcció",16958010.39
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",67,"Valor_construcció",30886704.28
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",68,"Valor_construcció",29166083.44
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",69,"Valor_construcció",16501040.55
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",70,"Valor_construcció",30439714.61
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",71,"Valor_construcció",19573976.52
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",72,"Valor_construcció",49297129.1
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",73,"Valor_construcció",20954209.41
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",74,"Valor_construcció",17232667.95
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",75,"Valor_construcció",20933545.51
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",76,"Valor_construcció",34620776.93
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",77,"Valor_construcció",25705104.8
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",78,"Valor_construcció",22200156.87
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",79,"Valor_construcció",17266243.3
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",80,"Valor_construcció",20773243.11
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",81,"Valor_construcció",20681639.32
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",82,"Valor_construcció",27444098.38
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",83,"Valor_construcció",27939247.72
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",84,"Valor_construcció",28390457.79
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",85,"Valor_construcció",32296890.12
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",86,"Valor_construcció",25753956.12
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",87,"Valor_construcció",41915325.69
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",88,"Valor_construcció",30375579.85
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",1,"Valor_construcció",28489257.09
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",2,"Valor_construcció",31196429.16
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",3,"Valor_construcció",17897216.68
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",4,"Valor_construcció",21646683.75
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",5,"Valor_construcció",30114764.51
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",6,"Valor_construcció",16476134.84
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",7,"Valor_construcció",24825578.37
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",8,"Valor_construcció",26206317.84
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",9,"Valor_construcció",15535478.46
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",10,"Valor_construcció",30168140.92
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",11,"Valor_construcció",16767413.02
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",12,"Valor_construcció",27411168.88
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",13,"Valor_construcció",18427166.7
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",14,"Valor_construcció",7846388.74
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",15,"Valor_construcció",17737779.06
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",16,"Valor_construcció",29535418.56
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",17,"Valor_construcció",18006956.86
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",18,"Valor_construcció",15842123.66
2020,7,"Horta-Guinardó",33,"el Baix Guinardó",19,"Valor_construcció",23791326.95
2020,7,"Horta-Guinardó",34,"Can Baró",20,"Valor_construcció",23673854.14
2020,7,"Horta-Guinardó",34,"Can Baró",21,"Valor_construcció",14791655.59
2020,7,"Horta-Guinardó",34,"Can Baró",22,"Valor_construcció",18321932.82
2020,7,"Horta-Guinardó",34,"Can Baró",23,"Valor_construcció",13565736.3
2020,7,"Horta-Guinardó",34,"Can Baró",24,"Valor_construcció",21665098.62
2020,7,"Horta-Guinardó",34,"Can Baró",25,"Valor_construcció",17820608.72
2020,7,"Horta-Guinardó",34,"Can Baró",26,"Valor_construcció",15394435.74
2020,7,"Horta-Guinardó",35,"el Guinardó",27,"Valor_construcció",27647409.32
2020,7,"Horta-Guinardó",35,"el Guinardó",28,"Valor_construcció",20528916.27
2020,7,"Horta-Guinardó",35,"el Guinardó",29,"Valor_construcció",23938661.47
2020,7,"Horta-Guinardó",35,"el Guinardó",30,"Valor_construcció",14439369.72
2020,7,"Horta-Guinardó",35,"el Guinardó",31,"Valor_construcció",17874483.03
2020,7,"Horta-Guinardó",35,"el Guinardó",32,"Valor_construcció",18374291.6
2020,7,"Horta-Guinardó",35,"el Guinardó",33,"Valor_construcció",19527026.62
2020,7,"Horta-Guinardó",35,"el Guinardó",34,"Valor_construcció",31667905.71
2020,7,"Horta-Guinardó",35,"el Guinardó",35,"Valor_construcció",28446465.91
2020,7,"Horta-Guinardó",35,"el Guinardó",36,"Valor_construcció",20902275.34
2020,7,"Horta-Guinardó",35,"el Guinardó",37,"Valor_construcció",20435264.8
2020,7,"Horta-Guinardó",35,"el Guinardó",38,"Valor_construcció",25202375.85
2020,7,"Horta-Guinardó",35,"el Guinardó",39,"Valor_construcció",95009506.8
2020,7,"Horta-Guinardó",35,"el Guinardó",40,"Valor_construcció",24755432.72
2020,7,"Horta-Guinardó",35,"el Guinardó",41,"Valor_construcció",14322497.02
2020,7,"Horta-Guinardó",35,"el Guinardó",42,"Valor_construcció",24231839.26
2020,7,"Horta-Guinardó",35,"el Guinardó",43,"Valor_construcció",21770656.68
2020,7,"Horta-Guinardó",35,"el Guinardó",44,"Valor_construcció",26462772.6
2020,7,"Horta-Guinardó",35,"el Guinardó",45,"Valor_construcció",19318058.76
2020,7,"Horta-Guinardó",35,"el Guinardó",46,"Valor_construcció",17456288.81
2020,7,"Horta-Guinardó",35,"el Guinardó",47,"Valor_construcció",16997974.99
2020,7,"Horta-Guinardó",35,"el Guinardó",48,"Valor_construcció",15812594.74
2020,7,"Horta-Guinardó",35,"el Guinardó",49,"Valor_construcció",14160614.61
2020,7,"Horta-Guinardó",35,"el Guinardó",50,"Valor_construcció",16476853.78
2020,7,"Horta-Guinardó",35,"el Guinardó",51,"Valor_construcció",23289883.9
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",52,"Valor_construcció",29535687.73
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",53,"Valor_construcció",23255413.87
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",54,"Valor_construcció",36579372.6
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",55,"Valor_construcció",29498192.13
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",56,"Valor_construcció",19143749.34
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",57,"Valor_construcció",24826361.81
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues",58,"Valor_construcció",20588740.33
2020,7,"Horta-Guinardó",37,"el Carmel",59,"Valor_construcció",15914549.91
2020,7,"Horta-Guinardó",37,"el Carmel",60,"Valor_construcció",20308837.81
2020,7,"Horta-Guinardó",37,"el Carmel",61,"Valor_construcció",20141185.14
2020,7,"Horta-Guinardó",37,"el Carmel",62,"Valor_construcció",17434851.65
2020,7,"Horta-Guinardó",37,"el Carmel",63,"Valor_construcció",13424592.1
2020,7,"Horta-Guinardó",37,"el Carmel",64,"Valor_construcció",16870558.67
2020,7,"Horta-Guinardó",37,"el Carmel",65,"Valor_construcció",16711623.72
2020,7,"Horta-Guinardó",37,"el Carmel",66,"Valor_construcció",14880469.93
2020,7,"Horta-Guinardó",37,"el Carmel",67,"Valor_construcció",13647020.42
2020,7,"Horta-Guinardó",37,"el Carmel",68,"Valor_construcció",9308086.87
2020,7,"Horta-Guinardó",37,"el Carmel",69,"Valor_construcció",12078730.45
2020,7,"Horta-Guinardó",37,"el Carmel",70,"Valor_construcció",19879823.58
2020,7,"Horta-Guinardó",37,"el Carmel",71,"Valor_construcció",15531606.38
2020,7,"Horta-Guinardó",37,"el Carmel",72,"Valor_construcció",18815882.05
2020,7,"Horta-Guinardó",37,"el Carmel",73,"Valor_construcció",13259885.2
2020,7,"Horta-Guinardó",37,"el Carmel",74,"Valor_construcció",13798316.39
2020,7,"Horta-Guinardó",37,"el Carmel",75,"Valor_construcció",9723206.36
2020,7,"Horta-Guinardó",37,"el Carmel",76,"Valor_construcció",14077621.94
2020,7,"Horta-Guinardó",37,"el Carmel",77,"Valor_construcció",13314249.91
2020,7,"Horta-Guinardó",37,"el Carmel",78,"Valor_construcció",16411298.66
2020,7,"Horta-Guinardó",37,"el Carmel",79,"Valor_construcció",13356107.82
2020,7,"Horta-Guinardó",37,"el Carmel",80,"Valor_construcció",19831392.43
2020,7,"Horta-Guinardó",38,"la Teixonera",81,"Valor_construcció",27547572.89
2020,7,"Horta-Guinardó",38,"la Teixonera",82,"Valor_construcció",14969658.42
2020,7,"Horta-Guinardó",38,"la Teixonera",83,"Valor_construcció",12288860.45
2020,7,"Horta-Guinardó",38,"la Teixonera",84,"Valor_construcció",15179913.1
2020,7,"Horta-Guinardó",38,"la Teixonera",85,"Valor_construcció",14665700.48
2020,7,"Horta-Guinardó",38,"la Teixonera",86,"Valor_construcció",15421075.4
2020,7,"Horta-Guinardó",38,"la Teixonera",87,"Valor_construcció",19415198.2
2020,7,"Horta-Guinardó",38,"la Teixonera",88,"Valor_construcció",32234797.93
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",89,"Valor_construcció",25197981.5
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",90,"Valor_construcció",15385618.83
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",91,"Valor_construcció",17082576.27
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",92,"Valor_construcció",11265592.31
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells",93,"Valor_construcció",15801925.31
2020,7,"Horta-Guinardó",40,"Montbau",94,"Valor_construcció",118899764.13
