"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Any_construccio","Nombre"
2020,2,"Eixample",6,"la Sagrada Família",46,"1981 - 1990",4
2020,2,"Eixample",6,"la Sagrada Família",47,"1901 - 1940",18
2020,2,"Eixample",6,"la Sagrada Família",47,"1941 - 1950",8
2020,2,"Eixample",6,"la Sagrada Família",47,"1951 - 1960",2
2020,2,"Eixample",6,"la Sagrada Família",47,"1961 - 1970",8
2020,2,"Eixample",6,"la Sagrada Família",47,"1971 - 1980",12
2020,2,"Eixample",6,"la Sagrada Família",47,"1981 - 1990",3
2020,2,"Eixample",6,"la Sagrada Família",47,"2001 - 2005",7
2020,2,"Eixample",6,"la Sagrada Família",48,"1901 - 1940",29
2020,2,"Eixample",6,"la Sagrada Família",48,"1941 - 1950",2
2020,2,"Eixample",6,"la Sagrada Família",48,"1951 - 1960",9
2020,2,"Eixample",6,"la Sagrada Família",48,"1961 - 1970",5
2020,2,"Eixample",6,"la Sagrada Família",48,"1971 - 1980",7
2020,2,"Eixample",6,"la Sagrada Família",48,"1981 - 1990",1
2020,2,"Eixample",6,"la Sagrada Família",48,"1991 - 2000",3
2020,2,"Eixample",6,"la Sagrada Família",48,"2006 - 2010",1
2020,2,"Eixample",6,"la Sagrada Família",48,"2016 – 2020",1
2020,2,"Eixample",6,"la Sagrada Família",49,"Abans de 1901",9
2020,2,"Eixample",6,"la Sagrada Família",49,"1901 - 1940",65
2020,2,"Eixample",6,"la Sagrada Família",49,"1941 - 1950",11
2020,2,"Eixample",6,"la Sagrada Família",49,"1951 - 1960",7
2020,2,"Eixample",6,"la Sagrada Família",49,"1961 - 1970",23
2020,2,"Eixample",6,"la Sagrada Família",49,"1971 - 1980",1
2020,2,"Eixample",6,"la Sagrada Família",49,"1981 - 1990",15
2020,2,"Eixample",6,"la Sagrada Família",49,"1991 - 2000",6
2020,2,"Eixample",6,"la Sagrada Família",49,"2001 - 2005",5
2020,2,"Eixample",6,"la Sagrada Família",49,"2006 - 2010",2
2020,2,"Eixample",6,"la Sagrada Família",49,"2011 - 2015",2
2020,2,"Eixample",6,"la Sagrada Família",50,"Abans de 1901",9
2020,2,"Eixample",6,"la Sagrada Família",50,"1901 - 1940",40
2020,2,"Eixample",6,"la Sagrada Família",50,"1941 - 1950",3
2020,2,"Eixample",6,"la Sagrada Família",50,"1951 - 1960",4
2020,2,"Eixample",6,"la Sagrada Família",50,"1961 - 1970",17
2020,2,"Eixample",6,"la Sagrada Família",50,"1971 - 1980",11
2020,2,"Eixample",6,"la Sagrada Família",50,"1981 - 1990",4
2020,2,"Eixample",6,"la Sagrada Família",50,"1991 - 2000",4
2020,2,"Eixample",6,"la Sagrada Família",50,"2006 - 2010",6
2020,2,"Eixample",6,"la Sagrada Família",51,"Abans de 1901",18
2020,2,"Eixample",6,"la Sagrada Família",51,"1901 - 1940",78
2020,2,"Eixample",6,"la Sagrada Família",51,"1941 - 1950",2
2020,2,"Eixample",6,"la Sagrada Família",51,"1951 - 1960",7
2020,2,"Eixample",6,"la Sagrada Família",51,"1961 - 1970",8
2020,2,"Eixample",6,"la Sagrada Família",51,"1971 - 1980",6
2020,2,"Eixample",6,"la Sagrada Família",51,"1981 - 1990",3
2020,2,"Eixample",6,"la Sagrada Família",51,"1991 - 2000",1
2020,2,"Eixample",6,"la Sagrada Família",52,"Abans de 1901",14
2020,2,"Eixample",6,"la Sagrada Família",52,"1901 - 1940",56
2020,2,"Eixample",6,"la Sagrada Família",52,"1941 - 1950",3
2020,2,"Eixample",6,"la Sagrada Família",52,"1951 - 1960",4
2020,2,"Eixample",6,"la Sagrada Família",52,"1961 - 1970",12
2020,2,"Eixample",6,"la Sagrada Família",52,"1971 - 1980",23
2020,2,"Eixample",6,"la Sagrada Família",52,"1981 - 1990",2
2020,2,"Eixample",6,"la Sagrada Família",52,"1991 - 2000",14
2020,2,"Eixample",6,"la Sagrada Família",52,"2001 - 2005",7
2020,2,"Eixample",6,"la Sagrada Família",52,"2006 - 2010",2
2020,2,"Eixample",6,"la Sagrada Família",53,"Abans de 1901",19
2020,2,"Eixample",6,"la Sagrada Família",53,"1901 - 1940",35
2020,2,"Eixample",6,"la Sagrada Família",53,"1941 - 1950",3
2020,2,"Eixample",6,"la Sagrada Família",53,"1951 - 1960",5
2020,2,"Eixample",6,"la Sagrada Família",53,"1961 - 1970",17
2020,2,"Eixample",6,"la Sagrada Família",53,"1971 - 1980",7
2020,2,"Eixample",6,"la Sagrada Família",53,"1981 - 1990",2
2020,2,"Eixample",6,"la Sagrada Família",53,"1991 - 2000",5
2020,2,"Eixample",6,"la Sagrada Família",53,"2001 - 2005",4
2020,2,"Eixample",6,"la Sagrada Família",53,"2006 - 2010",6
2020,2,"Eixample",6,"la Sagrada Família",53,"2011 - 2015",1
2020,2,"Eixample",6,"la Sagrada Família",53,"2016 – 2020",1
2020,2,"Eixample",6,"la Sagrada Família",54,"Abans de 1901",1
2020,2,"Eixample",6,"la Sagrada Família",54,"1901 - 1940",43
2020,2,"Eixample",6,"la Sagrada Família",54,"1951 - 1960",1
2020,2,"Eixample",6,"la Sagrada Família",54,"1961 - 1970",12
2020,2,"Eixample",6,"la Sagrada Família",54,"1971 - 1980",7
2020,2,"Eixample",6,"la Sagrada Família",54,"1981 - 1990",3
2020,2,"Eixample",6,"la Sagrada Família",54,"2001 - 2005",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"1901 - 1940",52
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"1941 - 1950",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"1951 - 1960",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"1961 - 1970",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"1971 - 1980",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"1981 - 1990",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"Abans de 1901",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"1901 - 1940",34
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"1941 - 1950",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"1951 - 1960",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"1961 - 1970",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"1971 - 1980",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"1981 - 1990",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"2006 - 2010",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"2011 - 2015",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"Abans de 1901",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"1901 - 1940",45
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"1941 - 1950",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"1951 - 1960",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"1961 - 1970",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"1971 - 1980",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"1981 - 1990",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"Abans de 1901",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"1901 - 1940",12
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"1951 - 1960",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"1961 - 1970",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"1971 - 1980",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"1981 - 1990",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"2001 - 2005",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"2006 - 2010",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"Abans de 1901",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"1901 - 1940",48
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"1941 - 1950",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"1951 - 1960",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"1961 - 1970",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"1971 - 1980",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"1981 - 1990",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"Abans de 1901",9
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"1901 - 1940",33
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"1941 - 1950",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"1951 - 1960",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"1961 - 1970",17
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"1971 - 1980",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"1981 - 1990",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"2011 - 2015",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"Abans de 1901",12
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"1901 - 1940",36
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"1941 - 1950",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"1951 - 1960",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"1961 - 1970",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"1971 - 1980",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"1981 - 1990",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"1991 - 2000",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"2001 - 2005",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"2006 - 2010",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"2011 - 2015",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"Abans de 1901",59
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"1901 - 1940",32
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"1941 - 1950",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"1961 - 1970",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"1971 - 1980",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"2006 - 2010",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"Abans de 1901",23
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"1901 - 1940",41
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"1941 - 1950",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"1951 - 1960",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"1961 - 1970",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"1971 - 1980",9
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"1981 - 1990",15
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"1991 - 2000",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"Abans de 1901",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"1901 - 1940",34
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"1941 - 1950",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"1951 - 1960",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"1961 - 1970",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"1971 - 1980",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"1981 - 1990",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"1991 - 2000",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"Abans de 1901",100
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"1901 - 1940",21
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"1941 - 1950",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"1951 - 1960",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"1961 - 1970",23
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"1971 - 1980",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"1981 - 1990",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"2001 - 2005",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"2006 - 2010",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"2011 - 2015",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Abans de 1901",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"1901 - 1940",27
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"1961 - 1970",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"1971 - 1980",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"1981 - 1990",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"2001 - 2005",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Abans de 1901",37
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"1901 - 1940",17
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"1941 - 1950",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"1951 - 1960",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"1961 - 1970",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"1971 - 1980",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"1981 - 1990",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"1991 - 2000",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"2001 - 2005",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Abans de 1901",40
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"1901 - 1940",14
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"1941 - 1950",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"1951 - 1960",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"1971 - 1980",14
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"1981 - 1990",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"1991 - 2000",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Abans de 1901",47
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"1901 - 1940",21
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"1941 - 1950",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"1951 - 1960",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"1961 - 1970",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"1971 - 1980",9
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"1981 - 1990",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"1991 - 2000",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"2006 - 2010",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Abans de 1901",57
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"1901 - 1940",15
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"1941 - 1950",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"1951 - 1960",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"1961 - 1970",11
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"1971 - 1980",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"1981 - 1990",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"2001 - 2005",12
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"2011 - 2015",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"2016 – 2020",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Abans de 1901",59
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"1901 - 1940",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"1941 - 1950",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"1951 - 1960",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"1961 - 1970",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"1971 - 1980",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"1981 - 1990",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"2001 - 2005",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Abans de 1901",55
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"1901 - 1940",18
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"1941 - 1950",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"1951 - 1960",9
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"1961 - 1970",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"1971 - 1980",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"1981 - 1990",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"1991 - 2000",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"2001 - 2005",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Abans de 1901",52
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"1901 - 1940",46
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"1941 - 1950",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"1951 - 1960",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"1961 - 1970",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"1971 - 1980",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"1981 - 1990",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"1991 - 2000",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"2001 - 2005",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"2016 – 2020",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Abans de 1901",72
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"1901 - 1940",18
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"1941 - 1950",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"1951 - 1960",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"1961 - 1970",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"1971 - 1980",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"1991 - 2000",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Abans de 1901",66
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"1901 - 1940",22
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"1941 - 1950",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"1951 - 1960",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"1961 - 1970",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"1971 - 1980",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"1981 - 1990",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"1991 - 2000",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"2011 - 2015",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"2016 – 2020",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Abans de 1901",103
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"1901 - 1940",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"1941 - 1950",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"1951 - 1960",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"1961 - 1970",11
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"1971 - 1980",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"1981 - 1990",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"1991 - 2000",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"2001 - 2005",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"2016 – 2020",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Abans de 1901",174
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"1901 - 1940",69
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"1941 - 1950",15
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"1951 - 1960",28
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"1961 - 1970",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"1971 - 1980",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"1981 - 1990",15
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"1991 - 2000",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"2001 - 2005",11
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"2016 – 2020",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Abans de 1901",98
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"1901 - 1940",28
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"1941 - 1950",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"1951 - 1960",30
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"1961 - 1970",22
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"1971 - 1980",23
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"1981 - 1990",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"1991 - 2000",12
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"2001 - 2005",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"2006 - 2010",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Abans de 1901",97
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"1901 - 1940",73
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"1941 - 1950",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"1951 - 1960",9
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"1961 - 1970",18
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"1971 - 1980",26
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"1981 - 1990",9
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"1991 - 2000",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"2001 - 2005",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"2006 - 2010",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"2011 - 2015",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Abans de 1901",61
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"1901 - 1940",89
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"1941 - 1950",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"1951 - 1960",5
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"1961 - 1970",23
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"1971 - 1980",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"1981 - 1990",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"1991 - 2000",12
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"2001 - 2005",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"2011 - 2015",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"2016 – 2020",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Abans de 1901",131
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"1901 - 1940",83
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"1941 - 1950",14
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"1951 - 1960",11
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"1961 - 1970",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"1971 - 1980",21
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"1981 - 1990",7
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"1991 - 2000",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"2001 - 2005",14
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"2006 - 2010",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"2011 - 2015",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"2016 – 2020",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Abans de 1901",30
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"1901 - 1940",30
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"1941 - 1950",4
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"1951 - 1960",12
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"1961 - 1970",25
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"1971 - 1980",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"1981 - 1990",6
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"1991 - 2000",2
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"2001 - 2005",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"2016 – 2020",1
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Abans de 1901",91
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"1901 - 1940",77
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"1941 - 1950",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"1951 - 1960",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"1961 - 1970",24
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"1971 - 1980",14
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"1981 - 1990",12
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"1991 - 2000",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"2001 - 2005",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"2006 - 2010",3
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"2011 - 2015",2
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Abans de 1901",90
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"1901 - 1940",50
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"1941 - 1950",7
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"1951 - 1960",10
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"1961 - 1970",10
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"1971 - 1980",8
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"1981 - 1990",2
