"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_sup","Nombre"
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"151- 210 m2",2
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Fins a 30 m2",28
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"31- 60 m2",334
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"61- 90 m2",396
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"91- 120 m2",48
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"121- 150 m2",7
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"151- 210 m2",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Fins a 30 m2",10
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"31- 60 m2",235
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"61- 90 m2",441
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"91- 120 m2",129
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"121- 150 m2",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"151- 210 m2",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"211- 250 m2",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"31- 60 m2",43
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"61- 90 m2",406
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"91- 120 m2",68
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"121- 150 m2",6
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Fins a 30 m2",11
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"31- 60 m2",77
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"61- 90 m2",492
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"91- 120 m2",8
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"121- 150 m2",7
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Fins a 30 m2",6
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"31- 60 m2",112
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"61- 90 m2",771
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"91- 120 m2",129
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"121- 150 m2",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Fins a 30 m2",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"31- 60 m2",73
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"61- 90 m2",378
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"91- 120 m2",279
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"121- 150 m2",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Més de 250 m2",1
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Fins a 30 m2",5
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"31- 60 m2",136
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"61- 90 m2",403
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"91- 120 m2",16
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"121- 150 m2",3
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Fins a 30 m2",9
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"31- 60 m2",104
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"61- 90 m2",384
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"91- 120 m2",33
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"151- 210 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Fins a 30 m2",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"31- 60 m2",181
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"61- 90 m2",348
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"91- 120 m2",48
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"121- 150 m2",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Fins a 30 m2",18
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"31- 60 m2",339
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"61- 90 m2",275
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"91- 120 m2",35
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"121- 150 m2",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Fins a 30 m2",15
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"31- 60 m2",285
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"61- 90 m2",343
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"91- 120 m2",24
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"121- 150 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Fins a 30 m2",29
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"31- 60 m2",263
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"61- 90 m2",421
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"91- 120 m2",87
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"121- 150 m2",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Fins a 30 m2",14
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"31- 60 m2",246
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"61- 90 m2",460
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"91- 120 m2",102
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"121- 150 m2",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"151- 210 m2",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Més de 250 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"Fins a 30 m2",6
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"31- 60 m2",258
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"61- 90 m2",346
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"91- 120 m2",125
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"121- 150 m2",13
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"Fins a 30 m2",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"31- 60 m2",115
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"61- 90 m2",309
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"91- 120 m2",55
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"121- 150 m2",3
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"Fins a 30 m2",9
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"31- 60 m2",224
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"61- 90 m2",377
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"91- 120 m2",30
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"121- 150 m2",8
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"151- 210 m2",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"Fins a 30 m2",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"31- 60 m2",253
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"61- 90 m2",447
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"91- 120 m2",62
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"121- 150 m2",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"151- 210 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"Fins a 30 m2",26
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"31- 60 m2",381
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"61- 90 m2",343
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"91- 120 m2",82
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"121- 150 m2",8
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"151- 210 m2",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"Fins a 30 m2",5
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"31- 60 m2",222
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"61- 90 m2",424
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"91- 120 m2",89
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"121- 150 m2",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"Fins a 30 m2",9
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"31- 60 m2",165
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"61- 90 m2",541
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"91- 120 m2",189
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"121- 150 m2",11
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"151- 210 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"211- 250 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"Fins a 30 m2",12
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"31- 60 m2",258
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"61- 90 m2",496
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"91- 120 m2",164
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"121- 150 m2",7
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"Fins a 30 m2",18
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"31- 60 m2",189
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"61- 90 m2",361
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"91- 120 m2",108
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"121- 150 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"151- 210 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"211- 250 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"Fins a 30 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"31- 60 m2",96
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"61- 90 m2",465
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"91- 120 m2",110
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"121- 150 m2",4
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"151- 210 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"Més de 250 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"Fins a 30 m2",25
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"31- 60 m2",270
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"61- 90 m2",312
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"91- 120 m2",114
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"121- 150 m2",1
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"151- 210 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",86,"Fins a 30 m2",3
2020,3,"Sants-Montjuïc",18,"Sants",86,"31- 60 m2",36
2020,3,"Sants-Montjuïc",18,"Sants",86,"61- 90 m2",336
2020,3,"Sants-Montjuïc",18,"Sants",86,"91- 120 m2",194
2020,3,"Sants-Montjuïc",18,"Sants",86,"121- 150 m2",19
2020,3,"Sants-Montjuïc",18,"Sants",86,"151- 210 m2",15
2020,3,"Sants-Montjuïc",18,"Sants",87,"Fins a 30 m2",31
2020,3,"Sants-Montjuïc",18,"Sants",87,"31- 60 m2",81
2020,3,"Sants-Montjuïc",18,"Sants",87,"61- 90 m2",373
2020,3,"Sants-Montjuïc",18,"Sants",87,"91- 120 m2",144
2020,3,"Sants-Montjuïc",18,"Sants",87,"121- 150 m2",40
2020,3,"Sants-Montjuïc",18,"Sants",87,"151- 210 m2",45
2020,3,"Sants-Montjuïc",18,"Sants",88,"Fins a 30 m2",6
2020,3,"Sants-Montjuïc",18,"Sants",88,"31- 60 m2",162
2020,3,"Sants-Montjuïc",18,"Sants",88,"61- 90 m2",515
2020,3,"Sants-Montjuïc",18,"Sants",88,"91- 120 m2",36
2020,3,"Sants-Montjuïc",18,"Sants",88,"121- 150 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",89,"Fins a 30 m2",20
2020,3,"Sants-Montjuïc",18,"Sants",89,"31- 60 m2",144
2020,3,"Sants-Montjuïc",18,"Sants",89,"61- 90 m2",340
2020,3,"Sants-Montjuïc",18,"Sants",89,"91- 120 m2",122
2020,3,"Sants-Montjuïc",18,"Sants",89,"121- 150 m2",11
2020,3,"Sants-Montjuïc",18,"Sants",89,"151- 210 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",89,"211- 250 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",90,"Fins a 30 m2",3
2020,3,"Sants-Montjuïc",18,"Sants",90,"31- 60 m2",79
2020,3,"Sants-Montjuïc",18,"Sants",90,"61- 90 m2",256
2020,3,"Sants-Montjuïc",18,"Sants",90,"91- 120 m2",98
2020,3,"Sants-Montjuïc",18,"Sants",90,"121- 150 m2",57
2020,3,"Sants-Montjuïc",18,"Sants",90,"151- 210 m2",5
2020,3,"Sants-Montjuïc",18,"Sants",91,"Fins a 30 m2",49
2020,3,"Sants-Montjuïc",18,"Sants",91,"31- 60 m2",195
2020,3,"Sants-Montjuïc",18,"Sants",91,"61- 90 m2",334
2020,3,"Sants-Montjuïc",18,"Sants",91,"91- 120 m2",134
2020,3,"Sants-Montjuïc",18,"Sants",91,"121- 150 m2",5
2020,3,"Sants-Montjuïc",18,"Sants",91,"151- 210 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",92,"Fins a 30 m2",43
2020,3,"Sants-Montjuïc",18,"Sants",92,"31- 60 m2",286
2020,3,"Sants-Montjuïc",18,"Sants",92,"61- 90 m2",221
2020,3,"Sants-Montjuïc",18,"Sants",92,"91- 120 m2",81
2020,3,"Sants-Montjuïc",18,"Sants",92,"121- 150 m2",11
2020,3,"Sants-Montjuïc",18,"Sants",92,"151- 210 m2",9
2020,3,"Sants-Montjuïc",18,"Sants",92,"Més de 250 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",93,"Fins a 30 m2",3
2020,3,"Sants-Montjuïc",18,"Sants",93,"31- 60 m2",339
2020,3,"Sants-Montjuïc",18,"Sants",93,"61- 90 m2",281
2020,3,"Sants-Montjuïc",18,"Sants",93,"91- 120 m2",116
2020,3,"Sants-Montjuïc",18,"Sants",93,"121- 150 m2",8
2020,3,"Sants-Montjuïc",18,"Sants",93,"151- 210 m2",3
2020,3,"Sants-Montjuïc",18,"Sants",94,"Fins a 30 m2",28
2020,3,"Sants-Montjuïc",18,"Sants",94,"31- 60 m2",237
2020,3,"Sants-Montjuïc",18,"Sants",94,"61- 90 m2",346
2020,3,"Sants-Montjuïc",18,"Sants",94,"91- 120 m2",61
2020,3,"Sants-Montjuïc",18,"Sants",94,"121- 150 m2",8
2020,3,"Sants-Montjuïc",18,"Sants",94,"151- 210 m2",4
2020,3,"Sants-Montjuïc",18,"Sants",94,"211- 250 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",95,"Fins a 30 m2",30
2020,3,"Sants-Montjuïc",18,"Sants",95,"31- 60 m2",380
2020,3,"Sants-Montjuïc",18,"Sants",95,"61- 90 m2",340
2020,3,"Sants-Montjuïc",18,"Sants",95,"91- 120 m2",78
2020,3,"Sants-Montjuïc",18,"Sants",95,"121- 150 m2",9
2020,3,"Sants-Montjuïc",18,"Sants",95,"151- 210 m2",3
2020,3,"Sants-Montjuïc",18,"Sants",95,"Més de 250 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",96,"Fins a 30 m2",28
2020,3,"Sants-Montjuïc",18,"Sants",96,"31- 60 m2",346
2020,3,"Sants-Montjuïc",18,"Sants",96,"61- 90 m2",279
2020,3,"Sants-Montjuïc",18,"Sants",96,"91- 120 m2",134
2020,3,"Sants-Montjuïc",18,"Sants",96,"121- 150 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",96,"151- 210 m2",6
2020,3,"Sants-Montjuïc",18,"Sants",97,"Fins a 30 m2",52
2020,3,"Sants-Montjuïc",18,"Sants",97,"31- 60 m2",468
2020,3,"Sants-Montjuïc",18,"Sants",97,"61- 90 m2",297
2020,3,"Sants-Montjuïc",18,"Sants",97,"91- 120 m2",18
2020,3,"Sants-Montjuïc",18,"Sants",97,"151- 210 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",97,"Més de 250 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",98,"Fins a 30 m2",15
2020,3,"Sants-Montjuïc",18,"Sants",98,"31- 60 m2",306
2020,3,"Sants-Montjuïc",18,"Sants",98,"61- 90 m2",332
2020,3,"Sants-Montjuïc",18,"Sants",98,"91- 120 m2",46
2020,3,"Sants-Montjuïc",18,"Sants",98,"121- 150 m2",7
2020,3,"Sants-Montjuïc",18,"Sants",99,"Fins a 30 m2",32
2020,3,"Sants-Montjuïc",18,"Sants",99,"31- 60 m2",264
2020,3,"Sants-Montjuïc",18,"Sants",99,"61- 90 m2",257
2020,3,"Sants-Montjuïc",18,"Sants",99,"91- 120 m2",35
2020,3,"Sants-Montjuïc",18,"Sants",99,"121- 150 m2",9
2020,3,"Sants-Montjuïc",18,"Sants",99,"151- 210 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",100,"Fins a 30 m2",37
2020,3,"Sants-Montjuïc",18,"Sants",100,"31- 60 m2",204
2020,3,"Sants-Montjuïc",18,"Sants",100,"61- 90 m2",415
2020,3,"Sants-Montjuïc",18,"Sants",100,"91- 120 m2",49
2020,3,"Sants-Montjuïc",18,"Sants",100,"121- 150 m2",3
2020,3,"Sants-Montjuïc",18,"Sants",100,"151- 210 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",100,"211- 250 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",101,"Fins a 30 m2",8
2020,3,"Sants-Montjuïc",18,"Sants",101,"31- 60 m2",280
2020,3,"Sants-Montjuïc",18,"Sants",101,"61- 90 m2",327
2020,3,"Sants-Montjuïc",18,"Sants",101,"91- 120 m2",61
2020,3,"Sants-Montjuïc",18,"Sants",101,"121- 150 m2",16
2020,3,"Sants-Montjuïc",18,"Sants",101,"151- 210 m2",3
2020,3,"Sants-Montjuïc",18,"Sants",102,"Fins a 30 m2",12
2020,3,"Sants-Montjuïc",18,"Sants",102,"31- 60 m2",308
2020,3,"Sants-Montjuïc",18,"Sants",102,"61- 90 m2",286
2020,3,"Sants-Montjuïc",18,"Sants",102,"91- 120 m2",69
2020,3,"Sants-Montjuïc",18,"Sants",102,"121- 150 m2",4
2020,3,"Sants-Montjuïc",18,"Sants",103,"Fins a 30 m2",3
2020,3,"Sants-Montjuïc",18,"Sants",103,"31- 60 m2",117
2020,3,"Sants-Montjuïc",18,"Sants",103,"61- 90 m2",412
2020,3,"Sants-Montjuïc",18,"Sants",103,"91- 120 m2",24
2020,3,"Sants-Montjuïc",18,"Sants",103,"121- 150 m2",17
2020,3,"Sants-Montjuïc",18,"Sants",104,"Fins a 30 m2",19
2020,3,"Sants-Montjuïc",18,"Sants",104,"31- 60 m2",214
2020,3,"Sants-Montjuïc",18,"Sants",104,"61- 90 m2",415
2020,3,"Sants-Montjuïc",18,"Sants",104,"91- 120 m2",68
2020,3,"Sants-Montjuïc",18,"Sants",104,"121- 150 m2",16
2020,3,"Sants-Montjuïc",18,"Sants",104,"151- 210 m2",6
2020,3,"Sants-Montjuïc",18,"Sants",104,"211- 250 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",104,"Més de 250 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",105,"Fins a 30 m2",33
2020,3,"Sants-Montjuïc",18,"Sants",105,"31- 60 m2",203
2020,3,"Sants-Montjuïc",18,"Sants",105,"61- 90 m2",330
2020,3,"Sants-Montjuïc",18,"Sants",105,"91- 120 m2",98
2020,3,"Sants-Montjuïc",18,"Sants",105,"121- 150 m2",9
2020,3,"Sants-Montjuïc",18,"Sants",105,"151- 210 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",105,"211- 250 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",106,"Fins a 30 m2",11
2020,3,"Sants-Montjuïc",18,"Sants",106,"31- 60 m2",278
2020,3,"Sants-Montjuïc",18,"Sants",106,"61- 90 m2",343
2020,3,"Sants-Montjuïc",18,"Sants",106,"91- 120 m2",74
2020,3,"Sants-Montjuïc",18,"Sants",106,"121- 150 m2",6
2020,3,"Sants-Montjuïc",18,"Sants",107,"Fins a 30 m2",29
2020,3,"Sants-Montjuïc",18,"Sants",107,"31- 60 m2",235
2020,3,"Sants-Montjuïc",18,"Sants",107,"61- 90 m2",478
2020,3,"Sants-Montjuïc",18,"Sants",107,"91- 120 m2",57
2020,3,"Sants-Montjuïc",18,"Sants",107,"121- 150 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",107,"151- 210 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",108,"Fins a 30 m2",29
2020,3,"Sants-Montjuïc",18,"Sants",108,"31- 60 m2",232
2020,3,"Sants-Montjuïc",18,"Sants",108,"61- 90 m2",507
2020,3,"Sants-Montjuïc",18,"Sants",108,"91- 120 m2",83
2020,3,"Sants-Montjuïc",18,"Sants",108,"121- 150 m2",12
2020,3,"Sants-Montjuïc",18,"Sants",108,"151- 210 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",109,"Fins a 30 m2",34
2020,3,"Sants-Montjuïc",18,"Sants",109,"31- 60 m2",304
2020,3,"Sants-Montjuïc",18,"Sants",109,"61- 90 m2",406
2020,3,"Sants-Montjuïc",18,"Sants",109,"91- 120 m2",85
2020,3,"Sants-Montjuïc",18,"Sants",109,"121- 150 m2",11
2020,3,"Sants-Montjuïc",18,"Sants",109,"151- 210 m2",5
2020,3,"Sants-Montjuïc",18,"Sants",110,"Fins a 30 m2",35
2020,3,"Sants-Montjuïc",18,"Sants",110,"31- 60 m2",358
2020,3,"Sants-Montjuïc",18,"Sants",110,"61- 90 m2",405
2020,3,"Sants-Montjuïc",18,"Sants",110,"91- 120 m2",55
2020,3,"Sants-Montjuïc",18,"Sants",110,"121- 150 m2",5
2020,3,"Sants-Montjuïc",18,"Sants",110,"151- 210 m2",6
2020,3,"Sants-Montjuïc",18,"Sants",111,"Fins a 30 m2",31
2020,3,"Sants-Montjuïc",18,"Sants",111,"31- 60 m2",205
2020,3,"Sants-Montjuïc",18,"Sants",111,"61- 90 m2",397
2020,3,"Sants-Montjuïc",18,"Sants",111,"91- 120 m2",56
2020,3,"Sants-Montjuïc",18,"Sants",111,"121- 150 m2",5
2020,3,"Sants-Montjuïc",18,"Sants",111,"151- 210 m2",1
2020,3,"Sants-Montjuïc",18,"Sants",112,"Fins a 30 m2",10
2020,3,"Sants-Montjuïc",18,"Sants",112,"31- 60 m2",155
2020,3,"Sants-Montjuïc",18,"Sants",112,"61- 90 m2",528
2020,3,"Sants-Montjuïc",18,"Sants",112,"91- 120 m2",224
2020,3,"Sants-Montjuïc",18,"Sants",112,"121- 150 m2",18
2020,3,"Sants-Montjuïc",18,"Sants",112,"151- 210 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",113,"Fins a 30 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",113,"31- 60 m2",44
2020,3,"Sants-Montjuïc",18,"Sants",113,"61- 90 m2",192
2020,3,"Sants-Montjuïc",18,"Sants",113,"91- 120 m2",322
2020,3,"Sants-Montjuïc",18,"Sants",113,"121- 150 m2",216
2020,3,"Sants-Montjuïc",18,"Sants",113,"151- 210 m2",2
2020,3,"Sants-Montjuïc",18,"Sants",114,"Fins a 30 m2",14
2020,3,"Sants-Montjuïc",18,"Sants",114,"31- 60 m2",42
2020,3,"Sants-Montjuïc",18,"Sants",114,"61- 90 m2",415
2020,3,"Sants-Montjuïc",18,"Sants",114,"91- 120 m2",228
2020,3,"Sants-Montjuïc",18,"Sants",114,"121- 150 m2",16
2020,3,"Sants-Montjuïc",18,"Sants",114,"151- 210 m2",1
2020,4,"Les Corts",19,"les Corts",1,"Fins a 30 m2",18
2020,4,"Les Corts",19,"les Corts",1,"31- 60 m2",139
2020,4,"Les Corts",19,"les Corts",1,"61- 90 m2",289
2020,4,"Les Corts",19,"les Corts",1,"91- 120 m2",147
2020,4,"Les Corts",19,"les Corts",1,"121- 150 m2",21
2020,4,"Les Corts",19,"les Corts",1,"151- 210 m2",3
2020,4,"Les Corts",19,"les Corts",2,"Fins a 30 m2",39
2020,4,"Les Corts",19,"les Corts",2,"31- 60 m2",62
2020,4,"Les Corts",19,"les Corts",2,"61- 90 m2",510
2020,4,"Les Corts",19,"les Corts",2,"91- 120 m2",258
2020,4,"Les Corts",19,"les Corts",2,"121- 150 m2",31
2020,4,"Les Corts",19,"les Corts",2,"151- 210 m2",15
2020,4,"Les Corts",19,"les Corts",3,"Fins a 30 m2",2
2020,4,"Les Corts",19,"les Corts",3,"31- 60 m2",92
2020,4,"Les Corts",19,"les Corts",3,"61- 90 m2",288
2020,4,"Les Corts",19,"les Corts",3,"91- 120 m2",138
2020,4,"Les Corts",19,"les Corts",3,"121- 150 m2",3
2020,4,"Les Corts",19,"les Corts",3,"151- 210 m2",1
2020,4,"Les Corts",19,"les Corts",3,"Més de 250 m2",2
2020,4,"Les Corts",19,"les Corts",4,"Fins a 30 m2",80
2020,4,"Les Corts",19,"les Corts",4,"31- 60 m2",65
2020,4,"Les Corts",19,"les Corts",4,"61- 90 m2",319
2020,4,"Les Corts",19,"les Corts",4,"91- 120 m2",30
2020,4,"Les Corts",19,"les Corts",4,"121- 150 m2",49
2020,4,"Les Corts",19,"les Corts",5,"Fins a 30 m2",8
2020,4,"Les Corts",19,"les Corts",5,"31- 60 m2",87
2020,4,"Les Corts",19,"les Corts",5,"61- 90 m2",411
2020,4,"Les Corts",19,"les Corts",5,"91- 120 m2",91
2020,4,"Les Corts",19,"les Corts",5,"121- 150 m2",4
2020,4,"Les Corts",19,"les Corts",6,"Fins a 30 m2",31
2020,4,"Les Corts",19,"les Corts",6,"31- 60 m2",159
2020,4,"Les Corts",19,"les Corts",6,"61- 90 m2",409
2020,4,"Les Corts",19,"les Corts",6,"91- 120 m2",28
2020,4,"Les Corts",19,"les Corts",6,"121- 150 m2",2
2020,4,"Les Corts",19,"les Corts",6,"151- 210 m2",1
2020,4,"Les Corts",19,"les Corts",7,"Fins a 30 m2",18
2020,4,"Les Corts",19,"les Corts",7,"31- 60 m2",220
2020,4,"Les Corts",19,"les Corts",7,"61- 90 m2",241
2020,4,"Les Corts",19,"les Corts",7,"91- 120 m2",46
2020,4,"Les Corts",19,"les Corts",8,"Fins a 30 m2",6
2020,4,"Les Corts",19,"les Corts",8,"31- 60 m2",248
2020,4,"Les Corts",19,"les Corts",8,"61- 90 m2",278
2020,4,"Les Corts",19,"les Corts",8,"91- 120 m2",39
2020,4,"Les Corts",19,"les Corts",8,"121- 150 m2",4
2020,4,"Les Corts",19,"les Corts",8,"151- 210 m2",2
2020,4,"Les Corts",19,"les Corts",9,"Fins a 30 m2",47
2020,4,"Les Corts",19,"les Corts",9,"31- 60 m2",302
2020,4,"Les Corts",19,"les Corts",9,"61- 90 m2",336
2020,4,"Les Corts",19,"les Corts",9,"91- 120 m2",64
2020,4,"Les Corts",19,"les Corts",9,"121- 150 m2",8
2020,4,"Les Corts",19,"les Corts",9,"151- 210 m2",7
2020,4,"Les Corts",19,"les Corts",10,"Fins a 30 m2",1
