"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_us_desti_principal","Concepte","Nombre"
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Ensenyament","Valor_€",140199.16
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Indústria","Valor_€",1057083.69
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Sanitat","Valor_€",1778622.27
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Esportiu","Valor_€",3718071.3
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Religiós","Valor_€",5260198.38
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Espectacles","Valor_€",5647461.13
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Altres","Valor_€",854978.28
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Habitatge","Valor_€",81177165.71
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Aparcaments","Valor_€",7554677.34
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Comerç","Valor_€",1580295.05
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Magatzem","Valor_€",5687133.49
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Oficina","Valor_€",532954.2
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Hotel","Valor_€",1406413.41
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Ensenyament","Valor_€",1540346.08
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Indústria","Valor_€",29101.79
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Sanitat","Valor_€",2815877.3
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Esportiu","Valor_€",1355923.73
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Religiós","Valor_€",477453.12
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Altres","Valor_€",1023091.25
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Habitatge","Valor_€",108250980.14
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Aparcaments","Valor_€",17495111.31
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Comerç","Valor_€",889903.36
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Magatzem","Valor_€",3120043.67
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Oficina","Valor_€",5814395.89
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Hotel","Valor_€",382869.45
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Ensenyament","Valor_€",23800572.51
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Indústria","Valor_€",507472.36
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Sanitat","Valor_€",6939437.11
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Esportiu","Valor_€",8941192.07
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Religiós","Valor_€",9064475.13
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Altres","Valor_€",12828225.7
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Habitatge","Valor_€",84960138.04
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Aparcaments","Valor_€",11412763.2
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Comerç","Valor_€",580836.7
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Magatzem","Valor_€",9957826.25
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Oficina","Valor_€",7198458.49
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Hotel","Valor_€",177987.6
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Ensenyament","Valor_€",49013850.86
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Sanitat","Valor_€",9319691.68
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Esportiu","Valor_€",8938467.28
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Religiós","Valor_€",8454059.78
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Adm.Pública","Valor_€",3121025.27
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Sòl sense edificar","Valor_€",1187429.1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Altres","Valor_€",422416.97
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Habitatge","Valor_€",255206395.11
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Aparcaments","Valor_€",32077300.22
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Comerç","Valor_€",7905314.85
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Magatzem","Valor_€",12243295.31
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Oficina","Valor_€",9982126.06
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Hotel","Valor_€",584296.25
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Ensenyament","Valor_€",57159935.19
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Sanitat","Valor_€",20357079.63
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Esportiu","Valor_€",5248079.47
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Religiós","Valor_€",4571327.58
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Adm.Pública","Valor_€",2643473.25
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Altres","Valor_€",81880.19
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Habitatge","Valor_€",111890878.8
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Aparcaments","Valor_€",7368610.8
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Comerç","Valor_€",4850310.75
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Magatzem","Valor_€",5506049.48
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Oficina","Valor_€",496520.36
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Hotel","Valor_€",2685139.94
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Ensenyament","Valor_€",14629629.96
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Indústria","Valor_€",339116.22
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Sanitat","Valor_€",4855839.52
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Esportiu","Valor_€",6034069.86
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Religiós","Valor_€",1028473.14
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Sòl sense edificar","Valor_€",51083.5
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Habitatge","Valor_€",160083376.89
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Aparcaments","Valor_€",24505058.06
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Comerç","Valor_€",8291863.72
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Magatzem","Valor_€",7669926.29
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Oficina","Valor_€",6131762.38
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Hotel","Valor_€",7976013.89
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Ensenyament","Valor_€",60521541.43
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Indústria","Valor_€",377216.35
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Sanitat","Valor_€",17592167.97
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Esportiu","Valor_€",8624088.11
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Religiós","Valor_€",7557339.96
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Altres","Valor_€",1710461.3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Habitatge","Valor_€",128946494.2
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Aparcaments","Valor_€",14851064.77
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Comerç","Valor_€",14467838.35
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Magatzem","Valor_€",6018699.23
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Oficina","Valor_€",1077520.39
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Hotel","Valor_€",2018118.06
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Ensenyament","Valor_€",6651671.66
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Sanitat","Valor_€",3828127.79
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Esportiu","Valor_€",2415117.79
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Religiós","Valor_€",4799468.14
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Habitatge","Valor_€",104486261.1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Aparcaments","Valor_€",5154354.62
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Comerç","Valor_€",8198429.21
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Magatzem","Valor_€",7643576.94
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Oficina","Valor_€",3777904.83
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Hotel","Valor_€",1199881.9
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Ensenyament","Valor_€",2592354.02
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Indústria","Valor_€",324960.62
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Sanitat","Valor_€",3057082.05
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Esportiu","Valor_€",1156341.36
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Adm.Pública","Valor_€",1540769.42
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Altres","Valor_€",15054.34
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Habitatge","Valor_€",97484239.92
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Aparcaments","Valor_€",4653696.23
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Comerç","Valor_€",8489385.72
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Magatzem","Valor_€",2209893.58
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Oficina","Valor_€",2512729.78
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Hotel","Valor_€",805346.84
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Ensenyament","Valor_€",3218643.03
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Indústria","Valor_€",8207.36
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Sanitat","Valor_€",206874.01
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Esportiu","Valor_€",637834.79
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Habitatge","Valor_€",93090892.68
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Aparcaments","Valor_€",15092770.54
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Comerç","Valor_€",9546124.14
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Magatzem","Valor_€",2977312.19
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Oficina","Valor_€",17681413.79
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Hotel","Valor_€",838059.42
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Ensenyament","Valor_€",12926847.8
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Indústria","Valor_€",114357.04
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Sanitat","Valor_€",578732.18
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Esportiu","Valor_€",4899430.3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Religiós","Valor_€",2981526.99
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Sòl sense edificar","Valor_€",46523.4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Habitatge","Valor_€",116999267.86
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Aparcaments","Valor_€",5778849.43
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Comerç","Valor_€",11048678.61
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Magatzem","Valor_€",1747120.11
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Oficina","Valor_€",675331.49
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Hotel","Valor_€",1414091.13
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Habitatge","Valor_€",142407414.64
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Aparcaments","Valor_€",13485867.06
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Comerç","Valor_€",5544116.53
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Magatzem","Valor_€",4613535.4
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Oficina","Valor_€",6672806.06
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Hotel","Valor_€",396790.99
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Indústria","Valor_€",495885.56
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Sanitat","Valor_€",1974735.07
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Esportiu","Valor_€",145207.65
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Habitatge","Valor_€",123352038.0
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Aparcaments","Valor_€",9947358.46
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Comerç","Valor_€",9801308.8
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Magatzem","Valor_€",7103807.16
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Oficina","Valor_€",3571959.57
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Hotel","Valor_€",5045076.3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Ensenyament","Valor_€",717912.35
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Indústria","Valor_€",420254.57
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Sanitat","Valor_€",547594.98
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Esportiu","Valor_€",523682.49
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Adm.Pública","Valor_€",667380.7
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Habitatge","Valor_€",140425110.33
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Aparcaments","Valor_€",1187386.74
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Comerç","Valor_€",6798437.2
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Magatzem","Valor_€",2843134.86
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Oficina","Valor_€",569107.34
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Hotel","Valor_€",652659.22
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Ensenyament","Valor_€",151385.48
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Indústria","Valor_€",1395442.3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Habitatge","Valor_€",150298002.73
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Aparcaments","Valor_€",21222605.06
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Comerç","Valor_€",1097551.86
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Magatzem","Valor_€",2585022.03
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Oficina","Valor_€",763758.32
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Hotel","Valor_€",4249267.01
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Ensenyament","Valor_€",2668259.0
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Sanitat","Valor_€",12067699.82
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Esportiu","Valor_€",9951563.88
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Religiós","Valor_€",2574790.24
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Altres","Valor_€",7509.85
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Habitatge","Valor_€",94684792.46
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Aparcaments","Valor_€",6239157.79
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Comerç","Valor_€",6731157.39
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Magatzem","Valor_€",2389606.49
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Oficina","Valor_€",5374953.61
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Hotel","Valor_€",786756.81
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Ensenyament","Valor_€",302751.24
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Sanitat","Valor_€",10242561.38
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Esportiu","Valor_€",402048.66
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Habitatge","Valor_€",176280840.25
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Aparcaments","Valor_€",21534503.38
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Comerç","Valor_€",8896197.72
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Magatzem","Valor_€",2195987.8
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Oficina","Valor_€",3501522.76
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Hotel","Valor_€",232244.38
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Ensenyament","Valor_€",1214765.54
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Indústria","Valor_€",21789.17
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Sanitat","Valor_€",1349680.29
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Habitatge","Valor_€",108695175.02
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Aparcaments","Valor_€",7269521.68
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Comerç","Valor_€",6774356.5
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Magatzem","Valor_€",1252420.98
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Oficina","Valor_€",20484684.87
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Hotel","Valor_€",2053936.87
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Sanitat","Valor_€",317060.24
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Esportiu","Valor_€",43024.0
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Habitatge","Valor_€",178392178.72
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Aparcaments","Valor_€",36204022.33
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Comerç","Valor_€",18118950.96
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Magatzem","Valor_€",11049051.04
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Oficina","Valor_€",25980166.76
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Hotel","Valor_€",188132.91
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Adm.Pública","Valor_€",130831.26
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Habitatge","Valor_€",166810249.16
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Aparcaments","Valor_€",17929955.47
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Comerç","Valor_€",6115756.97
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Magatzem","Valor_€",5653914.05
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Oficina","Valor_€",6116148.95
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Hotel","Valor_€",756720.54
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Ensenyament","Valor_€",3887865.28
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Sanitat","Valor_€",25742878.4
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Esportiu","Valor_€",1340468.08
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Religiós","Valor_€",4058250.08
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Altres","Valor_€",10011.05
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Habitatge","Valor_€",115495562.47
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Aparcaments","Valor_€",8716013.54
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Comerç","Valor_€",10647164.08
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Magatzem","Valor_€",5320340.12
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Oficina","Valor_€",4243511.72
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Hotel","Valor_€",3078260.04
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Ensenyament","Valor_€",33924521.99
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Esportiu","Valor_€",9473563.35
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Religiós","Valor_€",4377224.06
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Habitatge","Valor_€",219632737.88
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Aparcaments","Valor_€",23953804.12
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Comerç","Valor_€",1899297.99
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Magatzem","Valor_€",4530949.78
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Oficina","Valor_€",11948632.99
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Hotel","Valor_€",2460817.63
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Sanitat","Valor_€",10178361.6
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Esportiu","Valor_€",198337.76
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Habitatge","Valor_€",140165383.97
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Aparcaments","Valor_€",16684706.33
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Comerç","Valor_€",3073079.0
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Magatzem","Valor_€",3065822.59
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Oficina","Valor_€",10517473.19
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Hotel","Valor_€",2541540.53
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Ensenyament","Valor_€",16612563.46
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Sanitat","Valor_€",930415.33
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Esportiu","Valor_€",2721314.92
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Religiós","Valor_€",3070676.45
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Habitatge","Valor_€",162107150.01
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Aparcaments","Valor_€",8388436.23
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Comerç","Valor_€",1067214.15
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Magatzem","Valor_€",2282581.12
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Oficina","Valor_€",6752702.45
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Hotel","Valor_€",301842.16
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Sanitat","Valor_€",1473343.62
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Esportiu","Valor_€",63990.28
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Habitatge","Valor_€",175262954.34
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Aparcaments","Valor_€",12756089.62
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Comerç","Valor_€",2951901.48
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Magatzem","Valor_€",8891500.86
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Oficina","Valor_€",9422414.27
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Hotel","Valor_€",8774790.91
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Ensenyament","Valor_€",825438.85
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Sanitat","Valor_€",8240934.84
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Esportiu","Valor_€",1812700.46
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Altres","Valor_€",12753.16
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Habitatge","Valor_€",143328051.29
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Aparcaments","Valor_€",11325202.95
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Comerç","Valor_€",2607396.82
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Magatzem","Valor_€",4778063.84
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Oficina","Valor_€",8939262.71
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Ensenyament","Valor_€",7153301.95
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Sanitat","Valor_€",1160247.7
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Esportiu","Valor_€",236244.84
