"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_sup","Superficie_m2"
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Superfície_edificada_sobre_rasant",110703
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"Superfície_edificada_sobre_rasant",94814
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Superfície_edificada_sobre_rasant",145602
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"Superfície_edificada_sobre_rasant",111892
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"Superfície_edificada_sobre_rasant",236311
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"Superfície_edificada_sobre_rasant",80705
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"Superfície_edificada_sobre_rasant",141186
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"Superfície_edificada_sobre_rasant",130255
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"Superfície_edificada_sobre_rasant",156861
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Superfície_edificada_sobre_rasant",191355
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"Superfície_edificada_sobre_rasant",170332
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"Superfície_edificada_sobre_rasant",249850
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Superfície_edificada_sobre_rasant",115924
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Superfície_edificada_sobre_rasant",96668
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Superfície_edificada_sobre_rasant",144409
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Superfície_edificada_sobre_rasant",99514
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Superfície_edificada_sobre_rasant",68809
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Superfície_edificada_sobre_rasant",67345
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Superfície_edificada_sobre_rasant",75279
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Superfície_edificada_sobre_rasant",117274
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Superfície_edificada_sobre_rasant",76823
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Superfície_edificada_sobre_rasant",67791
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Superfície_edificada_sobre_rasant",119585
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Superfície_edificada_sobre_rasant",67509
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Superfície_edificada_sobre_rasant",62392
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Superfície_edificada_sobre_rasant",70576
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Superfície_edificada_sobre_rasant",93643
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Superfície_edificada_sobre_rasant",118181
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Superfície_edificada_sobre_rasant",129938
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Superfície_edificada_sobre_rasant",62071
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Superfície_edificada_sobre_rasant",91383
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Superfície_edificada_sobre_rasant",126746
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Superfície_edificada_sobre_rasant",67440
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Superfície_edificada_sobre_rasant",65015
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Superfície_edificada_sobre_rasant",51721
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Superfície_edificada_sobre_rasant",70949
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Superfície_edificada_sobre_rasant",117345
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Superfície_edificada_sobre_rasant",48301
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Superfície_edificada_sobre_rasant",96540
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Superfície_edificada_sobre_rasant",124192
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Superfície_edificada_sobre_rasant",105896
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Superfície_edificada_sobre_rasant",119577
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Superfície_edificada_sobre_rasant",70446
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Superfície_edificada_sobre_rasant",117606
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Superfície_edificada_sobre_rasant",93915
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Superfície_edificada_sobre_rasant",114625
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Superfície_edificada_sobre_rasant",108436
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Superfície_edificada_sobre_rasant",69036
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Superfície_edificada_sobre_rasant",119749
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Superfície_edificada_sobre_rasant",110746
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Superfície_edificada_sobre_rasant",163305
2020,2,"Eixample",10,"Sant Antoni",150,"Superfície_edificada_sobre_rasant",83001
2020,2,"Eixample",10,"Sant Antoni",151,"Superfície_edificada_sobre_rasant",94235
2020,2,"Eixample",10,"Sant Antoni",152,"Superfície_edificada_sobre_rasant",79054
2020,2,"Eixample",10,"Sant Antoni",153,"Superfície_edificada_sobre_rasant",85888
2020,2,"Eixample",10,"Sant Antoni",154,"Superfície_edificada_sobre_rasant",57619
2020,2,"Eixample",10,"Sant Antoni",155,"Superfície_edificada_sobre_rasant",98349
2020,2,"Eixample",10,"Sant Antoni",156,"Superfície_edificada_sobre_rasant",70688
2020,2,"Eixample",10,"Sant Antoni",157,"Superfície_edificada_sobre_rasant",60176
2020,2,"Eixample",10,"Sant Antoni",158,"Superfície_edificada_sobre_rasant",108999
2020,2,"Eixample",10,"Sant Antoni",159,"Superfície_edificada_sobre_rasant",120639
2020,2,"Eixample",10,"Sant Antoni",160,"Superfície_edificada_sobre_rasant",128113
2020,2,"Eixample",10,"Sant Antoni",161,"Superfície_edificada_sobre_rasant",64431
2020,2,"Eixample",10,"Sant Antoni",162,"Superfície_edificada_sobre_rasant",67860
2020,2,"Eixample",10,"Sant Antoni",163,"Superfície_edificada_sobre_rasant",132640
2020,2,"Eixample",10,"Sant Antoni",164,"Superfície_edificada_sobre_rasant",157612
2020,2,"Eixample",10,"Sant Antoni",165,"Superfície_edificada_sobre_rasant",118552
2020,2,"Eixample",10,"Sant Antoni",166,"Superfície_edificada_sobre_rasant",146236
2020,2,"Eixample",10,"Sant Antoni",167,"Superfície_edificada_sobre_rasant",120499
2020,2,"Eixample",10,"Sant Antoni",168,"Superfície_edificada_sobre_rasant",151002
2020,2,"Eixample",10,"Sant Antoni",169,"Superfície_edificada_sobre_rasant",100997
2020,2,"Eixample",10,"Sant Antoni",170,"Superfície_edificada_sobre_rasant",87925
2020,2,"Eixample",10,"Sant Antoni",171,"Superfície_edificada_sobre_rasant",87602
2020,2,"Eixample",10,"Sant Antoni",172,"Superfície_edificada_sobre_rasant",93787
2020,2,"Eixample",10,"Sant Antoni",173,"Superfície_edificada_sobre_rasant",89328
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Superfície_edificada_sobre_rasant",86262
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Superfície_edificada_sobre_rasant",83503
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Superfície_edificada_sobre_rasant",63209
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Superfície_edificada_sobre_rasant",74359
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Superfície_edificada_sobre_rasant",131984
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Superfície_edificada_sobre_rasant",56706
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Superfície_edificada_sobre_rasant",64024
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Superfície_edificada_sobre_rasant",49792
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Superfície_edificada_sobre_rasant",58261
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Superfície_edificada_sobre_rasant",76185
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Superfície_edificada_sobre_rasant",63707
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Superfície_edificada_sobre_rasant",97960
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Superfície_edificada_sobre_rasant",69937
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Superfície_edificada_sobre_rasant",67655
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Superfície_edificada_sobre_rasant",134458
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Superfície_edificada_sobre_rasant",71314
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Superfície_edificada_sobre_rasant",66899
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Superfície_edificada_sobre_rasant",66835
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Superfície_edificada_sobre_rasant",114202
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Superfície_edificada_sobre_rasant",101606
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Superfície_edificada_sobre_rasant",50573
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Superfície_edificada_sobre_rasant",66506
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Superfície_edificada_sobre_rasant",67778
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Superfície_edificada_sobre_rasant",693772
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Superfície_edificada_sobre_rasant",2388011
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Superfície_edificada_sobre_rasant",148606
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Superfície_edificada_sobre_rasant",73200
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Superfície_edificada_sobre_rasant",145008
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Superfície_edificada_sobre_rasant",51785
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Superfície_edificada_sobre_rasant",130720
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Superfície_edificada_sobre_rasant",101283
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Superfície_edificada_sobre_rasant",111878
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Superfície_edificada_sobre_rasant",52175
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Superfície_edificada_sobre_rasant",62628
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Superfície_edificada_sobre_rasant",96971
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Superfície_edificada_sobre_rasant",155048
2020,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Superfície_edificada_sobre_rasant",47454
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Superfície_edificada_sobre_rasant",74967
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Superfície_edificada_sobre_rasant",78324
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Superfície_edificada_sobre_rasant",67503
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Superfície_edificada_sobre_rasant",101068
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Superfície_edificada_sobre_rasant",72535
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Superfície_edificada_sobre_rasant",72954
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Superfície_edificada_sobre_rasant",64900
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Superfície_edificada_sobre_rasant",79459
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Superfície_edificada_sobre_rasant",84763
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Superfície_edificada_sobre_rasant",89028
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Superfície_edificada_sobre_rasant",61740
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Superfície_edificada_sobre_rasant",87176
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Superfície_edificada_sobre_rasant",142354
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Superfície_edificada_sobre_rasant",162253
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Superfície_edificada_sobre_rasant",90961
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Superfície_edificada_sobre_rasant",90982
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Superfície_edificada_sobre_rasant",86939
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Superfície_edificada_sobre_rasant",73438
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Superfície_edificada_sobre_rasant",121607
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Superfície_edificada_sobre_rasant",89471
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Superfície_edificada_sobre_rasant",79189
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Superfície_edificada_sobre_rasant",42513
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Superfície_edificada_sobre_rasant",74690
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Superfície_edificada_sobre_rasant",99425
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Superfície_edificada_sobre_rasant",48409
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Superfície_edificada_sobre_rasant",62741
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Superfície_edificada_sobre_rasant",51158
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Superfície_edificada_sobre_rasant",71597
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Superfície_edificada_sobre_rasant",89111
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Superfície_edificada_sobre_rasant",114611
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Superfície_edificada_sobre_rasant",53918
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Superfície_edificada_sobre_rasant",98285
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Superfície_edificada_sobre_rasant",77668
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Superfície_edificada_sobre_rasant",48017
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Superfície_edificada_sobre_rasant",69069
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Superfície_edificada_sobre_rasant",59483
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Superfície_edificada_sobre_rasant",57100
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Superfície_edificada_sobre_rasant",60291
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Superfície_edificada_sobre_rasant",72623
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Superfície_edificada_sobre_rasant",98699
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"Superfície_edificada_sobre_rasant",78329
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"Superfície_edificada_sobre_rasant",49230
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"Superfície_edificada_sobre_rasant",63586
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"Superfície_edificada_sobre_rasant",80838
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"Superfície_edificada_sobre_rasant",78049
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"Superfície_edificada_sobre_rasant",70688
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"Superfície_edificada_sobre_rasant",91188
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"Superfície_edificada_sobre_rasant",95796
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"Superfície_edificada_sobre_rasant",72312
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"Superfície_edificada_sobre_rasant",69179
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"Superfície_edificada_sobre_rasant",70054
2020,3,"Sants-Montjuïc",18,"Sants",86,"Superfície_edificada_sobre_rasant",74743
2020,3,"Sants-Montjuïc",18,"Sants",87,"Superfície_edificada_sobre_rasant",82752
2020,3,"Sants-Montjuïc",18,"Sants",88,"Superfície_edificada_sobre_rasant",67653
2020,3,"Sants-Montjuïc",18,"Sants",89,"Superfície_edificada_sobre_rasant",67367
2020,3,"Sants-Montjuïc",18,"Sants",90,"Superfície_edificada_sobre_rasant",59358
2020,3,"Sants-Montjuïc",18,"Sants",91,"Superfície_edificada_sobre_rasant",75799
2020,3,"Sants-Montjuïc",18,"Sants",92,"Superfície_edificada_sobre_rasant",64382
2020,3,"Sants-Montjuïc",18,"Sants",93,"Superfície_edificada_sobre_rasant",71836
2020,3,"Sants-Montjuïc",18,"Sants",94,"Superfície_edificada_sobre_rasant",63580
2020,3,"Sants-Montjuïc",18,"Sants",95,"Superfície_edificada_sobre_rasant",72468
2020,3,"Sants-Montjuïc",18,"Sants",96,"Superfície_edificada_sobre_rasant",78961
2020,3,"Sants-Montjuïc",18,"Sants",97,"Superfície_edificada_sobre_rasant",61844
2020,3,"Sants-Montjuïc",18,"Sants",98,"Superfície_edificada_sobre_rasant",67784
2020,3,"Sants-Montjuïc",18,"Sants",99,"Superfície_edificada_sobre_rasant",56147
2020,3,"Sants-Montjuïc",18,"Sants",100,"Superfície_edificada_sobre_rasant",82140
2020,3,"Sants-Montjuïc",18,"Sants",101,"Superfície_edificada_sobre_rasant",81583
2020,3,"Sants-Montjuïc",18,"Sants",102,"Superfície_edificada_sobre_rasant",65064
2020,3,"Sants-Montjuïc",18,"Sants",103,"Superfície_edificada_sobre_rasant",53867
2020,3,"Sants-Montjuïc",18,"Sants",104,"Superfície_edificada_sobre_rasant",78206
2020,3,"Sants-Montjuïc",18,"Sants",105,"Superfície_edificada_sobre_rasant",71944
2020,3,"Sants-Montjuïc",18,"Sants",106,"Superfície_edificada_sobre_rasant",172478
2020,3,"Sants-Montjuïc",18,"Sants",107,"Superfície_edificada_sobre_rasant",146392
2020,3,"Sants-Montjuïc",18,"Sants",108,"Superfície_edificada_sobre_rasant",85241
2020,3,"Sants-Montjuïc",18,"Sants",109,"Superfície_edificada_sobre_rasant",80681
2020,3,"Sants-Montjuïc",18,"Sants",110,"Superfície_edificada_sobre_rasant",93123
2020,3,"Sants-Montjuïc",18,"Sants",111,"Superfície_edificada_sobre_rasant",66298
2020,3,"Sants-Montjuïc",18,"Sants",112,"Superfície_edificada_sobre_rasant",101465
2020,3,"Sants-Montjuïc",18,"Sants",113,"Superfície_edificada_sobre_rasant",127054
2020,3,"Sants-Montjuïc",18,"Sants",114,"Superfície_edificada_sobre_rasant",97960
2020,4,"Les Corts",19,"les Corts",1,"Superfície_edificada_sobre_rasant",66077
2020,4,"Les Corts",19,"les Corts",2,"Superfície_edificada_sobre_rasant",121393
2020,4,"Les Corts",19,"les Corts",3,"Superfície_edificada_sobre_rasant",62335
2020,4,"Les Corts",19,"les Corts",4,"Superfície_edificada_sobre_rasant",59402
2020,4,"Les Corts",19,"les Corts",5,"Superfície_edificada_sobre_rasant",69953
2020,4,"Les Corts",19,"les Corts",6,"Superfície_edificada_sobre_rasant",61982
2020,4,"Les Corts",19,"les Corts",7,"Superfície_edificada_sobre_rasant",69291
2020,4,"Les Corts",19,"les Corts",8,"Superfície_edificada_sobre_rasant",56599
2020,4,"Les Corts",19,"les Corts",9,"Superfície_edificada_sobre_rasant",78403
2020,4,"Les Corts",19,"les Corts",10,"Superfície_edificada_sobre_rasant",53002
2020,4,"Les Corts",19,"les Corts",11,"Superfície_edificada_sobre_rasant",105297
2020,4,"Les Corts",19,"les Corts",12,"Superfície_edificada_sobre_rasant",70905
2020,4,"Les Corts",19,"les Corts",13,"Superfície_edificada_sobre_rasant",75348
2020,4,"Les Corts",19,"les Corts",14,"Superfície_edificada_sobre_rasant",54168
2020,4,"Les Corts",19,"les Corts",15,"Superfície_edificada_sobre_rasant",101944
2020,4,"Les Corts",19,"les Corts",16,"Superfície_edificada_sobre_rasant",66870
2020,4,"Les Corts",19,"les Corts",17,"Superfície_edificada_sobre_rasant",76753
2020,4,"Les Corts",19,"les Corts",18,"Superfície_edificada_sobre_rasant",125967
2020,4,"Les Corts",19,"les Corts",19,"Superfície_edificada_sobre_rasant",161649
2020,4,"Les Corts",19,"les Corts",20,"Superfície_edificada_sobre_rasant",99837
2020,4,"Les Corts",19,"les Corts",21,"Superfície_edificada_sobre_rasant",120858
2020,4,"Les Corts",19,"les Corts",22,"Superfície_edificada_sobre_rasant",236699
2020,4,"Les Corts",19,"les Corts",23,"Superfície_edificada_sobre_rasant",161191
2020,4,"Les Corts",19,"les Corts",24,"Superfície_edificada_sobre_rasant",145260
2020,4,"Les Corts",19,"les Corts",25,"Superfície_edificada_sobre_rasant",72796
2020,4,"Les Corts",19,"les Corts",26,"Superfície_edificada_sobre_rasant",76061
2020,4,"Les Corts",19,"les Corts",27,"Superfície_edificada_sobre_rasant",121220
2020,4,"Les Corts",19,"les Corts",28,"Superfície_edificada_sobre_rasant",124464
2020,4,"Les Corts",19,"les Corts",29,"Superfície_edificada_sobre_rasant",172349
2020,4,"Les Corts",19,"les Corts",30,"Superfície_edificada_sobre_rasant",120119
2020,4,"Les Corts",19,"les Corts",31,"Superfície_edificada_sobre_rasant",82087
2020,4,"Les Corts",19,"les Corts",32,"Superfície_edificada_sobre_rasant",76411
2020,4,"Les Corts",19,"les Corts",33,"Superfície_edificada_sobre_rasant",60155
2020,4,"Les Corts",19,"les Corts",34,"Superfície_edificada_sobre_rasant",80127
2020,4,"Les Corts",19,"les Corts",35,"Superfície_edificada_sobre_rasant",78580
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",36,"Superfície_edificada_sobre_rasant",99021
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",37,"Superfície_edificada_sobre_rasant",129233
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",38,"Superfície_edificada_sobre_rasant",60918
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",39,"Superfície_edificada_sobre_rasant",66926
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",40,"Superfície_edificada_sobre_rasant",77032
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,"Superfície_edificada_sobre_rasant",65102
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,"Superfície_edificada_sobre_rasant",79000
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,"Superfície_edificada_sobre_rasant",162121
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,"Superfície_edificada_sobre_rasant",84184
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,"Superfície_edificada_sobre_rasant",60649
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,"Superfície_edificada_sobre_rasant",149000
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,"Superfície_edificada_sobre_rasant",266061
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,"Superfície_edificada_sobre_rasant",76357
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,"Superfície_edificada_sobre_rasant",732073
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,"Superfície_edificada_sobre_rasant",91383
2020,4,"Les Corts",21,"Pedralbes",50,"Superfície_edificada_sobre_rasant",156750
2020,4,"Les Corts",21,"Pedralbes",51,"Superfície_edificada_sobre_rasant",99683
2020,4,"Les Corts",21,"Pedralbes",52,"Superfície_edificada_sobre_rasant",212269
2020,4,"Les Corts",21,"Pedralbes",53,"Superfície_edificada_sobre_rasant",293010
2020,4,"Les Corts",21,"Pedralbes",54,"Superfície_edificada_sobre_rasant",90183
2020,4,"Les Corts",21,"Pedralbes",55,"Superfície_edificada_sobre_rasant",245549
2020,4,"Les Corts",21,"Pedralbes",56,"Superfície_edificada_sobre_rasant",391482
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,"Superfície_edificada_sobre_rasant",91226
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Superfície_edificada_sobre_rasant",165380
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Superfície_edificada_sobre_rasant",96817
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Superfície_edificada_sobre_rasant",156949
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Superfície_edificada_sobre_rasant",122711
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Superfície_edificada_sobre_rasant",223645
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,"Superfície_edificada_sobre_rasant",113632
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,"Superfície_edificada_sobre_rasant",196553
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,"Superfície_edificada_sobre_rasant",123569
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,"Superfície_edificada_sobre_rasant",99449
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,"Superfície_edificada_sobre_rasant",88977
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,"Superfície_edificada_sobre_rasant",97728
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Superfície_edificada_sobre_rasant",95643
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,"Superfície_edificada_sobre_rasant",106291
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,"Superfície_edificada_sobre_rasant",99187
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,"Superfície_edificada_sobre_rasant",100832
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,"Superfície_edificada_sobre_rasant",118487
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,"Superfície_edificada_sobre_rasant",80845
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Superfície_edificada_sobre_rasant",114173
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,"Superfície_edificada_sobre_rasant",84463
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,"Superfície_edificada_sobre_rasant",127016
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,"Superfície_edificada_sobre_rasant",145083
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,"Superfície_edificada_sobre_rasant",129291
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,"Superfície_edificada_sobre_rasant",158428
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,"Superfície_edificada_sobre_rasant",126533
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,"Superfície_edificada_sobre_rasant",120091
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,"Superfície_edificada_sobre_rasant",138753
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,"Superfície_edificada_sobre_rasant",108719
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",29,"Superfície_edificada_sobre_rasant",149091
