"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2009-2013",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",790
"2009-2013",7,"Horta-Guinardó",33,"el Baix Guinardó",648
"2009-2013",7,"Horta-Guinardó",34,"Can Baró",186
"2009-2013",7,"Horta-Guinardó",35,"el Guinardó",850
"2009-2013",7,"Horta-Guinardó",36,"la Font d'en Fargues",217
"2009-2013",7,"Horta-Guinardó",37,"el Carmel",681
"2009-2013",7,"Horta-Guinardó",38,"la Teixonera",253
"2009-2013",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",171
"2009-2013",7,"Horta-Guinardó",40,"Montbau",235
"2009-2013",7,"Horta-Guinardó",41,"la Vall d'Hebron",127
"2009-2013",7,"Horta-Guinardó",42,"la Clota",16
"2009-2013",7,"Horta-Guinardó",43,"Horta",709
"2009-2013",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",677
"2009-2013",8,"Nou Barris",45,"Porta",617
"2009-2013",8,"Nou Barris",46,"el Turó de la Peira",456
"2009-2013",8,"Nou Barris",47,"Can Peguera",75
"2009-2013",8,"Nou Barris",48,"la Guineueta",436
"2009-2013",8,"Nou Barris",49,"Canyelles",150
"2009-2013",8,"Nou Barris",50,"les Roquetes",367
"2009-2013",8,"Nou Barris",51,"Verdun",342
"2009-2013",8,"Nou Barris",52,"la Prosperitat",625
"2009-2013",8,"Nou Barris",53,"la Trinitat Nova",235
"2009-2013",8,"Nou Barris",54,"Torre Baró",81
"2009-2013",8,"Nou Barris",55,"Ciutat Meridiana",170
"2009-2013",8,"Nou Barris",56,"Vallbona",35
"2009-2013",9,"Sant Andreu",57,"la Trinitat Vella",159
"2009-2013",9,"Sant Andreu",58,"Baró de Viver",61
"2009-2013",9,"Sant Andreu",59,"el Bon Pastor",282
"2009-2013",9,"Sant Andreu",60,"Sant Andreu",1142
"2009-2013",9,"Sant Andreu",61,"la Sagrera",605
"2009-2013",9,"Sant Andreu",62,"el Congrés i els Indians",390
"2009-2013",9,"Sant Andreu",63,"Navas",454
"2009-2013",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",822
"2009-2013",10,"Sant Martí",65,"el Clot",513
"2009-2013",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",281
"2009-2013",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",83
"2009-2013",10,"Sant Martí",68,"el Poblenou",683
"2009-2013",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",163
"2009-2013",10,"Sant Martí",70,"el Besòs i el Maresme",558
"2009-2013",10,"Sant Martí",71,"Provençals del Poblenou",398
"2009-2013",10,"Sant Martí",72,"Sant Martí de Provençals",696
"2009-2013",10,"Sant Martí",73,"la Verneda i la Pau",746
"2009-2013",99,"No consta",99,"No consta",430
"2010-2014",1,"Ciutat Vella",1,"el Raval",973
"2010-2014",1,"Ciutat Vella",2,"el Barri Gòtic",349
"2010-2014",1,"Ciutat Vella",3,"la Barceloneta",450
"2010-2014",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",467
"2010-2014",2,"Eixample",5,"el Fort Pienc",691
"2010-2014",2,"Eixample",6,"la Sagrada Família",1226
"2010-2014",2,"Eixample",7,"la Dreta de l'Eixample",1049
"2010-2014",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",986
"2010-2014",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1294
"2010-2014",2,"Eixample",10,"Sant Antoni",957
"2010-2014",3,"Sants-Montjuïc",11,"el Poble Sec",880
"2010-2014",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",43
"2010-2014",3,"Sants-Montjuïc",13,"la Marina de Port",675
"2010-2014",3,"Sants-Montjuïc",14,"la Font de la Guatlla",264
"2010-2014",3,"Sants-Montjuïc",15,"Hostafrancs",373
"2010-2014",3,"Sants-Montjuïc",16,"la Bordeta",396
"2010-2014",3,"Sants-Montjuïc",17,"Sants - Badal",473
"2010-2014",3,"Sants-Montjuïc",18,"Sants",911
"2010-2014",4,"Les Corts",19,"les Corts",1030
"2010-2014",4,"Les Corts",20,"la Maternitat i Sant Ramon",492
"2010-2014",4,"Les Corts",21,"Pedralbes",249
"2010-2014",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",92
"2010-2014",5,"Sarrià-Sant Gervasi",23,"Sarrià",491
"2010-2014",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",283
"2010-2014",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",540
"2010-2014",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1047
"2010-2014",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",537
"2010-2014",6,"Gràcia",28,"Vallcarca i els Penitents",344
"2010-2014",6,"Gràcia",29,"el Coll",138
"2010-2014",6,"Gràcia",30,"la Salut",325
"2010-2014",6,"Gràcia",31,"la Vila de Gràcia",1100
"2010-2014",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",786
"2010-2014",7,"Horta-Guinardó",33,"el Baix Guinardó",665
"2010-2014",7,"Horta-Guinardó",34,"Can Baró",193
"2010-2014",7,"Horta-Guinardó",35,"el Guinardó",849
"2010-2014",7,"Horta-Guinardó",36,"la Font d'en Fargues",215
"2010-2014",7,"Horta-Guinardó",37,"el Carmel",686
"2010-2014",7,"Horta-Guinardó",38,"la Teixonera",251
"2010-2014",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",178
"2010-2014",7,"Horta-Guinardó",40,"Montbau",223
"2010-2014",7,"Horta-Guinardó",41,"la Vall d'Hebron",145
"2010-2014",7,"Horta-Guinardó",42,"la Clota",18
"2010-2014",7,"Horta-Guinardó",43,"Horta",655
"2010-2014",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",691
"2010-2014",8,"Nou Barris",45,"Porta",608
"2010-2014",8,"Nou Barris",46,"el Turó de la Peira",447
"2010-2014",8,"Nou Barris",47,"Can Peguera",72
"2010-2014",8,"Nou Barris",48,"la Guineueta",415
"2010-2014",8,"Nou Barris",49,"Canyelles",159
"2010-2014",8,"Nou Barris",50,"les Roquetes",352
"2010-2014",8,"Nou Barris",51,"Verdun",335
"2010-2014",8,"Nou Barris",52,"la Prosperitat",614
"2010-2014",8,"Nou Barris",53,"la Trinitat Nova",225
"2010-2014",8,"Nou Barris",54,"Torre Baró",70
"2010-2014",8,"Nou Barris",55,"Ciutat Meridiana",174
"2010-2014",8,"Nou Barris",56,"Vallbona",40
"2010-2014",9,"Sant Andreu",57,"la Trinitat Vella",154
"2010-2014",9,"Sant Andreu",58,"Baró de Viver",58
"2010-2014",9,"Sant Andreu",59,"el Bon Pastor",291
"2010-2014",9,"Sant Andreu",60,"Sant Andreu",1106
"2010-2014",9,"Sant Andreu",61,"la Sagrera",588
"2010-2014",9,"Sant Andreu",62,"el Congrés i els Indians",381
"2010-2014",9,"Sant Andreu",63,"Navas",456
"2010-2014",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",799
"2010-2014",10,"Sant Martí",65,"el Clot",508
"2010-2014",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",296
"2010-2014",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",85
"2010-2014",10,"Sant Martí",68,"el Poblenou",664
"2010-2014",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",159
"2010-2014",10,"Sant Martí",70,"el Besòs i el Maresme",535
"2010-2014",10,"Sant Martí",71,"Provençals del Poblenou",365
"2010-2014",10,"Sant Martí",72,"Sant Martí de Provençals",674
"2010-2014",10,"Sant Martí",73,"la Verneda i la Pau",742
"2010-2014",99,"No consta",99,"No consta",641
"2011-2015",1,"Ciutat Vella",1,"el Raval",946
"2011-2015",1,"Ciutat Vella",2,"el Barri Gòtic",343
"2011-2015",1,"Ciutat Vella",3,"la Barceloneta",448
"2011-2015",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",456
"2011-2015",2,"Eixample",5,"el Fort Pienc",664
"2011-2015",2,"Eixample",6,"la Sagrada Família",1242
"2011-2015",2,"Eixample",7,"la Dreta de l'Eixample",1018
"2011-2015",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",978
"2011-2015",2,"Eixample",9,"la Nova Esquerra de l'Eixample",1278
"2011-2015",2,"Eixample",10,"Sant Antoni",908
"2011-2015",3,"Sants-Montjuïc",11,"el Poble Sec",855
"2011-2015",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",40
"2011-2015",3,"Sants-Montjuïc",13,"la Marina de Port",685
"2011-2015",3,"Sants-Montjuïc",14,"la Font de la Guatlla",278
"2011-2015",3,"Sants-Montjuïc",15,"Hostafrancs",362
"2011-2015",3,"Sants-Montjuïc",16,"la Bordeta",425
"2011-2015",3,"Sants-Montjuïc",17,"Sants - Badal",488
"2011-2015",3,"Sants-Montjuïc",18,"Sants",886
"2011-2015",4,"Les Corts",19,"les Corts",997
"2011-2015",4,"Les Corts",20,"la Maternitat i Sant Ramon",484
"2011-2015",4,"Les Corts",21,"Pedralbes",250
"2011-2015",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",103
"2011-2015",5,"Sarrià-Sant Gervasi",23,"Sarrià",499
"2011-2015",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",274
"2011-2015",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",561
"2011-2015",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1031
"2011-2015",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",540
"2011-2015",6,"Gràcia",28,"Vallcarca i els Penitents",335
"2011-2015",6,"Gràcia",29,"el Coll",132
"2011-2015",6,"Gràcia",30,"la Salut",334
"2011-2015",6,"Gràcia",31,"la Vila de Gràcia",1104
"2011-2015",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",787
"2011-2015",7,"Horta-Guinardó",33,"el Baix Guinardó",664
"2011-2015",7,"Horta-Guinardó",34,"Can Baró",204
"2011-2015",7,"Horta-Guinardó",35,"el Guinardó",829
"2011-2015",7,"Horta-Guinardó",36,"la Font d'en Fargues",217
"2011-2015",7,"Horta-Guinardó",37,"el Carmel",670
"2011-2015",7,"Horta-Guinardó",38,"la Teixonera",256
"2011-2015",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",193
"2011-2015",7,"Horta-Guinardó",40,"Montbau",229
"2011-2015",7,"Horta-Guinardó",41,"la Vall d'Hebron",143
"2011-2015",7,"Horta-Guinardó",42,"la Clota",13
"2011-2015",7,"Horta-Guinardó",43,"Horta",653
"2011-2015",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",695
"2011-2015",8,"Nou Barris",45,"Porta",615
"2011-2015",8,"Nou Barris",46,"el Turó de la Peira",449
"2011-2015",8,"Nou Barris",47,"Can Peguera",67
