"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2009-2013",2,"Eixample",7,"la Dreta de l'Eixample",1276.2
"2009-2013",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1108.7
"2009-2013",2,"Eixample",9,"la Nova Esquerra de l'Eixample",949.2
"2009-2013",2,"Eixample",10,"Sant Antoni",1074.9
"2009-2013",3,"Sants-Montjuïc",11,"el Poble Sec",883.5
"2009-2013",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2619.0
"2009-2013",3,"Sants-Montjuïc",13,"la Marina de Port",772.9
"2009-2013",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1059.2
"2009-2013",3,"Sants-Montjuïc",15,"Hostafrancs",962.6
"2009-2013",3,"Sants-Montjuïc",16,"la Bordeta",881.6
"2009-2013",3,"Sants-Montjuïc",17,"Sants - Badal",823.9
"2009-2013",3,"Sants-Montjuïc",18,"Sants",979.4
"2009-2013",4,"Les Corts",19,"les Corts",902.3
"2009-2013",4,"Les Corts",20,"la Maternitat i Sant Ramon",804.3
"2009-2013",4,"Les Corts",21,"Pedralbes",835.7
"2009-2013",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1060.5
"2009-2013",5,"Sarrià-Sant Gervasi",23,"Sarrià",978.1
"2009-2013",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",741.8
"2009-2013",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1028.5
"2009-2013",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1009.9
"2009-2013",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",831.0
"2009-2013",6,"Gràcia",28,"Vallcarca i els Penitents",1020.1
"2009-2013",6,"Gràcia",29,"el Coll",702.7
"2009-2013",6,"Gràcia",30,"la Salut",1094.5
"2009-2013",6,"Gràcia",31,"la Vila de Gràcia",1053.7
"2009-2013",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",977.8
"2009-2013",7,"Horta-Guinardó",33,"el Baix Guinardó",1117.3
"2009-2013",7,"Horta-Guinardó",34,"Can Baró",946.4
"2009-2013",7,"Horta-Guinardó",35,"el Guinardó",949.1
"2009-2013",7,"Horta-Guinardó",36,"la Font d'en Fargues",1027.1
"2009-2013",7,"Horta-Guinardó",37,"el Carmel",785.2
"2009-2013",7,"Horta-Guinardó",38,"la Teixonera",830.4
"2009-2013",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1084.9
"2009-2013",7,"Horta-Guinardó",40,"Montbau",2248.8
"2009-2013",7,"Horta-Guinardó",41,"la Vall d'Hebron",919.3
"2009-2013",7,"Horta-Guinardó",42,"la Clota",1275.0
"2009-2013",7,"Horta-Guinardó",43,"Horta",1134.5
"2009-2013",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1072.2
"2009-2013",8,"Nou Barris",45,"Porta",950.6
"2009-2013",8,"Nou Barris",46,"el Turó de la Peira",1134.9
"2009-2013",8,"Nou Barris",47,"Can Peguera",1281.0
"2009-2013",8,"Nou Barris",48,"la Guineueta",1093.4
"2009-2013",8,"Nou Barris",49,"Canyelles",831.8
"2009-2013",8,"Nou Barris",50,"les Roquetes",794.2
"2009-2013",8,"Nou Barris",51,"Verdun",983.1
"2009-2013",8,"Nou Barris",52,"la Prosperitat",864.0
"2009-2013",8,"Nou Barris",53,"la Trinitat Nova",1309.7
"2009-2013",8,"Nou Barris",54,"Torre Baró",1084.8
"2009-2013",8,"Nou Barris",55,"Ciutat Meridiana",576.8
"2009-2013",8,"Nou Barris",56,"Vallbona",1322.8
"2009-2013",9,"Sant Andreu",57,"la Trinitat Vella",544.4
"2009-2013",9,"Sant Andreu",58,"Baró de Viver",978.3
"2009-2013",9,"Sant Andreu",59,"el Bon Pastor",778.3
"2009-2013",9,"Sant Andreu",60,"Sant Andreu",825.4
"2009-2013",9,"Sant Andreu",61,"la Sagrera",809.8
"2009-2013",9,"Sant Andreu",62,"el Congrés i els Indians",1119.5
"2009-2013",9,"Sant Andreu",63,"Navas",854.4
"2009-2013",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",907.5
"2009-2013",10,"Sant Martí",65,"el Clot",737.7
