"﻿""Any""","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Sexe","Nombre"
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","2 dones",1450
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","2 dones",2297
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","2 dones",4351
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","2 dones",2753
2020,6,"Gràcia",28,"Vallcarca i els Penitents","2 dones",1468
2020,6,"Gràcia",29,"el Coll","2 dones",708
2020,6,"Gràcia",30,"la Salut","2 dones",1146
2020,6,"Gràcia",31,"la Vila de Gràcia","2 dones",4498
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","2 dones",3241
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","2 dones",2360
2020,7,"Horta-Guinardó",34,"Can Baró","2 dones",819
2020,7,"Horta-Guinardó",35,"el Guinardó","2 dones",3360
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","2 dones",860
2020,7,"Horta-Guinardó",37,"el Carmel","2 dones",2843
2020,7,"Horta-Guinardó",38,"la Teixonera","2 dones",1036
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","2 dones",622
2020,7,"Horta-Guinardó",40,"Montbau","2 dones",470
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","2 dones",493
2020,7,"Horta-Guinardó",42,"la Clota","2 dones",66
2020,7,"Horta-Guinardó",43,"Horta","2 dones",2396
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","2 dones",2371
2020,8,"Nou Barris",45,"Porta","2 dones",2147
2020,8,"Nou Barris",46,"el Turó de la Peira","2 dones",1315
2020,8,"Nou Barris",47,"Can Peguera","2 dones",204
2020,8,"Nou Barris",48,"la Guineueta","2 dones",1370
2020,8,"Nou Barris",49,"Canyelles","2 dones",615
2020,8,"Nou Barris",50,"les Roquetes","2 dones",1356
2020,8,"Nou Barris",51,"Verdun","2 dones",1073
2020,8,"Nou Barris",52,"la Prosperitat","2 dones",2354
2020,8,"Nou Barris",53,"la Trinitat Nova","2 dones",655
2020,8,"Nou Barris",54,"Torre Baró","2 dones",238
2020,8,"Nou Barris",55,"Ciutat Meridiana","2 dones",883
2020,8,"Nou Barris",56,"Vallbona","2 dones",115
2020,9,"Sant Andreu",57,"la Trinitat Vella","2 dones",829
2020,9,"Sant Andreu",58,"Baró de Viver","2 dones",232
2020,9,"Sant Andreu",59,"el Bon Pastor","2 dones",1074
2020,9,"Sant Andreu",60,"Sant Andreu","2 dones",5491
2020,9,"Sant Andreu",61,"la Sagrera","2 dones",2643
2020,9,"Sant Andreu",62,"el Congrés i els Indians","2 dones",1357
2020,9,"Sant Andreu",63,"Navas","2 dones",2028
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","2 dones",3461
2020,10,"Sant Martí",65,"el Clot","2 dones",2446
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","2 dones",1365
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","2 dones",866
2020,10,"Sant Martí",68,"el Poblenou","2 dones",3143
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","2 dones",1247
2020,10,"Sant Martí",70,"el Besòs i el Maresme","2 dones",1846
2020,10,"Sant Martí",71,"Provençals del Poblenou","2 dones",1982
2020,10,"Sant Martí",72,"Sant Martí de Provençals","2 dones",2347
2020,10,"Sant Martí",73,"la Verneda i la Pau","2 dones",2467
2020,1,"Ciutat Vella",1,"el Raval","3 dones",1282
2020,1,"Ciutat Vella",2,"el Barri Gòtic","3 dones",367
2020,1,"Ciutat Vella",3,"la Barceloneta","3 dones",308
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","3 dones",557
2020,2,"Eixample",5,"el Fort Pienc","3 dones",867
