"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","CCAA","Província naixement","Nombre"
2019,10,"Sant Martí",65,"el Clot","Home","Aragó","Osca",66
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Aragó","Osca",37
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Aragó","Osca",21
2019,10,"Sant Martí",68,"el Poblenou","Home","Aragó","Osca",43
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Aragó","Osca",34
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Aragó","Osca",26
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Aragó","Osca",41
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Aragó","Osca",54
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Aragó","Osca",71
2019,1,"Ciutat Vella",1,"el Raval","Home","Aragó","Terol",47
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Aragó","Terol",18
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Aragó","Terol",6
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Aragó","Terol",20
2019,2,"Eixample",5,"el Fort Pienc","Home","Aragó","Terol",65
2019,2,"Eixample",6,"la Sagrada Família","Home","Aragó","Terol",116
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","Aragó","Terol",29
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Aragó","Terol",61
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Aragó","Terol",113
2019,2,"Eixample",10,"Sant Antoni","Home","Aragó","Terol",64
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Aragó","Terol",61
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Aragó","Terol",1
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Aragó","Terol",88
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Aragó","Terol",23
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Aragó","Terol",42
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","Aragó","Terol",63
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Aragó","Terol",83
2019,3,"Sants-Montjuïc",18,"Sants","Home","Aragó","Terol",91
2019,4,"Les Corts",19,"les Corts","Home","Aragó","Terol",114
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Aragó","Terol",85
2019,4,"Les Corts",21,"Pedralbes","Home","Aragó","Terol",12
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Aragó","Terol",6
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Aragó","Terol",16
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Aragó","Terol",14
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Aragó","Terol",23
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Aragó","Terol",36
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Aragó","Terol",45
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Aragó","Terol",34
2019,6,"Gràcia",29,"el Coll","Home","Aragó","Terol",24
2019,6,"Gràcia",30,"la Salut","Home","Aragó","Terol",22
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","Aragó","Terol",70
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Aragó","Terol",87
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Aragó","Terol",87
2019,7,"Horta-Guinardó",34,"Can Baró","Home","Aragó","Terol",17
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","Aragó","Terol",95
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Aragó","Terol",31
2019,7,"Horta-Guinardó",37,"el Carmel","Home","Aragó","Terol",100
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","Aragó","Terol",42
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Aragó","Terol",24
2019,7,"Horta-Guinardó",40,"Montbau","Home","Aragó","Terol",21
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Aragó","Terol",24
2019,7,"Horta-Guinardó",42,"la Clota","Home","Aragó","Terol",2
2019,7,"Horta-Guinardó",43,"Horta","Home","Aragó","Terol",97
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Aragó","Terol",84
2019,8,"Nou Barris",45,"Porta","Home","Aragó","Terol",105
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","Aragó","Terol",50
2019,8,"Nou Barris",47,"Can Peguera","Home","Aragó","Terol",5
2019,8,"Nou Barris",48,"la Guineueta","Home","Aragó","Terol",53
2019,8,"Nou Barris",49,"Canyelles","Home","Aragó","Terol",30
2019,8,"Nou Barris",50,"les Roquetes","Home","Aragó","Terol",35
2019,8,"Nou Barris",51,"Verdun","Home","Aragó","Terol",28
2019,8,"Nou Barris",52,"la Prosperitat","Home","Aragó","Terol",92
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","Aragó","Terol",8
2019,8,"Nou Barris",54,"Torre Baró","Home","Aragó","Terol",2
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","Aragó","Terol",20
2019,8,"Nou Barris",56,"Vallbona","Home","Aragó","Terol",0
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","Aragó","Terol",22
2019,9,"Sant Andreu",58,"Baró de Viver","Home","Aragó","Terol",2
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","Aragó","Terol",17
2019,9,"Sant Andreu",60,"Sant Andreu","Home","Aragó","Terol",156
2019,9,"Sant Andreu",61,"la Sagrera","Home","Aragó","Terol",118
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Aragó","Terol",41
2019,9,"Sant Andreu",63,"Navas","Home","Aragó","Terol",62
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Aragó","Terol",105
2019,10,"Sant Martí",65,"el Clot","Home","Aragó","Terol",79
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Aragó","Terol",39
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Aragó","Terol",9
2019,10,"Sant Martí",68,"el Poblenou","Home","Aragó","Terol",58
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Aragó","Terol",37
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Aragó","Terol",40
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Aragó","Terol",42
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Aragó","Terol",86
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Aragó","Terol",94
2019,1,"Ciutat Vella",1,"el Raval","Home","Aragó","Saragossa",78
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Aragó","Saragossa",37
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Aragó","Saragossa",21
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Aragó","Saragossa",46
2019,2,"Eixample",5,"el Fort Pienc","Home","Aragó","Saragossa",91
2019,2,"Eixample",6,"la Sagrada Família","Home","Aragó","Saragossa",166
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","Aragó","Saragossa",131
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Aragó","Saragossa",115
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Aragó","Saragossa",240
2019,2,"Eixample",10,"Sant Antoni","Home","Aragó","Saragossa",100
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Aragó","Saragossa",90
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Aragó","Saragossa",1
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Aragó","Saragossa",68
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Aragó","Saragossa",31
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Aragó","Saragossa",50
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","Aragó","Saragossa",68
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Aragó","Saragossa",86
2019,3,"Sants-Montjuïc",18,"Sants","Home","Aragó","Saragossa",153
2019,4,"Les Corts",19,"les Corts","Home","Aragó","Saragossa",174
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Aragó","Saragossa",102
2019,4,"Les Corts",21,"Pedralbes","Home","Aragó","Saragossa",50
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Aragó","Saragossa",6
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Aragó","Saragossa",77
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Aragó","Saragossa",59
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Aragó","Saragossa",75
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Aragó","Saragossa",148
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Aragó","Saragossa",82
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Aragó","Saragossa",48
2019,6,"Gràcia",29,"el Coll","Home","Aragó","Saragossa",15
2019,6,"Gràcia",30,"la Salut","Home","Aragó","Saragossa",30
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","Aragó","Saragossa",123
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Aragó","Saragossa",100
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Aragó","Saragossa",93
2019,7,"Horta-Guinardó",34,"Can Baró","Home","Aragó","Saragossa",19
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","Aragó","Saragossa",105
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Aragó","Saragossa",26
2019,7,"Horta-Guinardó",37,"el Carmel","Home","Aragó","Saragossa",51
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","Aragó","Saragossa",18
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Aragó","Saragossa",17
2019,7,"Horta-Guinardó",40,"Montbau","Home","Aragó","Saragossa",12
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Aragó","Saragossa",24
2019,7,"Horta-Guinardó",42,"la Clota","Home","Aragó","Saragossa",1
2019,7,"Horta-Guinardó",43,"Horta","Home","Aragó","Saragossa",64
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Aragó","Saragossa",84
2019,8,"Nou Barris",45,"Porta","Home","Aragó","Saragossa",84
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","Aragó","Saragossa",35
2019,8,"Nou Barris",47,"Can Peguera","Home","Aragó","Saragossa",8
2019,8,"Nou Barris",48,"la Guineueta","Home","Aragó","Saragossa",50
2019,8,"Nou Barris",49,"Canyelles","Home","Aragó","Saragossa",18
2019,8,"Nou Barris",50,"les Roquetes","Home","Aragó","Saragossa",20
2019,8,"Nou Barris",51,"Verdun","Home","Aragó","Saragossa",25
2019,8,"Nou Barris",52,"la Prosperitat","Home","Aragó","Saragossa",51
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","Aragó","Saragossa",14
2019,8,"Nou Barris",54,"Torre Baró","Home","Aragó","Saragossa",1
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","Aragó","Saragossa",9
2019,8,"Nou Barris",56,"Vallbona","Home","Aragó","Saragossa",1
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","Aragó","Saragossa",13
2019,9,"Sant Andreu",58,"Baró de Viver","Home","Aragó","Saragossa",4
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","Aragó","Saragossa",24
2019,9,"Sant Andreu",60,"Sant Andreu","Home","Aragó","Saragossa",159
2019,9,"Sant Andreu",61,"la Sagrera","Home","Aragó","Saragossa",123
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Aragó","Saragossa",23
2019,9,"Sant Andreu",63,"Navas","Home","Aragó","Saragossa",71
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Aragó","Saragossa",104
2019,10,"Sant Martí",65,"el Clot","Home","Aragó","Saragossa",81
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Aragó","Saragossa",53
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Aragó","Saragossa",44
2019,10,"Sant Martí",68,"el Poblenou","Home","Aragó","Saragossa",80
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Aragó","Saragossa",45
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Aragó","Saragossa",54
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Aragó","Saragossa",52
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Aragó","Saragossa",85
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Aragó","Saragossa",100
2019,1,"Ciutat Vella",1,"el Raval","Home","Astúries (Principat d')","Astúries",58
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Astúries (Principat d')","Astúries",40
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Astúries (Principat d')","Astúries",18
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Astúries (Principat d')","Astúries",37
2019,2,"Eixample",5,"el Fort Pienc","Home","Astúries (Principat d')","Astúries",59
2019,2,"Eixample",6,"la Sagrada Família","Home","Astúries (Principat d')","Astúries",79
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","Astúries (Principat d')","Astúries",52
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Astúries (Principat d')","Astúries",73
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Astúries (Principat d')","Astúries",86
2019,2,"Eixample",10,"Sant Antoni","Home","Astúries (Principat d')","Astúries",60
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Astúries (Principat d')","Astúries",47
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Astúries (Principat d')","Astúries",1
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Astúries (Principat d')","Astúries",41
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Astúries (Principat d')","Astúries",21
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Astúries (Principat d')","Astúries",25
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","Astúries (Principat d')","Astúries",30
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Astúries (Principat d')","Astúries",21
2019,3,"Sants-Montjuïc",18,"Sants","Home","Astúries (Principat d')","Astúries",53
2019,4,"Les Corts",19,"les Corts","Home","Astúries (Principat d')","Astúries",67
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Astúries (Principat d')","Astúries",36
2019,4,"Les Corts",21,"Pedralbes","Home","Astúries (Principat d')","Astúries",16
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Astúries (Principat d')","Astúries",4
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Astúries (Principat d')","Astúries",20
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Astúries (Principat d')","Astúries",21
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Astúries (Principat d')","Astúries",27
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Astúries (Principat d')","Astúries",71
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Astúries (Principat d')","Astúries",38
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Astúries (Principat d')","Astúries",21
2019,6,"Gràcia",29,"el Coll","Home","Astúries (Principat d')","Astúries",10
2019,6,"Gràcia",30,"la Salut","Home","Astúries (Principat d')","Astúries",18
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","Astúries (Principat d')","Astúries",78
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Astúries (Principat d')","Astúries",46
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Astúries (Principat d')","Astúries",31
2019,7,"Horta-Guinardó",34,"Can Baró","Home","Astúries (Principat d')","Astúries",7
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","Astúries (Principat d')","Astúries",34
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Astúries (Principat d')","Astúries",12
2019,7,"Horta-Guinardó",37,"el Carmel","Home","Astúries (Principat d')","Astúries",25
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","Astúries (Principat d')","Astúries",8
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Astúries (Principat d')","Astúries",6
2019,7,"Horta-Guinardó",40,"Montbau","Home","Astúries (Principat d')","Astúries",6
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Astúries (Principat d')","Astúries",6
2019,7,"Horta-Guinardó",42,"la Clota","Home","Astúries (Principat d')","Astúries",1
2019,7,"Horta-Guinardó",43,"Horta","Home","Astúries (Principat d')","Astúries",26
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Astúries (Principat d')","Astúries",19
2019,8,"Nou Barris",45,"Porta","Home","Astúries (Principat d')","Astúries",16
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","Astúries (Principat d')","Astúries",10
2019,8,"Nou Barris",47,"Can Peguera","Home","Astúries (Principat d')","Astúries",0
2019,8,"Nou Barris",48,"la Guineueta","Home","Astúries (Principat d')","Astúries",13
2019,8,"Nou Barris",49,"Canyelles","Home","Astúries (Principat d')","Astúries",3
2019,8,"Nou Barris",50,"les Roquetes","Home","Astúries (Principat d')","Astúries",9
2019,8,"Nou Barris",51,"Verdun","Home","Astúries (Principat d')","Astúries",6
2019,8,"Nou Barris",52,"la Prosperitat","Home","Astúries (Principat d')","Astúries",27
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","Astúries (Principat d')","Astúries",4
2019,8,"Nou Barris",54,"Torre Baró","Home","Astúries (Principat d')","Astúries",0
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","Astúries (Principat d')","Astúries",3
2019,8,"Nou Barris",56,"Vallbona","Home","Astúries (Principat d')","Astúries",4
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","Astúries (Principat d')","Astúries",3
2019,9,"Sant Andreu",58,"Baró de Viver","Home","Astúries (Principat d')","Astúries",1
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","Astúries (Principat d')","Astúries",18
2019,9,"Sant Andreu",60,"Sant Andreu","Home","Astúries (Principat d')","Astúries",64
2019,9,"Sant Andreu",61,"la Sagrera","Home","Astúries (Principat d')","Astúries",28
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Astúries (Principat d')","Astúries",13
2019,9,"Sant Andreu",63,"Navas","Home","Astúries (Principat d')","Astúries",22
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Astúries (Principat d')","Astúries",46
2019,10,"Sant Martí",65,"el Clot","Home","Astúries (Principat d')","Astúries",39
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Astúries (Principat d')","Astúries",22
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Astúries (Principat d')","Astúries",12
2019,10,"Sant Martí",68,"el Poblenou","Home","Astúries (Principat d')","Astúries",50
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Astúries (Principat d')","Astúries",8
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Astúries (Principat d')","Astúries",17
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Astúries (Principat d')","Astúries",20
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Astúries (Principat d')","Astúries",31
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Astúries (Principat d')","Astúries",24
2019,1,"Ciutat Vella",1,"el Raval","Home","Balears, les (Illes)","Illes Balears",55
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Balears, les (Illes)","Illes Balears",19
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Balears, les (Illes)","Illes Balears",13
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","Balears, les (Illes)","Illes Balears",23
2019,2,"Eixample",5,"el Fort Pienc","Home","Balears, les (Illes)","Illes Balears",37
2019,2,"Eixample",6,"la Sagrada Família","Home","Balears, les (Illes)","Illes Balears",48
2019,2,"Eixample",7,"la Dreta de l'Eixample","Home","Balears, les (Illes)","Illes Balears",68
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","Balears, les (Illes)","Illes Balears",82
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","Balears, les (Illes)","Illes Balears",93
2019,2,"Eixample",10,"Sant Antoni","Home","Balears, les (Illes)","Illes Balears",57
2019,3,"Sants-Montjuïc",11,"el Poble Sec","Home","Balears, les (Illes)","Illes Balears",42
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","Balears, les (Illes)","Illes Balears",1
2019,3,"Sants-Montjuïc",13,"la Marina de Port","Home","Balears, les (Illes)","Illes Balears",23
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","Balears, les (Illes)","Illes Balears",7
2019,3,"Sants-Montjuïc",15,"Hostafrancs","Home","Balears, les (Illes)","Illes Balears",20
2019,3,"Sants-Montjuïc",16,"la Bordeta","Home","Balears, les (Illes)","Illes Balears",15
2019,3,"Sants-Montjuïc",17,"Sants - Badal","Home","Balears, les (Illes)","Illes Balears",24
2019,3,"Sants-Montjuïc",18,"Sants","Home","Balears, les (Illes)","Illes Balears",66
2019,4,"Les Corts",19,"les Corts","Home","Balears, les (Illes)","Illes Balears",70
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","Balears, les (Illes)","Illes Balears",28
2019,4,"Les Corts",21,"Pedralbes","Home","Balears, les (Illes)","Illes Balears",13
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","Balears, les (Illes)","Illes Balears",8
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","Balears, les (Illes)","Illes Balears",34
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","Balears, les (Illes)","Illes Balears",33
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","Balears, les (Illes)","Illes Balears",37
2019,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","Balears, les (Illes)","Illes Balears",77
2019,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","Balears, les (Illes)","Illes Balears",47
2019,6,"Gràcia",28,"Vallcarca i els Penitents","Home","Balears, les (Illes)","Illes Balears",22
2019,6,"Gràcia",29,"el Coll","Home","Balears, les (Illes)","Illes Balears",12
2019,6,"Gràcia",30,"la Salut","Home","Balears, les (Illes)","Illes Balears",24
2019,6,"Gràcia",31,"la Vila de Gràcia","Home","Balears, les (Illes)","Illes Balears",87
2019,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","Balears, les (Illes)","Illes Balears",41
2019,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","Balears, les (Illes)","Illes Balears",33
2019,7,"Horta-Guinardó",34,"Can Baró","Home","Balears, les (Illes)","Illes Balears",11
2019,7,"Horta-Guinardó",35,"el Guinardó","Home","Balears, les (Illes)","Illes Balears",39
2019,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","Balears, les (Illes)","Illes Balears",10
2019,7,"Horta-Guinardó",37,"el Carmel","Home","Balears, les (Illes)","Illes Balears",17
2019,7,"Horta-Guinardó",38,"la Teixonera","Home","Balears, les (Illes)","Illes Balears",8
2019,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Home","Balears, les (Illes)","Illes Balears",3
2019,7,"Horta-Guinardó",40,"Montbau","Home","Balears, les (Illes)","Illes Balears",2
2019,7,"Horta-Guinardó",41,"la Vall d'Hebron","Home","Balears, les (Illes)","Illes Balears",4
2019,7,"Horta-Guinardó",42,"la Clota","Home","Balears, les (Illes)","Illes Balears",1
2019,7,"Horta-Guinardó",43,"Horta","Home","Balears, les (Illes)","Illes Balears",13
2019,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Home","Balears, les (Illes)","Illes Balears",29
2019,8,"Nou Barris",45,"Porta","Home","Balears, les (Illes)","Illes Balears",13
2019,8,"Nou Barris",46,"el Turó de la Peira","Home","Balears, les (Illes)","Illes Balears",9
2019,8,"Nou Barris",47,"Can Peguera","Home","Balears, les (Illes)","Illes Balears",1
2019,8,"Nou Barris",48,"la Guineueta","Home","Balears, les (Illes)","Illes Balears",8
2019,8,"Nou Barris",49,"Canyelles","Home","Balears, les (Illes)","Illes Balears",5
2019,8,"Nou Barris",50,"les Roquetes","Home","Balears, les (Illes)","Illes Balears",7
2019,8,"Nou Barris",51,"Verdun","Home","Balears, les (Illes)","Illes Balears",9
2019,8,"Nou Barris",52,"la Prosperitat","Home","Balears, les (Illes)","Illes Balears",10
2019,8,"Nou Barris",53,"la Trinitat Nova","Home","Balears, les (Illes)","Illes Balears",2
2019,8,"Nou Barris",54,"Torre Baró","Home","Balears, les (Illes)","Illes Balears",5
2019,8,"Nou Barris",55,"Ciutat Meridiana","Home","Balears, les (Illes)","Illes Balears",7
2019,8,"Nou Barris",56,"Vallbona","Home","Balears, les (Illes)","Illes Balears",1
2019,9,"Sant Andreu",57,"la Trinitat Vella","Home","Balears, les (Illes)","Illes Balears",2
2019,9,"Sant Andreu",58,"Baró de Viver","Home","Balears, les (Illes)","Illes Balears",4
2019,9,"Sant Andreu",59,"el Bon Pastor","Home","Balears, les (Illes)","Illes Balears",7
2019,9,"Sant Andreu",60,"Sant Andreu","Home","Balears, les (Illes)","Illes Balears",53
2019,9,"Sant Andreu",61,"la Sagrera","Home","Balears, les (Illes)","Illes Balears",29
2019,9,"Sant Andreu",62,"el Congrés i els Indians","Home","Balears, les (Illes)","Illes Balears",13
2019,9,"Sant Andreu",63,"Navas","Home","Balears, les (Illes)","Illes Balears",16
2019,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Home","Balears, les (Illes)","Illes Balears",42
2019,10,"Sant Martí",65,"el Clot","Home","Balears, les (Illes)","Illes Balears",23
2019,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Home","Balears, les (Illes)","Illes Balears",15
2019,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Home","Balears, les (Illes)","Illes Balears",15
2019,10,"Sant Martí",68,"el Poblenou","Home","Balears, les (Illes)","Illes Balears",42
2019,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Home","Balears, les (Illes)","Illes Balears",14
2019,10,"Sant Martí",70,"el Besòs i el Maresme","Home","Balears, les (Illes)","Illes Balears",15
2019,10,"Sant Martí",71,"Provençals del Poblenou","Home","Balears, les (Illes)","Illes Balears",10
2019,10,"Sant Martí",72,"Sant Martí de Provençals","Home","Balears, les (Illes)","Illes Balears",20
2019,10,"Sant Martí",73,"la Verneda i la Pau","Home","Balears, les (Illes)","Illes Balears",10
2019,1,"Ciutat Vella",1,"el Raval","Home","Canàries","Palmas, Las",27
2019,1,"Ciutat Vella",2,"el Barri Gòtic","Home","Canàries","Palmas, Las",10
2019,1,"Ciutat Vella",3,"la Barceloneta","Home","Canàries","Palmas, Las",3
