"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2006-2010",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",683.6
"2006-2010",10,"Sant Martí",65,"el Clot",746.7
"2006-2010",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",757.0
"2006-2010",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",594.6
"2006-2010",10,"Sant Martí",68,"el Poblenou",773.0
"2006-2010",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",785.8
"2006-2010",10,"Sant Martí",70,"el Besòs i el Maresme",830.3
"2006-2010",10,"Sant Martí",71,"Provençals del Poblenou",794.2
"2006-2010",10,"Sant Martí",72,"Sant Martí de Provençals",743.7
"2006-2010",10,"Sant Martí",73,"la Verneda i la Pau",758.6
"2007-2011",1,"Ciutat Vella",1,"el Raval",1102.0
"2007-2011",1,"Ciutat Vella",2,"el Barri Gòtic",1036.8
"2007-2011",1,"Ciutat Vella",3,"la Barceloneta",1069.5
"2007-2011",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",955.9
"2007-2011",2,"Eixample",5,"el Fort Pienc",840.0
"2007-2011",2,"Eixample",6,"la Sagrada Família",846.5
"2007-2011",2,"Eixample",7,"la Dreta de l'Eixample",996.7
"2007-2011",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",868.8
"2007-2011",2,"Eixample",9,"la Nova Esquerra de l'Eixample",837.3
"2007-2011",2,"Eixample",10,"Sant Antoni",873.1
"2007-2011",3,"Sants-Montjuïc",11,"el Poble Sec",974.4
"2007-2011",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",3408.7
"2007-2011",3,"Sants-Montjuïc",13,"la Marina de Port",867.1
"2007-2011",3,"Sants-Montjuïc",14,"la Font de la Guatlla",932.1
"2007-2011",3,"Sants-Montjuïc",15,"Hostafrancs",986.9
"2007-2011",3,"Sants-Montjuïc",16,"la Bordeta",850.9
"2007-2011",3,"Sants-Montjuïc",17,"Sants - Badal",850.3
"2007-2011",3,"Sants-Montjuïc",18,"Sants",888.5
"2007-2011",4,"Les Corts",19,"les Corts",828.1
"2007-2011",4,"Les Corts",20,"la Maternitat i Sant Ramon",780.6
"2007-2011",4,"Les Corts",21,"Pedralbes",742.4
"2007-2011",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1282.2
"2007-2011",5,"Sarrià-Sant Gervasi",23,"Sarrià",805.2
"2007-2011",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",762.2
"2007-2011",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",828.6
"2007-2011",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",819.9
"2007-2011",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",774.9
"2007-2011",6,"Gràcia",28,"Vallcarca i els Penitents",897.9
"2007-2011",6,"Gràcia",29,"el Coll",847.7
"2007-2011",6,"Gràcia",30,"la Salut",996.2
"2007-2011",6,"Gràcia",31,"la Vila de Gràcia",925.8
"2007-2011",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",831.4
"2007-2011",7,"Horta-Guinardó",33,"el Baix Guinardó",812.2
"2007-2011",7,"Horta-Guinardó",34,"Can Baró",927.0
"2007-2011",7,"Horta-Guinardó",35,"el Guinardó",875.6
"2007-2011",7,"Horta-Guinardó",36,"la Font d'en Fargues",982.5
"2007-2011",7,"Horta-Guinardó",37,"el Carmel",910.4
"2007-2011",7,"Horta-Guinardó",38,"la Teixonera",969.8
"2007-2011",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",913.8
"2007-2011",7,"Horta-Guinardó",40,"Montbau",1164.1
"2007-2011",7,"Horta-Guinardó",41,"la Vall d'Hebron",891.8
"2007-2011",7,"Horta-Guinardó",42,"la Clota",903.8
"2007-2011",7,"Horta-Guinardó",43,"Horta",988.4
"2007-2011",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",887.1
"2007-2011",8,"Nou Barris",45,"Porta",899.1
"2007-2011",8,"Nou Barris",46,"el Turó de la Peira",862.2
"2007-2011",8,"Nou Barris",47,"Can Peguera",1230.6
"2007-2011",8,"Nou Barris",48,"la Guineueta",936.0
"2007-2011",8,"Nou Barris",49,"Canyelles",924.4
"2007-2011",8,"Nou Barris",50,"les Roquetes",1048.2
"2007-2011",8,"Nou Barris",51,"Verdun",943.9
"2007-2011",8,"Nou Barris",52,"la Prosperitat",865.3
"2007-2011",8,"Nou Barris",53,"la Trinitat Nova",1056.9
"2007-2011",8,"Nou Barris",54,"Torre Baró",1408.5
"2007-2011",8,"Nou Barris",55,"Ciutat Meridiana",976.7
"2007-2011",8,"Nou Barris",56,"Vallbona",1057.8
"2007-2011",9,"Sant Andreu",57,"la Trinitat Vella",938.2
"2007-2011",9,"Sant Andreu",58,"Baró de Viver",1299.8
"2007-2011",9,"Sant Andreu",59,"el Bon Pastor",1045.0
"2007-2011",9,"Sant Andreu",60,"Sant Andreu",885.8
"2007-2011",9,"Sant Andreu",61,"la Sagrera",816.6
"2007-2011",9,"Sant Andreu",62,"el Congrés i els Indians",842.4
"2007-2011",9,"Sant Andreu",63,"Navas",830.3
"2007-2011",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",840.3
"2007-2011",10,"Sant Martí",65,"el Clot",870.2
"2007-2011",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",925.0
"2007-2011",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",765.7
"2007-2011",10,"Sant Martí",68,"el Poblenou",976.7
"2007-2011",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",871.5
"2007-2011",10,"Sant Martí",70,"el Besòs i el Maresme",961.8
"2007-2011",10,"Sant Martí",71,"Provençals del Poblenou",917.0
"2007-2011",10,"Sant Martí",72,"Sant Martí de Provençals",911.1
"2007-2011",10,"Sant Martí",73,"la Verneda i la Pau",905.5
"2008-2012",1,"Ciutat Vella",1,"el Raval",1085.4
