"﻿""Any""","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat_quinquennal","Nombre"
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","80-84 anys",16
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","80-84 anys",93
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","80-84 anys",410
2020,9,"Sant Andreu",61,"la Sagrera","Dona","80-84 anys",245
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","80-84 anys",96
2020,9,"Sant Andreu",63,"Navas","Dona","80-84 anys",194
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","80-84 anys",278
2020,10,"Sant Martí",65,"el Clot","Dona","80-84 anys",167
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","80-84 anys",92
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","80-84 anys",28
2020,10,"Sant Martí",68,"el Poblenou","Dona","80-84 anys",186
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","80-84 anys",58
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","80-84 anys",197
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","80-84 anys",140
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","80-84 anys",240
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","80-84 anys",258
2020,1,"Ciutat Vella",1,"el Raval","Dona","85-89 anys",198
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","85-89 anys",64
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","85-89 anys",125
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","85-89 anys",170
2020,2,"Eixample",5,"el Fort Pienc","Dona","85-89 anys",241
2020,2,"Eixample",6,"la Sagrada Família","Dona","85-89 anys",455
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","85-89 anys",346
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","85-89 anys",315
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","85-89 anys",468
2020,2,"Eixample",10,"Sant Antoni","Dona","85-89 anys",342
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","85-89 anys",284
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","85-89 anys",11
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","85-89 anys",244
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","85-89 anys",67
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","85-89 anys",92
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","85-89 anys",126
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","85-89 anys",193
2020,3,"Sants-Montjuïc",18,"Sants","Dona","85-89 anys",375
2020,4,"Les Corts",19,"les Corts","Dona","85-89 anys",400
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","85-89 anys",212
2020,4,"Les Corts",21,"Pedralbes","Dona","85-89 anys",84
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","85-89 anys",14
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","85-89 anys",175
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","85-89 anys",103
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","85-89 anys",184
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","85-89 anys",395
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","85-89 anys",226
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","85-89 anys",127
2020,6,"Gràcia",29,"el Coll","Dona","85-89 anys",48
2020,6,"Gràcia",30,"la Salut","Dona","85-89 anys",96
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","85-89 anys",458
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","85-89 anys",292
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","85-89 anys",293
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","85-89 anys",74
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","85-89 anys",323
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","85-89 anys",48
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","85-89 anys",226
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","85-89 anys",77
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","85-89 anys",76
2020,7,"Horta-Guinardó",40,"Montbau","Dona","85-89 anys",74
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","85-89 anys",46
2020,7,"Horta-Guinardó",42,"la Clota","Dona","85-89 anys",3
2020,7,"Horta-Guinardó",43,"Horta","Dona","85-89 anys",234
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","85-89 anys",273
2020,8,"Nou Barris",45,"Porta","Dona","85-89 anys",255
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","85-89 anys",245
2020,8,"Nou Barris",47,"Can Peguera","Dona","85-89 anys",29
2020,8,"Nou Barris",48,"la Guineueta","Dona","85-89 anys",159
2020,8,"Nou Barris",49,"Canyelles","Dona","85-89 anys",44
2020,8,"Nou Barris",50,"les Roquetes","Dona","85-89 anys",101
2020,8,"Nou Barris",51,"Verdun","Dona","85-89 anys",89
2020,8,"Nou Barris",52,"la Prosperitat","Dona","85-89 anys",217
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","85-89 anys",76
2020,8,"Nou Barris",54,"Torre Baró","Dona","85-89 anys",5
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","85-89 anys",42
2020,8,"Nou Barris",56,"Vallbona","Dona","85-89 anys",1
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","85-89 anys",51
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","85-89 anys",10
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","85-89 anys",60
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","85-89 anys",405
2020,9,"Sant Andreu",61,"la Sagrera","Dona","85-89 anys",197
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","85-89 anys",183
2020,9,"Sant Andreu",63,"Navas","Dona","85-89 anys",204
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","85-89 anys",331
2020,10,"Sant Martí",65,"el Clot","Dona","85-89 anys",168
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","85-89 anys",119
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","85-89 anys",26
2020,10,"Sant Martí",68,"el Poblenou","Dona","85-89 anys",218
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","85-89 anys",49
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","85-89 anys",195
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","85-89 anys",132
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","85-89 anys",257
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","85-89 anys",224
2020,1,"Ciutat Vella",1,"el Raval","Dona","90-94 anys",145
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","90-94 anys",47
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","90-94 anys",53
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","90-94 anys",61
2020,2,"Eixample",5,"el Fort Pienc","Dona","90-94 anys",122
2020,2,"Eixample",6,"la Sagrada Família","Dona","90-94 anys",304
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","90-94 anys",199
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","90-94 anys",231
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","90-94 anys",315
2020,2,"Eixample",10,"Sant Antoni","Dona","90-94 anys",253
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","90-94 anys",153
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","90-94 anys",4
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","90-94 anys",92
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","90-94 anys",34
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","90-94 anys",58
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","90-94 anys",71
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","90-94 anys",96
2020,3,"Sants-Montjuïc",18,"Sants","Dona","90-94 anys",172
2020,4,"Les Corts",19,"les Corts","Dona","90-94 anys",205
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","90-94 anys",98
2020,4,"Les Corts",21,"Pedralbes","Dona","90-94 anys",48
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","90-94 anys",5
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","90-94 anys",95
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","90-94 anys",67
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","90-94 anys",102
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","90-94 anys",249
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","90-94 anys",135
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","90-94 anys",56
2020,6,"Gràcia",29,"el Coll","Dona","90-94 anys",28
2020,6,"Gràcia",30,"la Salut","Dona","90-94 anys",56
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","90-94 anys",238
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","90-94 anys",186
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","90-94 anys",116
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","90-94 anys",33
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","90-94 anys",168
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","90-94 anys",21
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","90-94 anys",102
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","90-94 anys",39
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","90-94 anys",34
2020,7,"Horta-Guinardó",40,"Montbau","Dona","90-94 anys",29
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","90-94 anys",23
2020,7,"Horta-Guinardó",42,"la Clota","Dona","90-94 anys",2
2020,7,"Horta-Guinardó",43,"Horta","Dona","90-94 anys",95
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","90-94 anys",140
2020,8,"Nou Barris",45,"Porta","Dona","90-94 anys",114
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","90-94 anys",129
2020,8,"Nou Barris",47,"Can Peguera","Dona","90-94 anys",10
2020,8,"Nou Barris",48,"la Guineueta","Dona","90-94 anys",76
2020,8,"Nou Barris",49,"Canyelles","Dona","90-94 anys",13
2020,8,"Nou Barris",50,"les Roquetes","Dona","90-94 anys",46
2020,8,"Nou Barris",51,"Verdun","Dona","90-94 anys",42
2020,8,"Nou Barris",52,"la Prosperitat","Dona","90-94 anys",95
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","90-94 anys",46
2020,8,"Nou Barris",54,"Torre Baró","Dona","90-94 anys",8
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","90-94 anys",18
2020,8,"Nou Barris",56,"Vallbona","Dona","90-94 anys",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","90-94 anys",16
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","90-94 anys",8
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","90-94 anys",31
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","90-94 anys",201
2020,9,"Sant Andreu",61,"la Sagrera","Dona","90-94 anys",104
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","90-94 anys",120
2020,9,"Sant Andreu",63,"Navas","Dona","90-94 anys",109
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","90-94 anys",186
2020,10,"Sant Martí",65,"el Clot","Dona","90-94 anys",103
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","90-94 anys",44
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","90-94 anys",14
2020,10,"Sant Martí",68,"el Poblenou","Dona","90-94 anys",119
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","90-94 anys",18
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","90-94 anys",76
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","90-94 anys",60
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","90-94 anys",150
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","90-94 anys",100
2020,1,"Ciutat Vella",1,"el Raval","Dona","95-99 anys",30
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","95-99 anys",21
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","95-99 anys",13
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","95-99 anys",26
2020,2,"Eixample",5,"el Fort Pienc","Dona","95-99 anys",29
2020,2,"Eixample",6,"la Sagrada Família","Dona","95-99 anys",65
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","95-99 anys",62
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","95-99 anys",74
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","95-99 anys",89
2020,2,"Eixample",10,"Sant Antoni","Dona","95-99 anys",66
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","95-99 anys",33
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","95-99 anys",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","95-99 anys",19
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","95-99 anys",12
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","95-99 anys",13
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","95-99 anys",15
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","95-99 anys",17
2020,3,"Sants-Montjuïc",18,"Sants","Dona","95-99 anys",45
2020,4,"Les Corts",19,"les Corts","Dona","95-99 anys",52
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","95-99 anys",30
2020,4,"Les Corts",21,"Pedralbes","Dona","95-99 anys",23
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","95-99 anys",3
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","95-99 anys",26
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","95-99 anys",15
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","95-99 anys",34
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","95-99 anys",73
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","95-99 anys",47
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","95-99 anys",11
2020,6,"Gràcia",29,"el Coll","Dona","95-99 anys",5
2020,6,"Gràcia",30,"la Salut","Dona","95-99 anys",13
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","95-99 anys",80
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","95-99 anys",48
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","95-99 anys",29
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","95-99 anys",14
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","95-99 anys",41
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","95-99 anys",13
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","95-99 anys",26
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","95-99 anys",11
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","95-99 anys",4
2020,7,"Horta-Guinardó",40,"Montbau","Dona","95-99 anys",5
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","95-99 anys",3
2020,7,"Horta-Guinardó",42,"la Clota","Dona","95-99 anys",1
2020,7,"Horta-Guinardó",43,"Horta","Dona","95-99 anys",18
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","95-99 anys",39
2020,8,"Nou Barris",45,"Porta","Dona","95-99 anys",21
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","95-99 anys",19
2020,8,"Nou Barris",47,"Can Peguera","Dona","95-99 anys",0
2020,8,"Nou Barris",48,"la Guineueta","Dona","95-99 anys",14
2020,8,"Nou Barris",49,"Canyelles","Dona","95-99 anys",6
2020,8,"Nou Barris",50,"les Roquetes","Dona","95-99 anys",10
2020,8,"Nou Barris",51,"Verdun","Dona","95-99 anys",14
2020,8,"Nou Barris",52,"la Prosperitat","Dona","95-99 anys",21
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","95-99 anys",4
2020,8,"Nou Barris",54,"Torre Baró","Dona","95-99 anys",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","95-99 anys",3
2020,8,"Nou Barris",56,"Vallbona","Dona","95-99 anys",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","95-99 anys",5
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","95-99 anys",1
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","95-99 anys",6
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","95-99 anys",41
2020,9,"Sant Andreu",61,"la Sagrera","Dona","95-99 anys",28
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","95-99 anys",24
2020,9,"Sant Andreu",63,"Navas","Dona","95-99 anys",26
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","95-99 anys",48
2020,10,"Sant Martí",65,"el Clot","Dona","95-99 anys",25
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","95-99 anys",17
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","95-99 anys",1
2020,10,"Sant Martí",68,"el Poblenou","Dona","95-99 anys",38
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","95-99 anys",4
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","95-99 anys",18
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","95-99 anys",6
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","95-99 anys",25
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","95-99 anys",21
2020,1,"Ciutat Vella",1,"el Raval","Dona","100 anys i més",2
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","100 anys i més",1
2020,1,"Ciutat Vella",3,"la Barceloneta","Dona","100 anys i més",3
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","100 anys i més",4
2020,2,"Eixample",5,"el Fort Pienc","Dona","100 anys i més",5
2020,2,"Eixample",6,"la Sagrada Família","Dona","100 anys i més",7
2020,2,"Eixample",7,"la Dreta de l'Eixample","Dona","100 anys i més",10
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","100 anys i més",13
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","100 anys i més",13
2020,2,"Eixample",10,"Sant Antoni","Dona","100 anys i més",7
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","100 anys i més",4
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","100 anys i més",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","100 anys i més",4
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","100 anys i més",2
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","100 anys i més",1
2020,3,"Sants-Montjuïc",16,"la Bordeta","Dona","100 anys i més",2
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","100 anys i més",2
2020,3,"Sants-Montjuïc",18,"Sants","Dona","100 anys i més",10
2020,4,"Les Corts",19,"les Corts","Dona","100 anys i més",6
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","100 anys i més",7
2020,4,"Les Corts",21,"Pedralbes","Dona","100 anys i més",1
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","100 anys i més",0
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","100 anys i més",6
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","100 anys i més",4
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","100 anys i més",6
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","100 anys i més",20
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","100 anys i més",8
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","100 anys i més",4
2020,6,"Gràcia",29,"el Coll","Dona","100 anys i més",1
2020,6,"Gràcia",30,"la Salut","Dona","100 anys i més",1
2020,6,"Gràcia",31,"la Vila de Gràcia","Dona","100 anys i més",2
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","100 anys i més",4
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","100 anys i més",3
2020,7,"Horta-Guinardó",34,"Can Baró","Dona","100 anys i més",2
2020,7,"Horta-Guinardó",35,"el Guinardó","Dona","100 anys i més",7
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","100 anys i més",2
2020,7,"Horta-Guinardó",37,"el Carmel","Dona","100 anys i més",0
2020,7,"Horta-Guinardó",38,"la Teixonera","Dona","100 anys i més",0
2020,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","100 anys i més",1
2020,7,"Horta-Guinardó",40,"Montbau","Dona","100 anys i més",1
2020,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","100 anys i més",0
2020,7,"Horta-Guinardó",42,"la Clota","Dona","100 anys i més",0
2020,7,"Horta-Guinardó",43,"Horta","Dona","100 anys i més",1
2020,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","100 anys i més",2
2020,8,"Nou Barris",45,"Porta","Dona","100 anys i més",2
2020,8,"Nou Barris",46,"el Turó de la Peira","Dona","100 anys i més",0
2020,8,"Nou Barris",47,"Can Peguera","Dona","100 anys i més",0
2020,8,"Nou Barris",48,"la Guineueta","Dona","100 anys i més",1
2020,8,"Nou Barris",49,"Canyelles","Dona","100 anys i més",0
2020,8,"Nou Barris",50,"les Roquetes","Dona","100 anys i més",0
2020,8,"Nou Barris",51,"Verdun","Dona","100 anys i més",2
2020,8,"Nou Barris",52,"la Prosperitat","Dona","100 anys i més",2
2020,8,"Nou Barris",53,"la Trinitat Nova","Dona","100 anys i més",0
2020,8,"Nou Barris",54,"Torre Baró","Dona","100 anys i més",0
2020,8,"Nou Barris",55,"Ciutat Meridiana","Dona","100 anys i més",0
2020,8,"Nou Barris",56,"Vallbona","Dona","100 anys i més",0
2020,9,"Sant Andreu",57,"la Trinitat Vella","Dona","100 anys i més",0
2020,9,"Sant Andreu",58,"Baró de Viver","Dona","100 anys i més",0
2020,9,"Sant Andreu",59,"el Bon Pastor","Dona","100 anys i més",2
2020,9,"Sant Andreu",60,"Sant Andreu","Dona","100 anys i més",4
2020,9,"Sant Andreu",61,"la Sagrera","Dona","100 anys i més",2
2020,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","100 anys i més",2
2020,9,"Sant Andreu",63,"Navas","Dona","100 anys i més",2
2020,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","100 anys i més",8
2020,10,"Sant Martí",65,"el Clot","Dona","100 anys i més",1
2020,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","100 anys i més",3
2020,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","100 anys i més",0
2020,10,"Sant Martí",68,"el Poblenou","Dona","100 anys i més",4
2020,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","100 anys i més",1
2020,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","100 anys i més",3
2020,10,"Sant Martí",71,"Provençals del Poblenou","Dona","100 anys i més",0
2020,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","100 anys i més",2
2020,10,"Sant Martí",73,"la Verneda i la Pau","Dona","100 anys i més",5
2020,1,"Ciutat Vella",1,"el Raval","Home","< 25 anys",116
2020,1,"Ciutat Vella",2,"el Barri Gòtic","Home","< 25 anys",38
2020,1,"Ciutat Vella",3,"la Barceloneta","Home","< 25 anys",52
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Home","< 25 anys",58
2020,2,"Eixample",5,"el Fort Pienc","Home","< 25 anys",27
2020,2,"Eixample",6,"la Sagrada Família","Home","< 25 anys",47
2020,2,"Eixample",7,"la Dreta de l'Eixample","Home","< 25 anys",67
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Home","< 25 anys",76
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Home","< 25 anys",60
2020,2,"Eixample",10,"Sant Antoni","Home","< 25 anys",34
2020,3,"Sants-Montjuïc",11,"el Poble Sec","Home","< 25 anys",46
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Home","< 25 anys",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port","Home","< 25 anys",12
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Home","< 25 anys",11
2020,3,"Sants-Montjuïc",15,"Hostafrancs","Home","< 25 anys",21
2020,3,"Sants-Montjuïc",16,"la Bordeta","Home","< 25 anys",10
2020,3,"Sants-Montjuïc",17,"Sants - Badal","Home","< 25 anys",27
2020,3,"Sants-Montjuïc",18,"Sants","Home","< 25 anys",40
2020,4,"Les Corts",19,"les Corts","Home","< 25 anys",43
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon","Home","< 25 anys",22
2020,4,"Les Corts",21,"Pedralbes","Home","< 25 anys",19
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Home","< 25 anys",1
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià","Home","< 25 anys",27
2020,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Home","< 25 anys",15
2020,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Home","< 25 anys",29
2020,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Home","< 25 anys",61
2020,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Home","< 25 anys",43
2020,6,"Gràcia",28,"Vallcarca i els Penitents","Home","< 25 anys",11
2020,6,"Gràcia",29,"el Coll","Home","< 25 anys",7
2020,6,"Gràcia",30,"la Salut","Home","< 25 anys",9
2020,6,"Gràcia",31,"la Vila de Gràcia","Home","< 25 anys",61
2020,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Home","< 25 anys",34
2020,7,"Horta-Guinardó",33,"el Baix Guinardó","Home","< 25 anys",14
2020,7,"Horta-Guinardó",34,"Can Baró","Home","< 25 anys",6
2020,7,"Horta-Guinardó",35,"el Guinardó","Home","< 25 anys",20
2020,7,"Horta-Guinardó",36,"la Font d'en Fargues","Home","< 25 anys",6
