"Anys_Periode","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Nombre"
"2007-2011",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",848.3
"2007-2011",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",365.9
"2007-2011",10,"Sant Martí",68,"el Poblenou",953.6
"2007-2011",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",548.4
"2007-2011",10,"Sant Martí",70,"el Besòs i el Maresme",837.9
"2007-2011",10,"Sant Martí",71,"Provençals del Poblenou",708.8
"2007-2011",10,"Sant Martí",72,"Sant Martí de Provençals",990.5
"2007-2011",10,"Sant Martí",73,"la Verneda i la Pau",938.5
"2008-2012",1,"Ciutat Vella",1,"el Raval",828.6
"2008-2012",1,"Ciutat Vella",2,"el Barri Gòtic",940.3
"2008-2012",1,"Ciutat Vella",3,"la Barceloneta",1178.5
"2008-2012",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",903.5
"2008-2012",2,"Eixample",5,"el Fort Pienc",969.2
"2008-2012",2,"Eixample",6,"la Sagrada Família",1065.4
"2008-2012",2,"Eixample",7,"la Dreta de l'Eixample",1465.0
"2008-2012",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1169.8
"2008-2012",2,"Eixample",9,"la Nova Esquerra de l'Eixample",943.7
"2008-2012",2,"Eixample",10,"Sant Antoni",1124.0
"2008-2012",3,"Sants-Montjuïc",11,"el Poble Sec",923.1
"2008-2012",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2802.1
"2008-2012",3,"Sants-Montjuïc",13,"la Marina de Port",691.3
"2008-2012",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1015.9
"2008-2012",3,"Sants-Montjuïc",15,"Hostafrancs",901.8
"2008-2012",3,"Sants-Montjuïc",16,"la Bordeta",850.3
"2008-2012",3,"Sants-Montjuïc",17,"Sants - Badal",830.1
"2008-2012",3,"Sants-Montjuïc",18,"Sants",988.9
"2008-2012",4,"Les Corts",19,"les Corts",888.6
"2008-2012",4,"Les Corts",20,"la Maternitat i Sant Ramon",762.8
"2008-2012",4,"Les Corts",21,"Pedralbes",863.8
"2008-2012",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1312.7
"2008-2012",5,"Sarrià-Sant Gervasi",23,"Sarrià",1025.4
"2008-2012",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",731.0
"2008-2012",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1098.2
"2008-2012",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1023.8
"2008-2012",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",849.8
"2008-2012",6,"Gràcia",28,"Vallcarca i els Penitents",1019.2
"2008-2012",6,"Gràcia",29,"el Coll",622.8
"2008-2012",6,"Gràcia",30,"la Salut",1158.1
"2008-2012",6,"Gràcia",31,"la Vila de Gràcia",1133.1
"2008-2012",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",943.9
"2008-2012",7,"Horta-Guinardó",33,"el Baix Guinardó",1069.2
"2008-2012",7,"Horta-Guinardó",34,"Can Baró",983.4
"2008-2012",7,"Horta-Guinardó",35,"el Guinardó",899.2
"2008-2012",7,"Horta-Guinardó",36,"la Font d'en Fargues",1072.0
"2008-2012",7,"Horta-Guinardó",37,"el Carmel",698.0
"2008-2012",7,"Horta-Guinardó",38,"la Teixonera",834.3
"2008-2012",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1085.2
"2008-2012",7,"Horta-Guinardó",40,"Montbau",2362.8
"2008-2012",7,"Horta-Guinardó",41,"la Vall d'Hebron",834.0
"2008-2012",7,"Horta-Guinardó",42,"la Clota",891.3
"2008-2012",7,"Horta-Guinardó",43,"Horta",1117.1
"2008-2012",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",951.5
"2008-2012",8,"Nou Barris",45,"Porta",877.2
"2008-2012",8,"Nou Barris",46,"el Turó de la Peira",1053.4
"2008-2012",8,"Nou Barris",47,"Can Peguera",1229.3
"2008-2012",8,"Nou Barris",48,"la Guineueta",973.1
"2008-2012",8,"Nou Barris",49,"Canyelles",773.5
"2008-2012",8,"Nou Barris",50,"les Roquetes",677.0
"2008-2012",8,"Nou Barris",51,"Verdun",829.2
"2008-2012",8,"Nou Barris",52,"la Prosperitat",760.6
"2008-2012",8,"Nou Barris",53,"la Trinitat Nova",1324.4
"2008-2012",8,"Nou Barris",54,"Torre Baró",766.1
"2008-2012",8,"Nou Barris",55,"Ciutat Meridiana",538.1
"2008-2012",8,"Nou Barris",56,"Vallbona",1375.9
"2008-2012",9,"Sant Andreu",57,"la Trinitat Vella",546.8
"2008-2012",9,"Sant Andreu",58,"Baró de Viver",990.4
"2008-2012",9,"Sant Andreu",59,"el Bon Pastor",715.2
"2008-2012",9,"Sant Andreu",60,"Sant Andreu",789.5
"2008-2012",9,"Sant Andreu",61,"la Sagrera",762.7
"2008-2012",9,"Sant Andreu",62,"el Congrés i els Indians",1046.1
"2008-2012",9,"Sant Andreu",63,"Navas",837.4
"2008-2012",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",886.5
"2008-2012",10,"Sant Martí",65,"el Clot",710.4
"2008-2012",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",854.2
"2008-2012",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",343.4
"2008-2012",10,"Sant Martí",68,"el Poblenou",926.4
"2008-2012",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",549.5
"2008-2012",10,"Sant Martí",70,"el Besòs i el Maresme",856.8
"2008-2012",10,"Sant Martí",71,"Provençals del Poblenou",723.5
"2008-2012",10,"Sant Martí",72,"Sant Martí de Provençals",985.7
"2008-2012",10,"Sant Martí",73,"la Verneda i la Pau",968.3
"2009-2013",1,"Ciutat Vella",1,"el Raval",813.8
"2009-2013",1,"Ciutat Vella",2,"el Barri Gòtic",1007.1
"2009-2013",1,"Ciutat Vella",3,"la Barceloneta",1145.5
"2009-2013",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",906.6
"2009-2013",2,"Eixample",5,"el Fort Pienc",982.0
"2009-2013",2,"Eixample",6,"la Sagrada Família",1065.7
"2009-2013",2,"Eixample",7,"la Dreta de l'Eixample",1459.7
"2009-2013",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1155.3
"2009-2013",2,"Eixample",9,"la Nova Esquerra de l'Eixample",916.4
"2009-2013",2,"Eixample",10,"Sant Antoni",1058.8
"2009-2013",3,"Sants-Montjuïc",11,"el Poble Sec",869.6
"2009-2013",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",2711.4
"2009-2013",3,"Sants-Montjuïc",13,"la Marina de Port",682.1
"2009-2013",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1096.9
"2009-2013",3,"Sants-Montjuïc",15,"Hostafrancs",932.8
"2009-2013",3,"Sants-Montjuïc",16,"la Bordeta",853.9
"2009-2013",3,"Sants-Montjuïc",17,"Sants - Badal",802.6
"2009-2013",3,"Sants-Montjuïc",18,"Sants",1015.9
"2009-2013",4,"Les Corts",19,"les Corts",862.1
"2009-2013",4,"Les Corts",20,"la Maternitat i Sant Ramon",751.4
"2009-2013",4,"Les Corts",21,"Pedralbes",822.6
"2009-2013",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1166.4
"2009-2013",5,"Sarrià-Sant Gervasi",23,"Sarrià",1060.7
"2009-2013",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",716.8
"2009-2013",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1071.0
"2009-2013",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1018.6
"2009-2013",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",856.5
"2009-2013",6,"Gràcia",28,"Vallcarca i els Penitents",1047.1
"2009-2013",6,"Gràcia",29,"el Coll",619.1
"2009-2013",6,"Gràcia",30,"la Salut",1085.4
"2009-2013",6,"Gràcia",31,"la Vila de Gràcia",1122.7
"2009-2013",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",963.8
"2009-2013",7,"Horta-Guinardó",33,"el Baix Guinardó",1145.1
"2009-2013",7,"Horta-Guinardó",34,"Can Baró",1006.7
"2009-2013",7,"Horta-Guinardó",35,"el Guinardó",883.4
"2009-2013",7,"Horta-Guinardó",36,"la Font d'en Fargues",1098.6
"2009-2013",7,"Horta-Guinardó",37,"el Carmel",700.2
"2009-2013",7,"Horta-Guinardó",38,"la Teixonera",778.5
"2009-2013",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1140.5
"2009-2013",7,"Horta-Guinardó",40,"Montbau",2418.6
"2009-2013",7,"Horta-Guinardó",41,"la Vall d'Hebron",880.6
"2009-2013",7,"Horta-Guinardó",42,"la Clota",1207.9
"2009-2013",7,"Horta-Guinardó",43,"Horta",1161.3
"2009-2013",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1011.2
"2009-2013",8,"Nou Barris",45,"Porta",846.8
"2009-2013",8,"Nou Barris",46,"el Turó de la Peira",1045.9
"2009-2013",8,"Nou Barris",47,"Can Peguera",1151.6
"2009-2013",8,"Nou Barris",48,"la Guineueta",983.7
"2009-2013",8,"Nou Barris",49,"Canyelles",801.8
"2009-2013",8,"Nou Barris",50,"les Roquetes",663.6
"2009-2013",8,"Nou Barris",51,"Verdun",812.6
"2009-2013",8,"Nou Barris",52,"la Prosperitat",757.9
"2009-2013",8,"Nou Barris",53,"la Trinitat Nova",1352.2
"2009-2013",8,"Nou Barris",54,"Torre Baró",688.9
"2009-2013",8,"Nou Barris",55,"Ciutat Meridiana",540.7
"2009-2013",8,"Nou Barris",56,"Vallbona",1581.3
"2009-2013",9,"Sant Andreu",57,"la Trinitat Vella",509.1
"2009-2013",9,"Sant Andreu",58,"Baró de Viver",914.6
"2009-2013",9,"Sant Andreu",59,"el Bon Pastor",709.7
"2009-2013",9,"Sant Andreu",60,"Sant Andreu",794.2
"2009-2013",9,"Sant Andreu",61,"la Sagrera",741.5
"2009-2013",9,"Sant Andreu",62,"el Congrés i els Indians",1038.3
"2009-2013",9,"Sant Andreu",63,"Navas",820.6
"2009-2013",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",902.7
"2009-2013",10,"Sant Martí",65,"el Clot",700.9
"2009-2013",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",842.2
"2009-2013",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",331.5
"2009-2013",10,"Sant Martí",68,"el Poblenou",852.7
"2009-2013",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",518.4
"2009-2013",10,"Sant Martí",70,"el Besòs i el Maresme",870.0
"2009-2013",10,"Sant Martí",71,"Provençals del Poblenou",691.6
"2009-2013",10,"Sant Martí",72,"Sant Martí de Provençals",975.4
"2009-2013",10,"Sant Martí",73,"la Verneda i la Pau",937.1
"2010-2014",1,"Ciutat Vella",1,"el Raval",766.2
"2010-2014",1,"Ciutat Vella",2,"el Barri Gòtic",997.1
"2010-2014",1,"Ciutat Vella",3,"la Barceloneta",1190.8
"2010-2014",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",899.3
"2010-2014",2,"Eixample",5,"el Fort Pienc",1001.3
"2010-2014",2,"Eixample",6,"la Sagrada Família",1068.6
"2010-2014",2,"Eixample",7,"la Dreta de l'Eixample",1443.1
"2010-2014",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1130.1
"2010-2014",2,"Eixample",9,"la Nova Esquerra de l'Eixample",893.9
"2010-2014",2,"Eixample",10,"Sant Antoni",1067.6
"2010-2014",3,"Sants-Montjuïc",11,"el Poble Sec",878.0
"2010-2014",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1698.6
"2010-2014",3,"Sants-Montjuïc",13,"la Marina de Port",709.0
"2010-2014",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1244.5
"2010-2014",3,"Sants-Montjuïc",15,"Hostafrancs",811.1
"2010-2014",3,"Sants-Montjuïc",16,"la Bordeta",864.6
"2010-2014",3,"Sants-Montjuïc",17,"Sants - Badal",776.9
"2010-2014",3,"Sants-Montjuïc",18,"Sants",1004.4
"2010-2014",4,"Les Corts",19,"les Corts",891.0
"2010-2014",4,"Les Corts",20,"la Maternitat i Sant Ramon",737.1
"2010-2014",4,"Les Corts",21,"Pedralbes",870.9
"2010-2014",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1092.9
"2010-2014",5,"Sarrià-Sant Gervasi",23,"Sarrià",1071.2
"2010-2014",5,"Sarrià-Sant Gervasi",24,"les Tres Torres",727.0
"2010-2014",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",1039.0
"2010-2014",5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",1024.5
"2010-2014",5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró",866.0
"2010-2014",6,"Gràcia",28,"Vallcarca i els Penitents",1018.5
"2010-2014",6,"Gràcia",29,"el Coll",612.2
"2010-2014",6,"Gràcia",30,"la Salut",1116.1
"2010-2014",6,"Gràcia",31,"la Vila de Gràcia",1082.9
"2010-2014",6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",993.1
"2010-2014",7,"Horta-Guinardó",33,"el Baix Guinardó",1183.1
"2010-2014",7,"Horta-Guinardó",34,"Can Baró",987.4
"2010-2014",7,"Horta-Guinardó",35,"el Guinardó",856.4
"2010-2014",7,"Horta-Guinardó",36,"la Font d'en Fargues",1045.6
"2010-2014",7,"Horta-Guinardó",37,"el Carmel",670.6
"2010-2014",7,"Horta-Guinardó",38,"la Teixonera",760.9
"2010-2014",7,"Horta-Guinardó",39,"Sant Genís dels Agudells",1175.3
"2010-2014",7,"Horta-Guinardó",40,"Montbau",2381.5
"2010-2014",7,"Horta-Guinardó",41,"la Vall d'Hebron",836.2
"2010-2014",7,"Horta-Guinardó",42,"la Clota",1155.1
"2010-2014",7,"Horta-Guinardó",43,"Horta",1138.3
"2010-2014",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",1009.4
"2010-2014",8,"Nou Barris",45,"Porta",855.9
"2010-2014",8,"Nou Barris",46,"el Turó de la Peira",1019.7
"2010-2014",8,"Nou Barris",47,"Can Peguera",1075.8
"2010-2014",8,"Nou Barris",48,"la Guineueta",975.2
"2010-2014",8,"Nou Barris",49,"Canyelles",801.2
"2010-2014",8,"Nou Barris",50,"les Roquetes",657.2
"2010-2014",8,"Nou Barris",51,"Verdun",717.2
"2010-2014",8,"Nou Barris",52,"la Prosperitat",736.6
"2010-2014",8,"Nou Barris",53,"la Trinitat Nova",1364.3
"2010-2014",8,"Nou Barris",54,"Torre Baró",639.4
"2010-2014",8,"Nou Barris",55,"Ciutat Meridiana",503.9
"2010-2014",8,"Nou Barris",56,"Vallbona",1748.8
"2010-2014",9,"Sant Andreu",57,"la Trinitat Vella",464.1
"2010-2014",9,"Sant Andreu",58,"Baró de Viver",783.2
"2010-2014",9,"Sant Andreu",59,"el Bon Pastor",717.9
"2010-2014",9,"Sant Andreu",60,"Sant Andreu",753.9
"2010-2014",9,"Sant Andreu",61,"la Sagrera",748.1
"2010-2014",9,"Sant Andreu",62,"el Congrés i els Indians",1051.9
"2010-2014",9,"Sant Andreu",63,"Navas",780.0
"2010-2014",10,"Sant Martí",64,"el Camp de l'Arpa del Clot",924.1
"2010-2014",10,"Sant Martí",65,"el Clot",679.4
"2010-2014",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",881.3
"2010-2014",10,"Sant Martí",67,"la Vila Olímpica del Poblenou",362.6
"2010-2014",10,"Sant Martí",68,"el Poblenou",854.9
"2010-2014",10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou",509.1
"2010-2014",10,"Sant Martí",70,"el Besòs i el Maresme",882.5
"2010-2014",10,"Sant Martí",71,"Provençals del Poblenou",642.0
"2010-2014",10,"Sant Martí",72,"Sant Martí de Provençals",961.5
"2010-2014",10,"Sant Martí",73,"la Verneda i la Pau",934.2
"2011-2015",1,"Ciutat Vella",1,"el Raval",736.4
"2011-2015",1,"Ciutat Vella",2,"el Barri Gòtic",935.0
"2011-2015",1,"Ciutat Vella",3,"la Barceloneta",1196.6
"2011-2015",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",836.6
"2011-2015",2,"Eixample",5,"el Fort Pienc",1022.9
"2011-2015",2,"Eixample",6,"la Sagrada Família",1085.6
"2011-2015",2,"Eixample",7,"la Dreta de l'Eixample",1411.5
"2011-2015",2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",1109.8
"2011-2015",2,"Eixample",9,"la Nova Esquerra de l'Eixample",916.4
"2011-2015",2,"Eixample",10,"Sant Antoni",1061.7
"2011-2015",3,"Sants-Montjuïc",11,"el Poble Sec",892.5
"2011-2015",3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",1732.2
"2011-2015",3,"Sants-Montjuïc",13,"la Marina de Port",726.1
"2011-2015",3,"Sants-Montjuïc",14,"la Font de la Guatlla",1339.0
"2011-2015",3,"Sants-Montjuïc",15,"Hostafrancs",851.6
"2011-2015",3,"Sants-Montjuïc",16,"la Bordeta",885.9
"2011-2015",3,"Sants-Montjuïc",17,"Sants - Badal",786.9
"2011-2015",3,"Sants-Montjuïc",18,"Sants",1015.9
"2011-2015",4,"Les Corts",19,"les Corts",914.7
"2011-2015",4,"Les Corts",20,"la Maternitat i Sant Ramon",749.0
"2011-2015",4,"Les Corts",21,"Pedralbes",827.0
"2011-2015",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1126.7
