"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Potencia_fiscal","Nombre_turismes"
2019,"1","Ciutat Vella","1","el Raval","Menys 8 cf",269
2019,"1","Ciutat Vella","1","el Raval","8 a 8,9",158
2019,"1","Ciutat Vella","1","el Raval","9 a 9,9",311
2019,"1","Ciutat Vella","1","el Raval","10 a 10,9",807
2019,"1","Ciutat Vella","1","el Raval","11 a 11,9",1428
2019,"1","Ciutat Vella","1","el Raval","12 a 12,9",1036
2019,"1","Ciutat Vella","1","el Raval","13 a 13,9",1090
2019,"1","Ciutat Vella","1","el Raval","14 a 14,9",127
2019,"1","Ciutat Vella","1","el Raval","15 a 15,9",97
2019,"1","Ciutat Vella","1","el Raval","16 a 19,9",319
2019,"1","Ciutat Vella","1","el Raval","20 i més cf",110
2019,"1","Ciutat Vella","2","el Barri Gòtic","Menys 8 cf",211
2019,"1","Ciutat Vella","2","el Barri Gòtic","8 a 8,9",231
2019,"1","Ciutat Vella","2","el Barri Gòtic","9 a 9,9",548
2019,"1","Ciutat Vella","2","el Barri Gòtic","10 a 10,9",524
2019,"1","Ciutat Vella","2","el Barri Gòtic","11 a 11,9",1163
2019,"1","Ciutat Vella","2","el Barri Gòtic","12 a 12,9",554
2019,"1","Ciutat Vella","2","el Barri Gòtic","13 a 13,9",798
2019,"1","Ciutat Vella","2","el Barri Gòtic","14 a 14,9",131
2019,"1","Ciutat Vella","2","el Barri Gòtic","15 a 15,9",293
2019,"1","Ciutat Vella","2","el Barri Gòtic","16 a 19,9",254
2019,"1","Ciutat Vella","2","el Barri Gòtic","20 i més cf",112
2019,"1","Ciutat Vella","3","la Barceloneta","Menys 8 cf",196
2019,"1","Ciutat Vella","3","la Barceloneta","8 a 8,9",104
2019,"1","Ciutat Vella","3","la Barceloneta","9 a 9,9",205
2019,"1","Ciutat Vella","3","la Barceloneta","10 a 10,9",516
2019,"1","Ciutat Vella","3","la Barceloneta","11 a 11,9",806
2019,"1","Ciutat Vella","3","la Barceloneta","12 a 12,9",478
2019,"1","Ciutat Vella","3","la Barceloneta","13 a 13,9",538
2019,"1","Ciutat Vella","3","la Barceloneta","14 a 14,9",60
2019,"1","Ciutat Vella","3","la Barceloneta","15 a 15,9",51
2019,"1","Ciutat Vella","3","la Barceloneta","16 a 19,9",159
2019,"1","Ciutat Vella","3","la Barceloneta","20 i més cf",50
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Menys 8 cf",226
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","8 a 8,9",123
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","9 a 9,9",214
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","10 a 10,9",542
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","11 a 11,9",923
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","12 a 12,9",560
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","13 a 13,9",779
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","14 a 14,9",92
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","15 a 15,9",62
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","16 a 19,9",259
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","20 i més cf",105
2019,"2","Eixample","5","el Fort Pienc","Menys 8 cf",491
2019,"2","Eixample","5","el Fort Pienc","8 a 8,9",295
2019,"2","Eixample","5","el Fort Pienc","9 a 9,9",451
2019,"2","Eixample","5","el Fort Pienc","10 a 10,9",1295
2019,"2","Eixample","5","el Fort Pienc","11 a 11,9",2230
2019,"2","Eixample","5","el Fort Pienc","12 a 12,9",1137
2019,"2","Eixample","5","el Fort Pienc","13 a 13,9",1989
2019,"2","Eixample","5","el Fort Pienc","14 a 14,9",205
2019,"2","Eixample","5","el Fort Pienc","15 a 15,9",178
2019,"2","Eixample","5","el Fort Pienc","16 a 19,9",486
2019,"2","Eixample","5","el Fort Pienc","20 i més cf",195
2019,"2","Eixample","6","la Sagrada Família","Menys 8 cf",852
2019,"2","Eixample","6","la Sagrada Família","8 a 8,9",436
2019,"2","Eixample","6","la Sagrada Família","9 a 9,9",780
2019,"2","Eixample","6","la Sagrada Família","10 a 10,9",2003
2019,"2","Eixample","6","la Sagrada Família","11 a 11,9",3480
2019,"2","Eixample","6","la Sagrada Família","12 a 12,9",1900
2019,"2","Eixample","6","la Sagrada Família","13 a 13,9",2793
2019,"2","Eixample","6","la Sagrada Família","14 a 14,9",364
2019,"2","Eixample","6","la Sagrada Família","15 a 15,9",243
2019,"2","Eixample","6","la Sagrada Família","16 a 19,9",646
2019,"2","Eixample","6","la Sagrada Família","20 i més cf",198
2019,"2","Eixample","7","la Dreta de l'Eixample","Menys 8 cf",948
2019,"2","Eixample","7","la Dreta de l'Eixample","8 a 8,9",440
2019,"2","Eixample","7","la Dreta de l'Eixample","9 a 9,9",769
2019,"2","Eixample","7","la Dreta de l'Eixample","10 a 10,9",2060
2019,"2","Eixample","7","la Dreta de l'Eixample","11 a 11,9",3337
2019,"2","Eixample","7","la Dreta de l'Eixample","12 a 12,9",1854
2019,"2","Eixample","7","la Dreta de l'Eixample","13 a 13,9",3793
2019,"2","Eixample","7","la Dreta de l'Eixample","14 a 14,9",473
2019,"2","Eixample","7","la Dreta de l'Eixample","15 a 15,9",395
2019,"2","Eixample","7","la Dreta de l'Eixample","16 a 19,9",1622
2019,"2","Eixample","7","la Dreta de l'Eixample","20 i més cf",924
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","Menys 8 cf",779
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","8 a 8,9",358
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","9 a 9,9",691
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","10 a 10,9",1597
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","11 a 11,9",2724
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","12 a 12,9",1519
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","13 a 13,9",2832
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","14 a 14,9",348
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","15 a 15,9",278
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","16 a 19,9",1020
2019,"2","Eixample","8","l'Antiga Esquerra de l'Eixample","20 i més cf",479
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","Menys 8 cf",1115
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","8 a 8,9",548
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","9 a 9,9",1129
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","10 a 10,9",2510
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","11 a 11,9",4159
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","12 a 12,9",2243
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","13 a 13,9",3773
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","14 a 14,9",479
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","15 a 15,9",370
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","16 a 19,9",1011
2019,"2","Eixample","9","la Nova Esquerra de l'Eixample","20 i més cf",389
2019,"2","Eixample","10","Sant Antoni","Menys 8 cf",573
2019,"2","Eixample","10","Sant Antoni","8 a 8,9",319
2019,"2","Eixample","10","Sant Antoni","9 a 9,9",555
2019,"2","Eixample","10","Sant Antoni","10 a 10,9",1281
2019,"2","Eixample","10","Sant Antoni","11 a 11,9",2435
2019,"2","Eixample","10","Sant Antoni","12 a 12,9",1275
2019,"2","Eixample","10","Sant Antoni","13 a 13,9",1963
2019,"2","Eixample","10","Sant Antoni","14 a 14,9",251
2019,"2","Eixample","10","Sant Antoni","15 a 15,9",161
2019,"2","Eixample","10","Sant Antoni","16 a 19,9",498
2019,"2","Eixample","10","Sant Antoni","20 i més cf",184
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","Menys 8 cf",434
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","8 a 8,9",255
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","9 a 9,9",471
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","10 a 10,9",1236
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","11 a 11,9",2276
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","12 a 12,9",1289
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","13 a 13,9",1510
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","14 a 14,9",169
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","15 a 15,9",133
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","16 a 19,9",344
2019,"3","Sants-Montjuïc","11","el Poble Sec - AEI Parc Montjuïc","20 i més cf",114
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","Menys 8 cf",316
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","8 a 8,9",70
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","9 a 9,9",97
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","10 a 10,9",142
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","11 a 11,9",1452
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","12 a 12,9",343
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","13 a 13,9",652
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","14 a 14,9",39
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","15 a 15,9",195
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","16 a 19,9",408
2019,"3","Sants-Montjuïc","12","la Marina del Prat Vermell - AEI Zona Franca","20 i més cf",172
2019,"3","Sants-Montjuïc","13","la Marina de Port","Menys 8 cf",563
2019,"3","Sants-Montjuïc","13","la Marina de Port","8 a 8,9",303
2019,"3","Sants-Montjuïc","13","la Marina de Port","9 a 9,9",582
2019,"3","Sants-Montjuïc","13","la Marina de Port","10 a 10,9",1209
2019,"3","Sants-Montjuïc","13","la Marina de Port","11 a 11,9",2362
2019,"3","Sants-Montjuïc","13","la Marina de Port","12 a 12,9",1654
2019,"3","Sants-Montjuïc","13","la Marina de Port","13 a 13,9",2115
2019,"3","Sants-Montjuïc","13","la Marina de Port","14 a 14,9",182
2019,"3","Sants-Montjuïc","13","la Marina de Port","15 a 15,9",113
2019,"3","Sants-Montjuïc","13","la Marina de Port","16 a 19,9",312
2019,"3","Sants-Montjuïc","13","la Marina de Port","20 i més cf",79
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","Menys 8 cf",171
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","8 a 8,9",108
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","9 a 9,9",177
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","10 a 10,9",427
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","11 a 11,9",764
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","12 a 12,9",434
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","13 a 13,9",561
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","14 a 14,9",70
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","15 a 15,9",43
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","16 a 19,9",135
2019,"3","Sants-Montjuïc","14","la Font de la Guatlla","20 i més cf",39
2019,"3","Sants-Montjuïc","15","Hostafrancs","Menys 8 cf",210
2019,"3","Sants-Montjuïc","15","Hostafrancs","8 a 8,9",133
2019,"3","Sants-Montjuïc","15","Hostafrancs","9 a 9,9",232
2019,"3","Sants-Montjuïc","15","Hostafrancs","10 a 10,9",567
2019,"3","Sants-Montjuïc","15","Hostafrancs","11 a 11,9",1059
2019,"3","Sants-Montjuïc","15","Hostafrancs","12 a 12,9",636
2019,"3","Sants-Montjuïc","15","Hostafrancs","13 a 13,9",865
2019,"3","Sants-Montjuïc","15","Hostafrancs","14 a 14,9",91
2019,"3","Sants-Montjuïc","15","Hostafrancs","15 a 15,9",68
2019,"3","Sants-Montjuïc","15","Hostafrancs","16 a 19,9",192
2019,"3","Sants-Montjuïc","15","Hostafrancs","20 i més cf",65
2019,"3","Sants-Montjuïc","16","la Bordeta","Menys 8 cf",297
2019,"3","Sants-Montjuïc","16","la Bordeta","8 a 8,9",231
2019,"3","Sants-Montjuïc","16","la Bordeta","9 a 9,9",289
2019,"3","Sants-Montjuïc","16","la Bordeta","10 a 10,9",816
2019,"3","Sants-Montjuïc","16","la Bordeta","11 a 11,9",1586
2019,"3","Sants-Montjuïc","16","la Bordeta","12 a 12,9",784
2019,"3","Sants-Montjuïc","16","la Bordeta","13 a 13,9",1080
2019,"3","Sants-Montjuïc","16","la Bordeta","14 a 14,9",109
2019,"3","Sants-Montjuïc","16","la Bordeta","15 a 15,9",78
2019,"3","Sants-Montjuïc","16","la Bordeta","16 a 19,9",167
2019,"3","Sants-Montjuïc","16","la Bordeta","20 i més cf",52
2019,"3","Sants-Montjuïc","17","Sants - Badal","Menys 8 cf",378
2019,"3","Sants-Montjuïc","17","Sants - Badal","8 a 8,9",273
2019,"3","Sants-Montjuïc","17","Sants - Badal","9 a 9,9",380
2019,"3","Sants-Montjuïc","17","Sants - Badal","10 a 10,9",960
2019,"3","Sants-Montjuïc","17","Sants - Badal","11 a 11,9",1772
2019,"3","Sants-Montjuïc","17","Sants - Badal","12 a 12,9",977
2019,"3","Sants-Montjuïc","17","Sants - Badal","13 a 13,9",1268
2019,"3","Sants-Montjuïc","17","Sants - Badal","14 a 14,9",127
2019,"3","Sants-Montjuïc","17","Sants - Badal","15 a 15,9",112
2019,"3","Sants-Montjuïc","17","Sants - Badal","16 a 19,9",237
2019,"3","Sants-Montjuïc","17","Sants - Badal","20 i més cf",65
2019,"3","Sants-Montjuïc","18","Sants","Menys 8 cf",626
2019,"3","Sants-Montjuïc","18","Sants","8 a 8,9",404
2019,"3","Sants-Montjuïc","18","Sants","9 a 9,9",625
2019,"3","Sants-Montjuïc","18","Sants","10 a 10,9",1557
2019,"3","Sants-Montjuïc","18","Sants","11 a 11,9",2785
2019,"3","Sants-Montjuïc","18","Sants","12 a 12,9",1515
2019,"3","Sants-Montjuïc","18","Sants","13 a 13,9",2085
2019,"3","Sants-Montjuïc","18","Sants","14 a 14,9",237
2019,"3","Sants-Montjuïc","18","Sants","15 a 15,9",168
2019,"3","Sants-Montjuïc","18","Sants","16 a 19,9",470
2019,"3","Sants-Montjuïc","18","Sants","20 i més cf",161
2019,"4","Les Corts","19","les Corts","Menys 8 cf",1138
2019,"4","Les Corts","19","les Corts","8 a 8,9",488
2019,"4","Les Corts","19","les Corts","9 a 9,9",949
2019,"4","Les Corts","19","les Corts","10 a 10,9",2385
2019,"4","Les Corts","19","les Corts","11 a 11,9",3816
2019,"4","Les Corts","19","les Corts","12 a 12,9",1937
2019,"4","Les Corts","19","les Corts","13 a 13,9",3964
2019,"4","Les Corts","19","les Corts","14 a 14,9",510
2019,"4","Les Corts","19","les Corts","15 a 15,9",336
2019,"4","Les Corts","19","les Corts","16 a 19,9",1252
2019,"4","Les Corts","19","les Corts","20 i més cf",554
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","Menys 8 cf",542
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","8 a 8,9",285
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","9 a 9,9",482
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","10 a 10,9",1103
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","11 a 11,9",2053
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","12 a 12,9",1116
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","13 a 13,9",1883
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","14 a 14,9",219
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","15 a 15,9",163
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","16 a 19,9",504
2019,"4","Les Corts","20","la Maternitat i Sant Ramon","20 i més cf",219
2019,"4","Les Corts","21","Pedralbes","Menys 8 cf",599
2019,"4","Les Corts","21","Pedralbes","8 a 8,9",120
2019,"4","Les Corts","21","Pedralbes","9 a 9,9",276
2019,"4","Les Corts","21","Pedralbes","10 a 10,9",785
2019,"4","Les Corts","21","Pedralbes","11 a 11,9",960
2019,"4","Les Corts","21","Pedralbes","12 a 12,9",575
2019,"4","Les Corts","21","Pedralbes","13 a 13,9",1367
2019,"4","Les Corts","21","Pedralbes","14 a 14,9",168
2019,"4","Les Corts","21","Pedralbes","15 a 15,9",128
2019,"4","Les Corts","21","Pedralbes","16 a 19,9",657
2019,"4","Les Corts","21","Pedralbes","20 i més cf",513
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","Menys 8 cf",181
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","8 a 8,9",59
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","9 a 9,9",116
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","10 a 10,9",307
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","11 a 11,9",420
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","12 a 12,9",202
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","13 a 13,9",364
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","14 a 14,9",64
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","15 a 15,9",46
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","16 a 19,9",116
2019,"5","Sarrià-St. Gervasi","22","Vallvidrera, el Tibidabo i les Planes","20 i més cf",55
2019,"5","Sarrià-St. Gervasi","23","Sarrià","Menys 8 cf",841
2019,"5","Sarrià-St. Gervasi","23","Sarrià","8 a 8,9",224
2019,"5","Sarrià-St. Gervasi","23","Sarrià","9 a 9,9",566
2019,"5","Sarrià-St. Gervasi","23","Sarrià","10 a 10,9",1323
2019,"5","Sarrià-St. Gervasi","23","Sarrià","11 a 11,9",1875
2019,"5","Sarrià-St. Gervasi","23","Sarrià","12 a 12,9",931
2019,"5","Sarrià-St. Gervasi","23","Sarrià","13 a 13,9",2240
2019,"5","Sarrià-St. Gervasi","23","Sarrià","14 a 14,9",227
2019,"5","Sarrià-St. Gervasi","23","Sarrià","15 a 15,9",206
2019,"5","Sarrià-St. Gervasi","23","Sarrià","16 a 19,9",774
2019,"5","Sarrià-St. Gervasi","23","Sarrià","20 i més cf",448
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","Menys 8 cf",702
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","8 a 8,9",153
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","9 a 9,9",409
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","10 a 10,9",953
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","11 a 11,9",1262
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","12 a 12,9",636
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","13 a 13,9",1780
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","14 a 14,9",177
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","15 a 15,9",153
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","16 a 19,9",730
2019,"5","Sarrià-St. Gervasi","24","les Tres Torres","20 i més cf",475
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","Menys 8 cf",912
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","8 a 8,9",263
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","9 a 9,9",512
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","10 a 10,9",1370
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","11 a 11,9",1891
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","12 a 12,9",1011
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","13 a 13,9",2452
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","14 a 14,9",268
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","15 a 15,9",220
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","16 a 19,9",970
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","20 i més cf",559
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","Menys 8 cf",1691
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","8 a 8,9",421
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","9 a 9,9",1069
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","10 a 10,9",2674
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","11 a 11,9",3763
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","12 a 12,9",2120
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","13 a 13,9",4923
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","14 a 14,9",617
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","15 a 15,9",476
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","16 a 19,9",2206
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","20 i més cf",1458
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","Menys 8 cf",696
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","8 a 8,9",312
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","9 a 9,9",564
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","10 a 10,9",1451
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","11 a 11,9",2164
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","12 a 12,9",1085
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","13 a 13,9",2043
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","14 a 14,9",255
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","15 a 15,9",209
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","16 a 19,9",642
2019,"5","Sarrià-St. Gervasi","27","el Putxet i el Farró","20 i més cf",328
2019,"6","Gràcia","28","Vallcarca i els Penitents","Menys 8 cf",418
2019,"6","Gràcia","28","Vallcarca i els Penitents","8 a 8,9",179
2019,"6","Gràcia","28","Vallcarca i els Penitents","9 a 9,9",308
2019,"6","Gràcia","28","Vallcarca i els Penitents","10 a 10,9",809
2019,"6","Gràcia","28","Vallcarca i els Penitents","11 a 11,9",1284
2019,"6","Gràcia","28","Vallcarca i els Penitents","12 a 12,9",681
2019,"6","Gràcia","28","Vallcarca i els Penitents","13 a 13,9",1076
2019,"6","Gràcia","28","Vallcarca i els Penitents","14 a 14,9",139
2019,"6","Gràcia","28","Vallcarca i els Penitents","15 a 15,9",118
2019,"6","Gràcia","28","Vallcarca i els Penitents","16 a 19,9",293
2019,"6","Gràcia","28","Vallcarca i els Penitents","20 i més cf",95
2019,"6","Gràcia","29","el Coll","Menys 8 cf",144
2019,"6","Gràcia","29","el Coll","8 a 8,9",66
2019,"6","Gràcia","29","el Coll","9 a 9,9",104
2019,"6","Gràcia","29","el Coll","10 a 10,9",299
2019,"6","Gràcia","29","el Coll","11 a 11,9",554
2019,"6","Gràcia","29","el Coll","12 a 12,9",312
2019,"6","Gràcia","29","el Coll","13 a 13,9",432
2019,"6","Gràcia","29","el Coll","14 a 14,9",41
2019,"6","Gràcia","29","el Coll","15 a 15,9",33
2019,"6","Gràcia","29","el Coll","16 a 19,9",89
2019,"6","Gràcia","29","el Coll","20 i més cf",30
2019,"6","Gràcia","30","la Salut","Menys 8 cf",262
2019,"6","Gràcia","30","la Salut","8 a 8,9",157
2019,"6","Gràcia","30","la Salut","9 a 9,9",259
2019,"6","Gràcia","30","la Salut","10 a 10,9",623
2019,"6","Gràcia","30","la Salut","11 a 11,9",1049
2019,"6","Gràcia","30","la Salut","12 a 12,9",546
2019,"6","Gràcia","30","la Salut","13 a 13,9",873
2019,"6","Gràcia","30","la Salut","14 a 14,9",96
2019,"6","Gràcia","30","la Salut","15 a 15,9",78
2019,"6","Gràcia","30","la Salut","16 a 19,9",204
2019,"6","Gràcia","30","la Salut","20 i més cf",83
2019,"6","Gràcia","31","la Vila de Gràcia","Menys 8 cf",773
2019,"6","Gràcia","31","la Vila de Gràcia","8 a 8,9",449
2019,"6","Gràcia","31","la Vila de Gràcia","9 a 9,9",671
2019,"6","Gràcia","31","la Vila de Gràcia","10 a 10,9",1776
2019,"6","Gràcia","31","la Vila de Gràcia","11 a 11,9",3033
2019,"6","Gràcia","31","la Vila de Gràcia","12 a 12,9",1579
2019,"6","Gràcia","31","la Vila de Gràcia","13 a 13,9",2317
2019,"6","Gràcia","31","la Vila de Gràcia","14 a 14,9",319
2019,"6","Gràcia","31","la Vila de Gràcia","15 a 15,9",240
2019,"6","Gràcia","31","la Vila de Gràcia","16 a 19,9",637
2019,"6","Gràcia","31","la Vila de Gràcia","20 i més cf",251
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Menys 8 cf",638
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","8 a 8,9",329
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","9 a 9,9",587
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","10 a 10,9",1504
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","11 a 11,9",2616
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","12 a 12,9",1319
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","13 a 13,9",1983
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","14 a 14,9",248
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","15 a 15,9",196
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","16 a 19,9",473
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","20 i més cf",138
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Menys 8 cf",425
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8 a 8,9",222
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9 a 9,9",433
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10 a 10,9",1054
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11 a 11,9",1954
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12 a 12,9",1008
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13 a 13,9",1350
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14 a 14,9",184
