"Any","Indicador","Equipament","Valor","Notes_Dades","Notes_Equipament","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Titularitat","TipusGeneral","TipusEquipament","Ambit","Latitud","Longitud"
2019,"Assistents_Activitats","Biblioteca Montbau - Albert Pérez Baró",837,"","",7,"Horta-Guinardó",40,"Montbau","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.429553532,2.142195427
2019,"Assistents_Activitats","Biblioteca Canyelles",1112,"","",8,"Nou Barris",49,"Canyelles","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.443773486,2.164322669
2019,"Assistents_Activitats","Biblioteca Les Roquetes",1523,"","",8,"Nou Barris",50,"les Roquetes","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.445371791999996,2.177103706
2019,"Assistents_Activitats","Biblioteca Nou Barris",2012,"","",8,"Nou Barris",48,"la Guineueta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.436813681,2.171212448
2019,"Assistents_Activitats","Biblioteca Vilapicina i la Torre Llobeta",1385,"","",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.426885098,2.176452383
2019,"Assistents_Activitats","Biblioteca Zona Nord",4544,"","",8,"Nou Barris",54,"Torre Baró","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.461237425,2.1798757859999998
2019,"Assistents_Activitats","Biblioteca Bon Pastor",7275,"","",9,"Sant Andreu",59,"el Bon Pastor","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.435164144,2.204659876
2019,"Assistents_Activitats","Biblioteca Ignasi Iglésias - Can Fabra",10552,"","",9,"Sant Andreu",60,"Sant Andreu","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.43448145,2.190871493
2019,"Assistents_Activitats","Biblioteca La Sagrera - Marina Clotet",4314,"","",9,"Sant Andreu",61,"la Sagrera","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.425875519,2.1937642630000003
2019,"Assistents_Activitats","Biblioteca Trinitat Vella - J. Barbero",1662,"","",9,"Sant Andreu",57,"la Trinitat Vella","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.449283144,2.190748711
2019,"Assistents_Activitats","Biblioteca Camp de l'Arpa - Caterina Albert",3400,"","",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.415766234,2.182280785
2019,"Assistents_Activitats","Biblioteca El Clot - Josep Benet",1689,"","",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.4019532,2.188806
2019,"Assistents_Activitats","Biblioteca Poblenou - Manuel Arranz",2706,"","",10,"Sant Martí",68,"el Poblenou","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.401373426,2.204525705
2019,"Assistents_Activitats","Biblioteca Ramon d'Alòs-Moner",665,"","",10,"Sant Martí",70,"el Besòs i el Maresme","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.416309274,2.21148328
2019,"Assistents_Activitats","Biblioteca Sant Martí de Provençals",744,"","",10,"Sant Martí",72,"Sant Martí de Provençals","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.41662396,2.198564569
2019,"Assistents_Activitats","Biblioteca Xavier Benguerel",2318,"","",10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.392407385,2.197710107
2019,"Assistents_Visites_Escolars","Biblioteca Barceloneta - La Fraternitat",1564,"","",1,"Ciutat Vella",3,"la Barceloneta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.379201005,2.188854072
2019,"Assistents_Visites_Escolars","Biblioteca Francesca Bonnemaison",1005,"","",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.386936575,2.175789976
2019,"Assistents_Visites_Escolars","Biblioteca Gòtic - Andreu Nin",1397,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.378730324,2.175978504
2019,"Assistents_Visites_Escolars","Biblioteca Sant Pau i Santa Creu",2410,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.381057326,2.1697938569999997
2019,"Assistents_Visites_Escolars","Biblioteca Esquerra de l'Eixample-Agustí Centelles",1765,"","",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.3864488,2.1527896
2019,"Assistents_Visites_Escolars","Biblioteca Fort Pienc",3358,"","",2,"Eixample",5,"el Fort Pienc","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.395555185,2.182447586
2019,"Assistents_Visites_Escolars","Biblioteca Joan Miró",1119,"","",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.378816801,2.149230361
2019,"Assistents_Visites_Escolars","Biblioteca Sagrada Família",2894,"","",2,"Eixample",6,"la Sagrada Família","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.4055771,2.176118
2019,"Assistents_Visites_Escolars","Biblioteca Sant Antoni - Joan Oliver",1770,"","",2,"Eixample",10,"Sant Antoni","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.377384776,2.162778079
2019,"Assistents_Visites_Escolars","Biblioteca Sofia Barat",1462,"","",2,"Eixample",7,"la Dreta de Eixample","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.394674294,2.17150448
2019,"Assistents_Visites_Escolars","Biblioteca Francesc Candel",836,"","",3,"Sants-Montjuïc",13,"la Marina de Port","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.361777511999996,2.136276613
2019,"Assistents_Visites_Escolars","Biblioteca Poble Sec - Francesc Boix",542,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.373921824,2.164025015
2019,"Assistents_Visites_Escolars","Biblioteca Vapor Vell",661,"","",3,"Sants-Montjuïc",18,"Sants","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.376897256,2.134733614
2019,"Assistents_Visites_Escolars","Biblioteca Les Corts - Miquel Llongueras",744,"","",4,"Les Corts",20,"la Maternitat i Sant Ramon","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.37777796,2.121760828
2019,"Assistents_Visites_Escolars","Biblioteca Montserrat Abelló i Soler",859,"","",4,"Les Corts",19,"les Corts","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.383722,2.1352722
2019,"Assistents_Visites_Escolars","Biblioteca Clarà",913,"","",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.399909399,2.129455802
2019,"Assistents_Visites_Escolars","Biblioteca Collserola - Josep Miracle",543,"","",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.415359022,2.1025287
2019,"Assistents_Visites_Escolars","Biblioteca Sant Gervasi - Joan Maragall",1198,"","",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.4059495,2.1360639999999997
2019,"Assistents_Visites_Escolars","Biblioteca Jaume Fuster",3175,"","",6,"Gràcia",28,"Vallcarca i els Penitents","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.407459888000005,2.149757498
2019,"Assistents_Visites_Escolars","Biblioteca Vallcarca i els Penitents",1131,"","",6,"Gràcia",28,"Vallcarca i els Penitents","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.420008234,2.139657303
2019,"Assistents_Visites_Escolars","Biblioteca Vila de Gràcia",635,"","",6,"Gràcia",31,"la Vila de Gràcia","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.401467067,2.1582138019999997
2019,"Assistents_Visites_Escolars","Biblioteca El Carmel - Juan Marsé",1179,"","",7,"Horta-Guinardó",37,"el Carmel","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.42110456,2.1552866230000003
2019,"Assistents_Visites_Escolars","Biblioteca Guinardó - Mercè Rodoreda",1037,"","",7,"Horta-Guinardó",33,"el Baix Guinardó","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.414313258,2.165318095
2019,"Assistents_Visites_Escolars","Biblioteca Horta - Can Mariner",468,"","",7,"Horta-Guinardó",43,"Horta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.431105502,2.16073359
2019,"Assistents_Visites_Escolars","Biblioteca Montbau - Albert Pérez Baró",385,"","",7,"Horta-Guinardó",40,"Montbau","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.429553532,2.142195427
2019,"Assistents_Visites_Escolars","Biblioteca Canyelles",399,"","",8,"Nou Barris",49,"Canyelles","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.443773486,2.164322669
2019,"Assistents_Visites_Escolars","Biblioteca Les Roquetes",997,"","",8,"Nou Barris",50,"les Roquetes","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.445371791999996,2.177103706
2019,"Assistents_Visites_Escolars","Biblioteca Nou Barris",1692,"","",8,"Nou Barris",48,"la Guineueta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.436813681,2.171212448
2019,"Assistents_Visites_Escolars","Biblioteca Vilapicina i la Torre Llobeta",520,"","",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.426885098,2.176452383
2019,"Assistents_Visites_Escolars","Biblioteca Zona Nord",2606,"","",8,"Nou Barris",54,"Torre Baró","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.461237425,2.1798757859999998
2019,"Assistents_Visites_Escolars","Biblioteca Bon Pastor",4576,"","",9,"Sant Andreu",59,"el Bon Pastor","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.435164144,2.204659876
2019,"Assistents_Visites_Escolars","Biblioteca Ignasi Iglésias - Can Fabra",4084,"","",9,"Sant Andreu",60,"Sant Andreu","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.43448145,2.190871493
2019,"Assistents_Visites_Escolars","Biblioteca La Sagrera - Marina Clotet",2385,"","",9,"Sant Andreu",61,"la Sagrera","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.425875519,2.1937642630000003
2019,"Assistents_Visites_Escolars","Biblioteca Trinitat Vella - J. Barbero",690,"","",9,"Sant Andreu",57,"la Trinitat Vella","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.449283144,2.190748711
2019,"Assistents_Visites_Escolars","Biblioteca Camp de l'Arpa - Caterina Albert",626,"","",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.415766234,2.182280785
2019,"Assistents_Visites_Escolars","Biblioteca El Clot - Josep Benet",1687,"","",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.4019532,2.188806
2019,"Assistents_Visites_Escolars","Biblioteca Poblenou - Manuel Arranz",1776,"","",10,"Sant Martí",68,"el Poblenou","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.401373426,2.204525705
2019,"Assistents_Visites_Escolars","Biblioteca Ramon d'Alòs-Moner",794,"","",10,"Sant Martí",70,"el Besòs i el Maresme","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.416309274,2.21148328
2019,"Assistents_Visites_Escolars","Biblioteca Sant Martí de Provençals",1346,"","",10,"Sant Martí",72,"Sant Martí de Provençals","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.41662396,2.198564569
2019,"Assistents_Visites_Escolars","Biblioteca Xavier Benguerel",1012,"","",10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.392407385,2.197710107
2019,"Fons_Documentals","Biblioteca Barceloneta - La Fraternitat",49068,"","",1,"Ciutat Vella",3,"la Barceloneta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.379201005,2.188854072
2019,"Fons_Documentals","Biblioteca Francesca Bonnemaison",79127,"","",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.386936575,2.175789976
2019,"Fons_Documentals","Biblioteca Gòtic - Andreu Nin",48136,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.378730324,2.175978504
2019,"Fons_Documentals","Biblioteca Sant Pau i Santa Creu",66082,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.381057326,2.1697938569999997
2019,"Fons_Documentals","Biblioteca Esquerra de l'Eixample-Agustí Centelles",88838,"","",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.3864488,2.1527896
2019,"Fons_Documentals","Biblioteca Fort Pienc",63808,"","",2,"Eixample",5,"el Fort Pienc","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.395555185,2.182447586
2019,"Fons_Documentals","Biblioteca Joan Miró",63407,"","",2,"Eixample",9,"la Nova Esquerra de l'Eixample","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.378816801,2.149230361
2019,"Fons_Documentals","Biblioteca Sagrada Família",95302,"","",2,"Eixample",6,"la Sagrada Família","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.4055771,2.176118
2019,"Fons_Documentals","Biblioteca Sant Antoni - Joan Oliver",47537,"","",2,"Eixample",10,"Sant Antoni","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.377384776,2.162778079
2019,"Fons_Documentals","Biblioteca Sofia Barat",48500,"","",2,"Eixample",7,"la Dreta de Eixample","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.394674294,2.17150448
2019,"Fons_Documentals","Biblioteca Francesc Candel",70075,"","",3,"Sants-Montjuïc",13,"la Marina de Port","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.361777511999996,2.136276613
2019,"Fons_Documentals","Biblioteca Poble Sec - Francesc Boix",42342,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.373921824,2.164025015
2019,"Fons_Documentals","Biblioteca Vapor Vell",106883,"","",3,"Sants-Montjuïc",18,"Sants","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.376897256,2.134733614
2019,"Fons_Documentals","Biblioteca Les Corts - Miquel Llongueras",75691,"","",4,"Les Corts",20,"la Maternitat i Sant Ramon","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.37777796,2.121760828
2019,"Fons_Documentals","Biblioteca Montserrat Abelló i Soler",44465,"","",4,"Les Corts",19,"les Corts","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.383722,2.1352722
2019,"Fons_Documentals","Biblioteca Clarà",52883,"","",5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.399909399,2.129455802
2019,"Fons_Documentals","Biblioteca Collserola - Josep Miracle",27086,"","",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.415359022,2.1025287
2019,"Fons_Documentals","Biblioteca Sant Gervasi - Joan Maragall",60988,"","",5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.4059495,2.1360639999999997
2019,"Fons_Documentals","Biblioteca Jaume Fuster",114538,"","",6,"Gràcia",28,"Vallcarca i els Penitents","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.407459888000005,2.149757498
2019,"Fons_Documentals","Biblioteca Vallcarca i els Penitents",34321,"","",6,"Gràcia",28,"Vallcarca i els Penitents","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.420008234,2.139657303
2019,"Fons_Documentals","Biblioteca Vila de Gràcia",50937,"","",6,"Gràcia",31,"la Vila de Gràcia","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.401467067,2.1582138019999997
2019,"Fons_Documentals","Biblioteca El Carmel - Juan Marsé",98100,"","",7,"Horta-Guinardó",37,"el Carmel","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.42110456,2.1552866230000003
2019,"Fons_Documentals","Biblioteca Guinardó - Mercè Rodoreda",91927,"","",7,"Horta-Guinardó",33,"el Baix Guinardó","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.414313258,2.165318095
2019,"Fons_Documentals","Biblioteca Horta - Can Mariner",54137,"","",7,"Horta-Guinardó",43,"Horta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.431105502,2.16073359
2019,"Fons_Documentals","Biblioteca Montbau - Albert Pérez Baró",42270,"","",7,"Horta-Guinardó",40,"Montbau","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.429553532,2.142195427
2019,"Fons_Documentals","Biblioteca Canyelles",31621,"","",8,"Nou Barris",49,"Canyelles","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.443773486,2.164322669
2019,"Fons_Documentals","Biblioteca Les Roquetes",39989,"","",8,"Nou Barris",50,"les Roquetes","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.445371791999996,2.177103706
2019,"Fons_Documentals","Biblioteca Nou Barris",90651,"","",8,"Nou Barris",48,"la Guineueta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.436813681,2.171212448
2019,"Fons_Documentals","Biblioteca Vilapicina i la Torre Llobeta",44363,"","",8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.426885098,2.176452383
2019,"Fons_Documentals","Biblioteca Zona Nord",45318,"","",8,"Nou Barris",54,"Torre Baró","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.461237425,2.1798757859999998
2019,"Fons_Documentals","Biblioteca Bon Pastor",52172,"","",9,"Sant Andreu",59,"el Bon Pastor","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.435164144,2.204659876
2019,"Fons_Documentals","Biblioteca Ignasi Iglésias - Can Fabra",135418,"","",9,"Sant Andreu",60,"Sant Andreu","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.43448145,2.190871493
2019,"Fons_Documentals","Biblioteca La Sagrera - Marina Clotet",52562,"","",9,"Sant Andreu",61,"la Sagrera","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.425875519,2.1937642630000003
2019,"Fons_Documentals","Biblioteca Trinitat Vella - J. Barbero",26768,"","",9,"Sant Andreu",57,"la Trinitat Vella","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.449283144,2.190748711
2019,"Fons_Documentals","Biblioteca Camp de l'Arpa - Caterina Albert",61361,"","",10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.415766234,2.182280785
2019,"Fons_Documentals","Biblioteca El Clot - Josep Benet",46199,"","",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Consorci o fundació amb presència municipal","Biblioteques de Barcelona","Biblioteques","Lletres",41.4019532,2.188806
