"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Tipus_Vehicles","Antiguitat","Nombre"
2019,"6","Gràcia","31","la Vila de Gràcia","Furgonetes","10 anys",30
2019,"6","Gràcia","31","la Vila de Gràcia","Furgonetes","D'11 a 20 anys",468
2019,"6","Gràcia","31","la Vila de Gràcia","Furgonetes","Més de 20 anys",230
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","Menys d'un any d'antiguitat",11
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","1 any",23
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","2 anys",33
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","3 anys",4
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","4 anys",5
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","5 anys",7
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","6 anys",6
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","7 anys",9
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","8 anys",15
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","9 anys",14
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","10 anys",6
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","D'11 a 20 anys",245
2019,"6","Gràcia","31","la Vila de Gràcia","Camions","Més de 20 anys",86
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","Menys d'un any d'antiguitat",8
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","1 any",31
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","2 anys",4
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","3 anys",4
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","4 anys",6
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","5 anys",7
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","6 anys",7
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","7 anys",4
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","8 anys",8
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","9 anys",8
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","10 anys",11
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","D'11 a 20 anys",161
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","Més de 20 anys",82
2019,"6","Gràcia","31","la Vila de Gràcia","Altres vehicles","No consta",3
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","Menys d'un any d'antiguitat",484
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","1 any",586
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","2 anys",618
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","3 anys",478
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","4 anys",465
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","5 anys",395
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","6 anys",363
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","7 anys",322
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","8 anys",390
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","9 anys",433
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","10 anys",465
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","D'11 a 20 anys",4098
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","Més de 20 anys",933
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Turismes","No consta",1
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","Menys d'un any d'antiguitat",325
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","1 any",281
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","2 anys",266
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","3 anys",283
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","4 anys",244
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","5 anys",187
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","6 anys",149
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","7 anys",158
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","8 anys",213
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","9 anys",262
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","10 anys",258
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","D'11 a 20 anys",1731
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Motos","Més de 20 anys",738
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","Menys d'un any d'antiguitat",14
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","1 any",12
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","2 anys",14
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","3 anys",33
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","4 anys",11
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","5 anys",21
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","6 anys",11
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","7 anys",18
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","8 anys",16
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","9 anys",23
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","10 anys",32
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","D'11 a 20 anys",846
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Ciclomotors","Més de 20 anys",1
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","Menys d'un any d'antiguitat",32
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","1 any",29
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","2 anys",26
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","3 anys",23
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","4 anys",24
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","5 anys",31
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","6 anys",17
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","7 anys",15
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","8 anys",19
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","9 anys",21
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","10 anys",17
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","D'11 a 20 anys",281
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Furgonetes","Més de 20 anys",138
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Camions","Menys d'un any d'antiguitat",4
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Camions","2 anys",5
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Camions","4 anys",2
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Camions","7 anys",3
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Camions","8 anys",2
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Camions","10 anys",5
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Camions","D'11 a 20 anys",82
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Camions","Més de 20 anys",39
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","Menys d'un any d'antiguitat",14
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","1 any",5
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","2 anys",10
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","3 anys",4
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","4 anys",2
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","5 anys",3
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","6 anys",3
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","7 anys",3
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","8 anys",3
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","9 anys",3
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","10 anys",4
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","D'11 a 20 anys",91
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","Més de 20 anys",39
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","Altres vehicles","No consta",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","Menys d'un any d'antiguitat",342
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","1 any",380
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","2 anys",403
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","3 anys",358
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","4 anys",324
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","5 anys",279
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","6 anys",257
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","7 anys",240
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","8 anys",237
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","9 anys",319
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","10 anys",317
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","D'11 a 20 anys",2990
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Turismes","Més de 20 anys",683
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","Menys d'un any d'antiguitat",181
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","1 any",197
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","2 anys",191
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","3 anys",210
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","4 anys",176
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","5 anys",149
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","6 anys",110
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","7 anys",133
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","8 anys",127
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","9 anys",198
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","10 anys",150
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","D'11 a 20 anys",1120
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","Més de 20 anys",465
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Motos","No consta",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","Menys d'un any d'antiguitat",8
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","1 any",9
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","2 anys",15
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","3 anys",17
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","4 anys",16
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","5 anys",14
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","6 anys",9
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","7 anys",13
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","8 anys",8
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","9 anys",19
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","10 anys",17
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","D'11 a 20 anys",578
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Ciclomotors","Més de 20 anys",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","Menys d'un any d'antiguitat",11
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","1 any",18
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","2 anys",20
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","3 anys",18
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","4 anys",19
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","5 anys",16
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","6 anys",15
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","7 anys",20
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","8 anys",15
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","9 anys",14
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","10 anys",13
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","D'11 a 20 anys",217
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Furgonetes","Més de 20 anys",102
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","Menys d'un any d'antiguitat",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","1 any",3
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","2 anys",3
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","3 anys",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","4 anys",2
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","5 anys",2
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","6 anys",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","8 anys",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","9 anys",2
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","10 anys",6
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","D'11 a 20 anys",69
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Camions","Més de 20 anys",36
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","Menys d'un any d'antiguitat",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","1 any",7
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","2 anys",6
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","3 anys",3
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","4 anys",3
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","5 anys",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","6 anys",3
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","7 anys",1
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","8 anys",4
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","9 anys",2
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","10 anys",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","D'11 a 20 anys",65
2019,"7","Horta-Guinardó","33","el Baix Guinardó","Altres vehicles","Més de 20 anys",46
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","Menys d'un any d'antiguitat",118
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","1 any",163
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","2 anys",139
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","3 anys",133
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","4 anys",121
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","5 anys",111
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","6 anys",95
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","7 anys",93
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","8 anys",92
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","9 anys",125
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","10 anys",114
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","D'11 a 20 anys",1182
2019,"7","Horta-Guinardó","34","Can Baró","Turismes","Més de 20 anys",275
2019,"7","Horta-Guinardó","34","Can Baró","Motos","Menys d'un any d'antiguitat",90
2019,"7","Horta-Guinardó","34","Can Baró","Motos","1 any",88
2019,"7","Horta-Guinardó","34","Can Baró","Motos","2 anys",106
2019,"7","Horta-Guinardó","34","Can Baró","Motos","3 anys",78
2019,"7","Horta-Guinardó","34","Can Baró","Motos","4 anys",72
2019,"7","Horta-Guinardó","34","Can Baró","Motos","5 anys",77
2019,"7","Horta-Guinardó","34","Can Baró","Motos","6 anys",55
2019,"7","Horta-Guinardó","34","Can Baró","Motos","7 anys",51
2019,"7","Horta-Guinardó","34","Can Baró","Motos","8 anys",56
2019,"7","Horta-Guinardó","34","Can Baró","Motos","9 anys",73
2019,"7","Horta-Guinardó","34","Can Baró","Motos","10 anys",81
2019,"7","Horta-Guinardó","34","Can Baró","Motos","D'11 a 20 anys",551
2019,"7","Horta-Guinardó","34","Can Baró","Motos","Més de 20 anys",199
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","Menys d'un any d'antiguitat",9
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","1 any",4
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","2 anys",10
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","3 anys",4
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","4 anys",5
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","5 anys",3
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","6 anys",5
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","7 anys",11
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","8 anys",6
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","9 anys",10
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","10 anys",7
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","D'11 a 20 anys",318
2019,"7","Horta-Guinardó","34","Can Baró","Ciclomotors","Més de 20 anys",3
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","Menys d'un any d'antiguitat",9
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","1 any",6
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","2 anys",11
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","3 anys",11
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","4 anys",11
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","5 anys",2
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","6 anys",10
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","7 anys",10
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","8 anys",4
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","9 anys",5
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","10 anys",3
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","D'11 a 20 anys",110
2019,"7","Horta-Guinardó","34","Can Baró","Furgonetes","Més de 20 anys",24
2019,"7","Horta-Guinardó","34","Can Baró","Camions","1 any",2
2019,"7","Horta-Guinardó","34","Can Baró","Camions","2 anys",1
2019,"7","Horta-Guinardó","34","Can Baró","Camions","8 anys",1
2019,"7","Horta-Guinardó","34","Can Baró","Camions","9 anys",2
2019,"7","Horta-Guinardó","34","Can Baró","Camions","10 anys",3
2019,"7","Horta-Guinardó","34","Can Baró","Camions","D'11 a 20 anys",37
2019,"7","Horta-Guinardó","34","Can Baró","Camions","Més de 20 anys",12
2019,"7","Horta-Guinardó","34","Can Baró","Altres vehicles","1 any",2
2019,"7","Horta-Guinardó","34","Can Baró","Altres vehicles","3 anys",1
2019,"7","Horta-Guinardó","34","Can Baró","Altres vehicles","4 anys",2
2019,"7","Horta-Guinardó","34","Can Baró","Altres vehicles","9 anys",3
2019,"7","Horta-Guinardó","34","Can Baró","Altres vehicles","10 anys",2
2019,"7","Horta-Guinardó","34","Can Baró","Altres vehicles","D'11 a 20 anys",33
2019,"7","Horta-Guinardó","34","Can Baró","Altres vehicles","Més de 20 anys",18
2019,"7","Horta-Guinardó","34","Can Baró","Altres vehicles","No consta",2
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","Menys d'un any d'antiguitat",546
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","1 any",562
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","2 anys",607
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","3 anys",502
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","4 anys",486
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","5 anys",396
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","6 anys",383
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","7 anys",310
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","8 anys",387
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","9 anys",467
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","10 anys",509
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","D'11 a 20 anys",4437
2019,"7","Horta-Guinardó","35","el Guinardó","Turismes","Més de 20 anys",927
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","Menys d'un any d'antiguitat",312
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","1 any",271
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","2 anys",239
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","3 anys",263
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","4 anys",229
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","5 anys",198
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","6 anys",158
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","7 anys",165
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","8 anys",179
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","9 anys",234
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","10 anys",235
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","D'11 a 20 anys",1602
2019,"7","Horta-Guinardó","35","el Guinardó","Motos","Més de 20 anys",654
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","Menys d'un any d'antiguitat",14
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","1 any",8
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","2 anys",8
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","3 anys",21
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","4 anys",17
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","5 anys",12
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","6 anys",11
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","7 anys",13
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","8 anys",23
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","9 anys",19
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","10 anys",38
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","D'11 a 20 anys",815
2019,"7","Horta-Guinardó","35","el Guinardó","Ciclomotors","Més de 20 anys",3
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","Menys d'un any d'antiguitat",56
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","1 any",55
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","2 anys",35
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","3 anys",32
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","4 anys",65
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","5 anys",30
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","6 anys",18
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","7 anys",18
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","8 anys",27
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","9 anys",37
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","10 anys",33
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","D'11 a 20 anys",372
2019,"7","Horta-Guinardó","35","el Guinardó","Furgonetes","Més de 20 anys",127
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","Menys d'un any d'antiguitat",30
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","1 any",22
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","2 anys",8
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","3 anys",10
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","4 anys",6
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","5 anys",8
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","6 anys",5
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","7 anys",3
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","8 anys",10
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","9 anys",19
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","10 anys",19
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","D'11 a 20 anys",175
2019,"7","Horta-Guinardó","35","el Guinardó","Camions","Més de 20 anys",44
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","Menys d'un any d'antiguitat",16
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","1 any",9
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","2 anys",11
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","3 anys",4
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","4 anys",3
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","5 anys",7
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","6 anys",4
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","7 anys",2
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","8 anys",11
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","9 anys",13
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","10 anys",14
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","D'11 a 20 anys",154
2019,"7","Horta-Guinardó","35","el Guinardó","Altres vehicles","Més de 20 anys",70
2019,"7","Horta-Guinardó","36","la Font d'en Fargues","Turismes","Menys d'un any d'antiguitat",176
