"CODI_EQUIPAMENT","EQUIPAMENT","SECCIO","TIPUS_VIA","NOM_CARRER","NUM_CARRER_1","NUM_CARRER_2","CODI_BARRI","NUM_BARRI","CODI_DISTRICTE","NOM_DISTRICTE","CODI_POSTAL","CODI_POBLACIO","POBLACIO","LATITUD","LONGITUD","X_ETRS89","Y_ETRS89","X_ED50","Y_ED50","TELEFON_NUM","TELEFON_TIPUS","TELEFON_INFO_COM","HORARI_PERIODE_INICI","HORARI_PERIODE_FI","HORARI_DIES","HORARI_HORES_INICI","HORARI_HORES_FI","HORARI_OBSERVACIONS","3ER_NIVELL","2N_NIVELL","1ER_NIVELL","Unnamed: 32"
99400174116,"Punt de Recollida d'Arbres al Parc de Sant Martí","#","C","Huelva",99,99,72,"Sant Martí de Provençals",10,"Sant Martí",8020,19,"BARCELONA",41.419346000000004,2.198569,433027.17100000003,4585620.063,433119.126,4585821.031,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174116,"Punt de Recollida d'Arbres al Parc de Sant Martí","#","C","Huelva",99,99,72,"Sant Martí de Provençals",10,"Sant Martí",8020,19,"BARCELONA",41.419346000000004,2.198569,433027.17100000003,4585620.063,433119.126,4585821.031,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174117,"Punt de Recollida d'Arbres a la Plaça de la Pau","#","Pl","Pau",2,2,73,"la Verneda i la Pau",10,"Sant Martí",8020,19,"BARCELONA",41.423162,2.208588,433868.275,4586036.034,433960.23799999995,4586237.006,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174117,"Punt de Recollida d'Arbres a la Plaça de la Pau","#","Pl","Pau",2,2,73,"la Verneda i la Pau",10,"Sant Martí",8020,19,"BARCELONA",41.423162,2.208588,433868.275,4586036.034,433960.23799999995,4586237.006,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174131,"Punt de Recollida d'Arbres a la Rambla Prim-Llull-Pallars","#","Rbla","Prim",41,41,70,"el Besòs i el Maresme",10,"Sant Martí",8019,19,"BARCELONA",41.413179,2.216368,434508.36,4584921.719,434600.32899999997,4585122.681,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174131,"Punt de Recollida d'Arbres a la Rambla Prim-Llull-Pallars","#","Rbla","Prim",41,41,70,"el Besòs i el Maresme",10,"Sant Martí",8019,19,"BARCELONA",41.413179,2.216368,434508.36,4584921.719,434600.32899999997,4585122.681,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174132,"Punt de Recollida d'Arbres a la Rambla Prim-Rambla Guipúscua","#","Rbla","Prim",190,190,73,"la Verneda i la Pau",10,"Sant Martí",8020,19,"BARCELONA",41.421955,2.20582,433635.75299999997,4585904.105,433727.714,4586105.076,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174132,"Punt de Recollida d'Arbres a la Rambla Prim-Rambla Guipúscua","#","Rbla","Prim",190,190,73,"la Verneda i la Pau",10,"Sant Martí",8020,19,"BARCELONA",41.421955,2.20582,433635.75299999997,4585904.105,433727.714,4586105.076,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174134,"Punt de Recollida d'Arbres a la Rambla Prim-Santander","#","Rbla","Prim",264,264,73,"la Verneda i la Pau",10,"Sant Martí",8020,19,"BARCELONA",41.426507,2.199805,433137.80600000004,4586414.1,433229.76200000005,4586615.076,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174134,"Punt de Recollida d'Arbres a la Rambla Prim-Santander","#","Rbla","Prim",264,264,73,"la Verneda i la Pau",10,"Sant Martí",8020,19,"BARCELONA",41.426507,2.199805,433137.80600000004,4586414.1,433229.76200000005,4586615.076,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174141,"Punt de Recollida d'Arbres a la Plaça de La Verneda","#","C","Puigcerdà",298,298,73,"la Verneda i la Pau",10,"Sant Martí",8020,19,"BARCELONA",41.424526,2.199997,433151.797,4586193.975,433243.75299999997,4586394.949,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174141,"Punt de Recollida d'Arbres a la Plaça de La Verneda","#","C","Puigcerdà",298,298,73,"la Verneda i la Pau",10,"Sant Martí",8020,19,"BARCELONA",41.424526,2.199997,433151.797,4586193.975,433243.75299999997,4586394.949,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174143,"Punt de Recollida d'Arbres a l'Avinguda Icària-Centre de la Vila","#","Av","Icària",170,170,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.391262,2.197391,432899.783,4582503.05,432991.73799999995,4582703.989,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174143,"Punt de Recollida d'Arbres a l'Avinguda Icària-Centre de la Vila","#","Av","Icària",170,170,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.391262,2.197391,432899.783,4582503.05,432991.73799999995,4582703.989,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174145,"Punt de Recollida d'Arbres a l'Avinguda Icària-Àvila","#","Av","Icària",197,197,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.393547999999996,2.199396,433069.75899999996,4582755.366,433161.716,4582956.308,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174145,"Punt de Recollida d'Arbres a l'Avinguda Icària-Àvila","#","Av","Icària",197,197,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.393547999999996,2.199396,433069.75899999996,4582755.366,433161.716,4582956.308,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174155,"Punt de Recollida d'Arbres als Jardins Josep Trueta","#","C","Llull",251,251,68,"el Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.403791999999996,2.205639,433602.133,4583887.7639999995,433694.094,4584088.716,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174155,"Punt de Recollida d'Arbres als Jardins Josep Trueta","#","C","Llull",251,251,68,"el Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.403791999999996,2.205639,433602.133,4583887.7639999995,433694.094,4584088.716,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174159,"Punt de Recollida d'Arbres als Jardins Mercè Plantada","#","C","Àlaba",49,49,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.395308,2.195359,432734.13,4582953.81,432826.083,4583154.754,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174159,"Punt de Recollida d'Arbres als Jardins Mercè Plantada","#","C","Àlaba",49,49,67,"la Vila Olímpica del Poblenou",10,"Sant Martí",8005,19,"BARCELONA",41.395308,2.195359,432734.13,4582953.81,432826.083,4583154.754,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174166,"Punt de Recollida d'Arbres a la Plaça Doctor Serrat","#","Pl","Doctor Serrat",1,1,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",8026,19,"BARCELONA",41.411183,2.1865330000000003,432012.80299999996,4584723.158,432104.749,4584924.118,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174166,"Punt de Recollida d'Arbres a la Plaça Doctor Serrat","#","Pl","Doctor Serrat",1,1,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",8026,19,"BARCELONA",41.411183,2.1865330000000003,432012.80299999996,4584723.158,432104.749,4584924.118,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174169,"Punt de Recollida d'Arbres a la Plaça Mare Nazària March","#","C","Lluís Dalmau",5,5,70,"el Besòs i el Maresme",10,"Sant Martí",8019,19,"BARCELONA",41.418138,2.210867,434053.601,4585476.49,434145.566,4585677.4569999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174170,"Punt de Recollida d'Arbres a la Plaça dels Porxos","#","Pl","Porxos",1,1,72,"Sant Martí de Provençals",10,"Sant Martí",8020,19,"BARCELONA",41.414497,2.1999009999999997,433133.479,4585080.698,433225.435,4585281.661,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174170,"Punt de Recollida d'Arbres a la Plaça dels Porxos","#","Pl","Porxos",1,1,72,"Sant Martí de Provençals",10,"Sant Martí",8020,19,"BARCELONA",41.414497,2.1999009999999997,433133.479,4585080.698,433225.435,4585281.661,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174174,"Punt de Recollida d'Arbres al Passeig Taulat-Selva de Mar","#","Pg","Taulat",238,238,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",8019,19,"BARCELONA",41.404804999999996,2.2132400000000003,434238.48799999995,4583994.425,434330.455,4584195.379,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174174,"Punt de Recollida d'Arbres al Passeig Taulat-Selva de Mar","#","Pg","Taulat",238,238,69,"Diagonal Mar i el Front Marítim del Poblenou",10,"Sant Martí",8019,19,"BARCELONA",41.404804999999996,2.2132400000000003,434238.48799999995,4583994.425,434330.455,4584195.379,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174198,"Punt de Recollida d'Arbres a l'Avinguda Josep Tarradellas-Calabria","#","Av","Josep Tarradellas",114,114,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,19,"BARCELONA",41.389633,2.143752,428413.63,4582365.15,428505.544,4582566.087,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174198,"Punt de Recollida d'Arbres a l'Avinguda Josep Tarradellas-Calabria","#","Av","Josep Tarradellas",114,114,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8029,19,"BARCELONA",41.389633,2.143752,428413.63,4582365.15,428505.544,4582566.087,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174201,"Punt de Recollida d'Arbres a Rambla Brasil - Sants","#","Rbla","Brasil",4,4,18,"Sants",3,"Sants-Montjuïc",8028,19,"BARCELONA",41.375861,2.130719,427308.672,4580847.126,427400.576,4581048.048,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174201,"Punt de Recollida d'Arbres a Rambla Brasil - Sants","#","Rbla","Brasil",4,4,18,"Sants",3,"Sants-Montjuïc",8028,19,"BARCELONA",41.375861,2.130719,427308.672,4580847.126,427400.576,4581048.048,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174203,"Punt de Recollida d'Arbres a Rambla Badal - Constitució","#","Rbla","Badal",76,76,16,"la Bordeta",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.368824,2.133342,427520.22,4580063.603,427612.126,4580264.518,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174203,"Punt de Recollida d'Arbres a Rambla Badal - Constitució","#","Rbla","Badal",76,76,16,"la Bordeta",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.368824,2.133342,427520.22,4580063.603,427612.126,4580264.518,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174206,"Punts de Recollida d'Arbres a la Plaça John Lennon","#","Pl","John Lennon",1,1,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.40286,2.161542,429915.20399999997,4583819.071,430007.131,4584020.022,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174206,"Punts de Recollida d'Arbres a la Plaça John Lennon","#","Pl","John Lennon",1,1,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.40286,2.161542,429915.20399999997,4583819.071,430007.131,4584020.022,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174207,"Punt de Recollida d'Arbres al Passeig Maragall-Segle XX","#","Pg","Maragall",171,171,35,"el Guinardó",7,"Horta-Guinardó",8041,19,"BARCELONA",41.422740999999995,2.1784619999999997,431350.47,4586012.669,431442.41,4586213.64,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174207,"Punt de Recollida d'Arbres al Passeig Maragall-Segle XX","#","Pg","Maragall",171,171,35,"el Guinardó",7,"Horta-Guinardó",8041,19,"BARCELONA",41.422740999999995,2.1784619999999997,431350.47,4586012.669,431442.41,4586213.64,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174210,"Punt Recollida d'Arbres al Passeig Maragall","#","Pg","Maragall",301,305,36,"la Font d'en Fargues",7,"Horta-Guinardó",8032,19,"BARCELONA",41.426949,2.17048,430687.948,4586486.198,430779.88200000004,4586687.174,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174210,"Punt Recollida d'Arbres al Passeig Maragall","#","Pg","Maragall",301,305,36,"la Font d'en Fargues",7,"Horta-Guinardó",8032,19,"BARCELONA",41.426949,2.17048,430687.948,4586486.198,430779.88200000004,4586687.174,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174213,"Punt de Recollida d'Arbres a La Rambla *davant de la Pompeu Fabra","#","C","Rambla",30,30,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.378599,2.176096,431106.154,4581113.978999999,431198.093,4581314.905,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174213,"Punt de Recollida d'Arbres a La Rambla *davant de la Pompeu Fabra","#","C","Rambla",30,30,2,"el Barri Gòtic",1,"Ciutat Vella",8002,19,"BARCELONA",41.378599,2.176096,431106.154,4581113.978999999,431198.093,4581314.905,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174215,"Punt de Recollida d'Arbres a la Plaça la Maquinista","#","C","Ginebra",46,46,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.382215,2.191221,432374.58200000005,4581503.493,432466.533,4581704.423,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174215,"Punt de Recollida d'Arbres a la Plaça la Maquinista","#","C","Ginebra",46,46,3,"la Barceloneta",1,"Ciutat Vella",8003,19,"BARCELONA",41.382215,2.191221,432374.58200000005,4581503.493,432466.533,4581704.423,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174216,"Punt de Recollida d'Arbres a la Plaça Roja","#","Av","Rasos de Peguera",27,27,55,"Ciutat Meridiana",8,"Nou Barris",8033,19,"BARCELONA",41.461166999999996,2.17797,431349.821,4590279.0819999995,431441.76,4590480.093,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174216,"Punt de Recollida d'Arbres a la Plaça Roja","#","Av","Rasos de Peguera",27,27,55,"Ciutat Meridiana",8,"Nou Barris",8033,19,"BARCELONA",41.461166999999996,2.17797,431349.821,4590279.0819999995,431441.76,4590480.093,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174223,"Punt de Recollida d'Arbres al Parc de l'Estació del Nord - Almogàvers - Wellington","#","C","Almogàvers",59,59,5,"el Fort Pienc",2,"Eixample",8018,19,"BARCELONA",41.393217,2.184607,431833.05299999996,4582730.058,431924.99799999996,4582930.999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174223,"Punt de Recollida d'Arbres al Parc de l'Estació del Nord - Almogàvers - Wellington","#","C","Almogàvers",59,59,5,"el Fort Pienc",2,"Eixample",8018,19,"BARCELONA",41.393217,2.184607,431833.05299999996,4582730.058,431924.99799999996,4582930.999,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174225,"Punt de Recollida d'Arbres a Placeta Diagonal-Diputació-Padilla","#","Av","Diagonal",231,231,5,"el Fort Pienc",2,"Eixample",8013,19,"BARCELONA",41.402195,2.183011,431709.05299999996,4583728.084,431800.99700000003,4583929.034,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174225,"Punt de Recollida d'Arbres a Placeta Diagonal-Diputació-Padilla","#","Av","Diagonal",231,231,5,"el Fort Pienc",2,"Eixample",8013,19,"BARCELONA",41.402195,2.183011,431709.05299999996,4583728.084,431800.99700000003,4583929.034,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174226,"Punt de Recollida d'Arbres al Passeig de Sant Joan-Avinguda Diagonal (costat muntanya)","#","Pg","Sant Joan",102,102,7,"la Dreta de Eixample",2,"Eixample",8037,19,"BARCELONA",41.399743,2.1696169999999997,430586.841,4583466.524,430678.774,4583667.472,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174226,"Punt de Recollida d'Arbres al Passeig de Sant Joan-Avinguda Diagonal (costat muntanya)","#","Pg","Sant Joan",102,102,7,"la Dreta de Eixample",2,"Eixample",8037,19,"BARCELONA",41.399743,2.1696169999999997,430586.841,4583466.524,430678.774,4583667.472,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174232,"Punt de Recollida d'Arbres als Jardins del Doctor Duran i Reynals","#","C","Casanova",145,145,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8036,19,"BARCELONA",41.390062,2.152979,429185.531,4582405.171,429277.45200000005,4582606.108,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174232,"Punt de Recollida d'Arbres als Jardins del Doctor Duran i Reynals","#","C","Casanova",145,145,8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8036,19,"BARCELONA",41.390062,2.152979,429185.531,4582405.171,429277.45200000005,4582606.108,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174234,"Punt de Recollida d'Arbres als Jardins de Sebastià Gasch","#","C","Rocafort",87,87,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.37915,2.1533700000000002,429206.409,4581193.44,429298.33,4581394.366,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174234,"Punt de Recollida d'Arbres als Jardins de Sebastià Gasch","#","C","Rocafort",87,87,9,"la Nova Esquerra de l'Eixample",2,"Eixample",8015,19,"BARCELONA",41.37915,2.1533700000000002,429206.409,4581193.44,429298.33,4581394.366,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174235,"Punt de Recollida d'Arbres al Passeig de Sant Joan-Gran Via Corts Catalanes","#","Pg","Sant Joan",60,60,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.396474,2.1739490000000004,430945.481,4583100.142,431037.41799999995,4583301.086,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174235,"Punt de Recollida d'Arbres al Passeig de Sant Joan-Gran Via Corts Catalanes","#","Pg","Sant Joan",60,60,7,"la Dreta de Eixample",2,"Eixample",8009,19,"BARCELONA",41.396474,2.1739490000000004,430945.481,4583100.142,431037.41799999995,4583301.086,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174238,"Punt de Recollida d'Arbres a la Plaça Revolució de Setembre de 1868","#","Pl","Revolució de Setembre 1868",2,2,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.4027,2.15841,429653.224,4583803.813,429745.149,4584004.7639999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174238,"Punt de Recollida d'Arbres a la Plaça Revolució de Setembre de 1868","#","Pl","Revolució de Setembre 1868",2,2,31,"la Vila de Gràcia",6,"Gràcia",8012,19,"BARCELONA",41.4027,2.15841,429653.224,4583803.813,429745.149,4584004.7639999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174240,"Punt de Recollida d'Arbres a la Plaça Teresa Claramunt - Ferrocarils Catalans","#","Pl","Teresa Claramunt",9999,9999,13,"la Marina de Port",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.36319,2.139786,428052.93200000003,4579432.7530000005,428144.843,4579633.663,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174240,"Punt de Recollida d'Arbres a la Plaça Teresa Claramunt - Ferrocarils Catalans","#","Pl","Teresa Claramunt",9999,9999,13,"la Marina de Port",3,"Sants-Montjuïc",8038,19,"BARCELONA",41.36319,2.139786,428052.93200000003,4579432.7530000005,428144.843,4579633.663,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174243,"Punt de Recollida d'Arbres a la Plaça de Joan Corrades","#","Pl","Joan Corrades",1,1,15,"Hostafrancs",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.373028999999995,2.1445279999999998,428460.273,4580521.216,428552.18799999997,4580722.136,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174243,"Punt de Recollida d'Arbres a la Plaça de Joan Corrades","#","Pl","Joan Corrades",1,1,15,"Hostafrancs",3,"Sants-Montjuïc",8014,19,"BARCELONA",41.373028999999995,2.1445279999999998,428460.273,4580521.216,428552.18799999997,4580722.136,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174245,"Punt de Recollida d'Arbres a la Plaça del Centre","#","Pl","Centre",17,17,19,"les Corts",4,"Les Corts",8014,19,"BARCELONA",41.382337,2.135956,427753.769,4581561.653,427845.677,4581762.5819999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174245,"Punt de Recollida d'Arbres a la Plaça del Centre","#","Pl","Centre",17,17,19,"les Corts",4,"Les Corts",8014,19,"BARCELONA",41.382337,2.135956,427753.769,4581561.653,427845.677,4581762.5819999995,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174250,"Punt de Recollida d'Arbres als Jardins de Ca n'Altamira","#","C","Maó",9,9,25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",8022,19,"BARCELONA",41.403659999999995,2.1316490000000003,427417.339,4583932.45,427509.24299999996,4584133.401000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174250,"Punt de Recollida d'Arbres als Jardins de Ca n'Altamira","#","C","Maó",9,9,25,"Sant Gervasi - la Bonanova",5,"Sarrià-Sant Gervasi",8022,19,"BARCELONA",41.403659999999995,2.1316490000000003,427417.339,4583932.45,427509.24299999996,4584133.401000001,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174251,"Punt de Recollida d'Arbres a la Plaça de Can Fabra","#","Pl","Can Fabra",1,1,60,"Sant Andreu",9,"Sant Andreu",8038,19,"BARCELONA",41.4349,2.190636,432380.36,4587353.026000001,432472.309,4587554.01,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174251,"Punt de Recollida d'Arbres a la Plaça de Can Fabra","#","Pl","Can Fabra",1,1,60,"Sant Andreu",9,"Sant Andreu",8038,19,"BARCELONA",41.4349,2.190636,432380.36,4587353.026000001,432472.309,4587554.01,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174255,"Punt de Recollida d'Arbres a la Plaça General Moragues","#","C","Felip II",42,42,61,"la Sagrera",9,"Sant Andreu",8027,19,"BARCELONA",41.418548,2.189669,432282.578,4585538.32,432374.527,4585739.287,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174255,"Punt de Recollida d'Arbres a la Plaça General Moragues","#","C","Felip II",42,42,61,"la Sagrera",9,"Sant Andreu",8027,19,"BARCELONA",41.418548,2.189669,432282.578,4585538.32,432374.527,4585739.287,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174262,"Punt de Recollida d'Arbres als Jardins de Can Miralletes","#","C","Indústria",257,257,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",8041,19,"BARCELONA",41.414078,2.1799169999999997,431462.907,4585049.777,431554.848,4585250.74,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174262,"Punt de Recollida d'Arbres als Jardins de Can Miralletes","#","C","Indústria",257,257,64,"el Camp de l'Arpa del Clot",10,"Sant Martí",8041,19,"BARCELONA",41.414078,2.1799169999999997,431462.907,4585049.777,431554.848,4585250.74,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174662,"Punt de Recollida d'Arbres Parc de Cervantes - Roserar","#","Av","Esplugues",20,20,21,"Pedralbes",4,"Les Corts",8034,19,"BARCELONA",41.384865000000005,2.104489,425125.51700000005,4581869.047,425217.401,4582069.978,"","","","07/01","17/01",0,"00:00:00","23:59:00","","","Recollida d'arbres","Planol",""
99400174662,"Punt de Recollida d'Arbres Parc de Cervantes - Roserar","#","Av","Esplugues",20,20,21,"Pedralbes",4,"Les Corts",8034,19,"BARCELONA",41.384865000000005,2.104489,425125.51700000005,4581869.047,425217.401,4582069.978,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
99400174664,"Punt de Recollida d'Arbres a Gelabert","#","C","Gelabert",1,1,19,"les Corts",4,"Les Corts",8029,19,"BARCELONA",41.38725,2.141797,428247.53799999994,4582102.2069999995,428339.45,4582303.141,"","","","07/01","17/01",0,"00:00:00","23:59:00","","Punt de recollida d'arbres de Nadal","Medi ambient","Medi ambient",""
