"id","name","institution_id","institution_name","created","modified","addresses_roadtype_id","addresses_roadtype_name","addresses_road_id","addresses_road_name","addresses_start_street_number","addresses_end_street_number","addresses_neighborhood_id","addresses_neighborhood_name","addresses_district_id","addresses_district_name","addresses_zip_code","addresses_main_address","addresses_type","values_id","values_attribute_id","values_category","values_attribute_name","values_attribute_type","values_value","values_outstanding","values_description","secondary_filters_id","secondary_filters_name","secondary_filters_fullpath","secondary_filters_tree","secondary_filters_asia_id","geo_epgs_25831_x","geo_epgs_25831_y","geo_epgs_4326_x","geo_epgs_4326_y"
99400601044,"Zona de Càrrega i Descàrrega * C Mont-ros, 1","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",219802,"C Mont-ros",1,"",18,"Sants",3,"Sants-Montjuïc",8014,True,"","","","","","","","","","","","","","",427762.36343547545,4580607.590706777,41.373744939066725,2.13617253623054
99400601045,"Zona de Càrrega i Descàrrega * Av República Argentina, 251","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",279600,"Av República Argentina",251,"",27,"el Putxet i el Farró",5,"Sarrià-Sant Gervasi",8023,True,"","","","","","","","","","","","","","",428063.84257496265,4584951.836389218,41.412898843260564,2.1392612599098837
99400601047,"Zona de Càrrega i Descàrrega * C Ample, 27","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",144204,"C Ample",27,"",2,"el Barri Gòtic",1,"Ciutat Vella",8002,True,"","","","","","","","","","","","","","",431414.2037828782,4581289.8078080565,41.380208983373905,2.179760134880567
99400601052,"Zona de Càrrega i Descàrrega * C Consell de Cent, 30","","","2018-07-10T16:09:00+02:00","2018-07-10T16:09:00+02:00","","",89004,"C Consell de Cent",30,"",15,"Hostafrancs",3,"Sants-Montjuïc",8014,True,"","","","","","","","","","","","","","",428545.4927597306,4580890.04611592,41.37635882748512,2.1455030034160467
99400602732,"Zona de Càrrega i Descàrrega * Av Diagonal, 628","","","2018-07-10T16:09:13+02:00","2018-07-10T16:09:13+02:00","","",144601,"Av Diagonal",628,"",26,"Sant Gervasi - Galvany",5,"Sarrià-Sant Gervasi",8017,True,"","","","","","","","","","","","","","",427991.10878670774,4582589.858409856,41.39161896833116,2.138672039984216
99400602242,"Zona de Càrrega i Descàrrega * Pl Rovira i Trias, 9999","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",290206,"Pl Rovira i Trias",9999,"",31,"la Vila de Gràcia",6,"Gràcia",8024,True,"","","","","","","","","","","","","","",429668.26611910586,4584348.255611732,41.40760462618623,2.158526837096618
99400602735,"Zona de Càrrega i Descàrrega * C Sant Salvador, 1","","","2018-07-10T16:09:13+02:00","2018-07-10T16:09:13+02:00","","",310802,"C Sant Salvador",1,"",31,"la Vila de Gràcia",6,"Gràcia",8012,True,"","","","","","","","","","","","","","",429182.36986192275,4584239.098574773,41.40657883069497,2.152726787411291
99400602246,"Zona de Càrrega i Descàrrega * C Pau Alsina, 63","","","2018-07-10T16:09:09+02:00","2019-03-20T09:42:41+01:00","","",321605,"C Secretari Coloma",63,"",32,"el Camp d'en Grassot i Gràcia Nova",6,"Gràcia",8024,True,"","","","","","","","","","","","","","",430038.91147708346,4584548.7747333525,41.40944297282545,2.162937729084192
99400602744,"Zona de Càrrega i Descàrrega * C Galileu, 115","","","2018-07-10T16:09:13+02:00","2018-07-10T16:09:13+02:00","","",138802,"C Galileu",115,"",18,"Sants",3,"Sants-Montjuïc",8028,True,"","","","","","","","","","","","","","",427632.7135697637,4581195.725937982,41.37903040116213,2.134552117144462
99400602247,"Zona de Càrrega i Descàrrega * C València, 215","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",350308,"C València",215,"",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8007,True,"","","","","","","","","","","","","","",429814.1240927284,4582476.101903069,41.39075555384082,2.160488782472742
99400602745,"Zona de Càrrega i Descàrrega * Pl Doctor Letamendi, 7","","","2018-07-10T16:09:13+02:00","2018-07-10T16:09:13+02:00","","",102805,"Pl Doctor Letamendi",7,"",8,"l'Antiga Esquerra de l'Eixample",2,"Eixample",8007,True,"","","","","","","","","","","","","","",429835.3099364079,4582238.288227857,41.388615495546865,2.1607697128068226
99400602229,"Zona de Càrrega i Descàrrega * C Comerç, 62","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",85400,"C Comerç",62,"",4,"Sant Pere, Santa Caterina i la Ribera",1,"Ciutat Vella",8003,True,"","","","","","","","","","","","","","",431793.7759894476,4581797.343931453,41.384812486924226,2.1842419909699604
99400602230,"Zona de Càrrega i Descàrrega * C Llacuna, 92","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",183603,"C Llacuna",92,"",68,"el Poblenou",10,"Sant Martí",8018,True,"","","","","","","","","","","","","","",432871.83711496776,4583773.462868187,41.40270154535586,2.196915517072056
99400602233,"Zona de Càrrega i Descàrrega * Av Miramar, 9998","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",213307,"Av Miramar",9998,"",11,"el Poble-sec",3,"Sants-Montjuïc",8038,True,"","","","","","","","","","","","","","",430069.5791123608,4580058.842549554,41.36900632004279,2.163822962688668
99400602238,"Zona de Càrrega i Descàrrega * C Major de Sarrià, 185","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",206505,"C Major de Sarrià",185,"",23,"Sarrià",5,"Sarrià-Sant Gervasi",8017,True,"","","","","","","","","","","","","","",426234.37957345205,4583897.335277495,41.40323561769021,2.1175021567815606
99400602240,"Zona de Càrrega i Descàrrega * C Verdi, 217","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",356803,"C Verdi",217,"",30,"la Salut",6,"Gràcia",8024,True,"","","","","","","","","","","","","","",429114.7354622957,4584507.990938599,41.40899467824629,2.151886188182286
99400602250,"Zona de Càrrega i Descàrrega * C Llull, 198","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",186703,"C Llull",198,"",68,"el Poblenou",10,"Sant Martí",8005,True,"","","","","","","","","","","","","","",433343.5965642235,4583608.536570068,41.40125534951261,2.2025770219934246
99400602252,"Zona de Càrrega i Descàrrega * C Antilles, 11","","","2018-07-10T16:09:09+02:00","2018-07-10T16:09:09+02:00","","",17604,"C Antilles",11,"",61,"la Sagrera",9,"Sant Andreu",8027,True,"","","","","","","","","","","","","","",432178.0753462005,4586300.020097751,41.425399222475065,2.1883332868063325
99400601440,"Zona de Càrrega i Descàrrega * C Felanitx, 6","","","2018-07-10T16:09:03+02:00","2018-07-10T16:09:03+02:00","","",121300,"C Felanitx",6,"",45,"Porta",8,"Nou Barris",8016,True,"","","","","","","","","","","","","","",430892.39959477156,4587434.143787006,41.43550427490222,2.17281868013006
99400602706,"Zona de Càrrega i Descàrrega * C Mallorca, 347","","","2018-07-10T16:09:13+02:00","2018-07-10T16:09:13+02:00","","",191204,"C Mallorca",347,"",7,"la Dreta de Eixample",2,"Eixample",8013,True,"","","","","","","","","","","","","","",430674.6875160231,4583508.245011724,41.400126363637455,2.1706629983528507
99400601441,"Zona de Càrrega i Descàrrega * C Pere IV, 161","","","2018-07-10T16:09:03+02:00","2018-07-10T16:09:03+02:00","","",249304,"C Pere IV",161,"",68,"el Poblenou",10,"Sant Martí",8018,True,"","","","","","","","","","","","","","",432957.6752699993,4583828.699346493,41.40320620750188,2.1979362233057587
99400602712,"Zona de Càrrega i Descàrrega * C Gran de Sant Andreu, 135","","","2018-07-10T16:09:13+02:00","2018-07-10T16:09:13+02:00","","",296202,"C Gran de Sant Andreu",135,"",60,"Sant Andreu",9,"Sant Andreu",8030,True,"","","","","","","","","","","","","","",432272.0062953866,4586990.7293859925,41.43162813311553,2.189379926844341
99400602714,"Zona de Càrrega i Descàrrega * C Jorba, 11","","","2018-07-10T16:09:13+02:00","2018-07-10T16:09:13+02:00","","",168406,"C Jorba",11,"",60,"Sant Andreu",9,"Sant Andreu",8030,True,"","","","","","","","","","","","","","",432043.52742184704,4587442.400939679,41.43567688086568,2.1865947968199073
