"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_censal","Tipologia_parc","Nombre_vehicles"
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","78","Motos",197
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","78","Ciclomotors",60
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","78","Furgonetes",32
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","78","Camions",6
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","78","Altres vehicles",7
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","79","Turismes",309
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","79","Motos",208
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","79","Ciclomotors",23
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","79","Furgonetes",20
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","79","Camions",1
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","79","Altres vehicles",12
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","80","Turismes",339
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","80","Motos",144
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","80","Ciclomotors",42
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","80","Furgonetes",26
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","80","Camions",7
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","80","Altres vehicles",6
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","81","Turismes",364
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","81","Motos",172
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","81","Ciclomotors",30
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","81","Furgonetes",14
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","81","Camions",6
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","81","Altres vehicles",6
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","82","Turismes",504
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","82","Motos",237
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","82","Ciclomotors",41
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","82","Furgonetes",35
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","82","Camions",6
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","82","Altres vehicles",2
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","83","Turismes",526
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","83","Motos",261
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","83","Ciclomotors",48
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","83","Furgonetes",27
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","83","Camions",5
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","83","Altres vehicles",15
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","84","Turismes",395
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","84","Motos",245
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","84","Ciclomotors",41
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","84","Furgonetes",30
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","84","Camions",2
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","84","Altres vehicles",7
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","85","Turismes",386
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","85","Motos",203
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","85","Ciclomotors",49
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","85","Furgonetes",16
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","85","Camions",2
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","85","Altres vehicles",8
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","86","Turismes",372
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","86","Motos",173
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","86","Ciclomotors",31
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","86","Furgonetes",18
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","86","Camions",13
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","86","Altres vehicles",5
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Turismes",662
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Motos",342
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Ciclomotors",58
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Furgonetes",24
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Camions",4
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","87","Altres vehicles",11
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Turismes",385
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Motos",189
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Ciclomotors",37
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Furgonetes",15
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Camions",7
2019,"6","Gràcia","32","el Camp d'en Grassot i Gràcia Nova","88","Altres vehicles",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Turismes",476
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Motos",236
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Ciclomotors",36
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Furgonetes",23
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Camions",6
2019,"7","Horta-Guinardó","33","el Baix Guinardó","1","Altres vehicles",11
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Turismes",271
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Motos",157
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Ciclomotors",21
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Furgonetes",24
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Camions",3
2019,"7","Horta-Guinardó","33","el Baix Guinardó","2","Altres vehicles",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Turismes",361
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Motos",168
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Ciclomotors",48
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Furgonetes",21
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Camions",6
2019,"7","Horta-Guinardó","33","el Baix Guinardó","3","Altres vehicles",11
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Turismes",407
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Motos",180
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Ciclomotors",41
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Furgonetes",18
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Camions",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","4","Altres vehicles",4
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Turismes",367
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Motos",149
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Ciclomotors",43
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Furgonetes",25
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Camions",2
2019,"7","Horta-Guinardó","33","el Baix Guinardó","5","Altres vehicles",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Turismes",324
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Motos",138
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Ciclomotors",37
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Furgonetes",32
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Camions",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","6","Altres vehicles",6
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Turismes",307
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Motos",140
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Ciclomotors",24
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Furgonetes",17
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Camions",7
2019,"7","Horta-Guinardó","33","el Baix Guinardó","7","Altres vehicles",6
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Turismes",456
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Motos",221
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Ciclomotors",36
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Furgonetes",32
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Camions",10
2019,"7","Horta-Guinardó","33","el Baix Guinardó","8","Altres vehicles",9
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Turismes",288
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Motos",151
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Ciclomotors",30
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Furgonetes",29
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Camions",8
2019,"7","Horta-Guinardó","33","el Baix Guinardó","9","Altres vehicles",7
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Turismes",353
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Motos",160
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Ciclomotors",46
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Furgonetes",34
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Camions",10
2019,"7","Horta-Guinardó","33","el Baix Guinardó","10","Altres vehicles",8
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Turismes",302
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Motos",124
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Ciclomotors",23
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Furgonetes",23
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Camions",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","11","Altres vehicles",3
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Turismes",432
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Motos",197
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Ciclomotors",49
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Furgonetes",20
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Camions",4
2019,"7","Horta-Guinardó","33","el Baix Guinardó","12","Altres vehicles",12
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Turismes",405
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Motos",193
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Ciclomotors",33
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Furgonetes",23
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Camions",7
2019,"7","Horta-Guinardó","33","el Baix Guinardó","13","Altres vehicles",10
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Turismes",215
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Motos",120
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Ciclomotors",26
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Furgonetes",16
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Camions",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","14","Altres vehicles",3
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Turismes",451
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Motos",197
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Ciclomotors",41
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Furgonetes",43
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Camions",14
2019,"7","Horta-Guinardó","33","el Baix Guinardó","15","Altres vehicles",14
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Turismes",477
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Motos",231
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Ciclomotors",42
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Furgonetes",28
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Camions",4
2019,"7","Horta-Guinardó","33","el Baix Guinardó","16","Altres vehicles",9
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Turismes",401
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Motos",212
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Ciclomotors",51
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Furgonetes",28
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Camions",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","17","Altres vehicles",5
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Turismes",384
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Motos",198
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Ciclomotors",51
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Furgonetes",39
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Camions",11
2019,"7","Horta-Guinardó","33","el Baix Guinardó","18","Altres vehicles",12
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Turismes",452
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Motos",236
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Ciclomotors",46
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Furgonetes",23
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Camions",10
2019,"7","Horta-Guinardó","33","el Baix Guinardó","19","Altres vehicles",7
2019,"7","Horta-Guinardó","34","Can Baró","20","Turismes",466
2019,"7","Horta-Guinardó","34","Can Baró","20","Motos",244
2019,"7","Horta-Guinardó","34","Can Baró","20","Ciclomotors",59
2019,"7","Horta-Guinardó","34","Can Baró","20","Furgonetes",34
2019,"7","Horta-Guinardó","34","Can Baró","20","Camions",25
2019,"7","Horta-Guinardó","34","Can Baró","20","Altres vehicles",12
2019,"7","Horta-Guinardó","34","Can Baró","21","Turismes",406
2019,"7","Horta-Guinardó","34","Can Baró","21","Motos",187
2019,"7","Horta-Guinardó","34","Can Baró","21","Ciclomotors",41
2019,"7","Horta-Guinardó","34","Can Baró","21","Furgonetes",49
2019,"7","Horta-Guinardó","34","Can Baró","21","Camions",5
2019,"7","Horta-Guinardó","34","Can Baró","21","Altres vehicles",9
2019,"7","Horta-Guinardó","34","Can Baró","22","Turismes",317
2019,"7","Horta-Guinardó","34","Can Baró","22","Motos",208
2019,"7","Horta-Guinardó","34","Can Baró","22","Ciclomotors",71
2019,"7","Horta-Guinardó","34","Can Baró","22","Furgonetes",15
2019,"7","Horta-Guinardó","34","Can Baró","22","Camions",4
2019,"7","Horta-Guinardó","34","Can Baró","22","Altres vehicles",6
2019,"7","Horta-Guinardó","34","Can Baró","23","Turismes",403
2019,"7","Horta-Guinardó","34","Can Baró","23","Motos",232
2019,"7","Horta-Guinardó","34","Can Baró","23","Ciclomotors",68
2019,"7","Horta-Guinardó","34","Can Baró","23","Furgonetes",43
2019,"7","Horta-Guinardó","34","Can Baró","23","Camions",2
2019,"7","Horta-Guinardó","34","Can Baró","23","Altres vehicles",9
2019,"7","Horta-Guinardó","34","Can Baró","24","Turismes",420
2019,"7","Horta-Guinardó","34","Can Baró","24","Motos",235
2019,"7","Horta-Guinardó","34","Can Baró","24","Ciclomotors",60
2019,"7","Horta-Guinardó","34","Can Baró","24","Furgonetes",24
2019,"7","Horta-Guinardó","34","Can Baró","24","Camions",8
2019,"7","Horta-Guinardó","34","Can Baró","24","Altres vehicles",10
2019,"7","Horta-Guinardó","34","Can Baró","25","Turismes",386
2019,"7","Horta-Guinardó","34","Can Baró","25","Motos",271
2019,"7","Horta-Guinardó","34","Can Baró","25","Ciclomotors",56
2019,"7","Horta-Guinardó","34","Can Baró","25","Furgonetes",32
2019,"7","Horta-Guinardó","34","Can Baró","25","Camions",10
2019,"7","Horta-Guinardó","34","Can Baró","25","Altres vehicles",10
2019,"7","Horta-Guinardó","34","Can Baró","26","Turismes",363
2019,"7","Horta-Guinardó","34","Can Baró","26","Motos",200
2019,"7","Horta-Guinardó","34","Can Baró","26","Ciclomotors",40
2019,"7","Horta-Guinardó","34","Can Baró","26","Furgonetes",19
2019,"7","Horta-Guinardó","34","Can Baró","26","Camions",4
2019,"7","Horta-Guinardó","34","Can Baró","26","Altres vehicles",7
2019,"7","Horta-Guinardó","35","el Guinardó","27","Turismes",549
2019,"7","Horta-Guinardó","35","el Guinardó","27","Motos",272
2019,"7","Horta-Guinardó","35","el Guinardó","27","Ciclomotors",69
2019,"7","Horta-Guinardó","35","el Guinardó","27","Furgonetes",65
2019,"7","Horta-Guinardó","35","el Guinardó","27","Camions",6
2019,"7","Horta-Guinardó","35","el Guinardó","27","Altres vehicles",11
2019,"7","Horta-Guinardó","35","el Guinardó","28","Turismes",444
2019,"7","Horta-Guinardó","35","el Guinardó","28","Motos",260
2019,"7","Horta-Guinardó","35","el Guinardó","28","Ciclomotors",51
2019,"7","Horta-Guinardó","35","el Guinardó","28","Furgonetes",32
2019,"7","Horta-Guinardó","35","el Guinardó","28","Camions",8
2019,"7","Horta-Guinardó","35","el Guinardó","28","Altres vehicles",8
2019,"7","Horta-Guinardó","35","el Guinardó","29","Turismes",343
2019,"7","Horta-Guinardó","35","el Guinardó","29","Motos",204
2019,"7","Horta-Guinardó","35","el Guinardó","29","Ciclomotors",37
2019,"7","Horta-Guinardó","35","el Guinardó","29","Furgonetes",20
2019,"7","Horta-Guinardó","35","el Guinardó","29","Camions",2
2019,"7","Horta-Guinardó","35","el Guinardó","29","Altres vehicles",10
2019,"7","Horta-Guinardó","35","el Guinardó","30","Turismes",375
2019,"7","Horta-Guinardó","35","el Guinardó","30","Motos",164
2019,"7","Horta-Guinardó","35","el Guinardó","30","Ciclomotors",28
2019,"7","Horta-Guinardó","35","el Guinardó","30","Furgonetes",21
2019,"7","Horta-Guinardó","35","el Guinardó","30","Camions",11
2019,"7","Horta-Guinardó","35","el Guinardó","30","Altres vehicles",13
2019,"7","Horta-Guinardó","35","el Guinardó","31","Turismes",393
2019,"7","Horta-Guinardó","35","el Guinardó","31","Motos",225
2019,"7","Horta-Guinardó","35","el Guinardó","31","Ciclomotors",43
2019,"7","Horta-Guinardó","35","el Guinardó","31","Furgonetes",39
2019,"7","Horta-Guinardó","35","el Guinardó","31","Camions",11
2019,"7","Horta-Guinardó","35","el Guinardó","31","Altres vehicles",23
2019,"7","Horta-Guinardó","35","el Guinardó","32","Turismes",390
2019,"7","Horta-Guinardó","35","el Guinardó","32","Motos",155
2019,"7","Horta-Guinardó","35","el Guinardó","32","Ciclomotors",34
2019,"7","Horta-Guinardó","35","el Guinardó","32","Furgonetes",25
2019,"7","Horta-Guinardó","35","el Guinardó","32","Camions",9
2019,"7","Horta-Guinardó","35","el Guinardó","32","Altres vehicles",13
2019,"7","Horta-Guinardó","35","el Guinardó","33","Turismes",437
2019,"7","Horta-Guinardó","35","el Guinardó","33","Motos",197
2019,"7","Horta-Guinardó","35","el Guinardó","33","Ciclomotors",48
2019,"7","Horta-Guinardó","35","el Guinardó","33","Furgonetes",28
2019,"7","Horta-Guinardó","35","el Guinardó","33","Camions",6
2019,"7","Horta-Guinardó","35","el Guinardó","33","Altres vehicles",7
2019,"7","Horta-Guinardó","35","el Guinardó","34","Turismes",515
2019,"7","Horta-Guinardó","35","el Guinardó","34","Motos",204
2019,"7","Horta-Guinardó","35","el Guinardó","34","Ciclomotors",30
2019,"7","Horta-Guinardó","35","el Guinardó","34","Furgonetes",53
2019,"7","Horta-Guinardó","35","el Guinardó","34","Camions",10
2019,"7","Horta-Guinardó","35","el Guinardó","34","Altres vehicles",12
2019,"7","Horta-Guinardó","35","el Guinardó","35","Turismes",594
2019,"7","Horta-Guinardó","35","el Guinardó","35","Motos",220
2019,"7","Horta-Guinardó","35","el Guinardó","35","Ciclomotors",54
2019,"7","Horta-Guinardó","35","el Guinardó","35","Furgonetes",41
2019,"7","Horta-Guinardó","35","el Guinardó","35","Camions",12
2019,"7","Horta-Guinardó","35","el Guinardó","35","Altres vehicles",11
2019,"7","Horta-Guinardó","35","el Guinardó","36","Turismes",426
2019,"7","Horta-Guinardó","35","el Guinardó","36","Motos",196
2019,"7","Horta-Guinardó","35","el Guinardó","36","Ciclomotors",40
2019,"7","Horta-Guinardó","35","el Guinardó","36","Furgonetes",19
2019,"7","Horta-Guinardó","35","el Guinardó","36","Camions",9
2019,"7","Horta-Guinardó","35","el Guinardó","36","Altres vehicles",11
2019,"7","Horta-Guinardó","35","el Guinardó","37","Turismes",419
2019,"7","Horta-Guinardó","35","el Guinardó","37","Motos",183
2019,"7","Horta-Guinardó","35","el Guinardó","37","Ciclomotors",32
2019,"7","Horta-Guinardó","35","el Guinardó","37","Furgonetes",34
2019,"7","Horta-Guinardó","35","el Guinardó","37","Camions",6
2019,"7","Horta-Guinardó","35","el Guinardó","37","Altres vehicles",34
2019,"7","Horta-Guinardó","35","el Guinardó","38","Turismes",428
2019,"7","Horta-Guinardó","35","el Guinardó","38","Motos",157
2019,"7","Horta-Guinardó","35","el Guinardó","38","Ciclomotors",43
2019,"7","Horta-Guinardó","35","el Guinardó","38","Furgonetes",122
2019,"7","Horta-Guinardó","35","el Guinardó","38","Camions",166
2019,"7","Horta-Guinardó","35","el Guinardó","38","Altres vehicles",70
2019,"7","Horta-Guinardó","35","el Guinardó","39","Turismes",444
2019,"7","Horta-Guinardó","35","el Guinardó","39","Motos",191
2019,"7","Horta-Guinardó","35","el Guinardó","39","Ciclomotors",30
2019,"7","Horta-Guinardó","35","el Guinardó","39","Furgonetes",32
2019,"7","Horta-Guinardó","35","el Guinardó","39","Camions",29
2019,"7","Horta-Guinardó","35","el Guinardó","39","Altres vehicles",15
2019,"7","Horta-Guinardó","35","el Guinardó","40","Turismes",411
2019,"7","Horta-Guinardó","35","el Guinardó","40","Motos",174
2019,"7","Horta-Guinardó","35","el Guinardó","40","Ciclomotors",41
2019,"7","Horta-Guinardó","35","el Guinardó","40","Furgonetes",38
2019,"7","Horta-Guinardó","35","el Guinardó","40","Camions",8
2019,"7","Horta-Guinardó","35","el Guinardó","40","Altres vehicles",5
2019,"7","Horta-Guinardó","35","el Guinardó","41","Turismes",340
2019,"7","Horta-Guinardó","35","el Guinardó","41","Motos",148
2019,"7","Horta-Guinardó","35","el Guinardó","41","Ciclomotors",31
2019,"7","Horta-Guinardó","35","el Guinardó","41","Furgonetes",27
2019,"7","Horta-Guinardó","35","el Guinardó","41","Camions",4
2019,"7","Horta-Guinardó","35","el Guinardó","41","Altres vehicles",2
2019,"7","Horta-Guinardó","35","el Guinardó","42","Turismes",443
2019,"7","Horta-Guinardó","35","el Guinardó","42","Motos",208
2019,"7","Horta-Guinardó","35","el Guinardó","42","Ciclomotors",52
2019,"7","Horta-Guinardó","35","el Guinardó","42","Furgonetes",25
2019,"7","Horta-Guinardó","35","el Guinardó","42","Camions",14
2019,"7","Horta-Guinardó","35","el Guinardó","42","Altres vehicles",13
2019,"7","Horta-Guinardó","35","el Guinardó","43","Turismes",412
2019,"7","Horta-Guinardó","35","el Guinardó","43","Motos",182
2019,"7","Horta-Guinardó","35","el Guinardó","43","Ciclomotors",42
2019,"7","Horta-Guinardó","35","el Guinardó","43","Furgonetes",33
2019,"7","Horta-Guinardó","35","el Guinardó","43","Camions",2
2019,"7","Horta-Guinardó","35","el Guinardó","43","Altres vehicles",6
2019,"7","Horta-Guinardó","35","el Guinardó","44","Turismes",393
2019,"7","Horta-Guinardó","35","el Guinardó","44","Motos",168
2019,"7","Horta-Guinardó","35","el Guinardó","44","Ciclomotors",25
2019,"7","Horta-Guinardó","35","el Guinardó","44","Furgonetes",25
2019,"7","Horta-Guinardó","35","el Guinardó","44","Camions",5
2019,"7","Horta-Guinardó","35","el Guinardó","44","Altres vehicles",7
2019,"7","Horta-Guinardó","35","el Guinardó","45","Turismes",425
2019,"7","Horta-Guinardó","35","el Guinardó","45","Motos",164
2019,"7","Horta-Guinardó","35","el Guinardó","45","Ciclomotors",30
2019,"7","Horta-Guinardó","35","el Guinardó","45","Furgonetes",42
2019,"7","Horta-Guinardó","35","el Guinardó","45","Camions",11
2019,"7","Horta-Guinardó","35","el Guinardó","45","Altres vehicles",7
2019,"7","Horta-Guinardó","35","el Guinardó","46","Turismes",416
2019,"7","Horta-Guinardó","35","el Guinardó","46","Motos",149
2019,"7","Horta-Guinardó","35","el Guinardó","46","Ciclomotors",44
2019,"7","Horta-Guinardó","35","el Guinardó","46","Furgonetes",23
2019,"7","Horta-Guinardó","35","el Guinardó","46","Camions",1
2019,"7","Horta-Guinardó","35","el Guinardó","46","Altres vehicles",8
2019,"7","Horta-Guinardó","35","el Guinardó","47","Turismes",371
2019,"7","Horta-Guinardó","35","el Guinardó","47","Motos",197
2019,"7","Horta-Guinardó","35","el Guinardó","47","Ciclomotors",31
2019,"7","Horta-Guinardó","35","el Guinardó","47","Furgonetes",56
2019,"7","Horta-Guinardó","35","el Guinardó","47","Camions",7
2019,"7","Horta-Guinardó","35","el Guinardó","47","Altres vehicles",5
2019,"7","Horta-Guinardó","35","el Guinardó","48","Turismes",377
2019,"7","Horta-Guinardó","35","el Guinardó","48","Motos",143
2019,"7","Horta-Guinardó","35","el Guinardó","48","Ciclomotors",31
2019,"7","Horta-Guinardó","35","el Guinardó","48","Furgonetes",17
2019,"7","Horta-Guinardó","35","el Guinardó","48","Camions",5
2019,"7","Horta-Guinardó","35","el Guinardó","48","Altres vehicles",8
2019,"7","Horta-Guinardó","35","el Guinardó","49","Turismes",380
2019,"7","Horta-Guinardó","35","el Guinardó","49","Motos",174
2019,"7","Horta-Guinardó","35","el Guinardó","49","Ciclomotors",32
2019,"7","Horta-Guinardó","35","el Guinardó","49","Furgonetes",18
2019,"7","Horta-Guinardó","35","el Guinardó","49","Camions",5
2019,"7","Horta-Guinardó","35","el Guinardó","49","Altres vehicles",5
2019,"7","Horta-Guinardó","35","el Guinardó","50","Turismes",313
2019,"7","Horta-Guinardó","35","el Guinardó","50","Motos",168
2019,"7","Horta-Guinardó","35","el Guinardó","50","Ciclomotors",39
2019,"7","Horta-Guinardó","35","el Guinardó","50","Furgonetes",34
2019,"7","Horta-Guinardó","35","el Guinardó","50","Camions",5
2019,"7","Horta-Guinardó","35","el Guinardó","50","Altres vehicles",6
2019,"7","Horta-Guinardó","35","el Guinardó","51","Turismes",481
2019,"7","Horta-Guinardó","35","el Guinardó","51","Motos",236
2019,"7","Horta-Guinardó","35","el Guinardó","51","Ciclomotors",65
2019,"7","Horta-Guinardó","35","el Guinardó","51","Furgonetes",36
2019,"7","Horta-Guinardó","35","el Guinardó","51","Camions",7
2019,"7","Horta-Guinardó","35","el Guinardó","51","Altres vehicles",8
