"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Cilindrada_motos","Nombre_motos"
2019,"1","Ciutat Vella","1","el Raval","Fins a 75 cc",71
2019,"1","Ciutat Vella","1","el Raval","de 75 a 125 cc",1789
2019,"1","Ciutat Vella","1","el Raval","De 126 a 200 cc",188
2019,"1","Ciutat Vella","1","el Raval","de 201 a 250 oc",192
2019,"1","Ciutat Vella","1","el Raval","de 251 a 300 cc",119
2019,"1","Ciutat Vella","1","el Raval","de 301 a 500 cc",162
2019,"1","Ciutat Vella","1","el Raval","de 501 a 750 cc",313
2019,"1","Ciutat Vella","1","el Raval","De 751 a 1000 cc",109
2019,"1","Ciutat Vella","1","el Raval","Més de 1000 cc",77
2019,"1","Ciutat Vella","1","el Raval","No consta",3
2019,"1","Ciutat Vella","2","el Barri Gòtic","Fins a 75 cc",53
2019,"1","Ciutat Vella","2","el Barri Gòtic","de 75 a 125 cc",2292
2019,"1","Ciutat Vella","2","el Barri Gòtic","De 126 a 200 cc",148
2019,"1","Ciutat Vella","2","el Barri Gòtic","de 201 a 250 oc",372
2019,"1","Ciutat Vella","2","el Barri Gòtic","de 251 a 300 cc",87
2019,"1","Ciutat Vella","2","el Barri Gòtic","de 301 a 500 cc",143
2019,"1","Ciutat Vella","2","el Barri Gòtic","de 501 a 750 cc",343
2019,"1","Ciutat Vella","2","el Barri Gòtic","De 751 a 1000 cc",93
2019,"1","Ciutat Vella","2","el Barri Gòtic","Més de 1000 cc",299
2019,"1","Ciutat Vella","2","el Barri Gòtic","No consta",76
2019,"1","Ciutat Vella","3","la Barceloneta","Fins a 75 cc",34
2019,"1","Ciutat Vella","3","la Barceloneta","de 75 a 125 cc",1038
2019,"1","Ciutat Vella","3","la Barceloneta","De 126 a 200 cc",98
2019,"1","Ciutat Vella","3","la Barceloneta","de 201 a 250 oc",82
2019,"1","Ciutat Vella","3","la Barceloneta","de 251 a 300 cc",66
2019,"1","Ciutat Vella","3","la Barceloneta","de 301 a 500 cc",89
2019,"1","Ciutat Vella","3","la Barceloneta","de 501 a 750 cc",165
2019,"1","Ciutat Vella","3","la Barceloneta","De 751 a 1000 cc",70
2019,"1","Ciutat Vella","3","la Barceloneta","Més de 1000 cc",48
2019,"1","Ciutat Vella","3","la Barceloneta","No consta",151
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Fins a 75 cc",72
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","de 75 a 125 cc",1384
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","De 126 a 200 cc",143
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","de 201 a 250 oc",136
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","de 251 a 300 cc",108
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","de 301 a 500 cc",123
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","de 501 a 750 cc",266
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","De 751 a 1000 cc",105
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","Més de 1000 cc",72
2019,"1","Ciutat Vella","4","Sant Pere, Santa Caterina i la Ribera","No consta",123
2019,"2","Eixample","5","el Fort Pienc","Fins a 75 cc",129
2019,"2","Eixample","5","el Fort Pienc","de 75 a 125 cc",2264
2019,"2","Eixample","5","el Fort Pienc","De 126 a 200 cc",247
2019,"2","Eixample","5","el Fort Pienc","de 201 a 250 oc",274
2019,"2","Eixample","5","el Fort Pienc","de 251 a 300 cc",183
2019,"2","Eixample","5","el Fort Pienc","de 301 a 500 cc",245
2019,"2","Eixample","5","el Fort Pienc","de 501 a 750 cc",390
2019,"2","Eixample","5","el Fort Pienc","De 751 a 1000 cc",178
2019,"2","Eixample","5","el Fort Pienc","Més de 1000 cc",124
2019,"2","Eixample","5","el Fort Pienc","No consta",3
2019,"2","Eixample","6","la Sagrada Família","Fins a 75 cc",141
2019,"2","Eixample","6","la Sagrada Família","de 75 a 125 cc",3672
2019,"2","Eixample","6","la Sagrada Família","De 126 a 200 cc",403
2019,"2","Eixample","6","la Sagrada Família","de 201 a 250 oc",401
2019,"2","Eixample","6","la Sagrada Família","de 251 a 300 cc",304
2019,"2","Eixample","6","la Sagrada Família","de 301 a 500 cc",385
2019,"2","Eixample","6","la Sagrada Família","de 501 a 750 cc",591
2019,"2","Eixample","6","la Sagrada Família","De 751 a 1000 cc",284
2019,"2","Eixample","6","la Sagrada Família","Més de 1000 cc",185
2019,"2","Eixample","6","la Sagrada Família","No consta",81
2019,"2","Eixample","7","la Dreta de l'Eixample","Fins a 75 cc",343
2019,"2","Eixample","7","la Dreta de l'Eixample","de 75 a 125 cc",4340
