"ID_TRAM","UTM_IX","UTM_FX","UTM_IY","UTM_FY","LATITUD_I","LONGITUD_I","LATITUD_F","LONGITUD_F","ID_TARIFA","ID_HORARIO","ID_TARIFA1","ID_HORARIO1","TIPUS_TRAM","ADREÇA","COLOR_RGB","PLACES"
736,428685.274,428697.256,4582316.177,4582315.852,41.389211096139,2.147003266459,41.389209231207,2.147146597723,54,13,52.0,13,"VM","PARIS, 97, C","00FF00",4.0
737,428629.74700000003,428645.19,4582367.325,4582351.842,41.38966682905,2.146333192223,41.389528753537,2.146519700323,54,13,52.0,13,"VM","COMTE BORRELL, 294, C","00FF00",3.0
738,428577.13399999996,428534.886,4582372.501,4582331.13,41.389708776307,2.145703377723,41.389332422013,2.145203009657,46,82,"",82,"AZL","LONDRES, 36, C","0000FF",9.0
738,428577.13399999996,428537.549,4582372.501,4582333.462,41.389708776307,2.145703377723,41.389353661417,2.145234581496,46,82,"",82,"AZL","LONDRES, 36, C","0000FF",9.0
741,428459.29299999995,428452.81299999997,4582257.188999999,4582250.903,41.388659763748,2.1443077216460003,41.388602573482,2.14423097024,46,82,"",82,"AZL","LONDRES, 22, C","0000FF",3.0
741,428459.52200000006,428453.35299999994,4582257.526000001,4582251.541,41.388662819256,2.144310420442,41.388608367565,2.144237352703,46,82,"",82,"AZL","LONDRES, 22, C","0000FF",3.0
741,428484.161,428466.705,4582281.313,4582264.3780000005,41.3888792443,2.144602268201,41.388725169581,2.144395512284,46,82,"",82,"AZL","LONDRES, 22, C","0000FF",3.0
745,428357.83200000005,428374.93100000004,4582077.422,4582062.679,41.38703168859,2.143115615688,41.386900430364,2.143321838822,54,13,52.0,13,"VM","ROCAFORT, 258, C","00FF00",1.0
746,428363.93299999996,428358.177,4582057.856000001,4582063.625,41.386856013466,2.143190888511,41.38690745859,2.143121372795,54,13,52.0,13,"VM","ROCAFORT, 267, C","00FF00",6.0
746,428383.095,428367.732,4582038.645,4582054.047,41.386684698329994,2.14342230955,41.386822046514,2.143236769474,54,13,52.0,13,"VM","ROCAFORT, 267, C","00FF00",6.0
747,428518.115,428521.047,4582480.245,4582477.294,41.39067391496,2.144984849622,41.390647597746,2.145020262448,46,82,"",82,"AZL","COMTE BORRELL, 318, C","0000FF",8.0
747,428523.696,428537.3,4582474.63,4582460.943,41.390623840197,2.145052256907,41.390501778879,2.14521656552,46,82,"",82,"AZL","COMTE BORRELL, 318, C","0000FF",8.0
747,428541.68200000003,428550.50700000004,4582456.535,4582447.656,41.390462468138,2.145269490938,41.390383284597995,2.145376078526,46,82,"",82,"AZL","COMTE BORRELL, 318, C","0000FF",8.0
748,428525.804,428518.994,4582518.776000001,4582512.351,41.391021622128,2.145072258347,41.390963151153,2.14499157334,46,82,"",82,"AZL","BUENOS AIRES, 14, C","0000FF",8.0
748,428537.407,428534.411,4582529.723,4582526.896000001,41.391121245622,2.145209731245,41.391095518478,2.145174234499,46,82,"",82,"AZL","BUENOS AIRES, 14, C","0000FF",8.0
748,428572.843,428541.16799999995,4582563.15,4582533.268999999,41.391425448534996,2.145629581918,41.391153516287,2.145254292121,46,82,"",82,"AZL","BUENOS AIRES, 14, C","0000FF",8.0
752,428586.05600000004,428567.26700000005,4582418.404,4582422.363,41.390122987358,2.1458046656970002,41.390156975265,2.145579497732,54,13,52.0,13,"VM","SARRIA, 21, AV","00FF00",5.0
752,428594.934,428591.501,4582416.537,4582417.259,41.390106960606,2.145911059415,41.390113158454,2.145869918433,54,13,52.0,13,"VM","SARRIA, 21, AV","00FF00",5.0
753,428526.935,428529.422,4582331.853999999,4582334.91,41.389338236218,2.145107837922,41.389365980615004,2.1451372195269998,46,82,"",82,"AZL","LONDRES, 29, C","0000FF",5.0
753,428534.32899999997,428543.95,4582339.726,4582348.443,41.389409791192996,2.14519533444,41.389489154300996,2.145309364323,46,82,"",82,"AZL","LONDRES, 29, C","0000FF",5.0
753,428537.356,428543.95,4582342.0,4582348.443,41.389430540568,2.145231266251,41.389489154300996,2.145309364323,46,82,"",82,"AZL","LONDRES, 29, C","0000FF",5.0
753,428546.967,428563.88700000005,4582351.379,4582367.924,41.389515864962,2.145345098544,41.389666377919,2.145545495115,46,82,"",82,"AZL","LONDRES, 29, C","0000FF",5.0
754,428432.31299999997,428443.685,4582378.119,4582366.425,41.38974650265,2.143970784365,41.389642193983,2.1441081646430002,54,13,52.0,13,"VM","VILADOMAT, 316, C","00FF00",6.0
754,428435.583,428444.844,4582374.788,4582364.865,41.389716793397,2.144010284152,41.389628247164005,2.144122209491,54,13,52.0,13,"VM","VILADOMAT, 316, C","00FF00",6.0
754,428450.974,428465.49,4582358.62,4582343.992,41.389572547719,2.144196256277,41.389442093709995,2.144371581564,54,13,52.0,13,"VM","VILADOMAT, 316, C","00FF00",6.0
754,428452.82200000004,428459.299,4582357.061000001,4582350.4,41.389558671176,2.144218540777,41.389499255882,2.144296786324,54,13,52.0,13,"VM","VILADOMAT, 316, C","00FF00",6.0
755,428479.13200000004,428441.59,4582441.053,4582449.021000001,41.390317472725,2.144523268022,41.390385896572,2.144073353897,54,13,52.0,13,"VM","SARRIA, 39, AV","00FF00",7.0
756,429968.38899999997,429954.70399999997,4582051.477,4582038.009,41.386939829188,2.16237870856,41.38681733956,2.162216611378,46,81,"",81,"AZL","DIPUTACIO, 224, C","0000FF",9.0
756,429995.03799999994,429974.153,4582077.841,4582057.34,41.387179593366,2.162694348617,41.386993135465005,2.162446960624,46,81,"",81,"AZL","DIPUTACIO, 224, C","0000FF",9.0
756,430009.455,430003.45200000005,4582091.996,4582086.16,41.387308333414005,2.1628651220179997,41.387255249759995,2.1627940080309997,46,81,"",81,"AZL","DIPUTACIO, 224, C","0000FF",9.0
757,430030.636,430027.826,4582112.876,4582110.145,41.3874982296,2.163116008423,41.387473388708,2.163082719714,46,81,"",81,"AZL","DIPUTACIO, 228, C","0000FF",9.0
757,430057.25299999997,430035.25299999997,4582138.768999999,4582117.174,41.387733746985,2.163431325581,41.387537340671,2.163170725689,46,81,"",81,"AZL","DIPUTACIO, 228, C","0000FF",9.0
757,430077.82899999997,430062.924,4582159.13,4582144.498,41.387918915044,2.1636750400699998,41.387785837703,2.163498482634,46,81,"",81,"AZL","DIPUTACIO, 228, C","0000FF",9.0
758,429861.2,429899.99600000004,4581935.86,4581973.066000001,41.385889198189,2.161110256338,41.386227671704,2.1615698922499997,46,81,"",81,"AZL","DIPUTACIO, 218, C","0000FF",5.0
759,428480.667,428473.848,4582475.5030000005,4582469.039,41.390627878167,2.144537558228,41.390569054774,2.144456771159,46,82,"",82,"AZL","BUENOS AIRES, FRTE 7, C","0000FF",1.0
761,429922.755,429910.715,4581990.712,4581990.909,41.386388581422,2.161840015373,41.386389306849,2.161696011632,46,81,"",81,"AZL","DIPUTACIO, 220, C","0000FF",3.0
762,428616.815,428657.035,4582189.885,4582149.313,41.388067592647,2.146199444226,41.387705754251996,2.146685205157,54,13,52.0,13,"VM","VILADOMAT, FRTE 271, C","00FF00",32.0
762,428662.036,428671.51200000005,4582144.268,4582134.709,41.387660760622,2.146745604868,41.387575509007,2.1468600512380003,54,13,52.0,13,"VM","VILADOMAT, FRTE 271, C","00FF00",32.0
762,428676.105,428688.896,4582129.4569999995,4582116.356000001,41.387528614792,2.146915595921,41.387411756305,2.147070101814,54,13,52.0,13,"VM","VILADOMAT, FRTE 271, C","00FF00",32.0
762,428693.53799999994,428705.533,4582111.602,4582099.316000001,41.387369351497995,2.147126173571,41.387259762365,2.147271063712,54,13,52.0,13,"VM","VILADOMAT, FRTE 271, C","00FF00",32.0
762,428714.165,428735.625,4582090.473999999,4582068.495,41.387180892988,2.147375331232,41.386984843288005,2.147634549077,54,13,52.0,13,"VM","VILADOMAT, FRTE 271, C","00FF00",32.0
762,428741.331,428762.94899999996,4582062.651000001,4582040.508,41.386932715499,2.147703472255,41.386735201978,2.147964596865,54,13,52.0,13,"VM","VILADOMAT, FRTE 271, C","00FF00",32.0
769,429655.87100000004,429668.00399999996,4581702.518999999,4581690.086,41.383769709533,2.15868192738,41.383658793643,2.158828457538,53,12,52.0,12,"VM","VILLARROEL, 66, C","00FF00",2.0
769,429695.256,429699.63399999996,4581663.063999999,4581658.603999999,41.383417804401,2.1591574730820002,41.383378018383006,2.159210342593,53,12,52.0,12,"VM","VILLARROEL, 66, C","00FF00",2.0
770,429682.901,429661.98299999995,4581771.859,4581751.441000001,41.384396576038,2.158997107669,41.384210854943,2.158749336536,53,12,52.0,12,"VM","DIPUTACIO, 174, C","00FF00",8.0
770,429700.169,429686.599,4581788.714,4581775.468,41.384549887891005,2.159201646093,41.384429403319004,2.159040910241,53,12,52.0,12,"VM","DIPUTACIO, 174, C","00FF00",8.0
772,429751.001,429744.571,4581788.711,4581795.299,41.384554300765,2.159809506051,41.384613073485,2.159731850955,53,12,52.0,12,"VM","CASANOVA, 49, C","00FF00",3.0
772,429760.886,429754.844,4581778.584,4581784.774,41.384463955966,2.1599288867969997,41.384519178098,2.159855917836,53,12,52.0,12,"VM","CASANOVA, 49, C","00FF00",3.0
773,428424.249,428427.354,4582231.054,4582234.095,41.388421265334,2.143891721177,41.388448929926,2.143928494209,46,82,"",82,"AZL","LONDRES, 17, C","0000FF",3.0
773,428432.12100000004,428449.96200000006,4582240.813,4582258.326,41.388509858744,2.143984708568,41.388669174108,2.1441959987490002,46,82,"",82,"AZL","LONDRES, 17, C","0000FF",3.0
773,428463.781,428456.231,4582271.015,4582267.107,41.388784684768,2.1443597607,41.388748816496,2.144269932232,46,82,"",82,"AZL","LONDRES, 17, C","0000FF",3.0
780,429838.156,429838.1,4582107.554,4582095.516,41.387433533715,2.160814803872,41.387325109802,2.160815528208,46,81,"",81,"AZL","ARIBAU, 36, C","0000FF",4.0
782,428515.62100000004,428518.662,4582516.402,4582519.287,41.390999336156995,2.1449507564520003,41.391025589737,2.144986784384,46,82,"",82,"AZL","BUENOS AIRES, 15, C","0000FF",7.0
782,428523.657,428539.36,4582524.027,4582538.923,41.391068723729,2.145045962044,41.391204277607,2.145232002583,46,82,"",82,"AZL","BUENOS AIRES, 15, C","0000FF",7.0
782,428545.10299999994,428548.21,4582544.3719999995,4582547.325,41.391253863428,2.145300042559,41.391280735195,2.1453368520700002,46,82,"",82,"AZL","BUENOS AIRES, 15, C","0000FF",7.0
782,428553.61299999995,428564.061,4582552.447,4582562.358,41.391327345677,2.145400864576,41.391417535625,2.145524647657,46,82,"",82,"AZL","BUENOS AIRES, 15, C","0000FF",7.0
782,428553.61299999995,428571.26200000005,4582552.447,4582569.19,41.391327345677,2.145400864576,41.391479706539,2.14560996185,46,82,"",82,"AZL","BUENOS AIRES, 15, C","0000FF",7.0
782,428568.07899999997,428571.158,4582566.17,4582569.09,41.391452224683,2.145572251097,41.391478796668,2.1456087298599997,46,82,"",82,"AZL","BUENOS AIRES, 15, C","0000FF",7.0
783,429911.23,429923.242,4582020.194,4582019.958000001,41.386653104204,2.161698782703,41.38665202509,2.161842456696,46,81,"",81,"AZL","DIPUTACIO, 209, C","0000FF",4.0
785,429562.216,429564.908,4581798.33,4581795.584,41.384624427781,2.157550858391,41.384599931893,2.1575833690920003,53,12,52.0,12,"VM","VILLARROEL, 84, C","00FF00",7.0
785,429567.46200000006,429575.876,4581792.977,4581784.39,41.384576675803,2.157614213379,41.384500074406,2.1577158276949997,53,12,52.0,12,"VM","VILLARROEL, 84, C","00FF00",7.0
785,429578.18,429583.473,4581782.039,4581776.636,41.384479102034994,2.1577436525900002,41.384430903741,2.1578075751409997,53,12,52.0,12,"VM","VILLARROEL, 84, C","00FF00",7.0
785,429588.929,429598.97,4581771.067,4581760.819,41.384381224612,2.157873466067,41.384289805718005,2.1579947286689998,53,12,52.0,12,"VM","VILLARROEL, 84, C","00FF00",7.0
785,429607.226,429612.44700000004,4581752.393,4581747.063,41.384214640179,2.158094434003,41.384167092851,2.15815748657,53,12,52.0,12,"VM","VILLARROEL, 84, C","00FF00",7.0
786,429659.283,429650.552,4581882.45,4581891.359,41.385390538092,2.158701841752,41.385470012686,2.1585963989879997,53,12,52.0,12,"VM","CASANOVA, 63, C","00FF00",4.0
786,429668.16,429662.82200000004,4581873.367,4581878.817,41.385309509047,2.158809050375,41.385358127256,2.158744584102,53,12,52.0,12,"VM","CASANOVA, 63, C","00FF00",4.0
786,429676.343,429673.37100000004,4581865.011,4581868.045,41.385234966888,2.158907875277,41.385262032518,2.158871982988,53,12,52.0,12,"VM","CASANOVA, 63, C","00FF00",4.0
786,429697.215,429687.975,4581843.694,4581853.106000001,41.385044801595996,2.1591599428009998,41.385128762361,2.159048356006,53,12,52.0,12,"VM","CASANOVA, 63, C","00FF00",4.0
786,429704.847,429699.416,4581835.92,4581841.452,41.384975452708,2.159252110371,41.385024801573,2.159186523123,53,12,52.0,12,"VM","CASANOVA, 63, C","00FF00",4.0
789,429542.61299999995,429530.594,4581805.508,4581805.669,41.384687359248,2.157315606902,41.384687756657,2.157171862269,46,81,"",81,"AZL","VILLARROEL, 91, C","0000FF",5.0
791,429615.80100000004,429616.042,4581718.81,4581730.058999999,41.383912928502,2.158200875717,41.384014262557,2.158202451061,53,12,52.0,12,"VM","VILLARROEL, 73, C","00FF00",2.0
793,429653.25899999996,429653.037,4582108.126,4582093.627,41.387422538646,2.158603603293,41.387291935531,2.158602631895,46,81,"",81,"AZL","ARAGO, 194, C","0000FF",2.0
795,429721.41,429733.43100000004,4582022.518999999,4582022.308,41.386657484545005,2.159428532661,41.386656634213,2.159572311382,46,81,"",81,"AZL","MUNTANER, 56, C","0000FF",3.0
796,429530.33700000006,429542.059,4581834.3780000005,4581834.387,41.384946298723,2.157165450293,41.384947406406,2.157305624122,53,12,52.0,12,"VM","CONSELL DE CENT, 211, C","00FF00",5.0
799,429720.581,429735.07,4582213.998,4582213.922,41.388381947694,2.1593964080259997,41.388382528871006,2.1595696894780003,46,81,"",81,"AZL","ARAGO, 205, C","0000FF",5.0
800,429651.381,429651.249,4582299.478999999,4582285.022,41.389145774586,2.15855892574,41.38901555765,2.1585590258989997,46,81,"",81,"AZL","VALENCIA, 208, C","0000FF",4.0
802,429830.724,429821.224,4582464.858,4582465.035,41.390650906794,2.160684542154,41.390651672162,2.160570908028,46,81,"",81,"AZL","VALENCIA, 242, C","0000FF",4.0
804,429548.56899999996,429536.54600000003,4582183.992,4582183.922,41.388096656213,2.157342822201,41.388094972758005,2.157199049087,46,81,"",81,"AZL","VALENCIA, 190, C","0000FF",5.0
805,429617.53,429617.55600000004,4582106.998,4582112.799,41.387409254387,2.158176460871,41.387461502745,2.158176097917,46,81,"",81,"AZL","ARAGO, 183, C","0000FF",4.0
807,429378.269,429389.93,4581986.492,4581974.652,41.386302962814,2.15532925132,41.386197350713,2.155470079349,53,12,52.0,12,"VM","VILLARROEL, 124, C","00FF00",2.0
807,429378.44,429393.62799999997,4581986.69,4581971.27,41.38630476109,2.155331273148,41.38616721566,2.155514695969,53,12,52.0,12,"VM","VILLARROEL, 124, C","00FF00",2.0
812,431529.63700000005,431496.564,4581412.238,4581427.134,41.381316947194,2.181121425601,41.381448292376,2.180724265557,52,13,"",13,"VR","FUSTERIA, 6, C","008000",13.0
817,429729.68700000003,429739.13899999997,4582400.673,4582400.5,41.390064011545,2.159483653086,41.390063279074,2.159596711676,46,81,"",81,"AZL","VALENCIA, 203, C","0000FF",5.0
818,429462.33,429462.201,4582301.416999999,4582286.8889999995,41.389146674108,2.156297831363,41.389015818025,2.156297980177,46,81,"",81,"AZL","MALLORCA, 178, C","0000FF",1.0
820,429533.981,429548.46,4582213.154,4582212.992,41.388358022848,2.157164974695,41.38835783195999,2.1573381464190002,46,81,"",81,"AZL","VALENCIA, 167, C","0000FF",2.0
821,429622.357,429622.48600000003,4582284.767,4582299.268,41.389010733881996,2.158213535466,41.389141346831,2.158213393629,46,81,"",81,"AZL","VALENCIA, 183, C","0000FF",1.0
822,429278.667,429285.1,4582088.433,4582081.868,41.387212333261,2.154126260795,41.387153771838,2.154203957199,46,81,"",81,"AZL","VILLARROEL, 140, C","0000FF",13.0
822,429290.521,429307.54799999995,4582076.335,4582058.952,41.387104416002,2.154269430864,41.386949354392,2.1544750791319998,46,81,"",81,"AZL","VILLARROEL, 140, C","0000FF",13.0
822,429313.915,429327.104,4582052.346,4582038.881,41.386890417664,2.154551990424,41.386770305404,2.154711283266,46,81,"",81,"AZL","VILLARROEL, 140, C","0000FF",13.0
822,429314.222,429331.28799999994,4582052.137,4582034.714,41.386888562304,2.154555686104,41.386733143333004,2.154761804063,46,81,"",81,"AZL","VILLARROEL, 140, C","0000FF",13.0
828,429536.804,429548.851,4582402.949,4582402.77,41.390067637438,2.15717665959,41.390067080472996,2.157320753027,46,81,"",81,"AZL","MALLORCA, 197, C","0000FF",3.0
829,429368.973,429368.763,4582394.728999999,4582390.336,41.389978886160996,2.155170492371,41.389939302688,2.155168493129,46,81,"",81,"AZL","PROVENÇA, 204, C","0000FF",1.0
830,429456.35799999995,429441.839,4582469.433,4582469.386,41.390659367068,2.156206847034,41.390657670353,2.156033215198,46,81,"",81,"AZL","PROVENÇA, 216, C","0000FF",4.0
830,429456.359,429444.487,4582469.404,4582469.365,41.390659105971,2.1562068623700004,41.390657713486,2.156064885912,46,81,"",81,"AZL","PROVENÇA, 216, C","0000FF",4.0
831,429433.175,429433.284,4582289.606000001,4582301.475,41.389037742691,2.155950541336,41.389144649035,2.155950462365,46,81,"",81,"AZL","MALLORCA, 175, C","0000FF",3.0
834,429176.626,429176.57700000005,4582208.819,4582196.768999999,41.38828759861,2.1528919129319997,41.388179067428005,2.152892735579,53,12,52.0,12,"VM","VILLARROEL, 164 b, C","00FF00",6.0
837,429793.157,429811.419,4581562.561000001,4581544.022,41.382521182223,2.160339816693,41.382355805694,2.160560337877,53,12,52.0,12,"VM","VILLARROEL, 44, C","00FF00",5.0
837,429793.157,429813.422,4581562.561000001,4581541.988,41.382521182223,2.160339816693,41.382337661385,2.160584524932,53,12,52.0,12,"VM","VILLARROEL, 44, C","00FF00",5.0
838,429210.92799999996,429220.823,4582157.409,4582147.329,41.387827599752995,2.153308132982,41.387737686074,2.1534276427770003,46,81,"",81,"AZL","VILLARROEL, 160, C","0000FF",8.0
838,429227.29,429237.27200000006,4582140.762,4582130.624,41.387679110119,2.153505747265,41.387588681509,2.1536263037,46,81,"",81,"AZL","VILLARROEL, 160, C","0000FF",8.0
840,429297.94,429277.419,4582251.436000001,4582272.371,41.388682094715,2.154337718471,41.388868839477,2.154089865042,46,81,"",81,"AZL","CASANOVA, 133, C","0000FF",8.0
840,429316.16299999994,429302.729,4582232.866,4582246.548,41.388516447582,2.154557812971,41.388638492404,2.154395560272,46,81,"",81,"AZL","CASANOVA, 133, C","0000FF",8.0
840,429331.485,429321.43200000003,4582217.266,4582227.501,41.388377294136,2.1547428671830002,41.388468591285,2.154621450402,46,81,"",81,"AZL","CASANOVA, 133, C","0000FF",8.0
841,430011.268,429980.484,4581712.906,4581744.808999999,41.383894252537,2.162930590325,41.384178905565,2.162558785959,46,81,"",81,"AZL","MUNTANER, 11, C","0000FF",5.0
842,429156.088,429170.474,4582029.351,4582029.196,41.386669433265,2.152667286513,41.38666930396,2.15283934069,53,12,52.0,12,"VM","COMTE D'URGELL, 168, C","00FF00",5.0
843,429878.273,429909.31299999997,4581666.783,4581635.03,41.383467270202,2.161345560685,41.383183994333,2.1617204100619998,46,81,"",81,"AZL","CASANOVA, 32, C","0000FF",11.0
844,429242.321,429242.508,4582099.41,4582113.563999999,41.387308000394,2.153690328758,41.387435493176,2.153690912059,46,81,"",81,"AZL","VILLARROEL, 153, C","0000FF",3.0
847,429568.12,429606.277,4582602.24,4582640.222,41.391865271567,2.157528002965,41.392210692296,2.157979929267,46,81,"",81,"AZL","PROVENÇA, 201, C","0000FF",10.0
847,429574.465,429605.95,4582608.556,4582639.897,41.391922711449,2.157603151936,41.392207736603,2.157976056245,46,81,"",81,"AZL","PROVENÇA, 201, C","0000FF",10.0
847,429609.404,429619.62,4582643.36,4582653.529,41.392239227988,2.158016962296,41.392331707877,2.1581379601400004,46,81,"",81,"AZL","PROVENÇA, 201, C","0000FF",10.0
848,429786.631,429776.581,4581560.52,4581570.78,41.382502230703004,2.16026201631,41.382593759367,2.1601406511950003,53,12,52.0,12,"VM","VILLARROEL, 47, C","00FF00",1.0
848,429814.914,429790.88899999997,4581531.631,4581556.162,41.382244512178005,2.160603565428,41.382463352340004,2.160313437649,53,12,52.0,12,"VM","VILLARROEL, 47, C","00FF00",1.0
854,429471.88200000004,429478.61,4582509.114,4582515.659,41.391018110626,2.156387883538,41.391077647281996,2.156467584318,46,81,"",81,"AZL","PROVENÇA, 185, C","0000FF",2.0
857,429304.69700000004,429291.02200000006,4582523.686000001,4582510.23,41.391134675489,2.1543867542519997,41.391012283689,2.154224780164,46,81,"",81,"AZL","ROSSELLO, 152, C","0000FF",7.0
857,429331.411,429308.529,4582549.972,4582527.71,41.391373764544,2.154703171075,41.391171253931,2.154432113072,46,81,"",81,"AZL","ROSSELLO, 152, C","0000FF",7.0
860,429513.961,429519.778,4581274.2469999995,4581268.291999999,41.379900101614,2.15703476931,41.379846977999,2.1571050176710003,54,13,52.0,13,"VM","VILADOMAT, 108, C","00FF00",2.0
860,429523.57,429532.64,4581264.41,4581255.132,41.379812347262,2.157150811285,41.379729580168,2.157260342965,54,13,52.0,13,"VM","VILADOMAT, 108, C","00FF00",2.0
861,429268.388,429253.905,4582470.835,4582471.08,41.390655487504,2.153958691548,41.390656420425,2.1537854562709997,46,81,"",81,"AZL","MUNTANER, 147, C","0000FF",5.0
862,429340.545,429340.895,4582382.46,4582394.51,41.389865890271004,2.154831947612,41.389974447905004,2.1548347278380002,46,81,"",81,"AZL","PROVENÇA, 161, C","0000FF",2.0
869,429313.37299999996,429325.339,4581095.636,4581084.001,41.378273864793,2.154657099354,41.378170126311005,2.154801533907,54,13,52.0,13,"VM","ROCAFORT, 58, C","00FF00",6.0
869,429330.18100000004,429340.231,4581079.025,4581068.842,41.378125735688,2.154860009951,41.378034906007,2.154981364989,54,13,52.0,13,"VM","ROCAFORT, 58, C","00FF00",6.0
878,429373.31200000003,429373.16299999994,4582774.27,4582762.223999999,41.39339755722,2.1551781309,41.393289053326995,2.155177753505,46,81,"",81,"AZL","CORSEGA, 246, C","0000FF",2.0
879,429489.214,429525.881,4582711.844,4582748.603,41.392845493886,2.156571564863,41.393179772976,2.157005814963,46,81,"",81,"AZL","ROSSELLO, 213, C","0000FF",9.0
882,429315.408,429290.89200000005,4582721.822,4582697.938,41.392920104263,2.1544917304660003,41.392702841167996,2.154201314001,46,81,"",81,"AZL","CORSEGA, 238, C","0000FF",3.0
885,429406.744,429413.465,4582631.741,4582638.294,41.392116822092,2.155594582597,41.392176430728995,2.15567419932,46,81,"",81,"AZL","ROSSELLO, 195, C","0000FF",3.0
885,429418.93100000004,429429.263,4582643.228999999,4582653.233,41.392221356866,2.155738995418,41.392312363244,2.155861396501,46,81,"",81,"AZL","ROSSELLO, 195, C","0000FF",3.0
886,429182.01,429181.816,4582587.642,4582575.645,41.391699895112,2.152912014981,41.391591828567,2.152911097412,46,81,"",81,"AZL","CORSEGA, 214, C","0000FF",6.0
889,429216.369,429207.792,4582624.786,4582617.0819999995,41.392037452182,2.1533185909220003,41.391967312253,2.153216914139,46,81,"",81,"AZL","CORSEGA, 220, C","0000FF",1.0
890,429287.309,429307.87299999996,4582515.208000001,4582535.324,41.39105679104,2.1541797939099996,41.391239770841,2.154423379151,46,81,"",81,"AZL","ROSSELLO, 181, C","0000FF",7.0
890,429310.84,429321.114,4582538.419,4582548.437,41.391267906327,2.154458501571,41.391359035042,2.154580203797,46,81,"",81,"AZL","ROSSELLO, 181, C","0000FF",7.0
891,430066.715,430069.466,4581674.331,4581698.589,41.383551651516,2.163598082733,41.383770368142,2.1636281799540003,46,81,"",81,"AZL","SANT ANTONI, FRTE 84 (PL. GOYA), RDA","0000FF",14.0
891,430070.429,430072.599,4581706.87,4581726.11,41.383845033929,2.1636387399720003,41.384018505872,2.163662468829,46,81,"",81,"AZL","SANT ANTONI, FRTE 84 (PL. GOYA), RDA","0000FF",14.0
892,429253.81799999997,429268.365,4582499.973,4582499.875,41.390916634027,2.1537810415000003,41.390917030684,2.153955025703,46,81,"",81,"AZL","ROSSELLO, 175, C","0000FF",6.0
894,429128.422,429116.795,4582538.772,4582526.883,41.391255033908,2.152276847198,41.391146932637,2.152139186292,46,81,"",81,"AZL","CORSEGA, 202, C","0000FF",5.0
895,429968.04600000003,429988.50700000004,4581574.842,4581553.843,41.382647030759,2.162429692661,41.382459685752,2.162676788525,46,81,"",81,"AZL","CASANOVA, 6, C","0000FF",7.0
895,429971.87200000003,429988.50700000004,4581570.916,4581553.843,41.382612004589,2.162475897126,41.382459685752,2.162676788525,46,81,"",81,"AZL","CASANOVA, 6, C","0000FF",7.0
895,430005.92,430013.601,4581535.194,4581528.091,41.382293240125,2.162887164181,41.382229935709,2.16297983235,46,81,"",81,"AZL","CASANOVA, 6, C","0000FF",7.0
897,429863.477,429860.38399999996,4581533.597,4581530.575,41.382266453286,2.161184044036,41.382238966311995,2.161147408331,46,81,"",81,"AZL","SEPULVEDA, 162, C","0000FF",9.0
897,429874.25899999996,429867.521,4581544.133,4581537.549,41.382362284553,2.161311753824,41.3823023991,2.161231944015,46,81,"",81,"AZL","SEPULVEDA, 162, C","0000FF",9.0
897,429891.19700000004,429884.46200000006,4581560.688999999,4581554.103,41.382512870667,2.16151237996,41.382452967599,2.1614326058880002,46,81,"",81,"AZL","SEPULVEDA, 162, C","0000FF",9.0
897,429898.347,429895.203,4581567.708000001,4581564.63,41.382576709611,2.1615970666,41.382548713964,2.161559827175,46,81,"",81,"AZL","SEPULVEDA, 162, C","0000FF",9.0
897,429909.268,429906.106,4581578.347,4581575.257,41.382673480194,2.161726427833,41.382645374942996,2.161688974444,46,81,"",81,"AZL","SEPULVEDA, 162, C","0000FF",9.0
897,429914.946,429911.784,4581583.92,4581580.83,41.382724167501,2.161793680115,41.382696062272004,2.161756226668,46,81,"",81,"AZL","SEPULVEDA, 162, C","0000FF",9.0
899,429862.13,429864.914,4581491.925,4581489.086,41.38189102084,2.161172759649,41.381865694314,2.161206378502,53,12,52.0,12,"VM","VILLARROEL, 26, C","00FF00",9.0
899,429867.25,429870.32,4581486.635,4581483.505,41.381843823216,2.161234595371,41.381815900732995,2.161271667755,53,12,52.0,12,"VM","VILLARROEL, 26, C","00FF00",9.0
899,429880.974,429884.06799999997,4581472.59,4581469.435,41.381718524271,2.161400328069,41.381690378664,2.161437690187,53,12,52.0,12,"VM","VILLARROEL, 26, C","00FF00",9.0
899,429888.021,429908.536,4581465.455,4581444.536,41.381654877605,2.161485419365,41.3814682598,2.161733150564,53,12,52.0,12,"VM","VILLARROEL, 26, C","00FF00",9.0
899,429888.021,429911.92799999996,4581465.455,4581441.077,41.381654877605,2.161485419365,41.381437402089,2.16177411093,53,12,52.0,12,"VM","VILLARROEL, 26, C","00FF00",9.0
900,428918.82899999997,428914.335,4582333.821,4582332.366,41.389390675709,2.149794287257,41.38937717433,2.14974071395,46,81,"",81,"AZL","CORSEGA, 178, C","0000FF",1.0
902,429770.289,429767.484,4581442.288,4581439.5430000005,41.381435959148,2.160080302389,41.381410991739,2.160047079314,46,81,"",81,"AZL","SEPULVEDA, 144, C","0000FF",5.0
902,429779.92299999995,429773.93799999997,4581451.744,4581445.8889999995,41.381521964522,2.160194406675,41.381468709692,2.160123518553,46,81,"",81,"AZL","SEPULVEDA, 144, C","0000FF",5.0
902,429782.155,429773.0,4581454.021000001,4581445.065,41.381542666887995,2.160220832347,41.381461206549,2.160112397763,46,81,"",81,"AZL","SEPULVEDA, 144, C","0000FF",5.0
