"Any","Indicador","Equipament","Valor","Notes_Dades","Notes_Equipament","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Titularitat","TipusGeneral","TipusEquipament","Ambit","Latitud","Longitud"
2019,"Visites_Exposicions_Temporals","Museu d'Història de Barcelona. MUHBA",101536,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.384316,2.177521
2019,"Num_Exposicions_Temporals","Museu d'Història de Barcelona. MUHBA",5,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.384316,2.177521
2019,"Fons_Colleccio","Museu d'Història de Barcelona. MUHBA",79967,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.384316,2.177521
2019,"Visitants","Museu d'Història de Catalunya",147565,"","",1,"Ciutat Vella",3,"la Barceloneta","Pública no municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.380668608,2.18550348
2019,"Visites_Exposicions_Temporals","Museu d'Història de Catalunya",56558,"","",1,"Ciutat Vella",3,"la Barceloneta","Pública no municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.380668608,2.18550348
2019,"Num_Exposicions_Temporals","Museu d'Història de Catalunya",6,"","",1,"Ciutat Vella",3,"la Barceloneta","Pública no municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.380668608,2.18550348
2019,"Fons_Colleccio","Museu d'Història de Catalunya",11218,"","",1,"Ciutat Vella",3,"la Barceloneta","Pública no municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.380668608,2.18550348
2019,"Visitants","Museu de Cera",44906,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Privada","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.377099024,2.177442932
2019,"Visitants","Museu de Ciències Naturals de Barcelona. MCNB",246687,"","",10,"Sant Martí",70,"el Besòs i el Maresme","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Ciència",41.410779883000004,2.220482541
2019,"Visites_Exposicions_Temporals","Museu de Ciències Naturals de Barcelona. MCNB",66969,"","",10,"Sant Martí",70,"el Besòs i el Maresme","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Ciència",41.410779883000004,2.220482541
2019,"Num_Exposicions_Temporals","Museu de Ciències Naturals de Barcelona. MCNB",7,"","",10,"Sant Martí",70,"el Besòs i el Maresme","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Ciència",41.410779883000004,2.220482541
2019,"Fons_Colleccio","Museu de Ciències Naturals de Barcelona. MCNB",3118187,"","",10,"Sant Martí",70,"el Besòs i el Maresme","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Ciència",41.410779883000004,2.220482541
2019,"Visitants","Museu de l'Eròtica",60443,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Privada","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.382282529,2.172714946
2019,"Visitants","Museu de la Música",42403,"","",2,"Eixample",5,"el Fort Pienc","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.398366625,2.184867722
2019,"Visites_Exposicions_Temporals","Museu de la Música",61745,"","",2,"Eixample",5,"el Fort Pienc","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.398366625,2.184867722
2019,"Num_Exposicions_Temporals","Museu de la Música",7,"","",2,"Eixample",5,"el Fort Pienc","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.398366625,2.184867722
2019,"Fons_Colleccio","Museu de la Música",2694,"","",2,"Eixample",5,"el Fort Pienc","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.398366625,2.184867722
2019,"Visitants","Museu de la Xocolata",124745,"","",1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Privada","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.387387733000004,2.181708405
2019,"Visitants","Museu del Disseny de Barcelona",146139,"","",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.402569756999995,2.188032505
2019,"Visites_Exposicions_Temporals","Museu del Disseny de Barcelona",116124,"","",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.402569756999995,2.188032505
2019,"Num_Exposicions_Temporals","Museu del Disseny de Barcelona",6,"","",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.402569756999995,2.188032505
2019,"Fons_Colleccio","Museu del Disseny de Barcelona",124010,"","",10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.402569756999995,2.188032505
2019,"Visitants","Museu del Futbol Club Barcelona",1661156,"","",4,"Les Corts",20,"la Maternitat i Sant Ramon","Privada","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.379059282,2.120267204
2019,"Visitants","Museu del Modernisme de Barcelona",30219,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.388876026999995,2.163384936
2019,"Visites_Exposicions_Temporals","Museu del Modernisme de Barcelona",9751,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.388876026999995,2.163384936
2019,"Num_Exposicions_Temporals","Museu del Modernisme de Barcelona",1,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.388876026999995,2.163384936
2019,"Visitants","Museu dels Autòmats del Tibidabo",116944,"","",5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.42174827,2.11979347
2019,"Visitants","Museu Egipci de Barcelona",269230,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.393626241999996,2.164736478
2019,"Num_Exposicions_Temporals","Museu Egipci de Barcelona",3,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.393626241999996,2.164736478
2019,"Fons_Colleccio","Museu Egipci de Barcelona",1200,"","",2,"Eixample",7,"la Dreta de Eixample","Privada","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.393626241999996,2.164736478
2019,"Visitants","Museu Etnològic i de Cultures del Món. MECM",53789,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.36906211,2.1559833040000003
2019,"Visites_Exposicions_Temporals","Museu Etnològic i de Cultures del Món. MECM",37275,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.36906211,2.1559833040000003
2019,"Num_Exposicions_Temporals","Museu Etnològic i de Cultures del Món. MECM",6,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.36906211,2.1559833040000003
2019,"Fons_Colleccio","Museu Etnològic i de Cultures del Món. MECM",74000,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.36906211,2.1559833040000003
2019,"Visitants","Museu Frederic Marès",50723,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.384173998,2.176939205
2019,"Visites_Exposicions_Temporals","Museu Frederic Marès",21956,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.384173998,2.176939205
2019,"Num_Exposicions_Temporals","Museu Frederic Marès",1,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.384173998,2.176939205
2019,"Fons_Colleccio","Museu Frederic Marès",55000,"","",1,"Ciutat Vella",2,"el Barri Gòtic","Municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.384173998,2.176939205
2019,"Visitants","Museu Marítim de Barcelona. MMB",265459,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.375949813000005,2.176041471
2019,"Visites_Exposicions_Temporals","Museu Marítim de Barcelona. MMB",28200,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.375949813000005,2.176041471
2019,"Num_Exposicions_Temporals","Museu Marítim de Barcelona. MMB",14,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.375949813000005,2.176041471
2019,"Fons_Colleccio","Museu Marítim de Barcelona. MMB",376320,"","",1,"Ciutat Vella",1,"el Raval","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Història i memòria",41.375949813000005,2.176041471
2019,"Visitants","Museu Nacional d'Art de Catalunya. MNAC",837694,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.368853566,2.1533631730000002
2019,"Visites_Exposicions_Temporals","Museu Nacional d'Art de Catalunya. MNAC",209147,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.368853566,2.1533631730000002
2019,"Num_Exposicions_Temporals","Museu Nacional d'Art de Catalunya. MNAC",6,"","",3,"Sants-Montjuïc",11,"el Poble-sec","Consorci o fundació amb presència municipal","Museus i espais d'exposicions","Museus i col·leccions","Arts visuals",41.368853566,2.1533631730000002
