"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_Vehicles","Desc_tipus_propietari","Nombre"
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","48","Turismes","Subjecte Jurí­dic",52
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","48","Turismes","Subjecte Fí­sic",488
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","48","Motos","Subjecte Jurí­dic",21
2019,"5","Sarrià-St. Gervasi","25","Sant Gervasi - la Bonanova","48","Motos","Subjecte Fí­sic",361
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","49","Turismes","Subjecte Jurí­dic",110
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","49","Turismes","Subjecte Fí­sic",714
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","49","Turismes","Altres",5
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","49","Motos","Subjecte Jurí­dic",38
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","49","Motos","Subjecte Fí­sic",496
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","49","Motos","Altres",1
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","50","Turismes","Subjecte Jurí­dic",124
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","50","Turismes","Subjecte Fí­sic",577
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","50","Turismes","Altres",1
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","50","Motos","Subjecte Jurí­dic",35
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","50","Motos","Subjecte Fí­sic",375
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","51","Turismes","Subjecte Jurí­dic",114
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","51","Turismes","Subjecte Fí­sic",599
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","51","Turismes","Altres",1
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","51","Motos","Subjecte Jurí­dic",35
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","51","Motos","Subjecte Fí­sic",365
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","52","Turismes","Subjecte Jurí­dic",57
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","52","Turismes","Subjecte Fí­sic",635
2019,"5","Sarrià-St. Gervasi","26","Sant Gervasi - Galvany","52","Motos","Subjecte Jurí­dic",23
