"CODI_CAPA","CAPA_GENERICA","NOM_CAPA","ED50_COORD_X","ED50_COORD_Y","ETRS89_COORD_X","ETRS89_COORD_Y","LONGITUD","LATITUD","EQUIPAMENT","DISTRICTE","BARRI","NOM_DISTRICTE","NOM_BARRI","ADRECA","TELEFON"
"K015","Transports i serveis relacionats","Autobusos nocturns",432552.816,4581363.789,432460.865,4581162.862,2.1922900000000003,41.379154,"NITBUS -N28--",1,3,"Ciutat Vella","la Barceloneta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428347.834,4583704.845,428255.922,4583503.898,2.141731,41.399875,"BUS -V13--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426302.987,4584182.195,426211.094,4583981.244,2.117213,41.403989,"NITBUS -N8--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428098.001,4585210.926,428006.092,4585009.965,2.138563,41.413416999999995,"NITBUS -N4-N5--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428582.01200000005,4579872.109,428490.097,4579671.197,2.144984,41.365376,"BUS -13--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429603.466,4582429.406,429511.542,4582228.47,2.156899,41.388498999999996,"NITBUS -N3-N8--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431299.771,4584155.451,431207.83200000005,4583954.499,2.17699,41.404191,"NITBUS -N0-N9--",2,6,"Eixample","la Sagrada Família","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428618.00399999996,4581318.143999999,428526.089,4581117.219,2.145244,41.378403000000006,"NITBUS -N0--",3,15,"Sants-Montjuïc","Hostafrancs","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430185.533,4588111.1280000005,430093.605,4587910.1389999995,2.1632029999999998,41.439721999999996,"BUS -60-127--",8,48,"Nou Barris","la Guineueta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429896.469,4583348.047,429804.54299999995,4583147.103,2.1602959999999998,41.396798,"BUS -6-33-34-H8--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428267.38200000004,4583507.509,428175.471,4583306.563999999,2.140792,41.398091,"NITBUS -N7--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428294.214,4584186.826,428202.30299999996,4583985.874,2.141032,41.404211,"BUS -V15--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428652.255,4583974.99,428560.34,4583774.04,2.14534,41.402335,"BUS -V15--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433561.12200000003,4588032.7639999995,433469.16299999994,4587831.775,2.203614,41.439303,"NITBUS -N8--",9,59,"Sant Andreu","el Bon Pastor","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433245.149,4588295.791999999,433153.19299999997,4588094.801,2.199804,41.441646,"NITBUS -N8--",9,59,"Sant Andreu","el Bon Pastor","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431871.489,4581695.961,431779.544,4581495.031,2.1841060000000003,41.382088,"NITBUS -N0-N6--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429136.641,4581774.746,429044.721,4581573.816000001,2.151392,41.382560999999995,"BUS -141--",2,9,"Eixample","la Nova Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429442.924,4586603.768999999,429351.00299999997,4586402.795,2.154491,41.426080999999996,"NITBUS -N4--",7,37,"Horta-Guinardó","el Carmel","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433246.476,4589063.137,433154.52,4588862.1389999995,2.199734,41.448557,"NITBUS -N9--",9,57,"Sant Andreu","la Trinitat Vella","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429444.343,4583203.329,429352.42100000003,4583002.386,2.154905,41.395455,"BUS -6-7-33-34-H8--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428350.967,4583274.589,428259.055,4583073.646000001,2.141819,41.396,"BUS -68-V11--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428350.967,4583274.589,428259.055,4583073.646000001,2.141819,41.396,"NITBUS -N7--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432004.28799999994,4586859.482,431912.343,4586658.504,2.1851130000000003,41.428605,"BUS -11-34-H6--",9,61,"Sant Andreu","la Sagrera","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430704.976,4582034.989,430613.042,4581834.056,2.170117,41.385042,"NITBUS -N9--",1,1,"Ciutat Vella","el Raval","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429952.12799999997,4585166.518999999,429860.20200000005,4584965.558,2.160751,41.413181,"BUS -24-116--",6,30,"Gràcia","la Salut","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431627.80100000004,4585368.428,431535.859,4585167.464,2.180776,41.415144,"BUS -19-47-D50-191--",10,64,"Sant Martí","el Camp de l'Arpa del Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428579.565,4580573.621,428487.65,4580372.703,2.1448720000000003,41.371694,"BUS -46-65-79-91-109-165-L70-L72-L80-L81-L86-L87-L94-L95-H12-H16-E95-E81-E86-E70--",3,14,"Sants-Montjuïc","la Font de la Guatlla","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431214.784,4588056.174,431122.847,4587855.186000001,2.175529,41.439316,"NITBUS -N1--",8,52,"Nou Barris","la Prosperitat","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429730.117,4588043.93,429638.19399999996,4587842.942,2.1577599999999997,41.439077000000005,"BUS -27-60-76-H4-M19--",7,43,"Horta-Guinardó","Horta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427279.828,4581505.34,427187.925,4581304.413,2.12922,41.379969,"BUS -70-175--",4,19,"Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429263.31899999996,4583583.021000001,429171.399,4583382.075,2.1526959999999997,41.398859,"BUS -22-24-V17--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429647.599,4583522.227,429555.675,4583321.281,2.157299,41.398345,"NITBUS -N4--",6,31,"Gràcia","la Vila de Gràcia","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428491.68,4583557.324,428399.76700000005,4583356.3780000005,2.143469,41.398559000000006,"NITBUS -N8--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430714.00899999996,4584749.364,430622.075,4584548.406,2.169914,41.409490000000005,"NITBUS -N0--",7,33,"Horta-Guinardó","el Baix Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431560.156,4590479.359,431468.216,4590278.348,2.1793869999999997,41.46117,"BUS -62-76-83-D50--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427451.61299999995,4575935.114,427359.70700000005,4575734.239,2.131941,41.329815999999994,"BUS -21-109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426376.19200000004,4576447.589,426284.29600000003,4576246.71,2.1190290000000003,41.334334000000005,"BUS -21-109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426696.05299999996,4576301.436000001,426604.154,4576100.558,2.1228689999999997,41.333047,"NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428318.00399999996,4576840.048,428226.09,4576639.164,2.142187,41.338044000000004,"BUS -21-109--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426522.064,4583241.084,426430.169,4583040.141,2.119948,41.395533,"BUS -130-V3--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426613.96,4582994.994,426522.064,4582794.054,2.121077,41.393325,"BUS -V3--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428732.473,4584363.944,428640.55799999996,4584162.99,2.146254,41.405845,"BUS -H6--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426300.005,4584127.487,426208.112,4583926.536,2.117184,41.403496000000004,"BUS -130--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431737.17799999996,4587046.058999999,431645.23600000003,4586845.08,2.181895,41.430263000000004,"BUS -11-34-122-H6-V29--",8,45,"Nou Barris","Porta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430127.0,4588078.496,430035.073,4587877.508,2.162507,41.439423,"BUS -47-76-122-V27-H4-M19--",8,48,"Nou Barris","la Guineueta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427968.919,4586776.2,427877.011,4586575.223999999,2.136832,41.427503,"BUS -19-76-112--",7,39,"Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431932.657,4584834.438999999,431840.71200000006,4584633.48,2.184484,41.410361,"BUS -33-34-B24-H10--",10,64,"Sant Martí","el Camp de l'Arpa del Clot","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428364.708,4587385.048,428272.797,4587184.067,2.141496,41.433021999999994,"BUS -V21--",7,40,"Horta-Guinardó","Montbau","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428832.23299999995,4587607.106000001,428740.31799999997,4587406.1219999995,2.147065,41.435064000000004,"NITBUS -N4--",7,40,"Horta-Guinardó","Montbau","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432516.73600000003,4588042.925,432424.787,4587841.936000001,2.191113,41.439308000000004,"NITBUS -N9--",9,60,"Sant Andreu","Sant Andreu","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432485.268,4588374.056,432393.31899999996,4588173.063999999,2.190699,41.442287,"NITBUS -N9--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427943.38,4579935.78,427851.471,4579734.868,2.137342,41.365893,"BUS -46-65-79-109-L70-L72-L80-L81-L87-L94-L95-H12-H16--",3,13,"Sants-Montjuïc","la Marina de Port","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428552.63700000005,4582780.093,428460.723,4582579.154,2.1442900000000003,41.391564,"NITBUS -N12--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434172.31,4585559.204,434080.345,4585358.238,2.211199,41.417075,"BUS -B25-V31-136--",10,70,"Sant Martí","el Besòs i el Maresme","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428802.36,4584672.701,428710.44399999996,4584471.745,2.1470540000000002,41.408632,"NITBUS -N4--",5,27,"Sarrià-Sant Gervasi","el Putxet i el Farró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429005.035,4584459.943,428913.117,4584258.988,2.1495029999999997,41.406734,"BUS -24-87-H6-D40--",6,31,"Gràcia","la Vila de Gràcia","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431400.91799999995,4584313.576,431308.97799999994,4584112.6219999995,2.178182,41.405623999999996,"NITBUS -N9--",2,6,"Eixample","la Sagrada Família","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426369.601,4584197.393999999,426277.70700000005,4583996.443,2.118008,41.404132000000004,"NITBUS -N8--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429226.992,4583672.558,429135.07200000004,4583471.6110000005,2.1522509999999997,41.399662,"NITBUS -N5--",6,31,"Gràcia","la Vila de Gràcia","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430160.724,4583570.993,430068.795,4583370.046,2.163431,41.398829,"BUS -47--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429121.805,4582530.973,429029.886,4582330.036,2.1511259999999996,41.389371000000004,"NITBUS -N12-N7--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430440.092,4583837.327,430348.161,4583636.3780000005,2.1667419999999997,41.401252,"BUS -V19--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",433303.54299999995,4583677.449,433211.585,4583476.5,2.201012,41.400055,"NITBUS -N6--",10,68,"Sant Martí","el Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432602.00700000004,4581495.1219999995,432510.055,4581294.194,2.192864,41.380340999999994,"BUS -47-59-D20--",1,3,"Ciutat Vella","la Barceloneta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431774.74100000004,4582785.0030000005,431682.797,4582584.063,2.182826,41.391889,"NITBUS -N11--",2,5,"Eixample","el Fort Pienc","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430375.666,4583106.902,430283.735,4582905.96,2.166056,41.394667999999996,"BUS -H10--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430743.102,4582331.517,430651.16799999995,4582130.5819999995,2.1705389999999998,41.387716,"BUS -D50--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430839.51399999997,4588708.178,430747.581,4588507.183999999,2.170962,41.445156,"BUS -27-127-81--",8,50,"Nou Barris","les Roquetes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429049.87299999996,4582988.902,428957.95399999997,4582787.961,2.150212,41.393489,"BUS -BCTO--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434584.29299999995,4584938.098999999,434492.32399999996,4584737.138,2.216196,41.411515,"BUS -B23--",10,70,"Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429605.599,4585601.775,429513.67600000004,4585400.81,2.156555,41.417071,"BUS -86--",7,37,"Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427202.146,4582578.359,427110.244,4582377.422,2.128162,41.389626,"BUS -L97--",4,19,"Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427209.81899999996,4582602.171,427117.917,4582401.234,2.1282509999999997,41.389841,"BUS -E97-E98--",4,19,"Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427948.911,4582620.798,427857.00200000004,4582419.8610000005,2.1370880000000003,41.390076,"BUS -E79--",4,19,"Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428091.154,4581477.698,427999.244,4581276.771000001,2.138925,41.379793,"BUS -L94--",3,18,"Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428207.22,4576360.313,428115.30700000003,4576159.433999999,2.14092,41.333713,"BUS -88-88B--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428180.385,4575267.654,428088.472,4575066.785,2.1407279999999997,41.32387,"BUS -88--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430390.667,4579123.451,430298.735,4578922.546,2.166693,41.358792,"BUS -88-88B--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431434.148,4580667.598999999,431342.20700000005,4580466.679,2.178992,41.372789000000004,"BUS -BCTO--",1,1,"Ciutat Vella","el Raval","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431584.474,4590586.495,431492.534,4590385.483,2.179666,41.462137,"NITBUS -N3--",8,55,"Nou Barris","Ciutat Meridiana","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432097.422,4584414.085,432005.476,4584213.13,2.186502,41.406589000000004,"NITBUS -N3--",10,65,"Sant Martí","el Clot","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",434625.18700000003,4585010.495,434533.218,4584809.534,2.2166770000000002,41.41217,"NITBUS -N6--",10,70,"Sant Martí","el Besòs i el Maresme","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430083.141,4585498.675,429991.214,4585297.711,2.16228,41.416184,"BUS -114--",7,34,"Horta-Guinardó","Can Baró","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430886.158,4586326.9,430794.223,4586125.928,2.171793,41.423713,"BUS -V23--",7,36,"Horta-Guinardó","la Font d'en Fargues","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430344.625,4583390.591,430252.695,4583189.646000001,2.165652,41.397220000000004,"BUS -47--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430346.74299999996,4583206.797,430254.81200000003,4583005.853999999,2.165698,41.395565000000005,"NITBUS -N6--",2,7,"Eixample","la Dreta de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",429671.93200000003,4582559.469,429580.00700000004,4582358.532,2.157702,41.389676,"NITBUS -N3-N8--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429242.35299999994,4586466.276000001,429150.434,4586265.303,2.152107,41.424825,"BUS -19-87-H2--",7,37,"Horta-Guinardó","el Carmel","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428975.092,4585947.837,428883.175,4585746.869,2.1489700000000003,41.420132,"BUS -22-V19--",6,29,"Gràcia","el Coll","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429949.157,4584583.86,429857.23,4584382.904,2.1607830000000003,41.407933,"BUS -39-114-116--",6,32,"Gràcia","el Camp d'en Grassot i Gràcia Nova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431412.778,4588408.478,431320.839,4588207.4860000005,2.177858,41.442506,"NITBUS -N1--",8,51,"Nou Barris","Verdun","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431505.19700000004,4588683.29,431413.25700000004,4588482.296,2.1789330000000002,41.444989,"BUS -76-80-H2-D50--",8,51,"Nou Barris","Verdun","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428831.914,4582834.994,428739.99700000003,4582634.055,2.147624,41.392084000000004,"NITBUS -N7--",2,8,"Eixample","l'Antiga Esquerra de l'Eixample","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431526.33700000006,4588005.248,431434.39700000006,4587804.26,2.179263,41.438884,"BUS -11-H4-M19--",8,45,"Nou Barris","Porta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431250.994,4586415.908,431159.05600000004,4586214.935,2.176149,41.424546,"NITBUS -N6--",7,35,"Horta-Guinardó","el Guinardó","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431776.792,4589116.291999999,431684.85,4588915.294,2.1821349999999997,41.448912,"NITBUS -N1-N6--",8,53,"Nou Barris","la Trinitat Nova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431744.49700000003,4589058.084,431652.555,4588857.086,2.181755,41.448384999999995,"NITBUS -N1--",8,53,"Nou Barris","la Trinitat Nova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428144.77,4585787.268999999,428052.86,4585586.302,2.1390540000000002,41.418611999999996,"NITBUS -N4--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K014","Transports i serveis relacionats","Autobusos diürns",425401.391,4582357.638,425309.506,4582156.704,2.1066529999999997,41.387473,"BUS -63-68-78-H4-H2-175--",4,21,"Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",425611.912,4582623.279,425520.025,4582422.342,2.109138,41.389885,"BUS -63-68-78-H4--",4,21,"Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426652.645,4582415.018,426560.74799999996,4582214.083000001,2.12161,41.388104999999996,"BUS -63-78-V5--",4,21,"Les Corts","Pedralbes","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430224.25700000004,4580908.548,430132.32700000005,4580707.626,2.164498,41.374855,"NITBUS -N0-N6--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431001.227,4587402.463,430909.292,4587201.481000001,2.173047,41.433409999999995,"BUS -47-82-D40-V29-D50--",8,46,"Nou Barris","el Turó de la Peira","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429177.006,4581206.397,429085.086,4581005.473,2.151942,41.377446,"BUS -H12-52--",2,9,"Eixample","la Nova Esquerra de l'Eixample","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",426995.487,4583236.623,426903.58700000006,4583035.68,2.125611,41.395536,"NITBUS -N7--",5,23,"Sarrià-Sant Gervasi","Sarrià","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428715.74100000004,4587190.49,428623.82700000005,4586989.51,2.1457200000000003,41.431301,"NITBUS -N4--",7,41,"Horta-Guinardó","la Vall d'Hebron","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427704.39200000005,4580993.513,427612.485,4580792.591,2.134358,41.375398,"BUS -D20-52--",3,18,"Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns",426120.888,4582951.936000001,426028.99600000004,4582750.996,2.115185,41.392891999999996,"BUS -63-78-V5--",4,21,"Les Corts","Pedralbes","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428408.156,4585436.239,428316.244,4585235.276000001,2.1422470000000002,41.415473999999996,"BUS -27-123-124--",6,28,"Gràcia","Vallcarca i els Penitents","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432528.14200000005,4587776.696,432436.19299999997,4587575.71,2.191279,41.436911,"NITBUS -N9--",9,60,"Sant Andreu","Sant Andreu","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431011.01,4587053.179,430919.07399999996,4586852.2,2.173204,41.430265000000006,"BUS -V27--",8,44,"Nou Barris","Vilapicina i la Torre Llobeta","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430985.963,4586609.185,430894.028,4586408.21,2.172955,41.426264,"BUS -19-V25--",7,35,"Horta-Guinardó","el Guinardó","",""
"K014","Transports i serveis relacionats","Autobusos diürns",430003.645,4580252.382,429911.717,4580051.466,2.161936,41.368926,"BUS -55-150--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432837.33,4582383.499,432745.376,4582182.563,2.195579,41.388362,"BUS -59-V21-V27-136--",10,67,"Sant Martí","la Vila Olímpica del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428141.67799999996,4586678.215,428049.769,4586477.24,2.1389110000000002,41.426636,"BUS -19-76--",7,39,"Horta-Guinardó","Sant Genís dels Agudells","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429285.222,4578681.408,429193.3,4578480.507,2.15353,41.354714,"BUS -107--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432454.594,4583230.996,432362.644,4583030.052,2.190907,41.395963,"NITBUS -N11--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",432487.652,4583834.687,432395.70200000005,4583633.737,2.191235,41.401403,"BUS -H14--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427857.0,4581029.904,427765.092,4580828.982,2.1361790000000003,41.375739,"BUS -115-V5--",3,18,"Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427866.00399999996,4581763.727,427774.096,4581562.798,2.136199,41.382349,"BUS -V5--",4,19,"Les Corts","les Corts","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427668.99799999996,4581200.991,427577.092,4581000.067,2.1339099999999998,41.377263,"BUS -V5--",3,18,"Sants-Montjuïc","Sants","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428439.00200000004,4579092.202,428347.088,4578891.297,2.143367,41.358339,"BUS -V5--",3,13,"Sants-Montjuïc","la Marina de Port","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434511.37100000004,4584690.319,434419.402,4584489.3610000005,2.21535,41.409277,"BUS -V29--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",431478.036,4582264.12,431386.095,4582063.185,2.179336,41.387172,"BUS -120--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",427929.545,4584939.245,427837.63700000005,4584738.286,2.13658,41.410955,"BUS -196--",5,25,"Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432759.383,4584099.291999999,432667.43,4583898.34,2.194456,41.403809,"NITBUS -N11-N8--",10,66,"Sant Martí","el Parc i la Llacuna del Poblenou","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434038.99100000004,4584029.771000001,433947.027,4583828.819,2.209771,41.403289,"BUS -V27-V31--",10,69,"Sant Martí","Diagonal Mar i el Front Marítim del Poblenou","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",432552.87,4586406.748,432460.92,4586205.774,2.191728,41.424574,"NITBUS -N9--",9,61,"Sant Andreu","la Sagrera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",434050.37799999997,4586155.321,433958.414,4585954.348999999,2.209675,41.422434,"BUS -60--",10,73,"Sant Martí","la Verneda i la Pau","",""
"K014","Transports i serveis relacionats","Autobusos diürns",429512.289,4587186.56,429420.367,4586985.58,2.155253,41.431336,"BUS -102-V25--",7,43,"Horta-Guinardó","Horta","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",430457.144,4580905.4180000005,430365.21200000006,4580704.496,2.1672830000000003,41.374846999999995,"NITBUS -N0-N6--",3,11,"Sants-Montjuïc","el Poble-sec","",""
"K014","Transports i serveis relacionats","Autobusos diürns",433593.594,4587666.177,433501.635,4587465.191000001,2.204043,41.436004,"BUS -11--",9,59,"Sant Andreu","el Bon Pastor","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428815.369,4583487.284,428723.453,4583286.339,2.147349,41.397957,"BUS -V13--",5,26,"Sarrià-Sant Gervasi","Sant Gervasi - Galvany","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",431099.99600000004,4582258.938,431008.05799999996,4582058.0030000005,2.174816,41.387093,"NITBUS -N8-N28--",1,4,"Ciutat Vella","Sant Pere, Santa Caterina i la Ribera","",""
"K014","Transports i serveis relacionats","Autobusos diürns",428530.00399999996,4578421.7930000005,428438.089,4578220.895,2.144534,41.352309000000005,"BUS -23-109-V3--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
"K015","Transports i serveis relacionats","Autobusos nocturns",428443.71200000006,4578581.529,428351.79799999995,4578380.629,2.1434830000000002,41.35374,"NITBUS -N1--",3,12,"Sants-Montjuïc","la Marina del Prat Vermell","",""
