"DISTRICTE","CODI_ILLA","SECC_CENS","BARRI","NOM_DISTRICTE","NOM_BARRI","AEB","HABITANTS","NUM_PARC","NUM_LOCALS","NUM_VIVENDES","NUM_PARKINGS","NUM_ALTRES","SUP_CONS","SUP_SOBRE_RASANT","SUP_SOTA_RASANT","SUP_LOCALS","SUP_SERVEIS","SUP_SOL","DATA_DADES"
5,33141,"043","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",205,82,1816,1015,327,289,122184,111939,10245,"","",23667,"02/04/2021 00:07:11"
5,33142,"043","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",253,95,2207,1338,237,534,278715,214706,64009,"","",33237,"02/04/2021 00:07:11"
5,33150,"044","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",405,162,3537,1900,33,571,342889,334351,8538,"","",68033,"02/04/2021 00:07:11"
5,33160,"046","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",161,73,1260,807,0,390,119932,119932,0,"","",22681,"02/04/2021 00:07:11"
5,33170,"046","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",235,75,2820,1312,1370,122,292632,226384,66248,"","",70917,"02/04/2021 00:07:11"
5,33180,"046","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",101,36,754,515,12,130,127306,119744,7562,"","",23060,"02/04/2021 00:07:11"
5,33190,"046","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",168,55,3363,889,2277,105,301763,244117,57646,"","",61333,"02/04/2021 00:07:11"
5,33200,"030","24","Sarrià-Sant Gervasi","les Tres Torres","099",447,151,4004,2419,1315,242,703161,681213,21948,"","",203941,"02/04/2021 00:07:11"
5,33210,"030","24","Sarrià-Sant Gervasi","les Tres Torres","099",272,90,5057,1341,2779,911,349468,249602,99866,"","",91173,"02/04/2021 00:07:11"
5,33220,"029","24","Sarrià-Sant Gervasi","les Tres Torres","099",290,97,6333,1781,3712,838,512737,371223,141514,"","",130740,"02/04/2021 00:07:11"
5,33231,"029","24","Sarrià-Sant Gervasi","les Tres Torres","099",242,72,3057,606,790,317,501310,479992,21318,"","",135710,"02/04/2021 00:07:11"
5,33232,"030","24","Sarrià-Sant Gervasi","les Tres Torres","099",332,95,4128,1567,2208,348,442921,351610,91311,"","",102828,"02/04/2021 00:07:11"
5,33240,"030","24","Sarrià-Sant Gervasi","les Tres Torres","099",164,56,2457,630,1632,115,223671,164498,59173,"","",61435,"02/04/2021 00:07:11"
5,33250,"030","24","Sarrià-Sant Gervasi","les Tres Torres","099",173,55,4110,858,2537,684,234609,167920,66689,"","",41780,"02/04/2021 00:07:11"
5,33260,"046","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",185,68,5895,1300,4410,185,476506,365736,110770,"","",100908,"02/04/2021 00:07:11"
5,33271,"046","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",193,63,2817,832,1985,0,251717,190452,61265,"","",51520,"02/04/2021 00:07:11"
5,33272,"046","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",107,62,15404,57,5643,9704,775467,564196,211271,"","",87199,"02/04/2021 00:07:11"
5,33280,"045","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",472,169,3038,2152,10,414,384511,376996,7515,"","",80935,"02/04/2021 00:07:11"
5,33290,"045","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",478,180,6992,3725,1691,1449,704909,636733,68176,"","",96102,"02/04/2021 00:07:11"
5,33300,"045","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",174,60,4494,1626,2520,277,385522,295852,89670,"","",39607,"02/04/2021 00:07:11"
5,33310,"045","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","103",471,157,9371,2535,5408,1109,794450,707856,86594,"","",131110,"02/04/2021 00:07:11"
5,33320,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",213,64,2484,674,1556,143,241322,190307,51015,"","",68267,"02/04/2021 00:07:11"
5,33330,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",540,220,10206,2549,4967,2339,921514,720074,201440,"","",358503,"02/04/2021 00:07:11"
5,33340,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",75,29,1062,193,614,188,74135,33111,41024,"","",29884,"02/04/2021 00:07:11"
5,33350,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",16,5,24,3,5,11,2663,2222,441,"","",3161,"02/04/2021 00:07:11"
5,33360,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",256,81,2751,1478,847,375,376293,344070,32223,"","",133866,"02/04/2021 00:07:11"
5,33370,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",150,74,5406,2428,2456,514,362370,289683,72687,"","",84119,"02/04/2021 00:07:11"
5,33380,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",156,46,701,385,28,235,130804,111295,19509,"","",51677,"02/04/2021 00:07:11"
5,33401,"008","23","Sarrià-Sant Gervasi","Sarrià","095",94,38,3122,555,1938,601,153732,103882,49850,"","",50601,"02/04/2021 00:07:11"
5,33402,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",128,41,6112,1536,2961,1612,364661,250319,114342,"","",169302,"02/04/2021 00:07:11"
5,33420,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",81,21,140,18,7,53,23540,20372,3168,"","",14840,"02/04/2021 00:07:11"
5,33430,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",11,13,61,7,1,37,10170,8434,1736,"","",12832,"02/04/2021 00:07:11"
5,33440,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",35,15,76,15,17,17,7304,6284,1020,"","",9007,"02/04/2021 00:07:11"
5,33450,"031","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",65,8,61,14,9,29,8265,6726,1539,"","",10104,"02/04/2021 00:07:11"
5,33460,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",36,18,83,21,5,22,11403,9563,1840,"","",11280,"02/04/2021 00:07:11"
5,33470,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",12,6,26,6,3,4,3081,2604,477,"","",5029,"02/04/2021 00:07:11"
5,33484,"008","23","Sarrià-Sant Gervasi","Sarrià","095",19,10,56,5,4,31,8057,7254,803,"","",18892,"02/04/2021 00:07:11"
5,33485,"??","??","Sarrià-Sant Gervasi","??","??",206,56,240,32,26,126,54273,36546,17727,"","",69302,"02/04/2021 00:07:11"
5,33486,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",0,1,3,0,1,2,349,219,130,"","",554,"02/04/2021 00:07:11"
5,33490,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",97,15,80,19,10,27,9840,8096,1744,"","",10431,"02/04/2021 00:07:11"
5,33501,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",14,7,54,6,2,43,7034,6882,152,"","",6998,"02/04/2021 00:07:11"
5,33520,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",0,1,36,0,0,36,30383,27823,2560,"","",31669,"02/04/2021 00:07:11"
5,33530,"032","25","Sarrià-Sant Gervasi","Sant Gervasi - la Bonanova","100",32,13,55,9,6,17,6107,4985,1122,"","",8488,"02/04/2021 00:07:11"
5,33540,"004","23","Sarrià-Sant Gervasi","Sarrià","093",22,11,36,7,8,9,4257,3414,843,"","",5393,"02/04/2021 00:07:11"
5,33550,"004","23","Sarrià-Sant Gervasi","Sarrià","093",60,23,166,47,43,18,22851,17042,5809,"","",27680,"02/04/2021 00:07:11"
5,33560,"004","23","Sarrià-Sant Gervasi","Sarrià","093",61,3,24,3,6,2,4097,3064,1033,"","",8747,"02/04/2021 00:07:11"
5,33571,"004","23","Sarrià-Sant Gervasi","Sarrià","093",24,3,19,2,4,9,2527,2347,180,"","",2759,"02/04/2021 00:07:11"
5,33572,"004","23","Sarrià-Sant Gervasi","Sarrià","093",0,1,0,0,0,0,0,0,0,"","",447,"02/04/2021 00:07:11"
5,33581,"004","23","Sarrià-Sant Gervasi","Sarrià","093",59,26,71,27,8,5,5151,5065,86,"","",7716,"02/04/2021 00:07:11"
5,33582,"004","23","Sarrià-Sant Gervasi","Sarrià","093",79,36,288,128,47,11,27196,20669,6527,"","",28965,"02/04/2021 00:07:11"
5,33587,"004","23","Sarrià-Sant Gervasi","Sarrià","093",45,14,59,14,10,18,6174,4713,1461,"","",9391,"02/04/2021 00:07:11"
5,33588,"004","23","Sarrià-Sant Gervasi","Sarrià","093",148,78,196,60,24,28,24050,20690,3360,"","",113235,"02/04/2021 00:07:11"
5,33590,"004","23","Sarrià-Sant Gervasi","Sarrià","093",89,30,167,29,14,94,42504,36564,5940,"","",48228,"02/04/2021 00:07:11"
5,33601,"008","23","Sarrià-Sant Gervasi","Sarrià","095",185,79,4698,1720,2764,117,345272,300810,44462,"","",107963,"02/04/2021 00:07:11"
5,33602,"008","23","Sarrià-Sant Gervasi","Sarrià","095",24,2,24,2,0,20,10496,10496,0,"","",16290,"02/04/2021 00:07:11"
5,33611,"008","23","Sarrià-Sant Gervasi","Sarrià","095",104,41,2913,969,1172,750,172643,115593,57050,"","",27278,"02/04/2021 00:07:11"
5,33612,"008","23","Sarrià-Sant Gervasi","Sarrià","095",0,1,0,0,0,0,0,0,0,"","",3635,"02/04/2021 00:07:11"
5,33613,"008","23","Sarrià-Sant Gervasi","Sarrià","095",150,60,2066,768,810,404,123382,84443,38939,"","",25929,"02/04/2021 00:07:11"
5,33614,"008","23","Sarrià-Sant Gervasi","Sarrià","095",195,73,4952,1590,3076,202,252938,185376,67562,"","",46114,"02/04/2021 00:07:11"
5,33620,"008","23","Sarrià-Sant Gervasi","Sarrià","095",74,33,242,60,4,59,14653,14653,0,"","",5557,"02/04/2021 00:07:11"
5,33630,"008","23","Sarrià-Sant Gervasi","Sarrià","095",144,49,362,250,0,63,32993,32033,960,"","",10368,"02/04/2021 00:07:11"
5,33641,"007","23","Sarrià-Sant Gervasi","Sarrià","095",108,46,1620,387,836,343,90280,54486,35794,"","",15526,"02/04/2021 00:07:11"
5,33652,"007","23","Sarrià-Sant Gervasi","Sarrià","095",185,65,1373,802,363,170,112410,107590,4820,"","",21576,"02/04/2021 00:07:11"
5,33656,"008","23","Sarrià-Sant Gervasi","Sarrià","095",102,34,191,39,19,101,92876,69535,23341,"","",94085,"02/04/2021 00:07:11"
5,33657,"007","23","Sarrià-Sant Gervasi","Sarrià","095",0,1,0,0,0,0,0,0,0,"","",1070,"02/04/2021 00:07:11"
5,33658,"007","23","Sarrià-Sant Gervasi","Sarrià","095",119,48,393,257,9,41,35355,35165,190,"","",13714,"02/04/2021 00:07:11"
5,33659,"008","23","Sarrià-Sant Gervasi","Sarrià","095",47,9,44,7,2,18,9238,7735,1503,"","",4717,"02/04/2021 00:07:11"
5,33660,"007","23","Sarrià-Sant Gervasi","Sarrià","095",110,48,302,100,0,69,20152,18808,1344,"","",11311,"02/04/2021 00:07:11"
5,33670,"007","23","Sarrià-Sant Gervasi","Sarrià","095",55,23,253,173,80,0,18136,15521,2615,"","",4096,"02/04/2021 00:07:11"
5,33680,"007","23","Sarrià-Sant Gervasi","Sarrià","095",48,21,81,28,2,14,6040,5582,458,"","",3908,"02/04/2021 00:07:11"
5,33690,"007","23","Sarrià-Sant Gervasi","Sarrià","095",373,8,63,26,0,34,7861,7717,144,"","",5297,"02/04/2021 00:07:11"
5,33731,"004","23","Sarrià-Sant Gervasi","Sarrià","093",15,7,224,56,56,0,38430,26145,12285,"","",61523,"02/04/2021 00:07:11"
5,33732,"004","23","Sarrià-Sant Gervasi","Sarrià","093",43,21,74,17,8,10,4548,4548,0,"","",12778,"02/04/2021 00:07:11"
5,33733,"004","23","Sarrià-Sant Gervasi","Sarrià","093",50,12,55,14,8,14,5975,5007,968,"","",8062,"02/04/2021 00:07:11"
5,33734,"004","23","Sarrià-Sant Gervasi","Sarrià","093",41,16,58,12,11,15,5424,5162,262,"","",10588,"02/04/2021 00:07:11"
5,33735,"004","23","Sarrià-Sant Gervasi","Sarrià","093",0,1,3,1,1,1,225,225,0,"","",229,"02/04/2021 00:07:11"
5,33736,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",153,83,609,117,13,33,61503,60651,852,"","",40299,"02/04/2021 00:07:11"
5,33737,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",80,35,107,59,5,22,11184,10772,412,"","",34193,"02/04/2021 00:07:11"
5,33738,"002","22","Sarrià-Sant Gervasi","Vallvidrera, el Tibidabo i les Planes","092",30,11,23,10,0,3,1377,1354,23,"","",3757,"02/04/2021 00:07:11"
5,33750,"055","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","105",214,76,3524,1200,2196,128,457610,403841,53769,"","",94566,"02/04/2021 00:07:11"
5,33760,"055","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","105",67,21,1008,504,0,504,186816,155568,31248,"","",64722,"02/04/2021 00:07:11"
5,33770,"021","24","Sarrià-Sant Gervasi","les Tres Torres","097",53,19,427,119,252,30,29841,24473,5368,"","",5520,"02/04/2021 00:07:11"
5,33782,"021","24","Sarrià-Sant Gervasi","les Tres Torres","097",199,76,8822,3704,2444,2661,828899,645562,183337,"","",99678,"02/04/2021 00:07:11"
5,33785,"020","24","Sarrià-Sant Gervasi","les Tres Torres","097",785,357,26224,11377,7324,3722,1768830,1560725,208105,"","",210859,"02/04/2021 00:07:11"
5,33790,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",10,4,54,0,0,54,26430,26430,0,"","",34373,"02/04/2021 00:07:11"
5,33802,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",207,71,2120,627,1199,128,184446,150428,34018,"","",41955,"02/04/2021 00:07:11"
5,33803,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",0,1,0,0,0,0,0,0,0,"","",1398,"02/04/2021 00:07:11"
5,33804,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",224,50,1386,459,653,175,137175,109402,27773,"","",45874,"02/04/2021 00:07:11"
5,33805,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",146,45,4904,778,3538,588,225777,138475,87302,"","",58570,"02/04/2021 00:07:11"
5,33810,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",134,48,1362,485,780,57,134118,107232,26886,"","",30439,"02/04/2021 00:07:11"
5,33820,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",55,21,387,243,126,18,89121,85341,3780,"","",18534,"02/04/2021 00:07:11"
5,33830,"055","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","105",84,26,418,223,145,47,67362,59514,7848,"","",18715,"02/04/2021 00:07:11"
5,33840,"053","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","105",301,92,4332,1918,2107,252,444477,365873,78604,"","",112388,"02/04/2021 00:07:11"
5,33850,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",148,49,2088,619,1223,238,143900,112856,31044,"","",29644,"02/04/2021 00:07:11"
5,33860,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",208,75,2604,1018,1353,141,191732,146673,45059,"","",44666,"02/04/2021 00:07:11"
5,33870,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",58,21,144,46,63,10,12398,10347,2051,"","",5311,"02/04/2021 00:07:11"
5,33880,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",45,20,203,77,76,41,17323,13256,4067,"","",7432,"02/04/2021 00:07:11"
5,33890,"022","24","Sarrià-Sant Gervasi","les Tres Torres","098",535,212,8420,4295,3242,696,551548,463515,88033,"","",107830,"02/04/2021 00:07:11"
5,33900,"024","24","Sarrià-Sant Gervasi","les Tres Torres","098",185,60,1879,679,1023,142,189491,154993,34498,"","",57638,"02/04/2021 00:07:11"
5,33910,"024","24","Sarrià-Sant Gervasi","les Tres Torres","098",290,106,2911,1007,1492,332,221221,182139,39082,"","",53200,"02/04/2021 00:07:11"
5,33920,"024","24","Sarrià-Sant Gervasi","les Tres Torres","098",242,80,3088,845,2041,133,234109,173836,60273,"","",64686,"02/04/2021 00:07:11"
5,33930,"024","24","Sarrià-Sant Gervasi","les Tres Torres","098",333,118,7612,2305,4842,349,608847,470718,138129,"","",107364,"02/04/2021 00:07:11"
5,33941,"053","26","Sarrià-Sant Gervasi","Sant Gervasi - Galvany","105",176,51,6756,1139,5334,283,461710,252940,208770,"","",86449,"02/04/2021 00:07:11"
5,33950,"024","24","Sarrià-Sant Gervasi","les Tres Torres","098",90,28,487,213,186,76,51396,45033,6363,"","",12172,"02/04/2021 00:07:11"
5,33960,"024","24","Sarrià-Sant Gervasi","les Tres Torres","098",147,55,1422,569,752,57,155917,134536,21381,"","",39945,"02/04/2021 00:07:11"
5,33971,"024","24","Sarrià-Sant Gervasi","les Tres Torres","098",377,131,4581,1661,2500,203,435313,361978,73335,"","",117489,"02/04/2021 00:07:11"
5,33972,"023","24","Sarrià-Sant Gervasi","les Tres Torres","098",0,2,300,0,300,0,8037,7,8030,"","",1467,"02/04/2021 00:07:11"
5,33980,"023","24","Sarrià-Sant Gervasi","les Tres Torres","098",250,88,1843,978,342,298,179540,162023,17517,"","",29491,"02/04/2021 00:07:11"
5,33990,"023","24","Sarrià-Sant Gervasi","les Tres Torres","098",464,195,5247,2314,1190,603,394701,344167,50534,"","",67930,"02/04/2021 00:07:11"
5,34000,"023","24","Sarrià-Sant Gervasi","les Tres Torres","098",265,93,3197,1350,1233,589,440505,387390,53115,"","",169304,"02/04/2021 00:07:11"
5,34010,"023","24","Sarrià-Sant Gervasi","les Tres Torres","098",312,127,4276,2241,1387,489,325740,268911,56829,"","",45665,"02/04/2021 00:07:11"
5,34020,"023","24","Sarrià-Sant Gervasi","les Tres Torres","098",184,85,1790,1221,225,197,153173,136370,16803,"","",25348,"02/04/2021 00:07:11"
5,34030,"024","24","Sarrià-Sant Gervasi","les Tres Torres","098",245,84,3162,1460,879,98,327389,278214,49175,"","",70069,"02/04/2021 00:07:11"
5,34050,"012","23","Sarrià-Sant Gervasi","Sarrià","095",167,67,1070,625,333,86,60912,52737,8175,"","",14307,"02/04/2021 00:07:11"
5,34060,"012","23","Sarrià-Sant Gervasi","Sarrià","095",190,74,2063,833,0,588,152211,138411,13800,"","",20195,"02/04/2021 00:07:11"
5,34071,"018","23","Sarrià-Sant Gervasi","Sarrià","096",650,234,22259,15850,2277,3295,1965819,1889590,76229,"","",420633,"02/04/2021 00:07:11"
5,34072,"019","23","Sarrià-Sant Gervasi","Sarrià","096",1692,591,47152,15646,23153,7551,3259388,2548396,710992,"","",609265,"02/04/2021 00:07:11"
5,34080,"018","23","Sarrià-Sant Gervasi","Sarrià","096",620,248,83328,69192,496,13640,11890360,9858496,2031864,"","",3185560,"02/04/2021 00:07:11"
5,34092,"014","23","Sarrià-Sant Gervasi","Sarrià","096",555,231,50407,20331,28181,1310,3223314,2386840,836474,"","",562214,"02/04/2021 00:07:11"
5,34101,"017","23","Sarrià-Sant Gervasi","Sarrià","096",579,210,12559,4781,3599,4151,1321533,1050407,271126,"","",269488,"02/04/2021 00:07:11"
5,34110,"017","23","Sarrià-Sant Gervasi","Sarrià","096",154,65,5134,1609,2187,1332,297349,186957,110392,"","",64541,"02/04/2021 00:07:11"
5,34120,"016","23","Sarrià-Sant Gervasi","Sarrià","096",461,202,7715,5439,62,627,645317,587645,57672,"","",152271,"02/04/2021 00:07:11"
5,34130,"016","23","Sarrià-Sant Gervasi","Sarrià","096",894,334,12163,10089,0,1224,1200211,1118759,81452,"","",179925,"02/04/2021 00:07:11"
5,34141,"016","23","Sarrià-Sant Gervasi","Sarrià","096",521,186,8382,6495,87,1507,839320,830324,8996,"","",152517,"02/04/2021 00:07:11"
5,34142,"015","23","Sarrià-Sant Gervasi","Sarrià","096",0,1,0,0,0,0,0,0,0,"","",1672,"02/04/2021 00:07:11"
5,34143,"012","23","Sarrià-Sant Gervasi","Sarrià","095",0,1,0,0,0,0,0,0,0,"","",156,"02/04/2021 00:07:11"
5,34150,"015","23","Sarrià-Sant Gervasi","Sarrià","096",559,201,4762,3004,437,456,414807,396732,18075,"","",79779,"02/04/2021 00:07:11"
5,34160,"015","23","Sarrià-Sant Gervasi","Sarrià","096",233,95,10238,2623,5782,1662,675212,406334,268878,"","",120333,"02/04/2021 00:07:11"
5,34170,"015","23","Sarrià-Sant Gervasi","Sarrià","096",415,149,43534,9979,19168,12609,2261416,1436631,824785,"","",386278,"02/04/2021 00:07:11"
5,34180,"014","23","Sarrià-Sant Gervasi","Sarrià","096",475,189,8409,4013,3458,694,639546,527525,112021,"","",100962,"02/04/2021 00:07:11"
5,34190,"014","23","Sarrià-Sant Gervasi","Sarrià","096",562,200,16710,5138,7535,662,961875,763736,198139,"","",190914,"02/04/2021 00:07:11"
5,34200,"015","23","Sarrià-Sant Gervasi","Sarrià","096",341,137,2856,1728,760,248,241037,217804,23233,"","",52436,"02/04/2021 00:07:11"
5,34210,"012","23","Sarrià-Sant Gervasi","Sarrià","095",432,169,4246,1931,1546,593,270237,222985,47252,"","",64185,"02/04/2021 00:07:11"
5,34220,"012","23","Sarrià-Sant Gervasi","Sarrià","095",228,98,1464,725,145,359,96966,92950,4016,"","",20958,"02/04/2021 00:07:11"
5,34230,"013","23","Sarrià-Sant Gervasi","Sarrià","095",203,85,870,532,0,178,72459,72459,0,"","",19248,"02/04/2021 00:07:11"
5,34240,"013","23","Sarrià-Sant Gervasi","Sarrià","095",322,126,2179,1432,509,211,188940,174460,14480,"","",49284,"02/04/2021 00:07:11"
5,34250,"013","23","Sarrià-Sant Gervasi","Sarrià","095",539,189,25645,12233,11936,1450,1986337,1679956,306381,"","",439767,"02/04/2021 00:07:11"
5,34260,"013","23","Sarrià-Sant Gervasi","Sarrià","095",61,33,712,536,148,11,32550,31510,1040,"","",6219,"02/04/2021 00:07:11"
5,34270,"013","23","Sarrià-Sant Gervasi","Sarrià","095",203,92,1070,679,204,98,66716,61289,5427,"","",17397,"02/04/2021 00:07:11"
5,34280,"013","23","Sarrià-Sant Gervasi","Sarrià","095",234,102,1649,991,89,415,116920,113380,3540,"","",28843,"02/04/2021 00:07:11"
5,34290,"013","23","Sarrià-Sant Gervasi","Sarrià","095",108,42,602,315,227,30,40227,37167,3060,"","",9862,"02/04/2021 00:07:11"
5,34300,"010","23","Sarrià-Sant Gervasi","Sarrià","095",280,97,3515,1845,1399,224,321694,293317,28377,"","",67718,"02/04/2021 00:07:11"
5,34310,"010","23","Sarrià-Sant Gervasi","Sarrià","095",214,81,2392,419,6,183,245364,187666,57698,"","",39509,"02/04/2021 00:07:11"
5,34320,"010","23","Sarrià-Sant Gervasi","Sarrià","095",161,64,984,390,294,109,69959,58053,11906,"","",16974,"02/04/2021 00:07:11"
5,34330,"010","23","Sarrià-Sant Gervasi","Sarrià","095",408,171,4645,2533,1690,328,298216,269166,29050,"","",59499,"02/04/2021 00:07:11"
5,34340,"010","23","Sarrià-Sant Gervasi","Sarrià","095",64,22,226,148,0,55,15398,15236,162,"","",4803,"02/04/2021 00:07:11"
5,34350,"009","23","Sarrià-Sant Gervasi","Sarrià","095",7,9,25,5,1,14,2478,2478,0,"","",1331,"02/04/2021 00:07:11"
5,34360,"009","23","Sarrià-Sant Gervasi","Sarrià","095",56,31,95,50,0,22,7419,7419,0,"","",3539,"02/04/2021 00:07:11"
5,34371,"010","23","Sarrià-Sant Gervasi","Sarrià","095",176,67,1953,1097,646,210,166579,145318,21261,"","",33340,"02/04/2021 00:07:11"
5,34372,"010","23","Sarrià-Sant Gervasi","Sarrià","095",235,89,4231,2330,760,972,466504,313520,152984,"","",75388,"02/04/2021 00:07:11"
5,34380,"009","23","Sarrià-Sant Gervasi","Sarrià","095",325,129,12075,5687,5611,487,726415,636326,90089,"","",90853,"02/04/2021 00:07:11"
5,34390,"009","23","Sarrià-Sant Gervasi","Sarrià","095",398,135,40373,10843,28657,701,2976117,1818623,1157494,"","",424102,"02/04/2021 00:07:11"
5,34400,"006","23","Sarrià-Sant Gervasi","Sarrià","094",10,6,37,2,2,24,12679,8046,4633,"","",18993,"02/04/2021 00:07:11"
5,34410,"028","24","Sarrià-Sant Gervasi","les Tres Torres","099",433,140,6156,3058,2646,452,700928,543347,157581,"","",137191,"02/04/2021 00:07:11"
5,34421,"012","23","Sarrià-Sant Gervasi","Sarrià","095",258,123,3886,920,2109,521,230119,143687,86432,"","",71608,"02/04/2021 00:07:11"
5,34433,"028","24","Sarrià-Sant Gervasi","les Tres Torres","099",643,152,8268,2931,3492,1826,684517,520979,163538,"","",154710,"02/04/2021 00:07:11"
5,34442,"028","24","Sarrià-Sant Gervasi","les Tres Torres","099",217,70,2473,755,1374,264,238370,167253,71117,"","",72379,"02/04/2021 00:07:11"
5,34443,"028","24","Sarrià-Sant Gervasi","les Tres Torres","099",395,140,8055,3790,2840,946,742371,680000,62371,"","",206868,"02/04/2021 00:07:11"
5,34462,"008","23","Sarrià-Sant Gervasi","Sarrià","095",0,1,0,0,0,0,0,0,0,"","",892,"02/04/2021 00:07:11"
5,34463,"008","23","Sarrià-Sant Gervasi","Sarrià","095",275,113,4182,1401,1980,731,316354,244094,72260,"","",56835,"02/04/2021 00:07:11"
5,34471,"008","23","Sarrià-Sant Gervasi","Sarrià","095",43,19,222,55,99,11,10466,7928,2538,"","",5276,"02/04/2021 00:07:11"
5,34480,"008","23","Sarrià-Sant Gervasi","Sarrià","095",84,38,396,251,0,111,24235,23949,286,"","",6467,"02/04/2021 00:07:11"
5,34491,"011","23","Sarrià-Sant Gervasi","Sarrià","095",384,157,7274,2831,4040,263,499743,414619,85124,"","",96573,"02/04/2021 00:07:11"
5,34492,"011","23","Sarrià-Sant Gervasi","Sarrià","095",338,136,8893,3223,5126,447,447284,340267,107017,"","",82575,"02/04/2021 00:07:11"
5,34500,"011","23","Sarrià-Sant Gervasi","Sarrià","095",80,36,309,158,73,54,22048,20263,1785,"","",5888,"02/04/2021 00:07:11"
5,34510,"011","23","Sarrià-Sant Gervasi","Sarrià","095",175,71,909,736,3,113,64359,63687,672,"","",15437,"02/04/2021 00:07:11"
5,34521,"011","23","Sarrià-Sant Gervasi","Sarrià","095",93,42,226,123,0,66,16535,16099,436,"","",5381,"02/04/2021 00:07:11"
5,34522,"011","23","Sarrià-Sant Gervasi","Sarrià","095",0,1,0,0,0,0,0,0,0,"","",835,"02/04/2021 00:07:11"
5,34530,"011","23","Sarrià-Sant Gervasi","Sarrià","095",217,80,620,468,1,114,56089,54306,1783,"","",17099,"02/04/2021 00:07:11"
5,34540,"011","23","Sarrià-Sant Gervasi","Sarrià","095",125,50,1007,493,320,184,82072,71944,10128,"","",17195,"02/04/2021 00:07:11"
5,34550,"012","23","Sarrià-Sant Gervasi","Sarrià","095",75,36,974,313,544,88,36258,29510,6748,"","",8369,"02/04/2021 00:07:11"
5,34560,"012","23","Sarrià-Sant Gervasi","Sarrià","095",12,9,78,12,8,4,6440,6198,242,"","",1480,"02/04/2021 00:07:11"
5,34568,"005","23","Sarrià-Sant Gervasi","Sarrià","093",148,66,159,26,15,86,54585,43907,10678,"","",279396,"02/04/2021 00:07:11"
5,34569,"005","23","Sarrià-Sant Gervasi","Sarrià","093",6,6,9,0,1,8,1354,1354,0,"","",25184,"02/04/2021 00:07:11"
