"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_us","Concepte","Valor"
2020,6,"Gràcia",30,"la Salut",18,"Aparcament","Nombre",331.0
2020,6,"Gràcia",30,"la Salut",18,"Comerç","Nombre",38.0
2020,6,"Gràcia",30,"la Salut",18,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",18,"Esportiu","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",18,"Oficines","Nombre",13.0
2020,6,"Gràcia",30,"la Salut",18,"Religiós","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",18,"Residencial","Nombre",578.0
2020,6,"Gràcia",30,"la Salut",18,"Solars","Nombre",9.0
2020,6,"Gràcia",30,"la Salut",18,"Turisme i Hostaleria","Nombre",3.0
2020,6,"Gràcia",30,"la Salut",19,"Aparcament","Nombre",369.0
2020,6,"Gràcia",30,"la Salut",19,"Comerç","Nombre",33.0
2020,6,"Gràcia",30,"la Salut",19,"Ensenyament i Cultura","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",19,"Oficines","Nombre",6.0
2020,6,"Gràcia",30,"la Salut",19,"Religiós","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",19,"Residencial","Nombre",653.0
2020,6,"Gràcia",30,"la Salut",19,"Sanitat","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",19,"Turisme i Hostaleria","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",20,"Administracions Publiques","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",20,"Aparcament","Nombre",243.0
2020,6,"Gràcia",30,"la Salut",20,"Comerç","Nombre",48.0
2020,6,"Gràcia",30,"la Salut",20,"Ensenyament i Cultura","Nombre",7.0
2020,6,"Gràcia",30,"la Salut",20,"Indústria","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",20,"Oficines","Nombre",21.0
2020,6,"Gràcia",30,"la Salut",20,"Residencial","Nombre",547.0
2020,6,"Gràcia",30,"la Salut",20,"Turisme i Hostaleria","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",21,"Aparcament","Nombre",408.0
2020,6,"Gràcia",30,"la Salut",21,"Comerç","Nombre",39.0
2020,6,"Gràcia",30,"la Salut",21,"Esportiu","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",21,"Indústria","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",21,"Religiós","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",21,"Residencial","Nombre",561.0
2020,6,"Gràcia",30,"la Salut",21,"Solars","Nombre",7.0
2020,6,"Gràcia",30,"la Salut",21,"Turisme i Hostaleria","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",22,"Aparcament","Nombre",172.0
2020,6,"Gràcia",30,"la Salut",22,"Comerç","Nombre",14.0
2020,6,"Gràcia",30,"la Salut",22,"Ensenyament i Cultura","Nombre",3.0
2020,6,"Gràcia",30,"la Salut",22,"Oficines","Nombre",4.0
2020,6,"Gràcia",30,"la Salut",22,"Religiós","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",22,"Residencial","Nombre",504.0
2020,6,"Gràcia",30,"la Salut",22,"Sanitat","Nombre",22.0
2020,6,"Gràcia",30,"la Salut",22,"Solars","Nombre",10.0
2020,6,"Gràcia",30,"la Salut",22,"Turisme i Hostaleria","Nombre",14.0
2020,6,"Gràcia",30,"la Salut",23,"Aparcament","Nombre",538.0
2020,6,"Gràcia",30,"la Salut",23,"Comerç","Nombre",24.0
2020,6,"Gràcia",30,"la Salut",23,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",23,"Esportiu","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",23,"Oficines","Nombre",9.0
2020,6,"Gràcia",30,"la Salut",23,"Residencial","Nombre",562.0
2020,6,"Gràcia",30,"la Salut",23,"Sanitat","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",23,"Solars","Nombre",263.0
2020,6,"Gràcia",30,"la Salut",23,"Turisme i Hostaleria","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",24,"Aparcament","Nombre",398.0
2020,6,"Gràcia",30,"la Salut",24,"Comerç","Nombre",63.0
2020,6,"Gràcia",30,"la Salut",24,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",24,"Espectacles","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",24,"Esportiu","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",24,"Oficines","Nombre",11.0
2020,6,"Gràcia",30,"la Salut",24,"Residencial","Nombre",681.0
2020,6,"Gràcia",30,"la Salut",24,"Sanitat","Nombre",46.0
2020,6,"Gràcia",30,"la Salut",24,"Solars","Nombre",8.0
2020,6,"Gràcia",30,"la Salut",24,"Turisme i Hostaleria","Nombre",13.0
2020,6,"Gràcia",30,"la Salut",25,"Administracions Publiques","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",25,"Aparcament","Nombre",484.0
2020,6,"Gràcia",30,"la Salut",25,"Comerç","Nombre",15.0
2020,6,"Gràcia",30,"la Salut",25,"Ensenyament i Cultura","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",25,"Esportiu","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",25,"Oficines","Nombre",5.0
2020,6,"Gràcia",30,"la Salut",25,"Religiós","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",25,"Residencial","Nombre",705.0
2020,6,"Gràcia",30,"la Salut",25,"Sanitat","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",25,"Solars","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",25,"Turisme i Hostaleria","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",26,"Aparcament","Nombre",189.0
2020,6,"Gràcia",30,"la Salut",26,"Comerç","Nombre",23.0
2020,6,"Gràcia",30,"la Salut",26,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",26,"Oficines","Nombre",6.0
2020,6,"Gràcia",30,"la Salut",26,"Religiós","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",26,"Residencial","Nombre",519.0
2020,6,"Gràcia",30,"la Salut",26,"Sanitat","Nombre",2.0
2020,6,"Gràcia",30,"la Salut",26,"Solars","Nombre",1.0
2020,6,"Gràcia",30,"la Salut",27,"Aparcament","Nombre",274.0
2020,6,"Gràcia",30,"la Salut",27,"Comerç","Nombre",38.0
2020,6,"Gràcia",30,"la Salut",27,"Oficines","Nombre",8.0
2020,6,"Gràcia",30,"la Salut",27,"Residencial","Nombre",517.0
2020,6,"Gràcia",30,"la Salut",27,"Sanitat","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Aparcament","Nombre",214.0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Comerç","Nombre",38.0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Esportiu","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Oficines","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Residencial","Nombre",609.0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",28,"Turisme i Hostaleria","Nombre",3.0
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Aparcament","Nombre",479.0
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Comerç","Nombre",15.0
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Oficines","Nombre",9.0
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Religiós","Nombre",5.0
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Residencial","Nombre",754.0
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",29,"Turisme i Hostaleria","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Aparcament","Nombre",60.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Comerç","Nombre",50.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Ensenyament i Cultura","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Indústria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Oficines","Nombre",7.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Residencial","Nombre",562.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",30,"Turisme i Hostaleria","Nombre",6.0
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Aparcament","Nombre",130.0
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Comerç","Nombre",57.0
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Indústria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Oficines","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Residencial","Nombre",549.0
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Sanitat","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",31,"Turisme i Hostaleria","Nombre",7.0
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Aparcament","Nombre",86.0
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Comerç","Nombre",24.0
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Indústria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Oficines","Nombre",3.0
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Residencial","Nombre",469.0
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",32,"Turisme i Hostaleria","Nombre",5.0
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Aparcament","Nombre",294.0
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Comerç","Nombre",54.0
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Oficines","Nombre",9.0
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Residencial","Nombre",546.0
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Sanitat","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",33,"Turisme i Hostaleria","Nombre",11.0
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Aparcament","Nombre",335.0
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Comerç","Nombre",39.0
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Ensenyament i Cultura","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Oficines","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Religiós","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Residencial","Nombre",492.0
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",34,"Turisme i Hostaleria","Nombre",5.0
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Aparcament","Nombre",236.0
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Comerç","Nombre",46.0
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Ensenyament i Cultura","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Oficines","Nombre",24.0
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Residencial","Nombre",503.0
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Solars","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",35,"Turisme i Hostaleria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Aparcament","Nombre",175.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Comerç","Nombre",43.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Ensenyament i Cultura","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Indústria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Oficines","Nombre",12.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Residencial","Nombre",590.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Sanitat","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Solars","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",36,"Turisme i Hostaleria","Nombre",12.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Administracions Publiques","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Aparcament","Nombre",312.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Comerç","Nombre",48.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Ensenyament i Cultura","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Espectacles","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Oficines","Nombre",19.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Residencial","Nombre",422.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",37,"Turisme i Hostaleria","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Administracions Publiques","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Aparcament","Nombre",370.0
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Comerç","Nombre",72.0
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Ensenyament i Cultura","Nombre",3.0
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Oficines","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Residencial","Nombre",746.0
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Solars","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",38,"Turisme i Hostaleria","Nombre",9.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Aparcament","Nombre",528.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Comerç","Nombre",86.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Espectacles","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Indústria","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Oficines","Nombre",3.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Residencial","Nombre",707.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Solars","Nombre",10.0
2020,6,"Gràcia",31,"Vila de Gràcia",39,"Turisme i Hostaleria","Nombre",39.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Administracions Publiques","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Aparcament","Nombre",303.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Comerç","Nombre",51.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Ensenyament i Cultura","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Oficines","Nombre",32.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Religiós","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Residencial","Nombre",688.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Sanitat","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Solars","Nombre",7.0
2020,6,"Gràcia",31,"Vila de Gràcia",40,"Turisme i Hostaleria","Nombre",6.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Aparcament","Nombre",83.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Comerç","Nombre",77.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Ensenyament i Cultura","Nombre",3.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Espectacles","Nombre",3.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Indústria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Oficines","Nombre",21.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Residencial","Nombre",727.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Sanitat","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",41,"Turisme i Hostaleria","Nombre",15.0
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Aparcament","Nombre",811.0
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Comerç","Nombre",143.0
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Indústria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Oficines","Nombre",15.0
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Residencial","Nombre",746.0
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",42,"Turisme i Hostaleria","Nombre",10.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Aparcament","Nombre",219.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Comerç","Nombre",77.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Esportiu","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Indústria","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Oficines","Nombre",52.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Residencial","Nombre",537.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Sanitat","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",43,"Turisme i Hostaleria","Nombre",11.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Aparcament","Nombre",478.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Comerç","Nombre",70.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Ensenyament i Cultura","Nombre",7.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Espectacles","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Esportiu","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Oficines","Nombre",150.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Residencial","Nombre",747.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",44,"Turisme i Hostaleria","Nombre",27.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Aparcament","Nombre",122.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Comerç","Nombre",63.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Espectacles","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Oficines","Nombre",46.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Residencial","Nombre",593.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Sanitat","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",45,"Turisme i Hostaleria","Nombre",53.0
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Aparcament","Nombre",75.0
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Comerç","Nombre",51.0
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Residencial","Nombre",505.0
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",46,"Turisme i Hostaleria","Nombre",12.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Administracions Publiques","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Aparcament","Nombre",41.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Comerç","Nombre",73.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Ensenyament i Cultura","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Espectacles","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Oficines","Nombre",13.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Residencial","Nombre",621.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Sanitat","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",47,"Turisme i Hostaleria","Nombre",20.0
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Aparcament","Nombre",86.0
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Comerç","Nombre",77.0
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Oficines","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Residencial","Nombre",586.0
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Sanitat","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",48,"Turisme i Hostaleria","Nombre",39.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Administracions Publiques","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Aparcament","Nombre",179.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Comerç","Nombre",41.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Espectacles","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Oficines","Nombre",6.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Residencial","Nombre",518.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",49,"Turisme i Hostaleria","Nombre",17.0
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Aparcament","Nombre",131.0
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Comerç","Nombre",51.0
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Oficines","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Residencial","Nombre",514.0
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",50,"Turisme i Hostaleria","Nombre",7.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Aparcament","Nombre",109.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Comerç","Nombre",62.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Ensenyament i Cultura","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Espectacles","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Indústria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Oficines","Nombre",20.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Religiós","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Residencial","Nombre",585.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Sanitat","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",51,"Turisme i Hostaleria","Nombre",11.0
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Aparcament","Nombre",168.0
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Comerç","Nombre",56.0
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Oficines","Nombre",16.0
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Residencial","Nombre",650.0
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Solars","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",52,"Turisme i Hostaleria","Nombre",15.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Aparcament","Nombre",215.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Comerç","Nombre",44.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Ensenyament i Cultura","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Espectacles","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Indústria","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Oficines","Nombre",5.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Residencial","Nombre",654.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Solars","Nombre",3.0
2020,6,"Gràcia",31,"Vila de Gràcia",53,"Turisme i Hostaleria","Nombre",10.0
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Aparcament","Nombre",125.0
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Comerç","Nombre",102.0
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Oficines","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Religiós","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Residencial","Nombre",788.0
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",54,"Turisme i Hostaleria","Nombre",19.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Aparcament","Nombre",310.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Comerç","Nombre",80.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Ensenyament i Cultura","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Indústria","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Oficines","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Residencial","Nombre",610.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Sanitat","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Solars","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",55,"Turisme i Hostaleria","Nombre",8.0
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Aparcament","Nombre",63.0
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Comerç","Nombre",54.0
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Oficines","Nombre",2.0
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Religiós","Nombre",1.0
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Residencial","Nombre",696.0
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Solars","Nombre",4.0
2020,6,"Gràcia",31,"Vila de Gràcia",56,"Turisme i Hostaleria","Nombre",16.0
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Aparcament","Nombre",142.0
2020,6,"Gràcia",31,"Vila de Gràcia",57,"Comerç","Nombre",73.0
