"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Us_del_local","Superficie_m2"
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Sanitat",76
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Religiós",360
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Habitatge",54869
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Aparcaments",12767
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Comerç",9633
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Magatzem",7493
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Oficina",2493
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Hotel",200
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Ensenyament",12770
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Sanitat",11707
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Esportiu",5264
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Religiós",540
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Habitatge",39799
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Aparcaments",1541
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Comerç",4529
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Magatzem",923
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Indústria",84
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Sanitat",13
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Religiós",66
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Habitatge",47082
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Aparcaments",10786
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Comerç",4073
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Magatzem",3884
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Oficina",1272
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Hotel",71
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Ensenyament",488
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Habitatge",77182
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Aparcaments",5575
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Comerç",5126
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Magatzem",8015
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Oficina",578
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Ensenyament",919
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Habitatge",83156
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Aparcaments",33462
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Comerç",8288
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Magatzem",18494
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Oficina",16129
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Hotel",159
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Ensenyament",1499
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Sanitat",1616
2020,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Habitatge",30814
2020,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Aparcaments",7771
2020,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Comerç",5448
2020,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Magatzem",541
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Habitatge",29497
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Aparcaments",1440
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Comerç",2306
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Magatzem",6181
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Oficina",108
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Ensenyament",3899
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Indústria",581
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Esportiu",29475
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Espectacles",160
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Habitatge",69218
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Aparcaments",4324
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Comerç",1552
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Magatzem",357
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Hotel",132
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Habitatge",45873
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Aparcaments",12065
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Comerç",11762
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Magatzem",737
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Oficina",1749
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Habitatge",75871
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Aparcaments",7233
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Comerç",3472
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Magatzem",12604
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Oficina",3137
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Hotel",72
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Habitatge",58406
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Aparcaments",9096
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Comerç",4121
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Magatzem",1840
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Oficina",303
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Hotel",387
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Ensenyament",312
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Esportiu",228
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Religiós",335
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Sòl sense edificar",0
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Altres",192
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Habitatge",58918
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Aparcaments",20850
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Comerç",4277
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Magatzem",5900
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Oficina",135
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Hotel",73
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Habitatge",50253
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Aparcaments",986
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Comerç",4198
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Magatzem",5152
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Oficina",508
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Hotel",62
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Sanitat",16
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Habitatge",48072
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Aparcaments",4487
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Comerç",6092
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Magatzem",1611
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Oficina",2418
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Hotel",966
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Ensenyament",13889
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Habitatge",49637
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Aparcaments",10982
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Comerç",6024
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Magatzem",3607
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Oficina",1476
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Hotel",8649
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Ensenyament",193
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Sanitat",9995
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Altres",36
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Habitatge",64866
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Aparcaments",6592
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Comerç",6569
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Magatzem",4602
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Oficina",889
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Hotel",1866
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Ensenyament",1144
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Religiós",1068
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Habitatge",37237
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Aparcaments",5006
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Comerç",6265
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Magatzem",2681
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Oficina",2390
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Hotel",2044
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Ensenyament",8748
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Indústria",934
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Habitatge",56106
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Aparcaments",17773
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Comerç",5353
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Magatzem",2172
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Oficina",315
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Hotel",9512
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Indústria",1514
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Sanitat",138
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Esportiu",1155
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Habitatge",61690
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Aparcaments",17544
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Comerç",16014
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Magatzem",15212
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Oficina",13196
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Hotel",24261
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Ensenyament",5682
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Indústria",1625
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Sanitat",62
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Esportiu",2607
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Religiós",144
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Espectacles",114
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Habitatge",54072
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Aparcaments",43456
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Comerç",28405
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Magatzem",18624
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Oficina",22585
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Hotel",39398
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Indústria",148
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Religiós",314
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Habitatge",55757
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Aparcaments",7741
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Comerç",8546
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Magatzem",3137
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Oficina",977
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Hotel",778
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Ensenyament",2326
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Sanitat",98
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Esportiu",9871
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Religiós",317
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Espectacles",496
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Habitatge",58139
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Aparcaments",9404
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Comerç",13609
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Magatzem",6406
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Oficina",5392
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Hotel",1949
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Ensenyament",1611
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Habitatge",58577
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Aparcaments",5344
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Comerç",14049
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Magatzem",5724
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Oficina",267
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Hotel",1940
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Ensenyament",300
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Habitatge",44984
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Aparcaments",5376
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Comerç",11525
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Magatzem",4654
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Oficina",391
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Hotel",758
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Ensenyament",4313
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Indústria",525
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Sanitat",180
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Esportiu",140
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Habitatge",73924
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Aparcaments",4203
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Comerç",19389
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Magatzem",8045
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Oficina",1677
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Hotel",1613
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Ensenyament",6026
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Indústria",1212
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Sanitat",374
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Religiós",1703
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Espectacles",174
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Habitatge",63618
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Aparcaments",9541
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Comerç",6074
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Magatzem",4538
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Oficina",1743
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Hotel",1730
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Ensenyament",3868
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Habitatge",53707
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Aparcaments",25540
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Comerç",8159
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Magatzem",3778
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Oficina",2216
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Hotel",706
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Ensenyament",417
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Indústria",1876
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Sanitat",66
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Habitatge",30163
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Aparcaments",2156
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Comerç",4039
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Magatzem",1095
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Oficina",1866
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Hotel",92
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Indústria",212
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Sanitat",59
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Esportiu",225
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Habitatge",50009
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Aparcaments",8909
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Comerç",8567
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Magatzem",5531
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Oficina",1041
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Hotel",1120
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Ensenyament",1899
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Sanitat",404
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Habitatge",59796
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Aparcaments",15116
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Comerç",8642
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Magatzem",2716
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Oficina",1448
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Hotel",483
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Ensenyament",8115
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Indústria",3603
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Sanitat",3232
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Esportiu",7008
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Habitatge",36731
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Aparcaments",2587
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Comerç",3052
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Magatzem",6711
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Oficina",620
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Hotel",544
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Esportiu",102
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Habitatge",44260
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Aparcaments",9158
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Comerç",4601
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Magatzem",3886
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Oficina",1098
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Hotel",153
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Indústria",334
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Sanitat",2574
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Adm.Pública",226
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Habitatge",40696
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Aparcaments",97
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Comerç",2873
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Magatzem",576
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Ensenyament",1884
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Indústria",1130
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Religiós",1240
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Habitatge",52523
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Aparcaments",3699
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Comerç",6747
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Magatzem",1894
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Oficina",940
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Hotel",524
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Ensenyament",295
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Sanitat",1350
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Esportiu",399
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Habitatge",57456
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Aparcaments",7181
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Comerç",5107
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Magatzem",9531
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Oficina",1029
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Hotel",434
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Indústria",6708
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Sanitat",44
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Habitatge",39101
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Aparcaments",24685
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Comerç",3743
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Magatzem",2886
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Oficina",27936
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Hotel",298
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Religiós",1000
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Adm.Pública",32731
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Habitatge",41515
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Aparcaments",8025
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Comerç",1824
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Magatzem",5717
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Hotel",263
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Habitatge",77546
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Aparcaments",12926
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Comerç",6539
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Magatzem",2896
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Oficina",402
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Hotel",99
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Ensenyament",365
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Esportiu",202
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Habitatge",61071
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Aparcaments",11853
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Comerç",6729
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Magatzem",993
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Oficina",594
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Hotel",186
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Ensenyament",160
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Sòl sense edificar",0
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Habitatge",36452
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Aparcaments",3798
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Comerç",4214
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Magatzem",2932
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Oficina",502
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Hotel",49
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Ensenyament",88
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Indústria",456
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Habitatge",38816
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Aparcaments",16548
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Comerç",2942
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Magatzem",1874
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Oficina",7427
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Hotel",92
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Ensenyament",3639
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Sanitat",760
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Habitatge",38617
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Aparcaments",5575
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Comerç",4715
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Magatzem",1130
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Indústria",9951
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Habitatge",41240
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Aparcaments",4811
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Comerç",5887
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Magatzem",2000
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Oficina",305
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Hotel",302
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Ensenyament",151
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Indústria",693
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Sanitat",523
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Religiós",172
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Habitatge",39805
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Aparcaments",6505
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Comerç",5416
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Magatzem",3796
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Oficina",106
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Hotel",357
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Ensenyament",4414
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Habitatge",55282
