"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Desc_locals","Nombre"
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"de 6 a 10",15
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"d'11 a 20",17
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"de 21 a 50",10
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"de 51 a 100",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",85,"més de 100",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"1 local",15
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"2 locals",7
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"de 3 a 5",14
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"de 6 a 10",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"d'11 a 20",27
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"de 21 a 50",12
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"de 51 a 100",6
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",86,"més de 100",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"cap",3
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"1 local",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"2 locals",3
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"de 3 a 5",13
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"de 6 a 10",11
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"d'11 a 20",26
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"de 21 a 50",19
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",87,"de 51 a 100",6
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"1 local",11
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"2 locals",3
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"de 3 a 5",7
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"de 6 a 10",19
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"d'11 a 20",7
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"de 21 a 50",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"de 51 a 100",12
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",88,"més de 100",3
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"cap",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"1 local",20
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"2 locals",20
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"de 3 a 5",30
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"de 6 a 10",18
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"d'11 a 20",27
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"de 21 a 50",15
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"de 51 a 100",3
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",89,"més de 100",7
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"1 local",18
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"2 locals",17
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"de 3 a 5",30
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"de 6 a 10",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"d'11 a 20",21
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"de 21 a 50",29
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"de 51 a 100",8
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",90,"més de 100",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"cap",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"1 local",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"2 locals",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"de 3 a 5",14
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"de 6 a 10",12
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"d'11 a 20",23
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"de 21 a 50",17
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",91,"més de 100",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"cap",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"1 local",21
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"2 locals",16
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"de 3 a 5",41
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"de 6 a 10",16
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"d'11 a 20",17
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"de 21 a 50",19
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"de 51 a 100",4
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",92,"més de 100",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"1 local",5
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"2 locals",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"de 3 a 5",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"de 6 a 10",7
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"d'11 a 20",12
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"de 21 a 50",24
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"de 51 a 100",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",93,"més de 100",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"cap",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"1 local",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"2 locals",8
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"de 3 a 5",15
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"de 6 a 10",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"d'11 a 20",15
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"de 21 a 50",24
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"de 51 a 100",12
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",94,"més de 100",4
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"1 local",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"2 locals",5
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"de 3 a 5",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"de 6 a 10",3
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"d'11 a 20",6
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"de 21 a 50",13
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"de 51 a 100",7
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",95,"més de 100",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"1 local",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"2 locals",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"de 6 a 10",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"d'11 a 20",13
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"de 21 a 50",20
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"de 51 a 100",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",96,"més de 100",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"cap",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"1 local",11
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"2 locals",7
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"de 3 a 5",16
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"de 6 a 10",15
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"d'11 a 20",23
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"de 21 a 50",19
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"de 51 a 100",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",97,"més de 100",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"1 local",2
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"2 locals",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"de 3 a 5",1
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"de 6 a 10",9
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"d'11 a 20",8
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"de 21 a 50",11
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"de 51 a 100",8
2020,5,"Sarrià-Sant Gervasi",27,"el Putget i Farró",98,"més de 100",3
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"cap",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"1 local",16
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"2 locals",10
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"de 3 a 5",24
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"de 6 a 10",24
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"d'11 a 20",19
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"de 21 a 50",11
2020,6,"Gràcia",28,"Vallcarca i els Penitents",1,"de 51 a 100",3
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"cap",2
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"1 local",11
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"2 locals",8
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"de 3 a 5",7
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"de 6 a 10",14
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"d'11 a 20",8
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"de 21 a 50",17
2020,6,"Gràcia",28,"Vallcarca i els Penitents",2,"de 51 a 100",6
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"1 local",9
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"2 locals",7
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"de 3 a 5",20
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"de 6 a 10",12
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"d'11 a 20",26
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"de 21 a 50",37
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"de 51 a 100",5
2020,6,"Gràcia",28,"Vallcarca i els Penitents",3,"més de 100",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"cap",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"1 local",37
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"2 locals",31
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"de 3 a 5",53
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"de 6 a 10",21
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"d'11 a 20",19
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"de 21 a 50",16
2020,6,"Gràcia",28,"Vallcarca i els Penitents",4,"de 51 a 100",3
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"cap",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"1 local",13
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"2 locals",10
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"de 3 a 5",18
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"de 6 a 10",14
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"d'11 a 20",12
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"de 21 a 50",13
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"de 51 a 100",4
2020,6,"Gràcia",28,"Vallcarca i els Penitents",6,"més de 100",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"1 local",10
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"2 locals",10
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"de 3 a 5",8
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"de 6 a 10",10
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"d'11 a 20",17
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"de 21 a 50",25
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"de 51 a 100",6
2020,6,"Gràcia",28,"Vallcarca i els Penitents",7,"més de 100",6
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"cap",2
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"1 local",8
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"2 locals",4
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"de 3 a 5",3
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"de 6 a 10",5
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"d'11 a 20",13
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"de 21 a 50",27
2020,6,"Gràcia",28,"Vallcarca i els Penitents",8,"de 51 a 100",8
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"cap",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"1 local",45
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"2 locals",55
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"de 3 a 5",130
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"de 6 a 10",28
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"d'11 a 20",7
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"de 21 a 50",13
2020,6,"Gràcia",28,"Vallcarca i els Penitents",9,"de 51 a 100",2
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"cap",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"1 local",21
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"2 locals",11
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"de 3 a 5",16
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"de 6 a 10",10
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"d'11 a 20",9
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"de 21 a 50",10
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"de 51 a 100",5
2020,6,"Gràcia",28,"Vallcarca i els Penitents",10,"més de 100",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"cap",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"1 local",22
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"2 locals",21
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"de 3 a 5",96
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"de 6 a 10",23
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"d'11 a 20",14
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"de 21 a 50",7
2020,6,"Gràcia",28,"Vallcarca i els Penitents",11,"de 51 a 100",1
2020,6,"Gràcia",28,"Vallcarca i els Penitents",12,"1 local",19
2020,6,"Gràcia",28,"Vallcarca i els Penitents",12,"2 locals",14
2020,6,"Gràcia",28,"Vallcarca i els Penitents",12,"de 3 a 5",82
2020,6,"Gràcia",28,"Vallcarca i els Penitents",12,"de 6 a 10",19
2020,6,"Gràcia",28,"Vallcarca i els Penitents",12,"d'11 a 20",7
2020,6,"Gràcia",28,"Vallcarca i els Penitents",12,"de 21 a 50",15
2020,6,"Gràcia",28,"Vallcarca i els Penitents",12,"de 51 a 100",1
2020,6,"Gràcia",29,"el Coll",13,"1 local",7
2020,6,"Gràcia",29,"el Coll",13,"2 locals",15
2020,6,"Gràcia",29,"el Coll",13,"de 3 a 5",25
2020,6,"Gràcia",29,"el Coll",13,"de 6 a 10",19
2020,6,"Gràcia",29,"el Coll",13,"d'11 a 20",25
2020,6,"Gràcia",29,"el Coll",13,"de 21 a 50",20
2020,6,"Gràcia",29,"el Coll",13,"de 51 a 100",5
2020,6,"Gràcia",29,"el Coll",14,"1 local",1
2020,6,"Gràcia",29,"el Coll",14,"2 locals",1
2020,6,"Gràcia",29,"el Coll",14,"de 3 a 5",3
2020,6,"Gràcia",29,"el Coll",14,"de 6 a 10",9
2020,6,"Gràcia",29,"el Coll",14,"d'11 a 20",14
2020,6,"Gràcia",29,"el Coll",14,"de 21 a 50",9
2020,6,"Gràcia",29,"el Coll",14,"de 51 a 100",4
2020,6,"Gràcia",29,"el Coll",14,"més de 100",1
2020,6,"Gràcia",29,"el Coll",15,"1 local",51
2020,6,"Gràcia",29,"el Coll",15,"2 locals",30
2020,6,"Gràcia",29,"el Coll",15,"de 3 a 5",32
2020,6,"Gràcia",29,"el Coll",15,"de 6 a 10",24
2020,6,"Gràcia",29,"el Coll",15,"d'11 a 20",18
2020,6,"Gràcia",29,"el Coll",15,"de 21 a 50",7
2020,6,"Gràcia",29,"el Coll",15,"de 51 a 100",3
2020,6,"Gràcia",29,"el Coll",15,"més de 100",2
2020,6,"Gràcia",29,"el Coll",16,"1 local",26
2020,6,"Gràcia",29,"el Coll",16,"2 locals",17
2020,6,"Gràcia",29,"el Coll",16,"de 3 a 5",34
2020,6,"Gràcia",29,"el Coll",16,"de 6 a 10",29
2020,6,"Gràcia",29,"el Coll",16,"d'11 a 20",24
2020,6,"Gràcia",29,"el Coll",16,"de 21 a 50",14
2020,6,"Gràcia",29,"el Coll",16,"de 51 a 100",3
2020,6,"Gràcia",29,"el Coll",17,"cap",1
2020,6,"Gràcia",29,"el Coll",17,"1 local",51
2020,6,"Gràcia",29,"el Coll",17,"2 locals",31
2020,6,"Gràcia",29,"el Coll",17,"de 3 a 5",43
2020,6,"Gràcia",29,"el Coll",17,"de 6 a 10",14
2020,6,"Gràcia",29,"el Coll",17,"d'11 a 20",16
2020,6,"Gràcia",29,"el Coll",17,"de 21 a 50",12
2020,6,"Gràcia",29,"el Coll",17,"de 51 a 100",3
2020,6,"Gràcia",29,"el Coll",17,"més de 100",1
2020,6,"Gràcia",30,"la Salut",18,"1 local",4
2020,6,"Gràcia",30,"la Salut",18,"2 locals",4
2020,6,"Gràcia",30,"la Salut",18,"de 3 a 5",24
2020,6,"Gràcia",30,"la Salut",18,"de 6 a 10",5
2020,6,"Gràcia",30,"la Salut",18,"d'11 a 20",18
2020,6,"Gràcia",30,"la Salut",18,"de 21 a 50",21
2020,6,"Gràcia",30,"la Salut",18,"de 51 a 100",2
2020,6,"Gràcia",30,"la Salut",18,"més de 100",1
2020,6,"Gràcia",30,"la Salut",19,"1 local",11
2020,6,"Gràcia",30,"la Salut",19,"2 locals",13
2020,6,"Gràcia",30,"la Salut",19,"de 3 a 5",23
2020,6,"Gràcia",30,"la Salut",19,"de 6 a 10",20
2020,6,"Gràcia",30,"la Salut",19,"d'11 a 20",27
2020,6,"Gràcia",30,"la Salut",19,"de 21 a 50",5
2020,6,"Gràcia",30,"la Salut",19,"de 51 a 100",4
2020,6,"Gràcia",30,"la Salut",19,"més de 100",1
2020,6,"Gràcia",30,"la Salut",20,"1 local",14
2020,6,"Gràcia",30,"la Salut",20,"2 locals",8
2020,6,"Gràcia",30,"la Salut",20,"de 3 a 5",17
2020,6,"Gràcia",30,"la Salut",20,"de 6 a 10",11
2020,6,"Gràcia",30,"la Salut",20,"d'11 a 20",14
2020,6,"Gràcia",30,"la Salut",20,"de 21 a 50",11
2020,6,"Gràcia",30,"la Salut",20,"de 51 a 100",4
2020,6,"Gràcia",30,"la Salut",21,"1 local",7
2020,6,"Gràcia",30,"la Salut",21,"2 locals",4
2020,6,"Gràcia",30,"la Salut",21,"de 3 a 5",7
2020,6,"Gràcia",30,"la Salut",21,"de 6 a 10",15
2020,6,"Gràcia",30,"la Salut",21,"d'11 a 20",12
2020,6,"Gràcia",30,"la Salut",21,"de 21 a 50",11
2020,6,"Gràcia",30,"la Salut",21,"de 51 a 100",1
2020,6,"Gràcia",30,"la Salut",21,"més de 100",4
2020,6,"Gràcia",30,"la Salut",22,"1 local",39
2020,6,"Gràcia",30,"la Salut",22,"2 locals",28
2020,6,"Gràcia",30,"la Salut",22,"de 3 a 5",45
2020,6,"Gràcia",30,"la Salut",22,"de 6 a 10",24
2020,6,"Gràcia",30,"la Salut",22,"d'11 a 20",14
2020,6,"Gràcia",30,"la Salut",22,"de 21 a 50",13
2020,6,"Gràcia",30,"la Salut",22,"de 51 a 100",3
2020,6,"Gràcia",30,"la Salut",23,"1 local",5
2020,6,"Gràcia",30,"la Salut",23,"2 locals",1
2020,6,"Gràcia",30,"la Salut",23,"de 3 a 5",2
2020,6,"Gràcia",30,"la Salut",23,"de 6 a 10",4
2020,6,"Gràcia",30,"la Salut",23,"de 21 a 50",10
2020,6,"Gràcia",30,"la Salut",23,"de 51 a 100",4
2020,6,"Gràcia",30,"la Salut",23,"més de 100",4
2020,6,"Gràcia",30,"la Salut",24,"1 local",23
2020,6,"Gràcia",30,"la Salut",24,"2 locals",11
2020,6,"Gràcia",30,"la Salut",24,"de 3 a 5",17
2020,6,"Gràcia",30,"la Salut",24,"de 6 a 10",14
2020,6,"Gràcia",30,"la Salut",24,"d'11 a 20",9
2020,6,"Gràcia",30,"la Salut",24,"de 21 a 50",16
2020,6,"Gràcia",30,"la Salut",24,"de 51 a 100",9
2020,6,"Gràcia",30,"la Salut",24,"més de 100",1
2020,6,"Gràcia",30,"la Salut",25,"1 local",7
2020,6,"Gràcia",30,"la Salut",25,"2 locals",3
2020,6,"Gràcia",30,"la Salut",25,"de 3 a 5",3
2020,6,"Gràcia",30,"la Salut",25,"de 6 a 10",2
2020,6,"Gràcia",30,"la Salut",25,"d'11 a 20",2
2020,6,"Gràcia",30,"la Salut",25,"de 21 a 50",14
2020,6,"Gràcia",30,"la Salut",25,"de 51 a 100",6
2020,6,"Gràcia",30,"la Salut",25,"més de 100",2
2020,6,"Gràcia",30,"la Salut",26,"cap",1
2020,6,"Gràcia",30,"la Salut",26,"1 local",2
2020,6,"Gràcia",30,"la Salut",26,"2 locals",7
2020,6,"Gràcia",30,"la Salut",26,"de 3 a 5",10
2020,6,"Gràcia",30,"la Salut",26,"de 6 a 10",8
2020,6,"Gràcia",30,"la Salut",26,"d'11 a 20",10
2020,6,"Gràcia",30,"la Salut",26,"de 21 a 50",10
2020,6,"Gràcia",30,"la Salut",26,"de 51 a 100",3
2020,6,"Gràcia",30,"la Salut",27,"cap",1
2020,6,"Gràcia",30,"la Salut",27,"1 local",3
2020,6,"Gràcia",30,"la Salut",27,"2 locals",3
2020,6,"Gràcia",30,"la Salut",27,"de 3 a 5",4
2020,6,"Gràcia",30,"la Salut",27,"de 6 a 10",2
2020,6,"Gràcia",30,"la Salut",27,"d'11 a 20",15
2020,6,"Gràcia",30,"la Salut",27,"de 21 a 50",13
2020,6,"Gràcia",30,"la Salut",27,"de 51 a 100",2
2020,6,"Gràcia",30,"la Salut",27,"més de 100",1
2020,6,"Gràcia",31,"Vila de Gràcia",28,"cap",1
2020,6,"Gràcia",31,"Vila de Gràcia",28,"1 local",15
2020,6,"Gràcia",31,"Vila de Gràcia",28,"2 locals",10
2020,6,"Gràcia",31,"Vila de Gràcia",28,"de 3 a 5",18
2020,6,"Gràcia",31,"Vila de Gràcia",28,"de 6 a 10",21
2020,6,"Gràcia",31,"Vila de Gràcia",28,"d'11 a 20",21
2020,6,"Gràcia",31,"Vila de Gràcia",28,"de 21 a 50",12
2020,6,"Gràcia",31,"Vila de Gràcia",28,"de 51 a 100",2
2020,6,"Gràcia",31,"Vila de Gràcia",28,"més de 100",1
2020,6,"Gràcia",31,"Vila de Gràcia",29,"1 local",10
2020,6,"Gràcia",31,"Vila de Gràcia",29,"2 locals",7
2020,6,"Gràcia",31,"Vila de Gràcia",29,"de 3 a 5",19
2020,6,"Gràcia",31,"Vila de Gràcia",29,"de 6 a 10",12
2020,6,"Gràcia",31,"Vila de Gràcia",29,"d'11 a 20",17
2020,6,"Gràcia",31,"Vila de Gràcia",29,"de 21 a 50",12
2020,6,"Gràcia",31,"Vila de Gràcia",29,"de 51 a 100",3
2020,6,"Gràcia",31,"Vila de Gràcia",29,"més de 100",3
2020,6,"Gràcia",31,"Vila de Gràcia",30,"1 local",15
2020,6,"Gràcia",31,"Vila de Gràcia",30,"2 locals",16
2020,6,"Gràcia",31,"Vila de Gràcia",30,"de 3 a 5",30
2020,6,"Gràcia",31,"Vila de Gràcia",30,"de 6 a 10",24
2020,6,"Gràcia",31,"Vila de Gràcia",30,"d'11 a 20",26
2020,6,"Gràcia",31,"Vila de Gràcia",30,"de 21 a 50",7
2020,6,"Gràcia",31,"Vila de Gràcia",30,"de 51 a 100",1
2020,6,"Gràcia",31,"Vila de Gràcia",31,"1 local",22
2020,6,"Gràcia",31,"Vila de Gràcia",31,"2 locals",21
2020,6,"Gràcia",31,"Vila de Gràcia",31,"de 3 a 5",40
2020,6,"Gràcia",31,"Vila de Gràcia",31,"de 6 a 10",37
2020,6,"Gràcia",31,"Vila de Gràcia",31,"d'11 a 20",17
2020,6,"Gràcia",31,"Vila de Gràcia",31,"de 21 a 50",6
2020,6,"Gràcia",31,"Vila de Gràcia",31,"de 51 a 100",1
2020,6,"Gràcia",31,"Vila de Gràcia",32,"1 local",14
2020,6,"Gràcia",31,"Vila de Gràcia",32,"2 locals",6
2020,6,"Gràcia",31,"Vila de Gràcia",32,"de 3 a 5",14
2020,6,"Gràcia",31,"Vila de Gràcia",32,"de 6 a 10",4
2020,6,"Gràcia",31,"Vila de Gràcia",32,"d'11 a 20",22
2020,6,"Gràcia",31,"Vila de Gràcia",32,"de 21 a 50",8
2020,6,"Gràcia",31,"Vila de Gràcia",32,"de 51 a 100",2
2020,6,"Gràcia",31,"Vila de Gràcia",33,"cap",1
2020,6,"Gràcia",31,"Vila de Gràcia",33,"1 local",15
2020,6,"Gràcia",31,"Vila de Gràcia",33,"2 locals",22
2020,6,"Gràcia",31,"Vila de Gràcia",33,"de 3 a 5",32
2020,6,"Gràcia",31,"Vila de Gràcia",33,"de 6 a 10",19
2020,6,"Gràcia",31,"Vila de Gràcia",33,"d'11 a 20",16
2020,6,"Gràcia",31,"Vila de Gràcia",33,"de 21 a 50",14
2020,6,"Gràcia",31,"Vila de Gràcia",33,"de 51 a 100",2
