"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Regim_propietat","Nombre"
2020,1,"Ciutat Vella",1,"el Raval",1,"Horitzontal",41
2020,1,"Ciutat Vella",1,"el Raval",1,"Vertical",34
2020,1,"Ciutat Vella",1,"el Raval",2,"Horitzontal",41
2020,1,"Ciutat Vella",1,"el Raval",2,"Vertical",26
2020,1,"Ciutat Vella",1,"el Raval",3,"Horitzontal",38
2020,1,"Ciutat Vella",1,"el Raval",3,"Vertical",21
2020,1,"Ciutat Vella",1,"el Raval",4,"Horitzontal",67
2020,1,"Ciutat Vella",1,"el Raval",4,"Vertical",60
2020,1,"Ciutat Vella",1,"el Raval",5,"Horitzontal",82
2020,1,"Ciutat Vella",1,"el Raval",5,"Vertical",55
2020,1,"Ciutat Vella",1,"el Raval",6,"Horitzontal",52
2020,1,"Ciutat Vella",1,"el Raval",6,"Vertical",55
2020,1,"Ciutat Vella",1,"el Raval",7,"Horitzontal",45
2020,1,"Ciutat Vella",1,"el Raval",7,"Vertical",24
2020,1,"Ciutat Vella",1,"el Raval",8,"Horitzontal",67
2020,1,"Ciutat Vella",1,"el Raval",8,"Vertical",30
2020,1,"Ciutat Vella",1,"el Raval",9,"Horitzontal",49
2020,1,"Ciutat Vella",1,"el Raval",9,"Vertical",16
2020,1,"Ciutat Vella",1,"el Raval",10,"Horitzontal",61
2020,1,"Ciutat Vella",1,"el Raval",10,"Vertical",19
2020,1,"Ciutat Vella",1,"el Raval",11,"Horitzontal",96
2020,1,"Ciutat Vella",1,"el Raval",11,"Vertical",45
2020,1,"Ciutat Vella",1,"el Raval",12,"Horitzontal",64
2020,1,"Ciutat Vella",1,"el Raval",12,"Vertical",28
2020,1,"Ciutat Vella",1,"el Raval",13,"Horitzontal",25
2020,1,"Ciutat Vella",1,"el Raval",13,"Vertical",7
2020,1,"Ciutat Vella",1,"el Raval",14,"Horitzontal",45
2020,1,"Ciutat Vella",1,"el Raval",14,"Vertical",18
2020,1,"Ciutat Vella",1,"el Raval",15,"Horitzontal",46
2020,1,"Ciutat Vella",1,"el Raval",15,"Vertical",23
2020,1,"Ciutat Vella",1,"el Raval",16,"Horitzontal",55
2020,1,"Ciutat Vella",1,"el Raval",16,"Vertical",32
2020,1,"Ciutat Vella",1,"el Raval",17,"Horitzontal",56
2020,1,"Ciutat Vella",1,"el Raval",17,"Vertical",25
2020,1,"Ciutat Vella",1,"el Raval",18,"Horitzontal",33
2020,1,"Ciutat Vella",1,"el Raval",18,"Vertical",27
2020,1,"Ciutat Vella",1,"el Raval",19,"Horitzontal",91
2020,1,"Ciutat Vella",1,"el Raval",19,"Vertical",97
2020,1,"Ciutat Vella",1,"el Raval",20,"Horitzontal",69
2020,1,"Ciutat Vella",1,"el Raval",20,"Vertical",71
2020,1,"Ciutat Vella",1,"el Raval",21,"Horitzontal",82
2020,1,"Ciutat Vella",1,"el Raval",21,"Vertical",90
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Horitzontal",63
2020,1,"Ciutat Vella",2,"el Gòtic",22,"Vertical",68
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Horitzontal",105
2020,1,"Ciutat Vella",2,"el Gòtic",23,"Vertical",117
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Horitzontal",70
2020,1,"Ciutat Vella",2,"el Gòtic",25,"Vertical",90
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Horitzontal",69
2020,1,"Ciutat Vella",2,"el Gòtic",26,"Vertical",66
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Horitzontal",64
2020,1,"Ciutat Vella",2,"el Gòtic",27,"Vertical",51
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Horitzontal",105
2020,1,"Ciutat Vella",2,"el Gòtic",28,"Vertical",104
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Horitzontal",57
2020,1,"Ciutat Vella",2,"el Gòtic",29,"Vertical",61
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Horitzontal",91
2020,1,"Ciutat Vella",2,"el Gòtic",30,"Vertical",58
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Horitzontal",73
2020,1,"Ciutat Vella",2,"el Gòtic",31,"Vertical",46
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Horitzontal",70
2020,1,"Ciutat Vella",3,"la Barceloneta",32,"Vertical",63
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Horitzontal",35
2020,1,"Ciutat Vella",3,"la Barceloneta",33,"Vertical",31
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Horitzontal",50
2020,1,"Ciutat Vella",3,"la Barceloneta",34,"Vertical",28
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Horitzontal",43
2020,1,"Ciutat Vella",3,"la Barceloneta",35,"Vertical",21
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Horitzontal",32
2020,1,"Ciutat Vella",3,"la Barceloneta",36,"Vertical",40
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Horitzontal",33
2020,1,"Ciutat Vella",3,"la Barceloneta",37,"Vertical",15
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Horitzontal",75
2020,1,"Ciutat Vella",3,"la Barceloneta",38,"Vertical",38
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Horitzontal",55
2020,1,"Ciutat Vella",3,"la Barceloneta",39,"Vertical",44
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Horitzontal",50
2020,1,"Ciutat Vella",3,"la Barceloneta",40,"Vertical",24
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Horitzontal",78
2020,1,"Ciutat Vella",3,"la Barceloneta",41,"Vertical",71
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"Horitzontal",45
2020,1,"Ciutat Vella",3,"la Barceloneta",42,"Vertical",23
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Horitzontal",40
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,"Vertical",88
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Horitzontal",53
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,"Vertical",42
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Horitzontal",98
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,"Vertical",104
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Horitzontal",92
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,"Vertical",74
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Horitzontal",99
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Vertical",59
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Horitzontal",77
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,"Vertical",60
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Horitzontal",48
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,"Vertical",26
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Horitzontal",74
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,"Vertical",42
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Horitzontal",86
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,"Vertical",32
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Horitzontal",74
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,"Vertical",66
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Horitzontal",76
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,"Vertical",40
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Horitzontal",55
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,"Vertical",31
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Horitzontal",23
2020,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Vertical",15
2020,2,"Eixample",5,"el Fort Pienc",1,"Horitzontal",19
2020,2,"Eixample",5,"el Fort Pienc",1,"Vertical",23
2020,2,"Eixample",5,"el Fort Pienc",2,"Horitzontal",25
2020,2,"Eixample",5,"el Fort Pienc",2,"Vertical",14
2020,2,"Eixample",5,"el Fort Pienc",3,"Horitzontal",21
2020,2,"Eixample",5,"el Fort Pienc",3,"Vertical",10
2020,2,"Eixample",5,"el Fort Pienc",4,"Horitzontal",14
2020,2,"Eixample",5,"el Fort Pienc",4,"Vertical",7
2020,2,"Eixample",5,"el Fort Pienc",5,"Horitzontal",36
2020,2,"Eixample",5,"el Fort Pienc",5,"Vertical",7
2020,2,"Eixample",5,"el Fort Pienc",6,"Horitzontal",26
2020,2,"Eixample",5,"el Fort Pienc",6,"Vertical",13
2020,2,"Eixample",5,"el Fort Pienc",7,"Horitzontal",15
2020,2,"Eixample",5,"el Fort Pienc",7,"Vertical",7
2020,2,"Eixample",5,"el Fort Pienc",8,"Horitzontal",27
2020,2,"Eixample",5,"el Fort Pienc",8,"Vertical",8
2020,2,"Eixample",5,"el Fort Pienc",9,"Horitzontal",29
2020,2,"Eixample",5,"el Fort Pienc",9,"Vertical",9
2020,2,"Eixample",5,"el Fort Pienc",10,"Horitzontal",11
2020,2,"Eixample",5,"el Fort Pienc",10,"Vertical",7
2020,2,"Eixample",5,"el Fort Pienc",11,"Horitzontal",16
2020,2,"Eixample",5,"el Fort Pienc",11,"Vertical",3
2020,2,"Eixample",5,"el Fort Pienc",12,"Horitzontal",16
2020,2,"Eixample",5,"el Fort Pienc",12,"Vertical",14
2020,2,"Eixample",5,"el Fort Pienc",13,"Horitzontal",27
2020,2,"Eixample",5,"el Fort Pienc",13,"Vertical",16
2020,2,"Eixample",5,"el Fort Pienc",14,"Horitzontal",22
2020,2,"Eixample",5,"el Fort Pienc",14,"Vertical",8
2020,2,"Eixample",5,"el Fort Pienc",15,"Horitzontal",19
2020,2,"Eixample",5,"el Fort Pienc",15,"Vertical",14
2020,2,"Eixample",5,"el Fort Pienc",16,"Horitzontal",34
2020,2,"Eixample",5,"el Fort Pienc",16,"Vertical",10
2020,2,"Eixample",5,"el Fort Pienc",17,"Horitzontal",38
2020,2,"Eixample",5,"el Fort Pienc",17,"Vertical",13
2020,2,"Eixample",5,"el Fort Pienc",18,"Horitzontal",28
2020,2,"Eixample",5,"el Fort Pienc",18,"Vertical",5
2020,2,"Eixample",5,"el Fort Pienc",19,"Horitzontal",33
2020,2,"Eixample",5,"el Fort Pienc",19,"Vertical",18
2020,2,"Eixample",5,"el Fort Pienc",20,"Horitzontal",24
2020,2,"Eixample",5,"el Fort Pienc",20,"Vertical",26
2020,2,"Eixample",6,"la Sagrada Família",21,"Horitzontal",31
2020,2,"Eixample",6,"la Sagrada Família",21,"Vertical",30
2020,2,"Eixample",6,"la Sagrada Família",22,"Horitzontal",18
2020,2,"Eixample",6,"la Sagrada Família",22,"Vertical",34
2020,2,"Eixample",6,"la Sagrada Família",23,"Horitzontal",18
2020,2,"Eixample",6,"la Sagrada Família",23,"Vertical",4
2020,2,"Eixample",6,"la Sagrada Família",24,"Horitzontal",20
2020,2,"Eixample",6,"la Sagrada Família",24,"Vertical",13
2020,2,"Eixample",6,"la Sagrada Família",25,"Horitzontal",20
2020,2,"Eixample",6,"la Sagrada Família",25,"Vertical",5
2020,2,"Eixample",6,"la Sagrada Família",26,"Horitzontal",42
2020,2,"Eixample",6,"la Sagrada Família",26,"Vertical",18
2020,2,"Eixample",6,"la Sagrada Família",27,"Horitzontal",29
2020,2,"Eixample",6,"la Sagrada Família",27,"Vertical",18
2020,2,"Eixample",6,"la Sagrada Família",28,"Horitzontal",45
2020,2,"Eixample",6,"la Sagrada Família",28,"Vertical",14
2020,2,"Eixample",6,"la Sagrada Família",29,"Horitzontal",19
2020,2,"Eixample",6,"la Sagrada Família",29,"Vertical",6
2020,2,"Eixample",6,"la Sagrada Família",30,"Horitzontal",20
2020,2,"Eixample",6,"la Sagrada Família",30,"Vertical",6
2020,2,"Eixample",6,"la Sagrada Família",31,"Horitzontal",11
2020,2,"Eixample",6,"la Sagrada Família",31,"Vertical",7
2020,2,"Eixample",6,"la Sagrada Família",32,"Horitzontal",33
2020,2,"Eixample",6,"la Sagrada Família",32,"Vertical",26
2020,2,"Eixample",6,"la Sagrada Família",33,"Horitzontal",33
2020,2,"Eixample",6,"la Sagrada Família",33,"Vertical",42
2020,2,"Eixample",6,"la Sagrada Família",34,"Horitzontal",28
2020,2,"Eixample",6,"la Sagrada Família",34,"Vertical",20
2020,2,"Eixample",6,"la Sagrada Família",35,"Horitzontal",18
2020,2,"Eixample",6,"la Sagrada Família",35,"Vertical",10
2020,2,"Eixample",6,"la Sagrada Família",36,"Horitzontal",28
2020,2,"Eixample",6,"la Sagrada Família",36,"Vertical",29
2020,2,"Eixample",6,"la Sagrada Família",37,"Horitzontal",23
2020,2,"Eixample",6,"la Sagrada Família",37,"Vertical",3
2020,2,"Eixample",6,"la Sagrada Família",38,"Horitzontal",31
2020,2,"Eixample",6,"la Sagrada Família",38,"Vertical",44
2020,2,"Eixample",6,"la Sagrada Família",39,"Horitzontal",37
2020,2,"Eixample",6,"la Sagrada Família",39,"Vertical",8
2020,2,"Eixample",6,"la Sagrada Família",40,"Horitzontal",44
2020,2,"Eixample",6,"la Sagrada Família",40,"Vertical",57
2020,2,"Eixample",6,"la Sagrada Família",41,"Horitzontal",31
2020,2,"Eixample",6,"la Sagrada Família",41,"Vertical",15
2020,2,"Eixample",6,"la Sagrada Família",42,"Horitzontal",23
2020,2,"Eixample",6,"la Sagrada Família",42,"Vertical",5
2020,2,"Eixample",6,"la Sagrada Família",43,"Horitzontal",27
2020,2,"Eixample",6,"la Sagrada Família",43,"Vertical",6
2020,2,"Eixample",6,"la Sagrada Família",44,"Horitzontal",15
2020,2,"Eixample",6,"la Sagrada Família",44,"Vertical",25
2020,2,"Eixample",6,"la Sagrada Família",45,"Horitzontal",20
2020,2,"Eixample",6,"la Sagrada Família",45,"Vertical",8
2020,2,"Eixample",6,"la Sagrada Família",46,"Horitzontal",39
2020,2,"Eixample",6,"la Sagrada Família",46,"Vertical",5
2020,2,"Eixample",6,"la Sagrada Família",47,"Horitzontal",32
2020,2,"Eixample",6,"la Sagrada Família",47,"Vertical",4
2020,2,"Eixample",6,"la Sagrada Família",48,"Horitzontal",23
2020,2,"Eixample",6,"la Sagrada Família",48,"Vertical",25
2020,2,"Eixample",6,"la Sagrada Família",49,"Horitzontal",55
2020,2,"Eixample",6,"la Sagrada Família",49,"Vertical",41
2020,2,"Eixample",6,"la Sagrada Família",50,"Horitzontal",38
2020,2,"Eixample",6,"la Sagrada Família",50,"Vertical",29
2020,2,"Eixample",6,"la Sagrada Família",51,"Horitzontal",53
2020,2,"Eixample",6,"la Sagrada Família",51,"Vertical",35
2020,2,"Eixample",6,"la Sagrada Família",52,"Horitzontal",66
2020,2,"Eixample",6,"la Sagrada Família",52,"Vertical",24
2020,2,"Eixample",6,"la Sagrada Família",53,"Horitzontal",50
2020,2,"Eixample",6,"la Sagrada Família",53,"Vertical",24
2020,2,"Eixample",6,"la Sagrada Família",54,"Horitzontal",35
2020,2,"Eixample",6,"la Sagrada Família",54,"Vertical",13
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"Horitzontal",40
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"Vertical",25
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"Horitzontal",31
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"Vertical",29
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"Horitzontal",34
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"Vertical",8
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"Horitzontal",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"Vertical",10
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"Horitzontal",33
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"Vertical",20
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"Horitzontal",38
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"Vertical",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"Horitzontal",43
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"Vertical",16
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"Horitzontal",39
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"Vertical",27
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"Horitzontal",35
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"Vertical",23
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"Horitzontal",34
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"Vertical",14
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"Horitzontal",65
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"Vertical",42
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Horitzontal",33
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Vertical",12
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Horitzontal",37
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Vertical",26
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Horitzontal",36
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Vertical",24
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Horitzontal",36
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Vertical",16
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Horitzontal",39
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Vertical",26
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Horitzontal",56
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Vertical",21
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Horitzontal",43
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Vertical",19
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Horitzontal",52
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Vertical",33
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Horitzontal",43
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Vertical",22
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Horitzontal",42
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Vertical",25
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Horitzontal",54
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Vertical",36
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Horitzontal",108
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Vertical",88
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Horitzontal",67
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Vertical",70
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Horitzontal",78
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Vertical",51
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Horitzontal",78
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Vertical",44
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Horitzontal",90
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Vertical",84
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Horitzontal",35
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Vertical",47
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Horitzontal",81
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Vertical",61
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Horitzontal",70
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Vertical",52
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Horitzontal",44
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Vertical",50
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Horitzontal",42
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Vertical",17
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Horitzontal",39
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Vertical",16
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Horitzontal",53
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Vertical",28
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Horitzontal",58
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Vertical",27
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Horitzontal",56
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Vertical",29
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Horitzontal",64
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Vertical",40
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Horitzontal",53
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Vertical",31
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Horitzontal",38
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Vertical",14
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Horitzontal",29
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Vertical",15
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Horitzontal",39
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Vertical",14
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Horitzontal",35
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Vertical",22
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Horitzontal",30
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Vertical",17
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"Horitzontal",41
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"Vertical",17
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Horitzontal",38
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Vertical",10
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"Horitzontal",37
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"Vertical",6
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Horitzontal",44
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Vertical",14
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"Horitzontal",37
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"Vertical",7
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"Horitzontal",49
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"Vertical",35
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"Horitzontal",15
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"Vertical",1
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"Horitzontal",31
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"Vertical",22
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"Horitzontal",43
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"Vertical",30
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"Horitzontal",33
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"Vertical",12
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Horitzontal",33
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Vertical",12
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"Horitzontal",30
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"Vertical",12
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"Horitzontal",46
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"Vertical",15
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Horitzontal",46
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Vertical",18
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Horitzontal",14
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Horitzontal",27
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Vertical",2
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Horitzontal",23
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Vertical",13
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Horitzontal",26
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Vertical",1
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Horitzontal",18
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Vertical",4
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Horitzontal",16
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Vertical",6
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Horitzontal",30
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Vertical",16
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Horitzontal",19
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Vertical",3
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Horitzontal",21
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Vertical",7
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Horitzontal",22
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Vertical",7
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Horitzontal",14
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Vertical",3
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Horitzontal",26
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Vertical",4
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Horitzontal",17
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Vertical",4
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Horitzontal",22
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Vertical",6
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Horitzontal",29
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Vertical",3
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Horitzontal",25
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Vertical",16
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Horitzontal",24
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Vertical",5
