"Any","Codi_districte","Nom_districte","Codi_barri","Nom_barri","Seccio_censal","Tipus_sup","Superficie_m2"
2020,2,"Eixample",5,"el Fort Pienc",20,"Superfície_serveis",12158
2020,2,"Eixample",6,"la Sagrada Família",21,"Superfície_serveis",8370
2020,2,"Eixample",6,"la Sagrada Família",22,"Superfície_serveis",6676
2020,2,"Eixample",6,"la Sagrada Família",23,"Superfície_serveis",6134
2020,2,"Eixample",6,"la Sagrada Família",24,"Superfície_serveis",5680
2020,2,"Eixample",6,"la Sagrada Família",25,"Superfície_serveis",5751
2020,2,"Eixample",6,"la Sagrada Família",26,"Superfície_serveis",14767
2020,2,"Eixample",6,"la Sagrada Família",27,"Superfície_serveis",15850
2020,2,"Eixample",6,"la Sagrada Família",28,"Superfície_serveis",20057
2020,2,"Eixample",6,"la Sagrada Família",29,"Superfície_serveis",7845
2020,2,"Eixample",6,"la Sagrada Família",30,"Superfície_serveis",8439
2020,2,"Eixample",6,"la Sagrada Família",31,"Superfície_serveis",8086
2020,2,"Eixample",6,"la Sagrada Família",32,"Superfície_serveis",6959
2020,2,"Eixample",6,"la Sagrada Família",33,"Superfície_serveis",6018
2020,2,"Eixample",6,"la Sagrada Família",34,"Superfície_serveis",5886
2020,2,"Eixample",6,"la Sagrada Família",35,"Superfície_serveis",8413
2020,2,"Eixample",6,"la Sagrada Família",36,"Superfície_serveis",7507
2020,2,"Eixample",6,"la Sagrada Família",37,"Superfície_serveis",6618
2020,2,"Eixample",6,"la Sagrada Família",38,"Superfície_serveis",6154
2020,2,"Eixample",6,"la Sagrada Família",39,"Superfície_serveis",8961
2020,2,"Eixample",6,"la Sagrada Família",40,"Superfície_serveis",9612
2020,2,"Eixample",6,"la Sagrada Família",41,"Superfície_serveis",12267
2020,2,"Eixample",6,"la Sagrada Família",42,"Superfície_serveis",8028
2020,2,"Eixample",6,"la Sagrada Família",43,"Superfície_serveis",12450
2020,2,"Eixample",6,"la Sagrada Família",44,"Superfície_serveis",11520
2020,2,"Eixample",6,"la Sagrada Família",45,"Superfície_serveis",5733
2020,2,"Eixample",6,"la Sagrada Família",46,"Superfície_serveis",7065
2020,2,"Eixample",6,"la Sagrada Família",47,"Superfície_serveis",12586
2020,2,"Eixample",6,"la Sagrada Família",48,"Superfície_serveis",6917
2020,2,"Eixample",6,"la Sagrada Família",49,"Superfície_serveis",14254
2020,2,"Eixample",6,"la Sagrada Família",50,"Superfície_serveis",9788
2020,2,"Eixample",6,"la Sagrada Família",51,"Superfície_serveis",18050
2020,2,"Eixample",6,"la Sagrada Família",52,"Superfície_serveis",10815
2020,2,"Eixample",6,"la Sagrada Família",53,"Superfície_serveis",17862
2020,2,"Eixample",6,"la Sagrada Família",54,"Superfície_serveis",15616
2020,2,"Eixample",7,"la Dreta de l'Eixample",55,"Superfície_serveis",11113
2020,2,"Eixample",7,"la Dreta de l'Eixample",56,"Superfície_serveis",15916
2020,2,"Eixample",7,"la Dreta de l'Eixample",57,"Superfície_serveis",8397
2020,2,"Eixample",7,"la Dreta de l'Eixample",58,"Superfície_serveis",18127
2020,2,"Eixample",7,"la Dreta de l'Eixample",59,"Superfície_serveis",18940
2020,2,"Eixample",7,"la Dreta de l'Eixample",60,"Superfície_serveis",19027
2020,2,"Eixample",7,"la Dreta de l'Eixample",61,"Superfície_serveis",10652
2020,2,"Eixample",7,"la Dreta de l'Eixample",62,"Superfície_serveis",14494
2020,2,"Eixample",7,"la Dreta de l'Eixample",63,"Superfície_serveis",13505
2020,2,"Eixample",7,"la Dreta de l'Eixample",64,"Superfície_serveis",15917
2020,2,"Eixample",7,"la Dreta de l'Eixample",65,"Superfície_serveis",18680
2020,2,"Eixample",7,"la Dreta de l'Eixample",66,"Superfície_serveis",12891
2020,2,"Eixample",7,"la Dreta de l'Eixample",67,"Superfície_serveis",11007
2020,2,"Eixample",7,"la Dreta de l'Eixample",68,"Superfície_serveis",13481
2020,2,"Eixample",7,"la Dreta de l'Eixample",69,"Superfície_serveis",18017
2020,2,"Eixample",7,"la Dreta de l'Eixample",70,"Superfície_serveis",15512
2020,2,"Eixample",7,"la Dreta de l'Eixample",71,"Superfície_serveis",25097
2020,2,"Eixample",7,"la Dreta de l'Eixample",72,"Superfície_serveis",16021
2020,2,"Eixample",7,"la Dreta de l'Eixample",73,"Superfície_serveis",25701
2020,2,"Eixample",7,"la Dreta de l'Eixample",74,"Superfície_serveis",15042
2020,2,"Eixample",7,"la Dreta de l'Eixample",75,"Superfície_serveis",17900
2020,2,"Eixample",7,"la Dreta de l'Eixample",76,"Superfície_serveis",23745
2020,2,"Eixample",7,"la Dreta de l'Eixample",77,"Superfície_serveis",57375
2020,2,"Eixample",7,"la Dreta de l'Eixample",78,"Superfície_serveis",40702
2020,2,"Eixample",7,"la Dreta de l'Eixample",79,"Superfície_serveis",36478
2020,2,"Eixample",7,"la Dreta de l'Eixample",80,"Superfície_serveis",41806
2020,2,"Eixample",7,"la Dreta de l'Eixample",81,"Superfície_serveis",41910
2020,2,"Eixample",7,"la Dreta de l'Eixample",82,"Superfície_serveis",26493
2020,2,"Eixample",7,"la Dreta de l'Eixample",83,"Superfície_serveis",43418
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,"Superfície_serveis",17758
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,"Superfície_serveis",21930
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,"Superfície_serveis",17863
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,"Superfície_serveis",9358
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Superfície_serveis",14422
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Superfície_serveis",19987
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,"Superfície_serveis",16617
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,"Superfície_serveis",19541
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Superfície_serveis",15035
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,"Superfície_serveis",23717
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,"Superfície_serveis",17767
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"Superfície_serveis",14469
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"Superfície_serveis",8749
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"Superfície_serveis",11956
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"Superfície_serveis",13524
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"Superfície_serveis",8930
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"Superfície_serveis",18487
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Superfície_serveis",18417
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"Superfície_serveis",8952
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"Superfície_serveis",20184
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"Superfície_serveis",17215
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"Superfície_serveis",16631
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"Superfície_serveis",13321
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"Superfície_serveis",15929
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Superfície_serveis",26284
2020,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"Superfície_serveis",17702
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"Superfície_serveis",18147
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Superfície_serveis",14716
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"Superfície_serveis",19013
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Superfície_serveis",42562
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"Superfície_serveis",10319
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Superfície_serveis",6165
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"Superfície_serveis",9196
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"Superfície_serveis",7327
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"Superfície_serveis",13046
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"Superfície_serveis",9264
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"Superfície_serveis",6466
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"Superfície_serveis",12532
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"Superfície_serveis",9928
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"Superfície_serveis",5775
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"Superfície_serveis",12152
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"Superfície_serveis",11319
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"Superfície_serveis",18900
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"Superfície_serveis",19383
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"Superfície_serveis",6263
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"Superfície_serveis",8100
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"Superfície_serveis",12947
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"Superfície_serveis",5786
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"Superfície_serveis",6498
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"Superfície_serveis",4723
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"Superfície_serveis",7133
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"Superfície_serveis",12808
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"Superfície_serveis",8131
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"Superfície_serveis",8125
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"Superfície_serveis",12654
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"Superfície_serveis",20191
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"Superfície_serveis",12859
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Superfície_serveis",21700
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"Superfície_serveis",11425
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"Superfície_serveis",9575
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"Superfície_serveis",10648
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"Superfície_serveis",10725
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Superfície_serveis",6553
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"Superfície_serveis",11145
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"Superfície_serveis",14479
2020,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"Superfície_serveis",9947
2020,2,"Eixample",10,"Sant Antoni",150,"Superfície_serveis",8115
2020,2,"Eixample",10,"Sant Antoni",151,"Superfície_serveis",13708
2020,2,"Eixample",10,"Sant Antoni",152,"Superfície_serveis",16978
2020,2,"Eixample",10,"Sant Antoni",153,"Superfície_serveis",17891
2020,2,"Eixample",10,"Sant Antoni",154,"Superfície_serveis",7795
2020,2,"Eixample",10,"Sant Antoni",155,"Superfície_serveis",10617
2020,2,"Eixample",10,"Sant Antoni",156,"Superfície_serveis",6694
2020,2,"Eixample",10,"Sant Antoni",157,"Superfície_serveis",5515
2020,2,"Eixample",10,"Sant Antoni",158,"Superfície_serveis",10496
2020,2,"Eixample",10,"Sant Antoni",159,"Superfície_serveis",11242
2020,2,"Eixample",10,"Sant Antoni",160,"Superfície_serveis",12187
2020,2,"Eixample",10,"Sant Antoni",161,"Superfície_serveis",7842
2020,2,"Eixample",10,"Sant Antoni",162,"Superfície_serveis",5405
2020,2,"Eixample",10,"Sant Antoni",163,"Superfície_serveis",10613
2020,2,"Eixample",10,"Sant Antoni",164,"Superfície_serveis",10962
2020,2,"Eixample",10,"Sant Antoni",165,"Superfície_serveis",13666
2020,2,"Eixample",10,"Sant Antoni",166,"Superfície_serveis",18993
2020,2,"Eixample",10,"Sant Antoni",167,"Superfície_serveis",19120
2020,2,"Eixample",10,"Sant Antoni",168,"Superfície_serveis",25028
2020,2,"Eixample",10,"Sant Antoni",169,"Superfície_serveis",10810
2020,2,"Eixample",10,"Sant Antoni",170,"Superfície_serveis",10625
2020,2,"Eixample",10,"Sant Antoni",171,"Superfície_serveis",9836
2020,2,"Eixample",10,"Sant Antoni",172,"Superfície_serveis",6680
2020,2,"Eixample",10,"Sant Antoni",173,"Superfície_serveis",9617
2020,3,"Sants-Montjuïc",11,"el Poble Sec",1,"Superfície_serveis",9972
2020,3,"Sants-Montjuïc",11,"el Poble Sec",2,"Superfície_serveis",10005
2020,3,"Sants-Montjuïc",11,"el Poble Sec",3,"Superfície_serveis",7161
2020,3,"Sants-Montjuïc",11,"el Poble Sec",4,"Superfície_serveis",9126
2020,3,"Sants-Montjuïc",11,"el Poble Sec",5,"Superfície_serveis",6745
2020,3,"Sants-Montjuïc",11,"el Poble Sec",6,"Superfície_serveis",5400
2020,3,"Sants-Montjuïc",11,"el Poble Sec",7,"Superfície_serveis",8483
2020,3,"Sants-Montjuïc",11,"el Poble Sec",8,"Superfície_serveis",5403
2020,3,"Sants-Montjuïc",11,"el Poble Sec",9,"Superfície_serveis",5332
2020,3,"Sants-Montjuïc",11,"el Poble Sec",10,"Superfície_serveis",8734
2020,3,"Sants-Montjuïc",11,"el Poble Sec",11,"Superfície_serveis",9697
2020,3,"Sants-Montjuïc",11,"el Poble Sec",12,"Superfície_serveis",8781
2020,3,"Sants-Montjuïc",11,"el Poble Sec",13,"Superfície_serveis",6671
2020,3,"Sants-Montjuïc",11,"el Poble Sec",14,"Superfície_serveis",6304
2020,3,"Sants-Montjuïc",11,"el Poble Sec",15,"Superfície_serveis",14637
2020,3,"Sants-Montjuïc",11,"el Poble Sec",16,"Superfície_serveis",8465
2020,3,"Sants-Montjuïc",11,"el Poble Sec",17,"Superfície_serveis",6055
2020,3,"Sants-Montjuïc",11,"el Poble Sec",18,"Superfície_serveis",7424
2020,3,"Sants-Montjuïc",11,"el Poble Sec",19,"Superfície_serveis",6537
2020,3,"Sants-Montjuïc",11,"el Poble Sec",20,"Superfície_serveis",7396
2020,3,"Sants-Montjuïc",11,"el Poble Sec",21,"Superfície_serveis",3836
2020,3,"Sants-Montjuïc",11,"el Poble Sec",22,"Superfície_serveis",6085
2020,3,"Sants-Montjuïc",11,"el Poble Sec",23,"Superfície_serveis",8321
2020,3,"Sants-Montjuïc",11,"el Poble Sec",24,"Superfície_serveis",11244
2020,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"Superfície_serveis",76027
2020,3,"Sants-Montjuïc",13,"la Marina de Port",26,"Superfície_serveis",7484
2020,3,"Sants-Montjuïc",13,"la Marina de Port",27,"Superfície_serveis",10980
2020,3,"Sants-Montjuïc",13,"la Marina de Port",28,"Superfície_serveis",40494
2020,3,"Sants-Montjuïc",13,"la Marina de Port",29,"Superfície_serveis",8324
2020,3,"Sants-Montjuïc",13,"la Marina de Port",30,"Superfície_serveis",43695
2020,3,"Sants-Montjuïc",13,"la Marina de Port",31,"Superfície_serveis",12884
2020,3,"Sants-Montjuïc",13,"la Marina de Port",32,"Superfície_serveis",19884
2020,3,"Sants-Montjuïc",13,"la Marina de Port",33,"Superfície_serveis",6648
2020,3,"Sants-Montjuïc",13,"la Marina de Port",34,"Superfície_serveis",10006
2020,3,"Sants-Montjuïc",13,"la Marina de Port",35,"Superfície_serveis",13971
2020,3,"Sants-Montjuïc",13,"la Marina de Port",36,"Superfície_serveis",22921
2020,3,"Sants-Montjuïc",13,"la Marina de Port",37,"Superfície_serveis",6548
2020,3,"Sants-Montjuïc",13,"la Marina de Port",38,"Superfície_serveis",10143
2020,3,"Sants-Montjuïc",13,"la Marina de Port",39,"Superfície_serveis",11867
2020,3,"Sants-Montjuïc",13,"la Marina de Port",211,"Superfície_serveis",8110
2020,3,"Sants-Montjuïc",13,"la Marina de Port",212,"Superfície_serveis",11017
2020,3,"Sants-Montjuïc",13,"la Marina de Port",213,"Superfície_serveis",17433
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"Superfície_serveis",11329
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Superfície_serveis",5519
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"Superfície_serveis",7777
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"Superfície_serveis",12041
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"Superfície_serveis",14010
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"Superfície_serveis",7229
2020,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"Superfície_serveis",10934
2020,3,"Sants-Montjuïc",15,"Hostafrancs",47,"Superfície_serveis",17866
2020,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Superfície_serveis",18834
2020,3,"Sants-Montjuïc",15,"Hostafrancs",49,"Superfície_serveis",9503
2020,3,"Sants-Montjuïc",15,"Hostafrancs",50,"Superfície_serveis",17424
2020,3,"Sants-Montjuïc",15,"Hostafrancs",51,"Superfície_serveis",12444
2020,3,"Sants-Montjuïc",15,"Hostafrancs",52,"Superfície_serveis",14730
2020,3,"Sants-Montjuïc",15,"Hostafrancs",53,"Superfície_serveis",13754
2020,3,"Sants-Montjuïc",15,"Hostafrancs",54,"Superfície_serveis",10791
2020,3,"Sants-Montjuïc",15,"Hostafrancs",55,"Superfície_serveis",12564
2020,3,"Sants-Montjuïc",15,"Hostafrancs",56,"Superfície_serveis",3982
2020,3,"Sants-Montjuïc",16,"la Bordeta",57,"Superfície_serveis",8887
2020,3,"Sants-Montjuïc",16,"la Bordeta",58,"Superfície_serveis",18017
2020,3,"Sants-Montjuïc",16,"la Bordeta",59,"Superfície_serveis",4288
2020,3,"Sants-Montjuïc",16,"la Bordeta",60,"Superfície_serveis",12446
2020,3,"Sants-Montjuïc",16,"la Bordeta",61,"Superfície_serveis",4205
2020,3,"Sants-Montjuïc",16,"la Bordeta",62,"Superfície_serveis",6818
2020,3,"Sants-Montjuïc",16,"la Bordeta",63,"Superfície_serveis",12409
2020,3,"Sants-Montjuïc",16,"la Bordeta",64,"Superfície_serveis",10684
2020,3,"Sants-Montjuïc",16,"la Bordeta",65,"Superfície_serveis",5112
2020,3,"Sants-Montjuïc",16,"la Bordeta",66,"Superfície_serveis",14503
2020,3,"Sants-Montjuïc",16,"la Bordeta",67,"Superfície_serveis",7970
2020,3,"Sants-Montjuïc",16,"la Bordeta",68,"Superfície_serveis",6677
2020,3,"Sants-Montjuïc",16,"la Bordeta",69,"Superfície_serveis",5393
2020,3,"Sants-Montjuïc",17,"Sants - Badal",70,"Superfície_serveis",5128
2020,3,"Sants-Montjuïc",17,"Sants - Badal",71,"Superfície_serveis",6611
2020,3,"Sants-Montjuïc",17,"Sants - Badal",72,"Superfície_serveis",6649
2020,3,"Sants-Montjuïc",17,"Sants - Badal",73,"Superfície_serveis",8697
2020,3,"Sants-Montjuïc",17,"Sants - Badal",74,"Superfície_serveis",9680
2020,3,"Sants-Montjuïc",17,"Sants - Badal",75,"Superfície_serveis",11888
2020,3,"Sants-Montjuïc",17,"Sants - Badal",76,"Superfície_serveis",4914
2020,3,"Sants-Montjuïc",17,"Sants - Badal",77,"Superfície_serveis",6366
2020,3,"Sants-Montjuïc",17,"Sants - Badal",78,"Superfície_serveis",10250
2020,3,"Sants-Montjuïc",17,"Sants - Badal",79,"Superfície_serveis",8292
2020,3,"Sants-Montjuïc",17,"Sants - Badal",80,"Superfície_serveis",8188
2020,3,"Sants-Montjuïc",17,"Sants - Badal",81,"Superfície_serveis",10893
2020,3,"Sants-Montjuïc",17,"Sants - Badal",82,"Superfície_serveis",15669
2020,3,"Sants-Montjuïc",17,"Sants - Badal",83,"Superfície_serveis",7430
2020,3,"Sants-Montjuïc",17,"Sants - Badal",84,"Superfície_serveis",6613
2020,3,"Sants-Montjuïc",17,"Sants - Badal",85,"Superfície_serveis",10258
2020,3,"Sants-Montjuïc",18,"Sants",86,"Superfície_serveis",13745
2020,3,"Sants-Montjuïc",18,"Sants",87,"Superfície_serveis",12088
2020,3,"Sants-Montjuïc",18,"Sants",88,"Superfície_serveis",8152
2020,3,"Sants-Montjuïc",18,"Sants",89,"Superfície_serveis",8239
2020,3,"Sants-Montjuïc",18,"Sants",90,"Superfície_serveis",13562
2020,3,"Sants-Montjuïc",18,"Sants",91,"Superfície_serveis",7082
2020,3,"Sants-Montjuïc",18,"Sants",92,"Superfície_serveis",8793
2020,3,"Sants-Montjuïc",18,"Sants",93,"Superfície_serveis",9864
2020,3,"Sants-Montjuïc",18,"Sants",94,"Superfície_serveis",7846
2020,3,"Sants-Montjuïc",18,"Sants",95,"Superfície_serveis",10285
2020,3,"Sants-Montjuïc",18,"Sants",96,"Superfície_serveis",9035
2020,3,"Sants-Montjuïc",18,"Sants",97,"Superfície_serveis",6450
2020,3,"Sants-Montjuïc",18,"Sants",98,"Superfície_serveis",7643
2020,3,"Sants-Montjuïc",18,"Sants",99,"Superfície_serveis",5397
2020,3,"Sants-Montjuïc",18,"Sants",100,"Superfície_serveis",8294
2020,3,"Sants-Montjuïc",18,"Sants",101,"Superfície_serveis",6342
2020,3,"Sants-Montjuïc",18,"Sants",102,"Superfície_serveis",7714
2020,3,"Sants-Montjuïc",18,"Sants",103,"Superfície_serveis",5900
2020,3,"Sants-Montjuïc",18,"Sants",104,"Superfície_serveis",7877
2020,3,"Sants-Montjuïc",18,"Sants",105,"Superfície_serveis",7580
2020,3,"Sants-Montjuïc",18,"Sants",106,"Superfície_serveis",7191
2020,3,"Sants-Montjuïc",18,"Sants",107,"Superfície_serveis",16735
2020,3,"Sants-Montjuïc",18,"Sants",108,"Superfície_serveis",9006
2020,3,"Sants-Montjuïc",18,"Sants",109,"Superfície_serveis",8570
2020,3,"Sants-Montjuïc",18,"Sants",110,"Superfície_serveis",10780
2020,3,"Sants-Montjuïc",18,"Sants",111,"Superfície_serveis",12168
2020,3,"Sants-Montjuïc",18,"Sants",112,"Superfície_serveis",14193
2020,3,"Sants-Montjuïc",18,"Sants",113,"Superfície_serveis",15678
2020,3,"Sants-Montjuïc",18,"Sants",114,"Superfície_serveis",10525
2020,4,"Les Corts",19,"les Corts",1,"Superfície_serveis",7130
2020,4,"Les Corts",19,"les Corts",2,"Superfície_serveis",15676
2020,4,"Les Corts",19,"les Corts",3,"Superfície_serveis",7875
2020,4,"Les Corts",19,"les Corts",4,"Superfície_serveis",6993
2020,4,"Les Corts",19,"les Corts",5,"Superfície_serveis",6755
2020,4,"Les Corts",19,"les Corts",6,"Superfície_serveis",9426
2020,4,"Les Corts",19,"les Corts",7,"Superfície_serveis",5080
2020,4,"Les Corts",19,"les Corts",8,"Superfície_serveis",6871
2020,4,"Les Corts",19,"les Corts",9,"Superfície_serveis",11853
2020,4,"Les Corts",19,"les Corts",10,"Superfície_serveis",6121
2020,4,"Les Corts",19,"les Corts",11,"Superfície_serveis",22484
2020,4,"Les Corts",19,"les Corts",12,"Superfície_serveis",9475
2020,4,"Les Corts",19,"les Corts",13,"Superfície_serveis",9436
2020,4,"Les Corts",19,"les Corts",14,"Superfície_serveis",9508
2020,4,"Les Corts",19,"les Corts",15,"Superfície_serveis",11337
2020,4,"Les Corts",19,"les Corts",16,"Superfície_serveis",6373
2020,4,"Les Corts",19,"les Corts",17,"Superfície_serveis",8094
2020,4,"Les Corts",19,"les Corts",18,"Superfície_serveis",15644
2020,4,"Les Corts",19,"les Corts",19,"Superfície_serveis",16716
2020,4,"Les Corts",19,"les Corts",20,"Superfície_serveis",10225
2020,4,"Les Corts",19,"les Corts",21,"Superfície_serveis",15673
2020,4,"Les Corts",19,"les Corts",22,"Superfície_serveis",90372
2020,4,"Les Corts",19,"les Corts",23,"Superfície_serveis",22953
2020,4,"Les Corts",19,"les Corts",24,"Superfície_serveis",22414
2020,4,"Les Corts",19,"les Corts",25,"Superfície_serveis",11742
2020,4,"Les Corts",19,"les Corts",26,"Superfície_serveis",9272
2020,4,"Les Corts",19,"les Corts",27,"Superfície_serveis",19882
2020,4,"Les Corts",19,"les Corts",28,"Superfície_serveis",8253
2020,4,"Les Corts",19,"les Corts",29,"Superfície_serveis",17759
2020,4,"Les Corts",19,"les Corts",30,"Superfície_serveis",16160
2020,4,"Les Corts",19,"les Corts",31,"Superfície_serveis",12383
2020,4,"Les Corts",19,"les Corts",32,"Superfície_serveis",8988
2020,4,"Les Corts",19,"les Corts",33,"Superfície_serveis",5842
2020,4,"Les Corts",19,"les Corts",34,"Superfície_serveis",14361
2020,4,"Les Corts",19,"les Corts",35,"Superfície_serveis",10073
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",36,"Superfície_serveis",10106
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",37,"Superfície_serveis",11368
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",38,"Superfície_serveis",8707
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",39,"Superfície_serveis",10689
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",40,"Superfície_serveis",9380
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,"Superfície_serveis",8823
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,"Superfície_serveis",7718
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,"Superfície_serveis",25087
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,"Superfície_serveis",8966
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,"Superfície_serveis",6424
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,"Superfície_serveis",18787
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,"Superfície_serveis",14767
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,"Superfície_serveis",10495
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,"Superfície_serveis",25220
2020,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,"Superfície_serveis",12864
2020,4,"Les Corts",21,"Pedralbes",50,"Superfície_serveis",31773
2020,4,"Les Corts",21,"Pedralbes",51,"Superfície_serveis",8499
2020,4,"Les Corts",21,"Pedralbes",52,"Superfície_serveis",46527
2020,4,"Les Corts",21,"Pedralbes",53,"Superfície_serveis",15500
2020,4,"Les Corts",21,"Pedralbes",54,"Superfície_serveis",11508
2020,4,"Les Corts",21,"Pedralbes",55,"Superfície_serveis",83757
2020,4,"Les Corts",21,"Pedralbes",56,"Superfície_serveis",44423
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,"Superfície_serveis",263
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,"Superfície_serveis",5078
2020,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,"Superfície_serveis",6773
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,"Superfície_serveis",3066
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,"Superfície_serveis",659
2020,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,"Superfície_serveis",41115
