"Trimestre","Tipus ens","Nom ens","Procediment","Tipus de contracte","Nombre","Import"
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Restringits","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Restringits","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Restringits","Administratius especials",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Licitacions amb negociació","Obres",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Licitacions amb negociació","Serveis",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Licitacions amb negociació","Subministraments",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Licitacions amb negociació","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Licitacions amb negociació","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Licitacions amb negociació","Administratius especials",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Negociat sense publicitat","Obres",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Negociat sense publicitat","Serveis",3.0,126082.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Negociat sense publicitat","Subministraments",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Negociat sense publicitat","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Negociat sense publicitat","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Negociat sense publicitat","Administratius especials",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Basats en acord marc","Obres",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Basats en acord marc","Serveis",29.0,90512.15
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Basats en acord marc","Subministraments",12.0,12413.57
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Basats en acord marc","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Basats en acord marc","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Basats en acord marc","Administratius especials",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors","Obres",1.0,34980.22
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors","Serveis",158.0,444597.08
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors","Subministraments",7.0,25361.85
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors","Administratius especials",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors derivats autorització genèrica de despesa","Obres",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors derivats autorització genèrica de despesa","Serveis",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors derivats autorització genèrica de despesa","Subministraments",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors derivats autorització genèrica de despesa","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors derivats autorització genèrica de despesa","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Menors derivats autorització genèrica de despesa","Administratius especials",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Concurs de Projectes","Obres",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Concurs de Projectes","Serveis",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Concurs de Projectes","Subministraments",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Concurs de Projectes","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Concurs de Projectes","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Concurs de Projectes","Administratius especials",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Designació de Formadors","Obres",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Designació de Formadors","Serveis",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Designació de Formadors","Subministraments",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Designació de Formadors","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Designació de Formadors","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Designació de Formadors","Administratius especials",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Tramitació d'Emergència","Obres",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Tramitació d'Emergència","Serveis",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Tramitació d'Emergència","Subministraments",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Tramitació d'Emergència","Gestió Serveis Públics/Concessions",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Tramitació d'Emergència","Privats de l'Administració",0.0,0.0
3,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ BARCELONA MOBILE WORLD CAPITAL FOUNDATION","Tramitació d'Emergència","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Basats en acord marc","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Basats en acord marc","Serveis",2.0,6040.32
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Basats en acord marc","Subministraments",2.0,27830.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Basats en acord marc","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Basats en acord marc","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Basats en acord marc","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors","Serveis",58.0,163877.42
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors","Subministraments",24.0,22895.47
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors derivats autorització genèrica de despesa","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors derivats autorització genèrica de despesa","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors derivats autorització genèrica de despesa","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors derivats autorització genèrica de despesa","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors derivats autorització genèrica de despesa","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Menors derivats autorització genèrica de despesa","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Concurs de Projectes","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Concurs de Projectes","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Concurs de Projectes","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Concurs de Projectes","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Concurs de Projectes","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Concurs de Projectes","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Designació de Formadors","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Designació de Formadors","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Designació de Formadors","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Designació de Formadors","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Designació de Formadors","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Designació de Formadors","Administratius especials",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Tramitació d'Emergència","Obres",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Tramitació d'Emergència","Serveis",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Tramitació d'Emergència","Subministraments",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Tramitació d'Emergència","Gestió Serveis Públics/Concessions",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Tramitació d'Emergència","Privats de l'Administració",0.0,0.0
1,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Tramitació d'Emergència","Administratius especials",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Obres",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Serveis",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Subministraments",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Gestió Serveis Públics/Concessions",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Privats de l'Administració",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Oberts","Administratius especials",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Obres",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Serveis",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Subministraments",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Gestió Serveis Públics/Concessions",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Privats de l'Administració",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat","Administratius especials",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Obres",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Serveis",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Subministraments",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Gestió Serveis Públics/Concessions",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Privats de l'Administració",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Obert simplificat abreujat","Administratius especials",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Obres",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Serveis",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Subministraments",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Gestió Serveis Públics/Concessions",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Privats de l'Administració",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Restringits","Administratius especials",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Obres",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Serveis",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Subministraments",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Gestió Serveis Públics/Concessions",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Privats de l'Administració",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Licitacions amb negociació","Administratius especials",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Obres",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Serveis",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Subministraments",0.0,0.0
2,"FUNDACIONS I ASSOCIACIONS","FUNDACIÓ PER A LA NAVEGACIÓ OCEÀNICA DE BARCELONA","Negociat sense publicitat","Gestió Serveis Públics/Concessions",0.0,0.0
